S8_w,S8_x,S8_y,S8_z,S9_w,S9_x,S9_y,S9_z,S4_w,S4_x,S4_y,S4_z,S5_w,S5_x,S5_y,S5_z,S5_4_rel_w,S5_4_rel_x,S5_4_rel_y,S5_4_rel_z,middle_pose_orientation_x,middle_pose_orientation_y,middle_pose_orientation_z
0.2877,0.1274,0.9373,0.1493,0.4578,0.0104,0.8136,0.358,-0.6403,0.1259,0.6918,0.309,0.1565,0.157,0.9686,0.1116,0.624219574,0.101878121,-0.763044055,-0.133171101,32.40422307,40.43974121,25.9307813
0.2877,0.1274,0.9373,0.1493,0.4578,0.0104,0.8136,0.358,-0.6403,0.1259,0.6918,0.309,0.1565,0.157,0.9686,0.1116,0.624219574,0.101878121,-0.763044055,-0.133171101,32.40422307,40.43974121,25.9307813
0.2869,0.1178,0.9378,0.1555,0.4553,0.0049,0.8101,0.3691,-0.6276,0.1597,0.676,0.3512,0.1601,0.1611,0.9675,0.1105,0.622079301,0.121091777,-0.758769719,-0.150408239,37.19163021,40.26586721,26.02049368
0.2869,0.1178,0.9378,0.1555,0.4553,0.0049,0.8101,0.3691,-0.6276,0.1597,0.676,0.3512,0.1601,0.1611,0.9675,0.1105,0.622079301,0.121091777,-0.758769719,-0.150408239,37.19163021,40.26586721,26.02049368
0.2868,0.1113,0.9379,0.1597,0.4538,0.0005,0.8072,0.3773,-0.6256,0.1632,0.6797,0.3462,0.1594,0.1632,0.9673,0.1103,0.622656049,0.131813874,-0.752085926,-0.171147033,35.96404562,39.71688361,24.92968209
0.2868,0.1113,0.9379,0.1597,0.4538,0.0005,0.8072,0.3773,-0.6256,0.1632,0.6797,0.3462,0.1594,0.1632,0.9673,0.1103,0.622656049,0.131813874,-0.752085926,-0.171147033,35.96404562,39.71688361,24.92968209
0.2871,0.1099,0.9379,0.16,0.4539,-0.0007,0.8067,0.3783,-0.6233,0.1646,0.6815,0.3462,0.1597,0.1638,0.9671,0.1102,0.622656049,0.131813874,-0.752085926,-0.171147033,35.96404562,39.71688361,24.92968209
0.2871,0.1099,0.9379,0.16,0.4539,-0.0007,0.8067,0.3783,-0.6233,0.1646,0.6815,0.3462,0.1597,0.1638,0.9671,0.1102,0.624758532,0.131348302,-0.750327533,-0.171560464,37.25138394,38.68946809,25.45549423
0.2877,0.107,0.9379,0.1609,0.4542,-0.0031,0.8053,0.3809,-0.6188,0.1666,0.6813,0.3534,0.1608,0.1641,0.9669,0.1103,0.624758532,0.131348302,-0.750327533,-0.171560464,37.25138394,38.68946809,25.45549423
0.2879,0.1072,0.9379,0.1609,0.453,-0.0045,0.8051,0.3826,-0.6155,0.1676,0.6827,0.3562,0.1616,0.1645,0.9667,0.1101,0.627385273,0.140860951,-0.74558459,-0.175070074,37.23758285,38.47544657,25.65718693
0.2879,0.1072,0.9379,0.1609,0.453,-0.0045,0.8051,0.3826,-0.6155,0.1676,0.6827,0.3562,0.1616,0.1645,0.9667,0.1101,0.627385273,0.140860951,-0.74558459,-0.175070074,37.23758285,38.47544657,25.65718693
0.2864,0.1054,0.9384,0.1615,0.4516,-0.0059,0.8048,0.3848,-0.615,0.1647,0.6835,0.3568,0.162,0.1654,0.9666,0.1093,0.627377088,0.141795711,-0.746313648,-0.171195517,37.23758285,38.47544657,25.65718693
0.2864,0.1054,0.9384,0.1615,0.4516,-0.0059,0.8048,0.3848,-0.615,0.1647,0.6835,0.3568,0.162,0.1654,0.9666,0.1093,0.627377088,0.141795711,-0.746313648,-0.171195517,37.40645021,37.99233109,26.18281998
0.2854,0.1043,0.9387,0.1622,0.4498,-0.0072,0.8049,0.3867,-0.6124,0.1568,0.6867,0.3587,0.1622,0.1655,0.9666,0.1093,0.629651045,0.14489217,-0.745628367,-0.163046492,37.40645021,37.99233109,26.18281998
0.2854,0.1043,0.9387,0.1622,0.4498,-0.0072,0.8049,0.3867,-0.6124,0.1568,0.6867,0.3587,0.1622,0.1655,0.9666,0.1093,0.629651045,0.14489217,-0.745628367,-0.163046492,36.27815542,37.43258725,27.23207631
0.2852,0.1049,0.9387,0.1624,0.4495,-0.0073,0.8052,0.3864,-0.612,0.1501,0.6895,0.3568,0.1623,0.1652,0.9666,0.1096,0.631123619,0.143867994,-0.746050504,-0.156184581,36.27815542,37.43258725,27.23207631
0.2842,0.1058,0.9389,0.1623,0.4489,-0.0076,0.8057,0.3862,-0.6112,0.1334,0.6968,0.3505,0.1618,0.1647,0.9667,0.1099,0.631552027,0.144082787,-0.745568744,-0.156554895,36.27815542,37.43258725,27.23207631
0.2833,0.1052,0.9393,0.1618,0.4457,-0.012,0.8062,0.3887,-0.6063,0.1214,0.7047,0.3477,0.163,0.1647,0.9666,0.1094,0.631552027,0.144082787,-0.745568744,-0.156554895,34.45762737,34.98794144,29.16638467
0.2833,0.1052,0.9393,0.1618,0.4457,-0.012,0.8062,0.3887,-0.6063,0.1214,0.7047,0.3477,0.163,0.1647,0.9666,0.1094,0.640428629,0.139359788,-0.744969979,-0.124297027,34.45762737,34.98794144,29.16638467
0.2829,0.1044,0.9396,0.161,0.4434,-0.0158,0.8065,0.3907,-0.587,0.111,0.7196,0.3537,0.1655,0.1651,0.9661,0.1084,0.640428629,0.139359788,-0.744969979,-0.124297027,34.41527011,29.93077746,30.67099885
0.2829,0.1044,0.9396,0.161,0.4434,-0.0158,0.8065,0.3907,-0.587,0.111,0.7196,0.3537,0.1655,0.1651,0.9661,0.1084,0.640428629,0.139359788,-0.744969979,-0.124297027,34.41527011,29.93077746,30.67099885
0.2829,0.1044,0.9396,0.161,0.4434,-0.0158,0.8065,0.3907,-0.587,0.111,0.7196,0.3537,0.1655,0.1651,0.9661,0.1084,0.638334914,0.139360713,-0.746775471,-0.124231739,34.41527011,29.93077746,30.67099885
0.283,0.1035,0.9398,0.1604,0.4415,-0.0192,0.8065,0.3926,-0.5729,0.1061,0.7291,0.3587,0.1696,0.1655,0.9655,0.1075,0.638334914,0.139360713,-0.746775471,-0.124231739,31.37359651,28.55177609,32.77806113
0.283,0.1035,0.9398,0.1604,0.4415,-0.0192,0.8065,0.3926,-0.5729,0.1061,0.7291,0.3587,0.1696,0.1655,0.9655,0.1075,0.635112674,0.139035367,-0.749492576,-0.12474749,31.37359651,28.55177609,32.77806113
0.2833,0.1032,0.9398,0.1604,0.4404,-0.0215,0.8068,0.3931,-0.5633,0.0891,0.7412,0.354,0.1721,0.1655,0.965,0.1076,0.635112674,0.139035367,-0.749492576,-0.12474749,31.15725987,24.95944497,35.00146095
0.2833,0.1032,0.9398,0.1604,0.4404,-0.0215,0.8068,0.3931,-0.5633,0.0891,0.7412,0.354,0.1721,0.1655,0.965,0.1076,0.633307443,0.138493672,-0.750972833,-0.125622407,31.15725987,24.95944497,35.00146095
0.2829,0.1033,0.9399,0.1604,0.4393,-0.0223,0.8071,0.3935,-0.5625,0.0753,0.7468,0.3467,0.1738,0.1649,0.9647,0.1082,0.633307443,0.138493672,-0.750972833,-0.125622407,31.15725987,24.95944497,35.00146095
0.2829,0.1033,0.9399,0.1604,0.4393,-0.0223,0.8071,0.3935,-0.5625,0.0753,0.7468,0.3467,0.1738,0.1649,0.9647,0.1082,0.633307443,0.138493672,-0.750972833,-0.125622407,29.36683796,23.89913746,36.97018205
0.283,0.1028,0.94,0.1603,0.4373,-0.0257,0.8075,0.3948,-0.5571,0.0544,0.7538,0.3439,0.1761,0.1645,0.9644,0.1085,0.672693077,0.147833615,-0.721555038,-0.070622758,29.36683796,23.89913746,36.97018205
0.2841,0.1007,0.9401,0.1591,0.4358,-0.0299,0.8079,0.3954,-0.535,0.0416,0.767,0.3515,0.1834,0.1639,0.9631,0.1085,0.679105551,0.154443846,-0.716342824,-0.042611111,29.36683796,23.89913746,36.97018205
0.2848,0.1007,0.9399,0.1589,0.4355,-0.0317,0.8073,0.3967,-0.5325,0.017,0.7736,0.3428,0.1858,0.1636,0.9627,0.1091,0.686057309,0.155354144,-0.710672945,-0.01159412,29.42381041,23.66437936,38.02718319
0.285,0.1008,0.9394,0.161,0.4364,-0.0322,0.8056,0.3993,-0.5307,0.0109,0.773,0.3471,0.186,0.1634,0.9625,0.1104,0.685113281,0.15584805,-0.711531188,-0.007385517,29.42381041,23.66437936,38.02718319
0.285,0.1008,0.9394,0.161,0.4364,-0.0322,0.8056,0.3993,-0.5307,0.0109,0.773,0.3471,0.186,0.1634,0.9625,0.1104,0.685520192,0.160028081,-0.710210736,-0.007334182,29.42381041,23.66437936,38.02718319
0.2854,0.1015,0.9391,0.1619,0.4431,-0.0247,0.8038,0.396,-0.5296,0.0064,0.7732,0.3485,0.1868,0.1641,0.9621,0.1111,0.684868483,0.161317884,-0.710578193,-0.003214306,29.49722139,23.57135285,38.65861247
0.2854,0.1015,0.9391,0.1619,0.4431,-0.0247,0.8038,0.396,-0.5296,0.0064,0.7732,0.3485,0.1868,0.1641,0.9621,0.1111,0.684868483,0.161317884,-0.710578193,-0.003214306,29.49722139,23.57135285,38.65861247
0.2857,0.1004,0.9391,0.1619,0.4411,-0.0264,0.8037,0.3982,-0.5281,0.0085,0.7723,0.3527,0.1881,0.1647,0.9618,0.111,0.684496318,0.161113408,-0.710983335,-0.003155798,30.06852742,23.24671994,38.77035662
0.2857,0.1004,0.9391,0.1619,0.4411,-0.0264,0.8037,0.3982,-0.5281,0.0085,0.7723,0.3527,0.1881,0.1647,0.9618,0.111,0.683887685,0.160957642,-0.711604075,-0.003148409,30.06852742,23.24671994,38.77035662
0.2868,0.0987,0.9392,0.1608,0.4366,-0.0325,0.8047,0.4008,-0.5269,0.0119,0.7722,0.3546,0.1889,0.1655,0.9616,0.1102,0.684168089,0.166462755,-0.710020139,-0.008693602,30.06852742,23.24671994,38.77035662
0.2868,0.0987,0.9392,0.1608,0.4366,-0.0325,0.8047,0.4008,-0.5269,0.0119,0.7722,0.3546,0.1889,0.1655,0.9616,0.1102,0.684168089,0.166462755,-0.710020139,-0.008693602,31.01515224,22.78947255,37.89666502
0.2873,0.0933,0.9397,0.16,0.4349,-0.0382,0.806,0.3995,-0.5186,0.0393,0.7719,0.3653,0.1911,0.1668,0.9613,0.1069,0.68630201,0.170001407,-0.706888928,-0.019927769,31.01515224,22.78947255,37.89666502
0.2873,0.0933,0.9397,0.16,0.4349,-0.0382,0.806,0.3995,-0.5186,0.0393,0.7719,0.3653,0.1911,0.1668,0.9613,0.1069,0.684870728,0.171536349,-0.707945896,-0.018438418,33.44845065,21.9946074,34.4160445
0.287,0.0918,0.9399,0.1604,0.4345,-0.0396,0.8056,0.4007,-0.5152,0.0681,0.768,0.3742,0.1908,0.1671,0.9614,0.1055,0.684870728,0.171536349,-0.707945896,-0.018438418,33.44845065,21.9946074,34.4160445
0.286,0.09,0.9403,0.1608,0.4349,-0.0383,0.8053,0.4008,-0.5179,0.0882,0.7611,0.3803,0.1886,0.1678,0.9619,0.1041,0.688913108,0.1830679,-0.696443026,-0.082776717,33.44845065,21.9946074,34.4160445
0.286,0.09,0.9403,0.1608,0.4349,-0.0383,0.8053,0.4008,-0.5179,0.0882,0.7611,0.3803,0.1886,0.1678,0.9619,0.1041,0.688913108,0.1830679,-0.696443026,-0.082776717,37.18627574,24.51713913,31.03789392
0.2857,0.0884,0.9407,0.16,0.4387,-0.0331,0.804,0.3999,-0.5424,0.129,0.731,0.3931,0.1817,0.1697,0.963,0.1032,0.668005239,0.187672847,-0.708706232,-0.12760635,40.3512724,28.6348529,28.90436901
0.2857,0.0884,0.9407,0.16,0.4387,-0.0331,0.804,0.3999,-0.5424,0.129,0.731,0.3931,0.1817,0.1697,0.963,0.1032,0.668005239,0.187672847,-0.708706232,-0.12760635,40.3512724,28.6348529,28.90436901
0.285,0.088,0.9409,0.1601,0.4404,-0.0302,0.8035,0.3992,-0.5504,0.1522,0.7161,0.4011,0.1801,0.1705,0.9631,0.1031,0.669055374,0.187570351,-0.707965783,-0.126359488,40.3512724,28.6348529,28.90436901
0.285,0.088,0.9409,0.1601,0.4404,-0.0302,0.8035,0.3992,-0.5504,0.1522,0.7161,0.4011,0.1801,0.1705,0.9631,0.1031,0.669055374,0.187570351,-0.707965783,-0.126359488,40.3512724,28.6348529,28.90436901
0.2838,0.0864,0.9412,0.1613,0.443,-0.0241,0.8021,0.3995,-0.5659,0.1749,0.6989,0.4007,0.1741,0.1713,0.9641,0.1032,0.655172074,0.192756422,-0.711624808,-0.164877675,42.31068787,31.21526508,27.01513114
0.2838,0.0864,0.9412,0.1613,0.443,-0.0241,0.8021,0.3995,-0.5659,0.1749,0.6989,0.4007,0.1741,0.1713,0.9641,0.1032,0.646712709,0.186832506,-0.71797925,-0.177093432,42.31068787,31.21526508,27.01513114
0.2838,0.0858,0.941,0.1625,0.4447,-0.021,0.8011,0.3999,-0.5735,0.1806,0.6935,0.3967,0.1707,0.1713,0.9647,0.1038,0.646712709,0.186832506,-0.71797925,-0.177093432,41.92355025,34.32979447,25.59656071
0.2841,0.0862,0.9408,0.163,0.4467,-0.018,0.8003,0.3993,-0.5831,0.1869,0.6865,0.392,0.1692,0.1715,0.9649,0.1044,0.636767414,0.174957691,-0.726557041,-0.189820793,41.92355025,34.32979447,25.59656071
0.2841,0.0862,0.9408,0.163,0.4467,-0.018,0.8003,0.3993,-0.5831,0.1869,0.6865,0.392,0.1692,0.1715,0.9649,0.1044,0.636767414,0.174957691,-0.726557041,-0.189820793,41.92355025,34.32979447,25.59656071
0.2837,0.0888,0.9407,0.1631,0.4471,-0.0143,0.8013,0.3972,-0.5971,0.1905,0.6834,0.3742,0.1656,0.1715,0.9655,0.104,0.63916352,0.176151902,-0.724557357,-0.18830066,40.19399555,36.29783403,24.28735118
0.2837,0.0888,0.9407,0.1631,0.4471,-0.0143,0.8013,0.3972,-0.5971,0.1905,0.6834,0.3742,0.1656,0.1715,0.9655,0.104,0.63916352,0.176151902,-0.724557357,-0.18830066,40.19399555,36.29783403,24.28735118
0.285,0.0936,0.9398,0.1632,0.4492,-0.0114,0.8012,0.395,-0.6136,0.1838,0.679,0.3583,0.1611,0.1694,0.9667,0.1034,0.630274026,0.152689434,-0.738202317,-0.18573618,38.02276799,38.35094738,23.81918678
0.285,0.0936,0.9398,0.1632,0.4492,-0.0114,0.8012,0.395,-0.6136,0.1838,0.679,0.3583,0.1611,0.1694,0.9667,0.1034,0.625860813,0.142637562,-0.744409893,-0.183865928,38.02276799,38.35094738,23.81918678
0.2856,0.0957,0.9395,0.1627,0.4519,-0.0078,0.8015,0.3914,-0.6223,0.18,0.6766,0.3497,0.1581,0.1693,0.9672,0.1034,0.625860813,0.142637562,-0.744409893,-0.183865928,38.02276799,38.35094738,23.81918678
0.2858,0.0982,0.9393,0.1622,0.4533,-0.0051,0.8019,0.389,-0.6293,0.1793,0.6737,0.3433,0.1571,0.1693,0.9674,0.1034,0.618791792,0.127752684,-0.754283066,-0.178418124,35.83536393,40.66658376,23.23925889
0.2858,0.0982,0.9393,0.1622,0.4533,-0.0051,0.8019,0.389,-0.6293,0.1793,0.6737,0.3433,0.1571,0.1693,0.9674,0.1034,0.618791792,0.127752684,-0.754283066,-0.178418124,35.83536393,40.66658376,23.23925889
0.2863,0.0996,0.9389,0.1626,0.4538,-0.0042,0.8018,0.3884,-0.633,0.178,0.6729,0.3385,0.1545,0.1685,0.9679,0.1036,0.618694319,0.123786482,-0.755400523,-0.176817127,34.31181092,42.07437461,22.80200296
0.2863,0.0996,0.9389,0.1626,0.4538,-0.0042,0.8018,0.3884,-0.633,0.178,0.6729,0.3385,0.1545,0.1685,0.9679,0.1036,0.618694319,0.123786482,-0.755400523,-0.176817127,34.31181092,42.07437461,22.80200296
0.2877,0.1015,0.9381,0.1633,0.4553,-0.0025,0.8018,0.3869,-0.641,0.1738,0.6708,0.3298,0.1531,0.1677,0.9682,0.1044,0.614513597,0.117124044,-0.760504425,-0.174034529,34.31181092,42.07437461,22.80200296
0.2877,0.1015,0.9381,0.1633,0.4553,-0.0025,0.8018,0.3869,-0.641,0.1738,0.6708,0.3298,0.1531,0.1677,0.9682,0.1044,0.615121008,0.117205587,-0.759944324,-0.17428029,33.60275499,42.2414251,22.58087221
0.2891,0.1037,0.9375,0.163,0.4569,-0.0009,0.8017,0.3851,-0.6408,0.173,0.6719,0.3284,0.1528,0.1677,0.9682,0.1046,0.616082705,0.113798167,-0.760189922,-0.172056272,33.60275499,42.2414251,22.58087221
0.2897,0.1057,0.9371,0.1629,0.4581,0.0007,0.8017,0.3837,-0.6417,0.1716,0.6726,0.3261,0.1527,0.1676,0.9682,0.1052,0.61633807,0.111229005,-0.760661808,-0.170731094,32.62466665,42.6520055,22.36693116
0.2893,0.108,0.937,0.1633,0.4591,0.0036,0.8021,0.3817,-0.6467,0.168,0.6717,0.3198,0.1517,0.1674,0.9683,0.1055,0.61633807,0.111229005,-0.760661808,-0.170731094,32.62466665,42.6520055,22.36693116
0.2891,0.1094,0.9368,0.1636,0.4593,0.0039,0.8021,0.3815,-0.6536,0.1648,0.6683,0.3142,0.1487,0.1661,0.969,0.1059,0.611169243,0.100639484,-0.767613939,-0.164659321,32.62466665,42.6520055,22.36693116
0.2891,0.1094,0.9368,0.1636,0.4593,0.0039,0.8021,0.3815,-0.6536,0.1648,0.6683,0.3142,0.1487,0.1661,0.969,0.1059,0.611169243,0.100639484,-0.767613939,-0.164659321,31.25171977,44.69464588,22.25246586
0.2902,0.1153,0.9358,0.1632,0.4622,0.009,0.8022,0.3776,-0.6622,0.1607,0.6636,0.3084,0.1456,0.1654,0.9695,0.1067,0.607614064,0.097062625,-0.771092878,-0.16370635,31.25171977,44.69464588,22.25246586
0.2902,0.1153,0.9358,0.1632,0.4622,0.009,0.8022,0.3776,-0.6622,0.1607,0.6636,0.3084,0.1456,0.1654,0.9695,0.1067,0.607614064,0.097062625,-0.771092878,-0.16370635,30.82662694,45.20648597,22.49427151
0.2918,0.1223,0.9346,0.1618,0.4664,0.0154,0.8024,0.3717,-0.6648,0.1573,0.6624,0.3072,0.1452,0.1658,0.9694,0.1074,0.604768436,0.093608548,-0.774796763,-0.15869012,30.82662694,45.20648597,22.49427151
0.2918,0.1223,0.9346,0.1618,0.4664,0.0154,0.8024,0.3717,-0.6648,0.1573,0.6624,0.3072,0.1452,0.1658,0.9694,0.1074,0.604768436,0.093608548,-0.774796763,-0.15869012,30.82662694,45.20648597,22.49427151
0.2926,0.1266,0.934,0.1607,0.4688,0.0185,0.8026,0.3683,-0.669,0.1537,0.6591,0.3069,0.1423,0.1659,0.9697,0.1083,0.604768436,0.093608548,-0.774796763,-0.15869012,31.50439502,47.46741015,23.93460409
0.2943,0.1328,0.9329,0.159,0.4722,0.0236,0.8029,0.3628,-0.6817,0.1505,0.6456,0.3092,0.141,0.1654,0.9699,0.109,0.588762668,0.095568386,-0.787107271,-0.157122081,31.50439502,47.46741015,23.93460409
0.2943,0.1328,0.9329,0.159,0.4722,0.0236,0.8029,0.3628,-0.6817,0.1505,0.6456,0.3092,0.141,0.1654,0.9699,0.109,0.588762668,0.095568386,-0.787107271,-0.157122081,33.39029932,51.12819962,25.68570249
0.2872,0.1456,0.9342,0.1534,0.4556,0.0367,0.823,0.3369,-0.702,0.147,0.6241,0.3096,0.1356,0.1638,0.9708,0.1105,0.590839974,0.096307167,-0.785348386,-0.157673609,33.39029932,51.12819962,25.68570249
0.2872,0.1456,0.9342,0.1534,0.4556,0.0367,0.823,0.3369,-0.702,0.147,0.6241,0.3096,0.1356,0.1638,0.9708,0.1105,0.593232327,0.096779245,-0.783491609,-0.15763909,33.39029932,51.12819962,25.68570249
0.2752,0.1609,0.9371,0.1415,0.414,0.0657,0.8648,0.2764,-0.6925,0.1269,0.651,0.2836,0.1334,0.1635,0.971,0.1121,0.57540618,0.088128738,-0.79859797,-0.152912835,28.46352899,49.24697439,24.062983
0.2752,0.1609,0.9371,0.1415,0.414,0.0657,0.8648,0.2764,-0.6925,0.1269,0.651,0.2836,0.1334,0.1635,0.971,0.1121,0.592333027,0.072252611,-0.791473248,-0.13225446,28.46352899,49.24697439,24.062983
0.2719,0.1715,0.937,0.1359,0.398,0.087,0.8809,0.2405,-0.6936,0.113,0.6557,0.2759,0.1325,0.1632,0.9708,0.1152,0.597191671,0.063468135,-0.790001345,-0.123417095,25.92804354,48.67970211,24.27419829
0.2719,0.1715,0.937,0.1359,0.398,0.087,0.8809,0.2405,-0.6936,0.113,0.6557,0.2759,0.1325,0.1632,0.9708,0.1152,0.597998239,0.062830764,-0.789400221,-0.123683842,25.92804354,48.67970211,24.27419829
0.2711,0.1756,0.9367,0.1344,0.3925,0.0935,0.8856,0.2296,-0.6934,0.1103,0.656,0.2766,0.1324,0.1641,0.9705,0.1165,0.597998239,0.062830764,-0.789400221,-0.123683842,25.92804354,48.67970211,24.27419829
0.2688,0.1792,0.9368,0.1334,0.383,0.0995,0.8919,0.2189,-0.6915,0.1031,0.6609,0.2725,0.1321,0.1646,0.9703,0.1173,0.598968879,0.059453713,-0.791172838,-0.10838394,25.57313513,48.26565056,25.10488715
0.2688,0.1792,0.9368,0.1334,0.383,0.0995,0.8919,0.2189,-0.6915,0.1031,0.6609,0.2725,0.1321,0.1646,0.9703,0.1173,0.598968879,0.059453713,-0.791172838,-0.10838394,25.57313513,48.26565056,25.10488715
0.2675,0.1801,0.937,0.1333,0.3773,0.1021,0.8952,0.2136,-0.6918,0.1003,0.6612,0.272,0.1307,0.1642,0.9705,0.1181,0.600223029,0.059398135,-0.790163774,-0.108836511,24.5940664,48.21824473,25.72147613
0.2675,0.1801,0.937,0.1333,0.3773,0.1021,0.8952,0.2136,-0.6918,0.1003,0.6612,0.272,0.1307,0.1642,0.9705,0.1181,0.600223029,0.059398135,-0.790163774,-0.108836511,24.5940664,48.21824473,25.72147613
0.2652,0.1842,0.9371,0.1322,0.361,0.1055,0.9033,0.2063,-0.69,0.0895,0.6666,0.2674,0.1298,0.1631,0.9707,0.1187,0.601030002,0.057479268,-0.790881011,-0.099831341,24.5940664,48.21824473,25.72147613
0.2652,0.1842,0.9371,0.1322,0.361,0.1055,0.9033,0.2063,-0.69,0.0895,0.6666,0.2674,0.1298,0.1631,0.9707,0.1187,0.601030002,0.057479268,-0.790881011,-0.099831341,23.42112343,47.46720228,26.23852682
0.2651,0.1834,0.9371,0.1333,0.3558,0.1021,0.9051,0.2088,-0.6861,0.0799,0.6726,0.265,0.1307,0.1616,0.9708,0.1196,0.600528185,0.057859084,-0.790997354,-0.101692733,23.42112343,47.46720228,26.23852682
0.2651,0.1834,0.9371,0.1333,0.3558,0.1021,0.9051,0.2088,-0.6861,0.0799,0.6726,0.265,0.1307,0.1616,0.9708,0.1196,0.600528185,0.057859084,-0.790997354,-0.101692733,23.2287767,46.67446888,26.88224671
0.2653,0.1812,0.9373,0.1343,0.3594,0.0947,0.9009,0.2238,-0.6809,0.0816,0.6768,0.2672,0.1322,0.1615,0.9705,0.1199,0.600528185,0.057859084,-0.790997354,-0.101692733,23.2287767,46.67446888,26.88224671
0.2653,0.1781,0.9377,0.1357,0.363,0.0814,0.8944,0.2478,-0.6766,0.0872,0.6791,0.2706,0.1346,0.1616,0.9702,0.1202,0.614483727,0.05983979,-0.781185301,-0.092620058,23.2287767,46.67446888,26.88224671
0.2653,0.1781,0.9377,0.1357,0.363,0.0814,0.8944,0.2478,-0.6766,0.0872,0.6791,0.2706,0.1346,0.1616,0.9702,0.1202,0.614483727,0.05983979,-0.781185301,-0.092620058,23.82837657,45.2513047,26.14163717
0.2731,0.1591,0.9376,0.1448,0.4217,0.013,0.8279,0.3694,-0.6622,0.1151,0.6828,0.2861,0.14,0.1627,0.9694,0.1181,0.621843727,0.07286798,-0.770645229,-0.118771073,27.50672941,43.42757693,24.70131041
0.2731,0.1591,0.9376,0.1448,0.4217,0.013,0.8279,0.3694,-0.6622,0.1151,0.6828,0.2861,0.14,0.1627,0.9694,0.1181,0.621843727,0.07286798,-0.770645229,-0.118771073,27.50672941,43.42757693,24.70131041
0.2884,0.1461,0.9335,0.1548,0.4573,0.014,0.8067,0.3737,-0.6499,0.1417,0.6773,0.314,0.1436,0.1641,0.9688,0.1169,0.62293641,0.09805125,-0.762010279,-0.147229467,27.50672941,43.42757693,24.70131041
0.2884,0.1461,0.9335,0.1548,0.4573,0.014,0.8067,0.3737,-0.6499,0.1417,0.6773,0.314,0.1436,0.1641,0.9688,0.1169,0.62293641,0.09805125,-0.762010279,-0.147229467,27.50672941,43.42757693,24.70131041
0.2875,0.1376,0.9349,0.1553,0.4617,0.0192,0.8083,0.3646,-0.6381,0.1688,0.6647,0.3499,0.1511,0.1668,0.9675,0.1149,0.615091093,0.130224343,-0.756829368,-0.178644549,35.25356972,41.79114133,25.62007048
0.2875,0.1376,0.9349,0.1553,0.4617,0.0192,0.8083,0.3646,-0.6381,0.1688,0.6647,0.3499,0.1511,0.1668,0.9675,0.1149,0.615091093,0.130224343,-0.756829368,-0.178644549,37.06468134,41.91799531,25.22607753
0.2868,0.1333,0.9357,0.1561,0.4599,0.0168,0.8087,0.3663,-0.6381,0.1744,0.6613,0.3534,0.1518,0.1675,0.9674,0.1136,0.614254841,0.130491559,-0.757712151,-0.177581642,37.06468134,41.91799531,25.22607753
0.286,0.1267,0.9365,0.1582,0.4562,0.0093,0.807,0.3747,-0.632,0.1792,0.6658,0.3536,0.1524,0.1677,0.9674,0.1127,0.617750999,0.133755725,-0.752053206,-0.186839728,37.06468134,41.91799531,25.22607753
0.2858,0.1229,0.9368,0.1599,0.4542,0.0046,0.8055,0.3803,-0.6275,0.1782,0.6708,0.3527,0.1527,0.1678,0.9674,0.1119,0.617750999,0.133755725,-0.752053206,-0.186839728,37.06468134,41.91799531,25.22607753
0.2863,0.1177,0.937,0.1617,0.4558,0.0035,0.8045,0.3806,-0.6256,0.174,0.6732,0.3535,0.1535,0.1678,0.9673,0.1118,0.621949233,0.133538491,-0.749295379,-0.184127833,36.38544865,40.21949685,24.89820983
0.2863,0.1177,0.937,0.1617,0.4558,0.0035,0.8045,0.3806,-0.6256,0.174,0.6732,0.3535,0.1535,0.1678,0.9673,0.1118,0.621949233,0.133538491,-0.749295379,-0.184127833,37.32756377,39.0902229,25.38063522
0.2872,0.1126,0.9373,0.1616,0.4541,-0.0006,0.8041,0.3834,-0.6168,0.1758,0.6767,0.3613,0.1556,0.1682,0.9669,0.1113,0.628236819,0.142953014,-0.743033262,-0.181064924,37.32756377,39.0902229,25.38063522
0.2872,0.1126,0.9373,0.1616,0.4541,-0.0006,0.8041,0.3834,-0.6168,0.1758,0.6767,0.3613,0.1556,0.1682,0.9669,0.1113,0.628236819,0.142953014,-0.743033262,-0.181064924,37.32756377,39.0902229,25.38063522
0.2871,0.1114,0.9375,0.1617,0.4529,-0.0026,0.8038,0.3854,-0.6128,0.1757,0.6782,0.3654,0.1563,0.1687,0.9667,0.1112,0.630224824,0.147002233,-0.740638416,-0.180725625,37.32756377,39.0902229,25.38063522
0.2871,0.1114,0.9375,0.1617,0.4529,-0.0026,0.8038,0.3854,-0.6128,0.1757,0.6782,0.3654,0.1563,0.1687,0.9667,0.1112,0.630224824,0.147002233,-0.740638416,-0.180725625,38.17782156,38.13782081,25.85658824
0.2867,0.1088,0.9379,0.1614,0.4533,-0.0028,0.8036,0.3854,-0.6027,0.1776,0.6809,0.3762,0.1588,0.1701,0.9661,0.1109,0.630840355,0.150996923,-0.739112772,-0.181528746,39.28430771,36.61136722,26.48933729
0.2867,0.1088,0.9379,0.1614,0.4533,-0.0028,0.8036,0.3854,-0.6027,0.1776,0.6809,0.3762,0.1588,0.1701,0.9661,0.1109,0.629673025,0.150217561,-0.740300425,-0.181388664,39.28430771,36.61136722,26.48933729
