0.15451,0.52375,1
0.13481,0.48343,2
0.14121,0.50413,3
0.14135,0.49919,4
0.14912,0.50823,5
0.13966,0.49312,6
0.14116,0.49289,7
0.14569,0.50413,8
0.14197,0.50385,9
0.14737,0.50841,10
0.25839,0.70315,1
0.24209,0.68298,2
0.22821,0.66348,3
0.21738,0.65273,4
0.23408,0.67165,5
0.21368,0.64644,6
0.24658,0.68819,7
0.26022,0.70539,8
0.22065,0.65778,9
0.24009,0.68056,10
