seconds,S8.x,S8.y,S8.z,S9.x,S9.y,S9.z,S10.x,S10.y,S10.z,S11.x,S11.y,S11.z,middle_pose.position.x,middle_pose.position.y,middle_pose.position.z,middle_pose.orientation.x,middle_pose.orientation.y,middle_pose.orientation.z,index_pose.position.x, index_pose.position.y, index_pose.position.z,index_pose.orientation.x, index_pose.orientation.y, index_pose.orientation.z,thumb_pose.position.x, thumb_pose.position.y, thumb_pose.position.z,thumb_pose.orientation.x, thumb_pose.orientation.y, thumb_pose.orientation.z,wrist_pose.position.x,wrist_pose.position.y,wrist_pose.position.z,wrist_pose.orientation.x,wrist_pose.orientation.y,wrist_pose.orientation.z, 
1565366976.86,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1565366976.88,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392134491528,0.0729003250224,-0.0352376386806,120.831919452,-64.8305462307,44.995548572,0.0351,0.10637,-1.26314,8.65740969908,-62.0556963414,18.6704603969,
1565366976.9,157.037181327,5.09246052766,167.09891682,136.10949108,16.6028182154,160.870041891,125.060098577,0.412271451704,112.97872787,121.539233156,-28.4002044163,149.788280385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390528774392,0.0727480094772,-0.035536944925,120.365242407,-64.7010648235,45.4824368045,0.0351,0.10637,-1.26314,8.65740969908,-62.0556963414,18.6704603969,
1565366976.92,156.97026238,5.14646657221,167.105663232,136.085732181,16.5313798061,160.518189286,125.022924163,0.374570039136,112.926587879,121.385948318,-28.4866493084,150.08104224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372752591866,0.0732593091576,-0.0354412106988,125.154825259,-63.9004994306,44.5345254,0.03521,0.10651,-1.26282,8.76953687385,-62.0457476509,18.644130794,
1565366976.94,156.89424453,5.10844363907,167.131976078,136.032069576,16.482742516,160.377700037,125.031116834,0.286886319698,112.868306873,121.279912544,-28.534872548,150.160073136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372752591866,0.0732593091576,-0.0354412106988,125.154825259,-63.9004994306,44.5345254,0.03521,0.10651,-1.26282,8.76953687385,-62.0457476509,18.644130794,
1565366976.96,156.936465222,5.05194017948,167.123404176,136.207842931,16.144526003,161.108221623,125.071970271,0.159798931256,112.837711957,121.680388672,-28.6053330058,149.625821215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366573537552,0.0732612590408,-0.0358967202856,126.4798395,-63.6450326065,44.0003819356,0.03558,0.10682,-1.2629,8.98076224724,-61.7508838319,18.5542029167,
1565366976.98,157.065005953,5.0506314246,167.108706518,136.244309659,16.1177890463,161.365706791,125.067729108,0.102266638545,112.885511674,121.890392989,-28.5891361416,149.28927254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366573537552,0.0732612590408,-0.0358967202856,126.4798395,-63.6450326065,44.0003819356,0.03558,0.10682,-1.2629,8.98076224724,-61.7508838319,18.5542029167,
1565366977.0,157.462927565,5.12308842237,167.026684744,136.276186088,16.286313588,162.326910078,125.153280387,0.142657664845,113.032825163,122.682036224,-28.4583620573,148.138223395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365820949802,0.073128378688,-0.0354269584646,125.817415736,-63.7567918441,44.6816913891,0.03558,0.10682,-1.2629,8.98076224724,-61.7508838319,18.5542029167,
1565366977.02,157.785047146,5.16002694777,166.982345962,136.291133074,16.4209904175,162.711915539,125.298409089,0.148079241307,113.15519132,122.904018682,-28.4309215594,147.896375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387656525254,0.072304080384,-0.0365023196962,121.35687617,-63.4693146754,45.7616393652,0.0359,0.10694,-1.26306,8.71781430675,-61.6870937535,18.5027741854,
1565366977.04,157.897891275,5.18464554601,166.984029913,136.409492507,16.6727245745,163.543588927,125.363772571,0.124281652465,113.206750017,123.260853211,-28.390302036,147.559788466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387656525254,0.072304080384,-0.0365023196962,121.35687617,-63.4693146754,45.7616393652,0.0359,0.10694,-1.26306,8.71781430675,-61.6870937535,18.5027741854,
1565366977.06,158.001856252,5.14576071781,167.035017081,136.992453553,16.7905358363,164.69770819,125.471410715,0.0547298963886,113.26033552,123.424978363,-28.274349666,147.3894184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398373161792,0.072031768855,-0.0366126778002,118.685702552,-63.3297611147,46.3955365404,0.03619,0.107,-1.2632,8.30289747676,-61.7228626659,18.6659885655,
1565366977.08,157.97996189,5.12097237514,167.037610364,137.452151734,16.8520840721,165.311734425,125.502502705,0.026043698287,113.25359274,123.460277566,-28.2124595156,147.240844954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398373161792,0.072031768855,-0.0366126778002,118.685702552,-63.3297611147,46.3955365404,0.03619,0.107,-1.2632,8.30289747676,-61.7228626659,18.6659885655,
1565366977.1,158.175201556,5.0882132352,167.069484587,138.717961073,17.1827637945,167.535268002,125.645454561,-0.0883095135374,113.269046904,123.697097536,-27.9639287752,146.603772311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399083442616,0.0722296117876,-0.0359717958088,119.145056628,-63.508043992,45.9026251751,0.03619,0.107,-1.2632,8.30289747676,-61.7228626659,18.6659885655,
1565366977.12,158.435765017,5.07029027441,167.078153861,139.042660551,17.352186229,168.27383052,125.710116537,-0.204711627633,113.321333347,123.836479453,-27.8859984841,146.477909068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404951230894,0.0719636344474,-0.0363314811238,117.893162629,-63.485282789,46.3080574969,0.03636,0.10703,-1.26339,8.24975359247,-61.6511049214,18.6527865035,
1565366977.14,158.551721888,5.07902897656,167.061024217,139.459556501,17.793144448,169.913499989,125.713688116,-0.293647311628,113.384760776,124.115966129,-27.7432513285,146.037991712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404951230894,0.0719636344474,-0.0363314811238,117.893162629,-63.485282789,46.3080574969,0.03636,0.10703,-1.26339,8.24975359247,-61.6511049214,18.6527865035,
