seconds,S8.x,S8.y,S8.z,S9.x,S9.y,S9.z,S10.x,S10.y,S10.z,S11.x,S11.y,S11.z,middle_pose.position.x,middle_pose.position.y,middle_pose.position.z,middle_pose.orientation.x,middle_pose.orientation.y,middle_pose.orientation.z,index_pose.position.x, index_pose.position.y, index_pose.position.z,index_pose.orientation.x, index_pose.orientation.y, index_pose.orientation.z,thumb_pose.position.x, thumb_pose.position.y, thumb_pose.position.z,thumb_pose.orientation.x, thumb_pose.orientation.y, thumb_pose.orientation.z,wrist_pose.position.x,wrist_pose.position.y,wrist_pose.position.z,wrist_pose.orientation.x,wrist_pose.orientation.y,wrist_pose.orientation.z, 
1565367266.23,135.712329681,10.1561203669,162.095962202,115.98345725,20.6836765311,-152.177439265,121.66620636,1.91606790571,153.643711394,107.198418431,-15.3282305685,-159.494429661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269788647208,0.0819903372996,-0.0261644750878,131.145257336,-76.8153222839,58.3142430732,0.02981,0.08857,-1.24256,7.27596894175,-50.8639813718,42.3913900292,
1565367266.25,135.477089705,9.81087270083,162.442185626,116.417694344,20.2943273642,-151.906497396,122.01189785,1.98939981315,154.003273694,107.468109824,-15.4198427264,-159.381912693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263773629078,0.081776786036,-0.0270940085424,131.782533398,-76.4858494205,57.6700821119,0.02981,0.08857,-1.24256,7.27596894175,-50.8639813718,42.3913900292,
1565367266.27,135.989418773,10.1678759726,162.457754305,116.977900975,20.433363471,-151.682560717,122.254129501,2.23307823214,153.956517092,107.99741778,-15.2955706994,-159.641177892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263773629078,0.081776786036,-0.0270940085424,131.782533398,-76.4858494205,57.6700821119,0.02981,0.08857,-1.24256,7.27596894175,-50.8639813718,42.3913900292,
1565367266.29,136.106276221,10.2426370592,162.419225092,116.97587129,20.5280109892,-151.664407096,122.262695654,2.25290948698,153.866295037,108.05429399,-15.1155643334,-160.088951755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216816432192,0.08115630193,-0.0275055554956,143.589481464,-73.895501377,52.3284752282,0.02967,0.08857,-1.24244,6.94344237771,-50.7297353576,42.6234810716,
1565367266.31,136.215465875,10.3107686518,162.33206995,116.945574137,20.7817190764,-151.627239827,122.198613032,2.33391131021,153.595611784,107.997563208,-15.039525031,-160.401574061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021518568645,0.080944352528,-0.028325804365,141.394956359,-74.4539341186,55.0345417202,0.02973,0.08885,-1.24323,6.53596348196,-50.9530910926,42.8518757297,
1565367266.33,136.374537949,10.3691854769,162.207993848,116.707281566,21.1885706281,-151.681402547,122.088459942,2.36902140018,153.533438466,107.95712281,-15.1437745552,-161.269768314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021518568645,0.080944352528,-0.028325804365,141.394956359,-74.4539341186,55.0345417202,0.02973,0.08885,-1.24323,6.53596348196,-50.9530910926,42.8518757297,
1565367266.35,136.9050995,10.5265665112,161.726111701,116.456689391,22.1436404465,-151.554457237,120.74226621,2.35771343115,153.065011224,108.542879491,-15.867572812,-163.244497374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221228220526,0.0809072486634,-0.0273839568748,142.520441225,-74.5214230479,53.7800179549,0.02973,0.08885,-1.24323,6.53596348196,-50.9530910926,42.8518757297,
1565367266.37,137.22192803,10.5744143416,161.581401353,116.446611956,22.4801650194,-151.444325387,119.218219655,2.28733218292,152.932084101,108.872499044,-16.1085942097,-163.730323248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221228220526,0.0809072486634,-0.0273839568748,142.520441225,-74.5214230479,53.7800179549,0.02973,0.08885,-1.24323,6.53596348196,-50.9530910926,42.8518757297,
1565367266.39,137.524941593,10.6609356275,161.544612171,116.209840553,23.355530595,-151.10180498,117.738821504,2.53051783375,153.48795098,109.557919728,-16.5298476656,-164.524007239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262155984564,0.0813803598512,-0.0275484222112,131.919825268,-76.3184274035,58.3697461654,0.02992,0.08876,-1.24403,6.79828025123,-50.502181069,42.7039118375,
1565367266.41,137.533114768,10.6692197804,161.530002414,116.146847189,23.6541061914,-150.998028708,117.232731922,2.55737660298,153.787048822,109.755554841,-16.8262376499,-164.754200178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322979730956,0.0811743370386,-0.0283385267878,114.025072862,-75.1857997029,65.6789789033,0.02991,0.08847,-1.2435,6.63307525519,-50.2903221973,42.4477623978,
1565367266.43,137.605860301,10.7375141392,161.451455306,116.026561061,24.1123896666,-150.893725667,116.259701099,2.57721798837,154.345632572,109.789089867,-16.9577339446,-164.795208816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322979730956,0.0811743370386,-0.0283385267878,114.025072862,-75.1857997029,65.6789789033,0.02991,0.08847,-1.2435,6.63307525519,-50.2903221973,42.4477623978,
1565367266.45,137.686930981,10.6718988536,161.415452168,115.692553681,24.4872967382,-150.791046347,115.495922903,2.82290831607,154.68691813,109.655606069,-17.4374316513,-164.674038745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031847098364,0.0816033684078,-0.028233491869,113.926934867,-75.5932517552,65.9591636146,0.02991,0.08847,-1.2435,6.63307525519,-50.2903221973,42.4477623978,
1565367266.47,137.591003209,10.4991070189,161.457345612,115.74050264,24.4916364897,-150.777356974,115.562244232,2.94607343984,154.66239587,109.556261748,-17.5226519708,-164.447720657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031847098364,0.0816033684078,-0.028233491869,113.926934867,-75.5932517552,65.9591636146,0.02991,0.08847,-1.2435,6.63307525519,-50.2903221973,42.4477623978,
1565367266.49,137.61683318,10.4529210254,161.491896266,115.967937834,24.287486814,-150.64123485,116.367435766,3.06333507785,154.307261408,109.330362216,-17.4972616903,-164.042425124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352725974448,0.0809305827734,-0.0285420517242,103.11745884,-75.0307421741,68.5429608934,0.02975,0.08823,-1.24288,6.75883419686,-50.3006092054,42.2807589487,
1565367266.51,137.447366193,10.4944199231,161.561791935,116.377678005,23.7689483405,-150.878671105,119.017736487,2.41938306542,153.516182396,108.529378401,-16.9052565396,-161.460999334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356592821204,0.0807335928528,-0.0289033515744,97.950205212,-75.5211705747,70.6864633123,0.02941,0.088,-1.24263,6.71701565861,-50.6629882681,42.2349886716,
1565367266.53,136.765110819,10.5811204289,161.781593385,116.357902601,23.4533295109,-151.373457665,119.83688812,1.64794159975,153.469143824,108.336513644,-16.3018222182,-160.230211048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356592821204,0.0807335928528,-0.0289033515744,97.950205212,-75.5211705747,70.6864633123,0.02941,0.088,-1.24263,6.71701565861,-50.6629882681,42.2349886716,
1565367266.55,136.065916533,10.5009086163,161.993529865,115.978236465,22.5420969964,-151.865114121,120.92852629,0.461110777871,153.400996137,108.226191625,-15.9713797716,-159.717892034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035559048049,0.080651163518,-0.029482820745,99.4183800783,-75.4692791546,69.2515546924,0.02941,0.088,-1.24263,6.71701565861,-50.6629882681,42.2349886716,
1565367266.57,135.556645739,10.5768013228,162.183049609,115.987292741,21.0435030764,-152.594636116,121.782687199,0.573765098959,153.415041101,107.667360577,-14.8008959801,-158.70705879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035559048049,0.080651163518,-0.029482820745,99.4183800783,-75.4692791546,69.2515546924,0.02941,0.088,-1.24263,6.71701565861,-50.6629882681,42.2349886716,
1565367266.59,135.562239274,10.5368478023,162.175414445,116.026423898,20.756773414,-152.887300717,121.465527478,0.66660412265,153.736635963,107.629985616,-14.7497425355,-158.577350529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271655088144,0.0821028873558,-0.028616939682,122.112977689,-75.577628503,60.8278245326,0.0293,0.08827,-1.24271,6.8677135053,-51.4045124228,42.5243067837,
1565367266.61,135.545698315,10.3840369776,162.274987154,116.155637662,20.6567396284,-153.057067243,121.219385181,0.630838557314,153.965018226,107.561608403,-14.7280607029,-158.618523651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020766262792,0.081661326216,-0.027635086023,143.785427361,-74.4918257854,50.4117733917,0.02929,0.08865,-1.24315,7.43197102761,-51.5983821218,42.6449407544,
1565367266.63,135.745274546,10.4389331118,162.257710316,116.30627885,20.927614657,-153.067696037,121.170599566,0.719564558571,153.854556857,107.882669546,-14.6783176373,-158.797037429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020766262792,0.081661326216,-0.027635086023,143.785427361,-74.4918257854,50.4117733917,0.02929,0.08865,-1.24315,7.43197102761,-51.5983821218,42.6449407544,
1565367266.65,135.913267654,10.5181247393,162.15052427,116.297991675,21.1126916311,-153.104458922,121.169264207,0.759697694889,153.710622054,107.928643326,-14.5284122273,-159.262384638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02100460584,0.081075524505,-0.028138588455,142.786035899,-73.8619726095,51.2716387262,0.02929,0.08865,-1.24315,7.43197102761,-51.5983821218,42.6449407544,
1565367266.67,136.265800097,10.6614711429,161.858934212,116.173354475,21.5405169106,-153.189031238,121.110618407,1.02445203356,153.363403554,107.829425482,-14.4312354361,-159.551794879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02100460584,0.081075524505,-0.028138588455,142.786035899,-73.8619726095,51.2716387262,0.02929,0.08865,-1.24315,7.43197102761,-51.5983821218,42.6449407544,
1565367266.69,136.447032607,10.7027962393,161.645056404,116.021079835,21.8588158465,-153.224902679,120.736634304,1.26707724031,153.131902236,107.373079545,-14.4520874885,-160.494012374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208617243296,0.0809965361112,-0.02825493238,144.503623451,-73.7372144806,50.9188137724,0.02954,0.08887,-1.24328,7.15366424554,-51.5250880794,42.7641411702,
1565367266.71,136.924925337,10.7759314251,160.955762151,115.556783673,23.1593217955,-153.296721101,118.641292001,1.86540243016,152.718219045,107.752843711,-15.3636801,-162.455091915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025809833447,0.081500879385,-0.027050347582,134.008884657,-76.4300515454,56.2887266666,0.0298,0.08882,-1.24354,7.72155262903,-51.1020756555,42.4388538821,
1565367266.73,137.250150001,10.7234400539,160.765694724,115.53462032,23.6629905807,-153.130512408,117.376369914,2.28655971164,152.739412511,108.102095337,-15.612351971,-162.997525183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025809833447,0.081500879385,-0.027050347582,134.008884657,-76.4300515454,56.2887266666,0.0298,0.08882,-1.24354,7.72155262903,-51.1020756555,42.4388538821,
1565367266.75,137.184016254,10.790131498,160.666107004,115.766587612,23.8952566467,-153.153294853,116.912873302,2.80525463896,152.671640633,107.85560967,-15.6855031168,-162.713549023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257364959406,0.0817195643386,-0.0270622497608,131.87231336,-76.3803877887,58.6251128527,0.0298,0.08882,-1.24354,7.72155262903,-51.1020756555,42.4388538821,
1565367266.77,137.029212318,10.8680241283,160.659267784,115.617014058,23.7141547576,-153.363356699,117.414077715,2.50393537199,152.627353897,106.959795957,-15.2404995986,-160.746602409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257364959406,0.0817195643386,-0.0270622497608,131.87231336,-76.3803877887,58.6251128527,0.0298,0.08882,-1.24354,7.72155262903,-51.1020756555,42.4388538821,
1565367266.79,136.30754733,10.9457178105,160.847807447,115.118023713,22.8032093602,-154.132123273,118.717213565,1.01009492479,152.705499919,106.676361303,-14.9653395658,-159.888709668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032161708325,0.0813146842014,-0.0279411039928,116.103509252,-75.6446777283,62.8922640881,0.02976,0.08861,-1.24297,7.65354182881,-51.4019228449,42.0222857338,
1565367266.81,135.398738279,10.507392959,161.323987336,114.932663827,21.6247565519,-154.402321896,119.778147507,0.46539666431,153.428081492,106.492214742,-14.4398458001,-158.567682666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02319708333,0.082220523995,-0.025708080515,141.852658467,-75.1880285698,50.9945851366,0.02921,0.08868,-1.24229,8.45118805613,-51.6239669681,42.1906739764,
1565367266.83,135.379500313,10.4140667226,161.34659885,115.090554225,21.5470269518,-154.334240482,119.860994568,0.628172604415,153.43962053,106.525023185,-14.4244990701,-158.545425655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02319708333,0.082220523995,-0.025708080515,141.852658467,-75.1880285698,50.9945851366,0.02921,0.08868,-1.24229,8.45118805613,-51.6239669681,42.1906739764,
1565367266.85,135.511695418,10.4714202232,161.357124683,115.3314603,21.6203467987,-154.308320776,120.138367018,1.06007447434,153.395470429,106.653573703,-14.3581567753,-158.700967839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229848234942,0.081214334872,-0.0277585545164,140.27773799,-74.3287642018,52.3769770687,0.02921,0.08868,-1.24229,8.45118805613,-51.6239669681,42.1906739764,
1565367266.87,136.013305733,10.8752644937,161.092582641,115.559159528,22.1721263842,-154.440840472,120.133513102,1.69755744439,153.009477289,106.643875487,-14.069427321,-159.406256491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229848234942,0.081214334872,-0.0277585545164,140.27773799,-74.3287642018,52.3769770687,0.02921,0.08868,-1.24229,8.45118805613,-51.6239669681,42.1906739764,
