S8_w,S8_x,S8_y,S8_z,S6_w,S6_x,S6_y,S6_z,S4_w,S4_x,S4_y,S4_z,S5_w,S5_x,S5_y,S5_z,S5_4_rel_w,S5_4_rel_x,S5_4_rel_y,S5_4_rel_z,middle_pose_orientation_x,middle_pose_orientation_y,middle_pose_orientation_z
-0.0693,-0.0214,0.8789,0.4714,-0.1104,0.2753,0.9188,0.26,-0.2456,0.1157,0.9541,-0.1262,-0.0409,0.1085,0.9332,0.3398,0.870207842,-0.463955663,-0.137183532,-0.093081327,-11.80776006,-16.48930469,-1.286150375
-0.069,-0.0204,0.8791,0.471,-0.1035,0.2741,0.9182,0.2664,-0.2525,0.1077,0.9513,-0.1395,-0.0369,0.109,0.9334,0.3395,0.86184402,-0.476837054,-0.148846164,-0.087727576,-11.80776006,-16.48930469,-1.286150375
-0.0689,-0.0193,0.8792,0.471,-0.0995,0.2744,0.9179,0.2686,-0.2595,0.1012,0.9479,-0.1543,-0.0349,0.1097,0.9335,0.3392,0.86184402,-0.476837054,-0.148846164,-0.087727576,-15.56368796,-14.81483068,-0.37816441
-0.0698,-0.017,0.8796,0.47,-0.0958,0.2749,0.9182,0.2685,-0.2636,0.0981,0.9458,-0.1622,-0.033,0.1108,0.9336,0.3389,0.852839679,-0.490591393,-0.157936568,-0.083908329,-15.56368796,-14.81483068,-0.37816441
-0.0698,-0.017,0.8796,0.47,-0.0958,0.2749,0.9182,0.2685,-0.2636,0.0981,0.9458,-0.1622,-0.033,0.1108,0.9336,0.3389,0.847689615,-0.497985187,-0.163685482,-0.081487007,-17.66888322,-13.58889514,-0.085119447
-0.07,-0.0157,0.8804,0.4687,-0.0943,0.2753,0.9185,0.2673,-0.2667,0.0963,0.9439,-0.1691,-0.0324,0.1116,0.9337,0.3383,0.843631194,-0.503931374,-0.167011342,-0.080291905,-17.66888322,-13.58889514,-0.085119447
-0.0699,-0.0145,0.8805,0.4685,-0.0932,0.2757,0.9189,0.2661,-0.2687,0.0952,0.9423,-0.1752,-0.0317,0.1123,0.9339,0.3377,0.840177935,-0.509064023,-0.169268247,-0.079392183,-17.66888322,-13.58889514,-0.085119447
-0.0695,-0.014,0.8801,0.4692,-0.0923,0.2759,0.9188,0.2663,-0.2697,0.0948,0.9416,-0.1775,-0.0317,0.1125,0.9338,0.338,0.838598982,-0.511415554,-0.170008982,-0.079390327,-18.32401843,-13.1396252,-0.114685475
-0.0684,-0.0143,0.8795,0.4706,-0.0921,0.2755,0.9185,0.268,-0.2686,0.0959,0.9423,-0.1746,-0.0317,0.1125,0.9334,0.339,0.838598982,-0.511415554,-0.170008982,-0.079390327,-18.32401843,-13.1396252,-0.114685475
-0.0684,-0.0143,0.8795,0.4706,-0.0921,0.2755,0.9185,0.268,-0.2686,0.0959,0.9423,-0.1746,-0.0317,0.1125,0.9334,0.339,0.839835289,-0.509697141,-0.168723591,-0.080111557,-16.87630253,-13.97079474,-0.321231611
-0.065,-0.0169,0.8784,0.4731,-0.0906,0.2745,0.9186,0.2693,-0.2651,0.0982,0.9443,-0.1683,-0.0302,0.1118,0.9327,0.3413,0.842387416,-0.505992493,-0.166428043,-0.081588873,-16.87630253,-13.97079474,-0.321231611
-0.0624,-0.02,0.8775,0.475,-0.0899,0.2765,0.9194,0.2647,-0.2542,0.1064,0.9495,-0.1497,-0.0299,0.1104,0.9319,0.3439,0.852838287,-0.490997905,-0.155405494,-0.086238313,-16.87630253,-13.97079474,-0.321231611
-0.0621,-0.0212,0.8773,0.4754,-0.0916,0.2789,0.9201,0.2589,-0.2461,0.1135,0.953,-0.1353,-0.0314,0.1096,0.9319,0.3442,0.852838287,-0.490997905,-0.155405494,-0.086238313,-12.27509106,-16.39100423,-1.439143527
-0.0621,-0.0219,0.877,0.4758,-0.0962,0.2839,0.9206,0.2499,-0.2355,0.1231,0.957,-0.1161,-0.0334,0.1095,0.9317,0.3446,0.861752767,-0.477547912,-0.14553013,-0.090283672,-12.27509106,-16.39100423,-1.439143527
-0.0621,-0.0219,0.877,0.4758,-0.0962,0.2839,0.9206,0.2499,-0.2355,0.1231,0.957,-0.1161,-0.0334,0.1095,0.9317,0.3446,0.87303426,-0.459660013,-0.132327475,-0.094938364,-5.433963882,-19.43611459,-2.164936325
-0.0603,-0.022,0.8771,0.4758,-0.0955,0.296,0.9146,0.258,-0.2198,0.1323,0.9622,-0.0901,-0.0336,0.1098,0.9313,0.3454,0.887079736,-0.436036948,-0.116805648,-0.096528559,-5.433963882,-19.43611459,-2.164936325
-0.0591,-0.0222,0.8762,0.4777,-0.0927,0.3048,0.912,0.2581,-0.1983,0.1506,0.9675,-0.043,-0.0333,0.1111,0.9304,0.3476,0.908627247,-0.393359683,-0.095162774,-0.102998698,-5.433963882,-19.43611459,-2.164936325
-0.058,-0.0218,0.8759,0.4783,-0.0859,0.3196,0.9048,0.2678,-0.1909,0.1646,0.9675,-0.0133,-0.0352,0.1116,0.9295,0.3497,0.919856661,-0.366258339,-0.084352331,-0.112264136,4.946534633,-21.12761706,-4.190089093
