S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S7_w,S7_x,S7_y,S7_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
0.1185,0.0639,0.9111,0.3894,-0.0357,0.0344,0.7257,0.6861,-0.3663,-0.0787,-0.8004,-0.4678,42.477303008,88.098587064,-21.087550112
0.1185,0.0639,0.9111,0.3894,-0.0357,0.0344,0.7257,0.6861,-0.3663,-0.0787,-0.8004,-0.4678,46.1258125112,86.547332325,-23.9463561476
0.122,0.0668,0.9128,0.3839,-0.0321,0.0484,0.7349,0.6755,-0.3824,-0.0186,-0.7913,-0.4766,46.5093712,87.0717062966,-22.6495843582
0.1242,0.0679,0.9129,0.3826,-0.0352,0.0517,0.7402,0.6693,-0.3879,0.0044,-0.7874,-0.4788,48.493765558,85.7095645342,-24.7089988214
0.1249,0.0689,0.9136,0.3804,-0.0381,0.0546,0.7434,0.6654,-0.3897,0.0167,-0.7859,-0.4796,51.014086633,84.2997027132,-25.3701025466
0.1246,0.0712,0.9152,0.3764,-0.0451,0.0635,0.7517,0.6548,-0.3958,0.046,-0.7847,-0.4747,51.6532978862,84.3844850742,-25.0403697296
0.1238,0.0761,0.9178,0.3693,-0.0505,0.0751,0.76,0.6434,-0.4019,0.0633,-0.7875,-0.4628,53.6689858904,82.392577591,-26.9717378356
0.1223,0.0786,0.9194,0.3652,-0.0537,0.0784,0.763,0.6393,-0.4028,0.069,-0.7894,-0.4579,55.9585661948,80.274312944,-28.2669708596
0.121,0.0803,0.9205,0.3626,-0.0546,0.0845,0.7659,0.6348,-0.4035,0.0734,-0.7916,-0.4528,56.1850300452,80.4351153086,-27.352115197
0.1192,0.0847,0.9223,0.3576,-0.054,0.0902,0.7681,0.6315,-0.4058,0.0735,-0.7961,-0.4428,57.6914453712,78.4715522986,-28.995627861
0.1181,0.0841,0.9228,0.3568,-0.0561,0.0866,0.7678,0.6323,-0.4074,0.0689,-0.796,-0.442,58.6598495224,77.7178787494,-28.9641633314
0.1174,0.0831,0.9228,0.3572,-0.0571,0.0784,0.7637,0.6381,-0.408,0.064,-0.7942,-0.4456,58.476638028,77.92819623,-28.600494581
0.1146,0.0814,0.9221,0.3603,-0.0587,0.0691,0.7587,0.645,-0.4126,0.0538,-0.7885,-0.4527,57.44298446,79.1195489,-28.234138195
0.106,0.0777,0.9208,0.3671,-0.0602,0.0478,0.7471,0.6602,-0.4168,0.0176,-0.7866,-0.4552,54.78460102,81.3154908408,-26.6101426592
0.1025,0.0748,0.92,0.3706,-0.0592,0.0358,0.7413,0.6675,-0.4146,0.0026,-0.787,-0.4567,54.1894809992,81.3113210576,-27.7359926508
0.0991,0.0703,0.919,0.375,-0.0572,0.0282,0.7376,0.6721,-0.4098,-0.0222,-0.7905,-0.4544,50.3912430436,84.5243125336,-25.4912745476
0.0939,0.0635,0.918,0.3797,-0.0634,0.0075,0.7302,0.6801,-0.3997,-0.0719,-0.7998,-0.4419,45.7915896104,86.9453393072,-22.866712403
0.0914,0.0602,0.9174,0.3824,-0.0668,-0.0023,0.7284,0.6818,-0.3948,-0.0841,-0.8016,-0.4409,45.1613069804,86.682470449,-24.2093857072
0.0905,0.0562,0.9175,0.3829,-0.0701,-0.0154,0.7251,0.6848,-0.3839,-0.1148,-0.809,-0.43,41.0650611976,88.586438456,-20.9944860768
0.08,0.0469,0.9176,0.3865,-0.0783,-0.0343,0.7178,0.6909,-0.3604,-0.1683,-0.8208,-0.4098,37.1846771296,89.3073837252,-19.1470763276
0.0779,0.0447,0.9174,0.3875,-0.08,-0.0465,0.7139,0.694,-0.3552,-0.1835,-0.8211,-0.4071,37.1332463148,89.0930142396,-19.7456775076
0.0762,0.0409,0.9176,0.388,-0.0814,-0.054,0.7107,0.6966,-0.3458,-0.2088,-0.8225,-0.4003,34.5402648116,89.7910949824,-17.0782364688
0.0685,0.0359,0.9174,0.3901,-0.0876,-0.0648,0.7098,0.6958,-0.3375,-0.2203,-0.8213,-0.4035,32.4821796668,89.9322058048,-16.1405399096
0.067,0.0351,0.9179,0.3893,-0.0894,-0.0677,0.7103,0.6948,-0.3353,-0.2228,-0.8213,-0.404,32.2967307572,89.7665789156,-16.6688898968
0.0648,0.0338,0.9189,0.3875,-0.0921,-0.0706,0.7103,0.6941,-0.3313,-0.2269,-0.8221,-0.4033,31.5628534272,89.9153570688,-16.4621416392
0.0668,0.0333,0.9179,0.3895,-0.0919,-0.0714,0.7083,0.6961,-0.3286,-0.2329,-0.8215,-0.4035,31.3204466452,89.979459879,-16.4372669594
0.0696,0.0335,0.9174,0.3903,-0.0903,-0.0703,0.7073,0.6974,-0.3279,-0.2338,-0.8209,-0.4046,31.3589939568,89.9364656864,-16.4049945724
0.0733,0.0339,0.9161,0.3925,-0.0867,-0.0654,0.7056,0.7001,-0.3285,-0.2364,-0.8192,-0.4061,32.0292804858,90.0228623498,-15.7814623804
0.091,0.0422,0.913,0.3952,-0.0717,-0.0408,0.7033,0.7061,-0.3339,-0.2343,-0.8173,-0.4067,33.4466803248,89.695936288,-15.9771579344
0.0977,0.0463,0.9112,0.3974,-0.0659,-0.0287,0.7051,0.7054,-0.3367,-0.2249,-0.8168,-0.4107,33.7908221234,89.555542148,-16.2214997206
0.1054,0.052,0.9093,0.3991,-0.0557,-0.0106,0.7083,0.7036,-0.3393,-0.2056,-0.8171,-0.418,37.9779002106,88.9282738736,-17.4040501342
0.114,0.0599,0.9088,0.3967,-0.0377,0.0187,0.7139,0.6988,-0.3401,-0.179,-0.8242,-0.4157,41.854993567,88.0175510134,-20.0180104888
0.1168,0.0629,0.9088,0.3953,-0.0336,0.0267,0.7165,0.6961,-0.3456,-0.1634,-0.8259,-0.4142,41.9408449452,88.2357243472,-19.6241793812
0.1196,0.0679,0.9096,0.3918,-0.0292,0.0378,0.7214,0.6907,-0.3607,-0.1228,-0.8224,-0.4223,45.8504521688,86.7947607744,-22.2162393896
0.1223,0.0735,0.9125,0.3831,-0.0299,0.0549,0.7336,0.6766,-0.3832,-0.0391,-0.8051,-0.4509,49.1289320416,85.2386257048,-24.121652676
0.122,0.0742,0.9143,0.3789,-0.0344,0.0593,0.7396,0.6694,-0.387,-0.0112,-0.8002,-0.4579,49.456866067,85.549621016,-23.193975962
0.1218,0.0761,0.9168,0.3724,-0.0437,0.0637,0.7485,0.6584,-0.3916,0.0207,-0.7973,-0.4586,51.986820604,83.140931896,-26.722836477
0.1209,0.0781,0.9203,0.3635,-0.0527,0.0735,0.7591,0.6445,-0.393,0.0518,-0.7978,-0.4541,55.1243643008,80.654914743,-27.8513308134
0.1206,0.0795,0.9207,0.3623,-0.0537,0.0785,0.7617,0.6408,-0.3922,0.0596,-0.7987,-0.4523,55.9173197006,80.6764059442,-26.6450965626
0.1214,0.0825,0.9218,0.3587,-0.0547,0.0848,0.766,0.6347,-0.39,0.0686,-0.8003,-0.45,57.4584172784,78.625246474,-28.3343964816
0.1195,0.0869,0.9234,0.354,-0.0553,0.0953,0.77,0.6283,-0.3938,0.0799,-0.8004,-0.4448,58.8449361558,77.1188048784,-29.3308355722
0.1196,0.0885,0.9238,0.3527,-0.0543,0.0985,0.7711,0.6266,-0.3953,0.0828,-0.8004,-0.4428,58.9745466392,77.2946877832,-28.5477428092
0.1197,0.0899,0.9238,0.3522,-0.0535,0.1011,0.7712,0.6262,-0.3966,0.0861,-0.7998,-0.4421,59.8243617226,76.0448637792,-29.4234383498
0.1195,0.0897,0.9237,0.3526,-0.0536,0.0994,0.7705,0.6273,-0.3985,0.0822,-0.7996,-0.4414,60.22207897,75.9947290322,-29.0745409764
0.1195,0.0898,0.9235,0.3532,-0.053,0.0983,0.7692,0.629,-0.4005,0.077,-0.7992,-0.4413,60.1118472928,75.9950617398,-29.168314102
0.1183,0.0903,0.923,0.3545,-0.0531,0.093,0.7648,0.6352,-0.4052,0.0641,-0.7963,-0.4442,59.8513802528,76.2908840524,-28.8806735544
0.1112,0.0872,0.9205,0.364,-0.0598,0.0714,0.7521,0.6523,-0.4118,0.0366,-0.7854,-0.4605,58.7010677346,77.6553813992,-27.9787042056
0.1089,0.0847,0.9198,0.3671,-0.0623,0.0623,0.7478,0.658,-0.4117,0.0264,-0.7835,-0.4646,58.0534664124,77.710653621,-28.618533622
0.1072,0.0799,0.9189,0.371,-0.0615,0.0487,0.7413,0.6665,-0.4133,0.0068,-0.7817,-0.4667,55.9768572142,80.3315105,-26.645085399
0.1018,0.0701,0.9166,0.3801,-0.0597,0.0266,0.731,0.6792,-0.4111,-0.0272,-0.7833,-0.4652,52.3055653552,83.1831093888,-24.78047496
0.101,0.0678,0.9159,0.3824,-0.0579,0.0208,0.7279,0.6828,-0.4063,-0.053,-0.7877,-0.4598,51.9739970448,82.8990066824,-26.0286036224
0.0981,0.0657,0.9164,0.3822,-0.0576,0.0131,0.7248,0.6863,-0.4007,-0.069,-0.7922,-0.4548,48.5817041344,85.6959680956,-22.9247898312
0.0906,0.0592,0.9158,0.3865,-0.0652,-0.0063,0.7188,0.692,-0.3802,-0.1195,-0.8049,-0.4395,44.0183258256,87.555848217,-22.1515849236
0.089,0.0565,0.9151,0.389,-0.0683,-0.016,0.7158,0.6946,-0.367,-0.1494,-0.809,-0.434,43.4122968168,87.573954276,-22.334549044
0.0861,0.0536,0.9152,0.3898,-0.0709,-0.0285,0.7119,0.698,-0.3607,-0.1681,-0.8098,-0.4309,39.285514016,89.1982781592,-19.0680946984
0.08,0.0465,0.9146,0.3935,-0.0743,-0.0455,0.7064,0.7023,-0.3479,-0.202,-0.8097,-0.4271,35.7752273852,89.5740916836,-16.6540833612
0.08,0.0465,0.9146,0.3935,-0.0743,-0.0455,0.7064,0.7023,-0.3479,-0.202,-0.8097,-0.4271,35.6037300574,89.298027947,-17.7526570336
0.0764,0.0426,0.9141,0.3958,-0.079,-0.0617,0.7024,0.7046,-0.3379,-0.2266,-0.8067,-0.4284,33.4546109174,89.6873734022,-15.3576983476
0.0727,0.0407,0.9146,0.3955,-0.0822,-0.0675,0.7017,0.7044,-0.3315,-0.2327,-0.804,-0.4351,32.9193050376,89.5864456582,-15.4623410992
0.0727,0.0407,0.9146,0.3955,-0.0822,-0.0675,0.7017,0.7044,-0.3315,-0.2327,-0.804,-0.4351,32.632862081,89.6055611926,-15.8423753412
0.0733,0.0398,0.9144,0.396,-0.0838,-0.0683,0.7016,0.7042,-0.3265,-0.2374,-0.805,-0.4345,32.428545029,89.6998821054,-15.9450775148
0.0778,0.0402,0.9129,0.3984,-0.0808,-0.0653,0.6997,0.7067,-0.3254,-0.241,-0.8037,-0.4359,32.7159808712,89.768890031,-15.4623822558
0.0778,0.0402,0.9129,0.3984,-0.0808,-0.0653,0.6997,0.7067,-0.3254,-0.241,-0.8037,-0.4359,32.6702858152,89.663963224,-15.6670264676
0.088,0.0444,0.9105,0.4014,-0.0739,-0.055,0.6974,0.7106,-0.3282,-0.2429,-0.8018,-0.4363,33.2468405524,89.589341068,-15.2871276492
0.1066,0.0556,0.9062,0.4052,-0.0599,-0.0238,0.6989,0.7123,-0.3343,-0.2157,-0.8,-0.4489,36.1414623352,89.06660806,-16.2938172448
0.1066,0.0556,0.9062,0.4052,-0.0599,-0.0238,0.6989,0.7123,-0.3343,-0.2157,-0.8,-0.4489,36.250103194,89.0874272596,-16.5884441112
0.1189,0.0654,0.9053,0.4022,-0.0378,0.0118,0.7051,0.708,-0.3473,-0.1521,-0.7999,-0.465,41.5825736968,87.8519026864,-18.9606491304
0.1233,0.0729,0.9075,0.3947,-0.031,0.0314,0.7152,0.6975,-0.3778,-0.0639,-0.7861,-0.4848,45.3026500572,86.52219768,-21.8176057454
0.1233,0.0729,0.9075,0.3947,-0.031,0.0314,0.7152,0.6975,-0.3778,-0.0639,-0.7861,-0.4848,45.495164952,86.9124829026,-21.1098982182
0.125,0.0771,0.9105,0.3862,-0.03,0.0494,0.7262,0.6849,-0.3894,-0.0063,-0.7788,-0.4915,48.100544378,85.1143757246,-24.5375592402
0.1262,0.0792,0.9118,0.3825,-0.0355,0.0587,0.7344,0.6752,-0.391,0.0301,-0.7766,-0.4929,50.7557212572,83.58747647,-26.4244651656
0.1262,0.0792,0.9118,0.3825,-0.0355,0.0587,0.7344,0.6752,-0.391,0.0301,-0.7766,-0.4929,51.5461826264,83.7431225108,-25.3237599424
0.1276,0.0816,0.9125,0.3796,-0.0438,0.0631,0.7407,0.6673,-0.399,0.0498,-0.7772,-0.484,53.953627814,81.8088763408,-26.7241352168
0.1264,0.0819,0.9146,0.3751,-0.0477,0.0643,0.7449,0.6622,-0.4036,0.0541,-0.78,-0.475,55.5241470728,80.2968702802,-27.2371666112
0.1264,0.0819,0.9146,0.3751,-0.0477,0.0643,0.7449,0.6622,-0.4036,0.0541,-0.78,-0.475,55.84838647,80.36869143,-26.96283833
0.122,0.0805,0.9151,0.3756,-0.0508,0.0556,0.7414,0.6668,-0.4093,0.0445,-0.7791,-0.4726,55.44327701,80.44277637,-27.59079467
0.1099,0.0766,0.9162,0.3775,-0.0552,0.0344,0.7337,0.6762,-0.4168,0.0151,-0.7787,-0.4685,54.15173752,81.843599057,-26.078025003
0.1061,0.0754,0.9162,0.3789,-0.0565,0.0255,0.7298,0.6807,-0.4153,0.0019,-0.7802,-0.4676,53.846839824,81.8665630418,-26.3502219304
0.1011,0.0718,0.9159,0.3815,-0.0571,0.0172,0.7275,0.6834,-0.4123,-0.0217,-0.7841,-0.4631,49.9113949224,84.4487740208,-25.1763283192
0.0958,0.0612,0.916,0.3845,-0.0642,-0.0103,0.7211,0.6896,-0.3994,-0.0818,-0.7984,-0.4429,44.797015228,87.2903448116,-22.0750190928
0.0958,0.0612,0.916,0.3845,-0.0642,-0.0103,0.7211,0.6896,-0.3994,-0.0818,-0.7984,-0.4429,44.124621026,87.072873143,-23.0456720364
0.0911,0.0549,0.916,0.3865,-0.07,-0.0328,0.7153,0.6944,-0.3765,-0.1359,-0.8157,-0.4173,38.9585455772,88.8949424536,-19.3697947488
0.0823,0.0477,0.9155,0.3908,-0.0766,-0.0549,0.7064,0.7013,-0.3546,-0.189,-0.8212,-0.4051,36.00910732,89.334231074,-17.831367432
0.0808,0.0452,0.9147,0.3931,-0.078,-0.0624,0.7039,0.7031,-0.347,-0.2069,-0.8223,-0.4004,35.895230192,89.1990223276,-18.200881604
0.0791,0.0438,0.9157,0.3913,-0.0813,-0.0684,0.7034,0.7027,-0.3417,-0.2139,-0.8215,-0.4031,33.7784598764,89.766693238,-15.5374905972
0.0729,0.0386,0.917,0.3901,-0.087,-0.0773,0.7049,0.6995,-0.3356,-0.218,-0.8208,-0.4076,32.1626294036,89.8395317204,-15.9749340192
0.0717,0.0375,0.9183,0.3874,-0.0877,-0.0778,0.7054,0.699,-0.3322,-0.221,-0.8226,-0.4048,32.1379428376,89.745307376,-16.0777168064
0.0723,0.037,0.9177,0.3888,-0.0875,-0.0776,0.7041,0.7003,-0.3303,-0.2244,-0.8231,-0.4036,31.3874862232,89.907395264,-16.3170905728
0.0819,0.0405,0.9158,0.391,-0.0813,-0.0687,0.7012,0.7048,-0.3317,-0.2305,-0.8205,-0.4042,32.3865284348,89.8943659242,-15.6725714638
0.0819,0.0405,0.9158,0.391,-0.0813,-0.0687,0.7012,0.7048,-0.3317,-0.2305,-0.8205,-0.4042,32.2741517924,89.773677026,-15.9898544044
0.0956,0.0468,0.9128,0.3942,-0.0695,-0.0496,0.6989,0.71,-0.3362,-0.2304,-0.8189,-0.4039,33.6151034856,89.4267575948,-15.8659832496
0.1148,0.0576,0.9087,0.397,-0.0483,-0.0103,0.7055,0.7069,-0.3461,-0.1987,-0.8178,-0.4145,37.6561472232,88.7554131576,-17.1490839856
0.1148,0.0576,0.9087,0.397,-0.0483,-0.0103,0.7055,0.7069,-0.3461,-0.1987,-0.8178,-0.4145,37.9529794442,88.832395762,-17.3356981014
0.1229,0.0665,0.9091,0.3923,-0.0328,0.0183,0.7149,0.6981,-0.3613,-0.1333,-0.815,-0.4328,42.9770029636,87.560557511,-20.1594308592
0.1248,0.0726,0.9102,0.3879,-0.0308,0.0359,0.7236,0.6884,-0.3853,-0.0511,-0.7946,-0.4662,46.7972532926,86.0118820004,-23.2373879944
0.1265,0.0767,0.9111,0.3846,-0.0285,0.0447,0.7266,0.6849,-0.3952,-0.0159,-0.7872,-0.473,46.940906106,86.5260529974,-22.1820654278
0.1275,0.0789,0.9119,0.3818,-0.0298,0.0522,0.7318,0.6788,-0.3972,-0.0011,-0.7849,-0.4755,49.8793250496,84.6157165708,-24.8769043064
0.1275,0.0808,0.9141,0.376,-0.0371,0.0601,0.7411,0.6676,-0.4014,0.0317,-0.7835,-0.4731,51.9186078974,83.150553862,-26.354812253
0.1276,0.0812,0.9151,0.3737,-0.0404,0.0616,0.744,0.664,-0.4029,0.0434,-0.7853,-0.4678,52.6617646096,83.1843508872,-25.5402742328
0.1271,0.0825,0.9161,0.371,-0.0438,0.0656,0.7474,0.6595,-0.403,0.0498,-0.7866,-0.465,54.206099072,81.3995553176,-27.3060373016
0.1259,0.0845,0.9174,0.3676,-0.0471,0.0695,0.7509,0.6549,-0.4066,0.056,-0.7879,-0.459,56.0538485546,79.8677952046,-27.9972511464
0.1259,0.0845,0.9174,0.3676,-0.0471,0.0695,0.7509,0.6549,-0.4066,0.056,-0.7879,-0.459,56.2579042448,80.054093224,-27.3530577696
0.1193,0.0817,0.9185,0.3679,-0.0505,0.0588,0.7479,0.6592,-0.4104,0.0495,-0.7881,-0.4559,55.9150385752,80.3317069096,-27.834747384
0.1094,0.0778,0.919,0.3706,-0.0562,0.0369,0.7406,0.6685,-0.4168,0.0304,-0.7847,-0.4576,53.9307269308,81.7037356206,-26.9753778734
0.1094,0.0778,0.919,0.3706,-0.0562,0.0369,0.7406,0.6685,-0.4168,0.0304,-0.7847,-0.4576,53.803579772,81.7467019648,-27.0716079262
0.1014,0.0714,0.9181,0.3762,-0.0579,0.0151,0.7322,0.6783,-0.4129,-0.0108,-0.7871,-0.458,49.8753195092,84.6018248652,-25.1259193882
0.0975,0.065,0.9165,0.3823,-0.063,-0.0072,0.7244,0.6864,-0.4047,-0.0661,-0.7965,-0.4442,44.60251344,87.3414608292,-22.1176027176
0.0975,0.065,0.9165,0.3823,-0.063,-0.0072,0.7244,0.6864,-0.4047,-0.0661,-0.7965,-0.4442,43.9369281518,87.154499045,-23.220328058
0.0902,0.0558,0.9172,0.3838,-0.0725,-0.0305,0.7181,0.6914,-0.3789,-0.1226,-0.8132,-0.424,40.3272374836,88.5871437564,-20.0408056352
0.0835,0.0487,0.9167,0.3875,-0.0784,-0.0521,0.7108,0.697,-0.3543,-0.1821,-0.82,-0.4108,35.823367107,89.4942944406,-18.4976040698
0.0835,0.0487,0.9167,0.3875,-0.0784,-0.0521,0.7108,0.697,-0.3543,-0.1821,-0.82,-0.4108,35.8776170644,89.2869867816,-18.632574029
0.0794,0.0424,0.9158,0.3912,-0.0817,-0.0687,0.7052,0.7008,-0.3405,-0.2139,-0.8193,-0.4085,33.614771684,89.8409780684,-15.7472745276
0.077,0.0408,0.916,0.3915,-0.0834,-0.072,0.7045,0.7009,-0.3364,-0.2197,-0.8186,-0.4102,32.4525016806,89.766768259,-15.6672269588
0.0726,0.0375,0.9171,0.39,-0.0861,-0.0774,0.7057,0.6989,-0.3304,-0.2268,-0.8194,-0.4096,32.2203214594,89.7214557156,-16.0421813856
0.0726,0.0365,0.9173,0.3897,-0.0864,-0.0791,0.7057,0.6986,-0.3294,-0.2285,-0.8192,-0.4099,31.5254299116,89.9185961778,-16.0117970524
0.0741,0.0352,0.9167,0.3908,-0.0862,-0.0811,0.7046,0.6995,-0.3283,-0.2299,-0.8185,-0.4114,31.416222016,90.069658507,-15.623179652
0.0758,0.0346,0.9159,0.3925,-0.0852,-0.0813,0.7033,0.701,-0.3281,-0.233,-0.8166,-0.4136,31.4168552242,89.9580123838,-15.77072132
0.0836,0.0363,0.9141,0.395,-0.0797,-0.0753,0.6998,0.7057,-0.3288,-0.2347,-0.8133,-0.4185,31.844627342,90.012333698,-15.154145584
0.0888,0.038,0.9124,0.3975,-0.0756,-0.0708,0.6978,0.7087,-0.3301,-0.2357,-0.8116,-0.4204,32.9885008698,89.7523017726,-14.87216823
0.0972,0.0418,0.9095,0.4018,-0.0706,-0.0616,0.6967,0.7111,-0.332,-0.2341,-0.8089,-0.4248,33.1562223726,89.630195447,-15.2509520164
0.1119,0.0513,0.906,0.4047,-0.0593,-0.036,0.6997,0.7109,-0.3389,-0.2012,-0.8051,-0.443,36.4552110594,89.3388209882,-15.89145357
0.1174,0.0555,0.9057,0.4035,-0.0473,-0.0137,0.705,0.7075,-0.3432,-0.1762,-0.8052,-0.4501,40.9786996856,88.2104074882,-19.3894410274
0.1234,0.0615,0.9061,0.3997,-0.0394,-0.0014,0.7084,0.7045,-0.3547,-0.1318,-0.8023,-0.4614,41.1218237158,88.4997296178,-18.7917319088
0.1285,0.0686,0.9069,0.3952,-0.033,0.022,0.7178,0.695,-0.3806,-0.0498,-0.7785,-0.4965,45.5895109168,86.8008257328,-21.7484045388
0.1298,0.0698,0.9065,0.3955,-0.0342,0.0297,0.7207,0.6917,-0.3869,-0.0208,-0.7681,-0.5097,50.7194088822,84.575483652,-23.8598607106
0.1311,0.0708,0.9066,0.3947,-0.0381,0.0366,0.7265,0.6851,-0.3818,0.0115,-0.759,-0.527,50.9549040752,84.7070818492,-23.170794534
0.1322,0.0714,0.908,0.3909,-0.0483,0.0417,0.7351,0.6749,-0.384,0.0449,-0.761,-0.5208,53.134064736,82.648621096,-25.02816804
0.1329,0.072,0.9082,0.39,-0.0506,0.0444,0.7382,0.6712,-0.3871,0.0572,-0.7617,-0.5162,55.5784373664,80.6224932648,-25.6439340664
0.134,0.0737,0.9091,0.3874,-0.0517,0.0477,0.7409,0.6677,-0.3897,0.0713,-0.7637,-0.5095,56.1495112926,80.5267085202,-25.098803726
0.1322,0.077,0.9105,0.3839,-0.0512,0.0614,0.7468,0.66,-0.3911,0.0864,-0.7688,-0.4983,57.1881547572,79.1352185364,-26.340511788
0.1315,0.0786,0.9108,0.3832,-0.052,0.0638,0.7482,0.6582,-0.3934,0.0909,-0.7709,-0.4924,58.5306783706,77.8249443914,-27.113369157
