S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S7_w,S7_x,S7_y,S7_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
0.0864,0.0029,0.8713,0.4829,-0.1314,-0.0953,0.6358,0.7545,-0.299,-0.0555,-0.7717,-0.5584,34.7565852416,93.2558656112,-10.9831439208
0.0875,0.0051,0.8729,0.4799,-0.1298,-0.0896,0.6401,0.7518,-0.3152,-0.0173,-0.7565,-0.5725,35.0841304088,93.445134333,-10.3206354606
0.0874,0.0064,0.8738,0.4782,-0.1313,-0.0818,0.6452,0.7481,-0.3358,0.0313,-0.7326,-0.5911,38.3301083624,92.877969506,-12.9186855528
0.0867,0.0072,0.8748,0.4766,-0.1389,-0.0753,0.6542,0.7395,-0.3521,0.0767,-0.7111,-0.6036,41.6026080408,92.1196985104,-14.5171866936
0.0867,0.0072,0.8748,0.4766,-0.1389,-0.0753,0.6542,0.7395,-0.3521,0.0767,-0.7111,-0.6036,41.8677441406,92.3147784294,-13.747127174
0.0855,0.0064,0.8751,0.476,-0.1478,-0.0729,0.6617,0.7313,-0.3598,0.0968,-0.7057,-0.6025,44.2300952068,90.9539584932,-15.98882518
0.078,0.0015,0.8784,0.4714,-0.1512,-0.0831,0.656,0.7347,-0.3618,0.0812,-0.7083,-0.6006,45.6701236712,90.4166814016,-16.0317311016
0.078,0.0015,0.8784,0.4714,-0.1512,-0.0831,0.656,0.7347,-0.3618,0.0812,-0.7083,-0.6006,45.7876201772,90.5700732672,-15.3605665216
0.0605,-0.0119,0.8796,0.4716,-0.1548,-0.1184,0.6371,0.7456,-0.3405,0.0014,-0.7327,-0.5891,41.6530526948,92.3995209344,-13.2148794616
0.0531,-0.0225,0.8779,0.4752,-0.1674,-0.1596,0.6216,0.7483,-0.2983,-0.088,-0.7702,-0.5567,32.5080948204,94.8231041792,-8.8030303024
0.0562,-0.0241,0.8759,0.4785,-0.1682,-0.1742,0.6141,0.751,-0.2851,-0.1159,-0.7808,-0.5436,32.1185793516,94.2644511944,-10.815291719
0.1035,0.0117,0.8654,0.49,-0.1091,-0.0864,0.6301,0.7639,-0.3216,-0.0717,-0.7683,-0.5486,36.973284588,92.751176545,-8.734114749
0.1035,0.0117,0.8654,0.49,-0.1091,-0.0864,0.6301,0.7639,-0.3216,-0.0717,-0.7683,-0.5486,36.7232787076,93.1237054132,-8.981939868
0.1057,0.0196,0.8657,0.4887,-0.1053,-0.0728,0.6353,0.7615,-0.3659,0.0105,-0.7304,-0.5765,41.5581412848,91.6421392776,-11.918562966
0.1115,0.0266,0.8656,0.4873,-0.1028,-0.0679,0.6358,0.7619,-0.3852,0.0457,-0.708,-0.59,45.186890022,90.7853886684,-11.6450274942
0.1124,0.0269,0.8645,0.489,-0.1029,-0.0683,0.6361,0.7616,-0.3919,0.0474,-0.7053,-0.5886,44.6489820072,91.0407468088,-11.9412819344
0.1131,0.0274,0.865,0.4879,-0.1016,-0.0678,0.6373,0.7608,-0.3936,0.0468,-0.7066,-0.5861,46.1876850546,90.3242712422,-11.444988314
0.1179,0.0286,0.8661,0.4847,-0.0973,-0.0708,0.6395,0.7593,-0.4035,0.0411,-0.7116,-0.5735,46.7921206234,89.9840010376,-11.771807702
0.1179,0.0286,0.8661,0.4847,-0.0973,-0.0708,0.6395,0.7593,-0.4035,0.0411,-0.7116,-0.5735,46.8576424726,90.1437312432,-12.0119430426
0.1247,0.0276,0.8682,0.4793,-0.0897,-0.0717,0.6456,0.7549,-0.4122,0.0449,-0.7129,-0.5654,47.1053138658,89.988117493,-11.2891610072
0.1317,0.0285,0.8681,0.4776,-0.083,-0.0739,0.6464,0.7548,-0.4217,0.0466,-0.7127,-0.5585,47.210751096,89.8630416252,-11.3562302272
0.1357,0.0298,0.8681,0.4764,-0.0794,-0.0768,0.6465,0.7548,-0.4293,0.0445,-0.7123,-0.5534,47.4552074544,89.83130348,-12.0115737168
0.1372,0.0296,0.8693,0.4738,-0.0765,-0.0795,0.6479,0.7536,-0.4338,0.0438,-0.7127,-0.5493,47.79571174,89.5485058444,-10.5825365196
0.1397,0.0255,0.8714,0.4694,-0.0744,-0.093,0.6491,0.7512,-0.4415,0.0446,-0.7133,-0.5422,46.6812116464,89.951731068,-10.7342242728
0.1397,0.0255,0.8714,0.4694,-0.0744,-0.093,0.6491,0.7512,-0.4415,0.0446,-0.7133,-0.5422,46.8769216308,89.8851483452,-11.7710152772
0.1264,0.0087,0.8762,0.4649,-0.0866,-0.1322,0.6448,0.7478,-0.4353,0.0141,-0.721,-0.5389,42.2164120692,91.5723638866,-10.2917944078
0.114,-0.0078,0.8773,0.466,-0.1005,-0.1756,0.6337,0.7466,-0.3927,-0.0712,-0.7622,-0.5095,33.2069570386,94.2544743004,-7.146801813
0.114,-0.0078,0.8773,0.466,-0.1005,-0.1756,0.6337,0.7466,-0.3927,-0.0712,-0.7622,-0.5095,33.6409817088,93.569474996,-8.6163911452
0.1101,-0.0162,0.8713,0.4779,-0.1044,-0.2051,0.6223,0.7481,-0.3497,-0.1467,-0.7803,-0.4971,26.7347405264,93.93658906,-4.1092682112
0.1468,0.0193,0.8712,0.468,-0.0656,-0.0924,0.6518,0.7498,-0.4062,-0.0093,-0.7457,-0.5279,39.96020202,91.7717248336,-11.8946485624
0.1468,0.0193,0.8712,0.468,-0.0656,-0.0924,0.6518,0.7498,-0.4062,-0.0093,-0.7457,-0.5279,39.658843997,92.34089969,-10.6143104
0.1447,0.0227,0.8724,0.4662,-0.0741,-0.0828,0.6608,0.7422,-0.4231,0.0507,-0.716,-0.5527,43.8497348934,90.80434298,-13.6539733304
0.1452,0.0233,0.8731,0.4647,-0.0799,-0.0809,0.6655,0.7376,-0.4265,0.0645,-0.7112,-0.5549,46.4996320432,89.786063732,-14.2565750956
0.1453,0.0231,0.873,0.4648,-0.083,-0.0795,0.6683,0.7349,-0.4321,0.0776,-0.7073,-0.5538,46.9697822644,89.8715813752,-13.375700184
0.1456,0.0241,0.8737,0.4634,-0.0867,-0.0769,0.6727,0.7306,-0.4404,0.0769,-0.7095,-0.5446,48.7401299128,88.614745866,-14.6136197144
0.1448,0.0247,0.8753,0.4607,-0.0863,-0.0754,0.6749,0.7288,-0.442,0.0735,-0.7114,-0.5413,49.9607281456,87.9704239832,-14.1889435168
0.1442,0.0255,0.8763,0.4588,-0.0847,-0.0734,0.6764,0.7279,-0.4441,0.07,-0.7136,-0.537,50.1552750694,88.0526964642,-13.789723234
0.1454,0.0276,0.879,0.453,-0.0822,-0.0701,0.6806,0.7245,-0.4465,0.0725,-0.7161,-0.5314,50.7016378898,87.5375614284,-14.3242820726
0.1445,0.0263,0.8801,0.4512,-0.0825,-0.0697,0.6834,0.7219,-0.4471,0.0744,-0.7167,-0.5297,50.7639429192,87.6920369886,-14.4029693226
0.1447,0.0257,0.8811,0.4494,-0.0832,-0.0699,0.6853,0.72,-0.4477,0.0805,-0.7164,-0.5288,50.9636516812,87.616082884,-14.1086234444
0.1389,0.0197,0.8825,0.4489,-0.0946,-0.0723,0.6885,0.7153,-0.4389,0.0939,-0.7156,-0.5351,50.2475553636,87.9092623208,-14.831715612
0.1307,0.0148,0.8837,0.449,-0.1008,-0.0728,0.6893,0.7136,-0.4329,0.0961,-0.7164,-0.5384,49.1846359048,88.409476544,-16.2083497326
0.1254,0.0123,0.8845,0.449,-0.1098,-0.074,0.6901,0.7114,-0.4254,0.0947,-0.7174,-0.5435,49.8145308332,88.327847216,-15.0877510084
0.1076,0.0029,0.8859,0.451,-0.1297,-0.0872,0.6828,0.7136,-0.4125,0.0838,-0.7186,-0.5534,48.1234897858,88.9137565,-17.2304051766
0.0925,-0.0061,0.8865,0.4533,-0.1387,-0.0972,0.6768,0.7163,-0.4058,0.0781,-0.719,-0.5586,44.42549329,90.7340357966,-17.0683899388
0.0803,-0.0142,0.8875,0.4533,-0.1506,-0.1132,0.6702,0.7177,-0.393,0.0663,-0.7227,-0.5646,44.2609915732,90.727873049,-16.3178556402
0.0679,-0.0258,0.8872,0.4555,-0.1564,-0.1408,0.6571,0.7238,-0.3765,0.0279,-0.7327,-0.5661,37.7158781512,93.6878978902,-15.6179517646
0.0629,-0.0306,0.8858,0.4588,-0.1589,-0.1525,0.6512,0.7261,-0.3728,0.0093,-0.7352,-0.5659,32.0823081892,95.0982832556,-11.9233301808
0.0599,-0.033,0.8854,0.4595,-0.164,-0.171,0.6429,0.7283,-0.3512,-0.0358,-0.7547,-0.5528,31.6115180494,94.6183535124,-13.5122823006
0.0603,-0.0332,0.8806,0.4686,-0.1648,-0.1897,0.6301,0.7346,-0.3147,-0.108,-0.7916,-0.5123,27.08900355,95.2598571886,-9.3561234768
0.0589,-0.0338,0.8764,0.4767,-0.1647,-0.1988,0.6223,0.7389,-0.2991,-0.1345,-0.7982,-0.5052,24.5045242162,94.5875428442,-7.9653127022
0.0579,-0.0341,0.8748,0.4796,-0.1656,-0.208,0.6166,0.7409,-0.2797,-0.1665,-0.8067,-0.4932,24.0623801814,94.5508834858,-7.7213738336
0.0519,-0.0377,0.8773,0.4754,-0.1699,-0.2125,0.6171,0.7382,-0.2682,-0.1806,-0.8134,-0.4833,23.8159749702,94.5815936894,-6.7792877858
0.0549,-0.0385,0.8774,0.4749,-0.1693,-0.2128,0.618,0.7376,-0.268,-0.1837,-0.8139,-0.4815,22.10328937,94.4503392524,-7.3736754668
0.0562,-0.0386,0.8778,0.474,-0.1695,-0.2106,0.6191,0.7373,-0.2672,-0.1828,-0.8143,-0.4816,22.5677827212,94.3355083324,-7.0852013054
0.0673,-0.0329,0.875,0.4783,-0.1668,-0.1952,0.6188,0.7423,-0.2691,-0.1787,-0.8084,-0.4919,22.8629442768,94.535948742,-7.3624378788
0.0759,-0.0291,0.8734,0.48,-0.1647,-0.1844,0.6212,0.7435,-0.2707,-0.1716,-0.8041,-0.5004,25.8649465772,94.5271467866,-8.074677324
0.0803,-0.0261,0.8742,0.478,-0.1599,-0.1585,0.6336,0.7401,-0.2764,-0.1351,-0.7998,-0.5153,26.5457384476,94.2380645248,-8.2439737724
0.0906,-0.02,0.8774,0.4706,-0.1458,-0.1262,0.6528,0.7324,-0.3024,-0.0473,-0.7752,-0.5526,30.6912150932,94.347054868,-12.7479110356
0.0903,-0.0192,0.8791,0.4675,-0.1429,-0.1179,0.6577,0.73,-0.312,-0.0098,-0.7556,-0.5758,33.8265968224,94.0654715942,-15.366574969
0.0878,-0.0192,0.8803,0.4657,-0.1451,-0.1096,0.6625,0.7266,-0.3201,0.0405,-0.7235,-0.6102,34.1033179052,94.469080938,-13.6899193686
0.083,-0.0225,0.8796,0.4677,-0.1544,-0.1021,0.6702,0.7186,-0.3272,0.082,-0.7081,-0.6203,36.2921712612,94.005384683,-16.3318434716
0.0798,-0.0256,0.88,0.4673,-0.1596,-0.1005,0.674,0.7142,-0.328,0.0953,-0.7056,-0.6207,37.563613388,93.5482405778,-18.0570590178
0.0777,-0.0277,0.88,0.4677,-0.1671,-0.0986,0.6793,0.7077,-0.3283,0.1181,-0.7047,-0.6177,38.040000072,93.66340549,-17.0368687124
0.0734,-0.0305,0.8825,0.4634,-0.1765,-0.0972,0.6862,0.6989,-0.3258,0.1369,-0.7088,-0.6104,39.1897251492,92.7370931556,-19.6397611152
0.0711,-0.0321,0.8826,0.4633,-0.1797,-0.0971,0.688,0.6963,-0.324,0.1454,-0.7091,-0.609,40.5182356212,92.2910978072,-20.0032011744
0.0692,-0.0337,0.8853,0.4585,-0.1812,-0.0974,0.6909,0.6929,-0.3255,0.1401,-0.7087,-0.6099,40.8902649232,92.3750893452,-18.9796178572
0.0692,-0.0337,0.8853,0.4585,-0.1812,-0.0974,0.6909,0.6929,-0.3255,0.1401,-0.7087,-0.6099,41.2412239004,92.0392460436,-19.6159112992
0.0532,-0.0413,0.8853,0.46,-0.1831,-0.1239,0.669,0.7095,-0.3332,0.1096,-0.7053,-0.6159,38.7045666086,93.341847357,-17.4248453264
0.0401,-0.046,0.8861,0.4594,-0.1846,-0.1524,0.6493,0.7218,-0.3262,0.0477,-0.7201,-0.6104,37.8239752794,93.678844008,-17.5308045694
0.0401,-0.046,0.8861,0.4594,-0.1846,-0.1524,0.6493,0.7218,-0.3262,0.0477,-0.7201,-0.6104,30.8713075892,96.1091927808,-11.9423305452
0.0373,-0.0505,0.8843,0.4626,-0.1895,-0.1864,0.632,0.7279,-0.2886,-0.0413,-0.7455,-0.5993,25.7997390832,95.990928704,-8.7031027044
0.0413,-0.0524,0.8757,0.478,-0.1883,-0.2127,0.6128,0.7373,-0.2633,-0.1196,-0.7831,-0.5504,25.0810848042,95.6894173532,-10.389291782
0.0413,-0.0524,0.8757,0.478,-0.1883,-0.2127,0.6128,0.7373,-0.2633,-0.1196,-0.7831,-0.5504,21.7773201998,95.4389921144,-5.4245804734
0.0326,-0.057,0.8724,0.4842,-0.1915,-0.2268,0.6062,0.7377,-0.2412,-0.1492,-0.7857,-0.5496,21.4965438736,95.1526636984,-4.2545175832
0.0311,-0.058,0.8736,0.482,-0.1928,-0.2279,0.6071,0.7363,-0.2335,-0.1564,-0.788,-0.5476,20.6327100066,95.1057628328,-4.990367353
0.034,-0.0578,0.8723,0.4841,-0.1936,-0.2261,0.6063,0.7373,-0.2308,-0.1596,-0.7879,-0.548,20.6751192072,95.166456912,-5.0611919272
0.0518,-0.0449,0.869,0.4899,-0.1824,-0.1939,0.6079,0.7479,-0.2356,-0.1626,-0.784,-0.5507,23.20783712,95.1202645688,-5.7617945242
0.0713,-0.0308,0.8648,0.4959,-0.1654,-0.1515,0.6198,0.752,-0.2388,-0.1334,-0.7763,-0.5678,23.7966124392,94.951963924,-5.7761988176
0.0713,-0.0308,0.8648,0.4959,-0.1654,-0.1515,0.6198,0.752,-0.2388,-0.1334,-0.7763,-0.5678,28.9170089656,95.1834131016,-7.2391427664
0.0773,-0.0264,0.8679,0.4898,-0.1547,-0.1288,0.6344,0.7462,-0.2584,-0.0682,-0.7661,-0.5844,32.0220641224,94.9832779352,-10.5962982408
0.0772,-0.0262,0.869,0.4879,-0.1533,-0.1246,0.638,0.7442,-0.2766,-0.0255,-0.755,-0.5938,31.8750562288,95.2694710444,-10.005716302
0.0785,-0.0255,0.8696,0.4867,-0.1514,-0.1201,0.6414,0.7423,-0.2835,-0.0106,-0.7496,-0.5979,32.7568930788,95.050990374,-12.051862972
0.0765,-0.0257,0.8701,0.4862,-0.1555,-0.1195,0.642,0.741,-0.292,0.0053,-0.7413,-0.6042,33.4843726692,95.0870424518,-12.4182083694
0.0768,-0.0255,0.8688,0.4882,-0.1561,-0.1207,0.6398,0.7426,-0.2969,0.0052,-0.7393,-0.6042,33.446408784,95.2772504432,-11.935208864
0.0763,-0.0253,0.8685,0.489,-0.1586,-0.1238,0.638,0.7432,-0.2985,-0.002,-0.7423,-0.5997,33.788276652,95.178285434,-11.224356792
0.0733,-0.0271,0.8683,0.4897,-0.1642,-0.1259,0.6384,0.7412,-0.3005,-0.0003,-0.7404,-0.6011,33.3801789196,95.1435580776,-12.260479277
0.0744,-0.0268,0.8692,0.4879,-0.1643,-0.1234,0.6432,0.7375,-0.3062,0.0123,-0.7349,-0.6049,33.6097902744,95.1321667552,-12.1217592596
0.0755,-0.0276,0.8708,0.4849,-0.1649,-0.1215,0.6483,0.7332,-0.3176,0.0367,-0.7249,-0.61,34.814216,95.0189817624,-13.577424414
0.0769,-0.0269,0.874,0.4789,-0.1779,-0.1145,0.6644,0.7167,-0.3392,0.085,-0.708,-0.6134,37.1374729064,94.1438403504,-15.8948584368
0.0764,-0.0262,0.875,0.4772,-0.1822,-0.1126,0.6685,0.7121,-0.3483,0.1035,-0.7042,-0.6098,37.8994264832,94.4309773604,-14.5848005404
0.0766,-0.0246,0.8762,0.4751,-0.1864,-0.1085,0.6741,0.7064,-0.3529,0.1121,-0.7039,-0.6061,41.2862999508,92.7102903892,-16.7185487552
0.0765,-0.0231,0.8759,0.4757,-0.1873,-0.1043,0.6767,0.7042,-0.3612,0.1253,-0.702,-0.6007,44.3990898642,91.0476144726,-17.131553043
0.0742,-0.0211,0.879,0.4704,-0.1885,-0.0961,0.684,0.6981,-0.3647,0.1409,-0.7061,-0.5903,44.6778337958,91.2552378156,-16.231805971
0.0734,-0.0202,0.8811,0.4666,-0.1873,-0.0932,0.6871,0.6956,-0.3677,0.1412,-0.7074,-0.5867,45.878465415,90.16444603,-17.727068175
0.0718,-0.022,0.882,0.465,-0.189,-0.0953,0.6873,0.6948,-0.3694,0.1377,-0.7084,-0.5852,46.4945519544,89.989628067,-18.1584263736
0.0625,-0.0305,0.8839,0.4624,-0.1948,-0.1171,0.6742,0.7026,-0.3707,0.1174,-0.7047,-0.5933,46.4510085412,90.2710097362,-17.1354429822
0.0515,-0.0413,0.8846,0.4616,-0.1983,-0.1299,0.6682,0.7051,-0.3679,0.1027,-0.7079,-0.594,44.066449462,91.593199955,-16.6571451106
0.0387,-0.0578,0.8854,0.4593,-0.2013,-0.1683,0.6526,0.7107,-0.3503,0.0489,-0.7271,-0.5883,36.8503917628,94.8032829288,-14.6258837612
0.0382,-0.0606,0.8862,0.4575,-0.2019,-0.1801,0.6478,0.712,-0.3398,0.0184,-0.7442,-0.5746,36.953313384,94.3937675016,-15.6812669888
0.0375,-0.0645,0.8817,0.4657,-0.2056,-0.1941,0.6397,0.7146,-0.319,-0.0357,-0.7785,-0.5393,29.954083174,96.6622264196,-11.3652073828
0.0446,-0.0648,0.869,0.4885,-0.2105,-0.2242,0.6151,0.7258,-0.2859,-0.1114,-0.8082,-0.5026,23.8422714288,96.8369146848,-7.8106781416
0.0438,-0.0644,0.8687,0.489,-0.2114,-0.2298,0.609,0.729,-0.2795,-0.1242,-0.8099,-0.5004,23.9778804254,96.2170830834,-9.8551236534
0.043,-0.066,0.8693,0.4879,-0.2117,-0.2322,0.6085,0.7285,-0.2726,-0.1322,-0.8104,-0.5013,22.3132250262,95.9400697116,-5.5643559582
0.0475,-0.0655,0.8682,0.4893,-0.2092,-0.2305,0.6088,0.7295,-0.2695,-0.1387,-0.8099,-0.502,20.9298161528,95.489846702,-7.0209909256
0.0518,-0.062,0.8675,0.4907,-0.2028,-0.2155,0.6104,0.7346,-0.2697,-0.1398,-0.8071,-0.5061,21.2212438654,95.4733187006,-7.2144695372
0.0635,-0.0513,0.8667,0.4919,-0.1956,-0.1972,0.6137,0.739,-0.2716,-0.1353,-0.8033,-0.5124,21.7238115424,95.3653455176,-7.334251806
0.0769,-0.0371,0.866,0.4924,-0.1749,-0.1508,0.6296,0.7417,-0.2839,-0.0933,-0.7939,-0.5294,27.8097728928,95.1611491584,-8.609530432
0.0769,-0.0371,0.866,0.4924,-0.1749,-0.1508,0.6296,0.7417,-0.2839,-0.0933,-0.7939,-0.5294,27.3041855152,95.2975225096,-8.868195814
0.0805,-0.0303,0.8692,0.4869,-0.1633,-0.127,0.6453,0.7353,-0.3182,-0.0251,-0.7752,-0.545,33.4837796392,94.8248471916,-12.503320918
0.081,-0.0288,0.8724,0.481,-0.1633,-0.1211,0.6522,0.7301,-0.3377,0.0207,-0.7545,-0.5622,36.3207645268,94.4702311562,-14.4825982226
0.081,-0.0288,0.8724,0.481,-0.1633,-0.1211,0.6522,0.7301,-0.3377,0.0207,-0.7545,-0.5622,36.4650070352,94.8834430544,-12.9825215648
0.0805,-0.0289,0.8725,0.4809,-0.1652,-0.1212,0.6524,0.7295,-0.3468,0.0404,-0.7398,-0.575,37.6773771488,94.5119467152,-14.205302992
0.0699,-0.0363,0.8739,0.4797,-0.1741,-0.1407,0.644,0.7315,-0.3422,0.0228,-0.7471,-0.5693,37.297632852,94.8823573456,-12.8986757872
0.0699,-0.0363,0.8739,0.4797,-0.1741,-0.1407,0.644,0.7315,-0.3422,0.0228,-0.7471,-0.5693,37.0799732866,94.7979922942,-13.336099416
0.0512,-0.0528,0.8762,0.4761,-0.1904,-0.1782,0.6334,0.7284,-0.3131,-0.0443,-0.7782,-0.5424,31.548624267,95.72289279,-11.872886117
0.0465,-0.0609,0.8742,0.4794,-0.1983,-0.2081,0.622,0.7283,-0.2882,-0.0897,-0.7897,-0.534,25.206667398,96.3511974828,-8.5803751182
0.0465,-0.0609,0.8742,0.4794,-0.1983,-0.2081,0.622,0.7283,-0.2882,-0.0897,-0.7897,-0.534,25.779268803,95.8516663608,-9.522592585
0.0422,-0.0681,0.8718,0.483,-0.2033,-0.2312,0.6113,0.729,-0.2698,-0.1242,-0.7981,-0.5241,22.06655614,95.9464579724,-6.048348431
0.0373,-0.073,0.8695,0.4869,-0.2067,-0.2413,0.6063,0.7289,-0.2559,-0.1384,-0.799,-0.5261,20.289602767,95.242975068,-6.080898025
0.0373,-0.073,0.8695,0.4869,-0.2067,-0.2413,0.6063,0.7289,-0.2559,-0.1384,-0.799,-0.5261,20.2062196764,95.2358130526,-6.430283591
0.0418,-0.0714,0.8696,0.4866,-0.2032,-0.2336,0.6074,0.7315,-0.2532,-0.1418,-0.7957,-0.5315,19.4652950832,95.1738719996,-5.5516476892
0.064,-0.0544,0.8671,0.4909,-0.1876,-0.1884,0.6201,0.7379,-0.2583,-0.1198,-0.7844,-0.551,21.4321627796,95.0886962672,-6.558151132
0.0757,-0.0417,0.8679,0.4891,-0.1778,-0.1677,0.6284,0.7384,-0.2669,-0.0917,-0.7786,-0.5603,21.6966322582,95.0240466524,-6.5990224492
0.0812,-0.0291,0.8686,0.4877,-0.1604,-0.1312,0.6431,0.7371,-0.3178,0.0067,-0.7457,-0.5855,33.7346447496,94.9839183024,-12.085211064
0.0709,-0.0349,0.8721,0.4828,-0.1674,-0.1478,0.6375,0.7373,-0.3174,-0.0113,-0.762,-0.5641,32.297178116,95.0981972852,-11.1563111448
0.0557,-0.0472,0.872,0.484,-0.1821,-0.1856,0.6232,0.7374,-0.2988,-0.0596,-0.7836,-0.5413,32.1523428084,95.3493340112,-10.8684375476
0.0557,-0.0472,0.872,0.484,-0.1821,-0.1856,0.6232,0.7374,-0.2988,-0.0596,-0.7836,-0.5413,26.5335992924,95.5176358048,-7.8443457772
0.052,-0.0559,0.8691,0.4886,-0.1874,-0.2185,0.6108,0.7375,-0.2734,-0.117,-0.8,-0.5209,22.5060912858,95.441722503,-3.7334831456
0.0481,-0.0609,0.8688,0.4889,-0.1936,-0.2307,0.6112,0.7318,-0.2626,-0.1325,-0.8031,-0.5181,22.6357213408,95.0514862784,-4.777332048
0.0441,-0.0675,0.8717,0.4832,-0.1952,-0.235,0.6118,0.7295,-0.2575,-0.1351,-0.8061,-0.5152,20.2301238944,95.4313731472,-4.150062936
0.0432,-0.0701,0.872,0.4824,-0.1954,-0.2368,0.611,0.7296,-0.2536,-0.1372,-0.8078,-0.514,19.4871162376,95.2485747192,-5.051483416
0.0501,-0.0662,0.8698,0.4862,-0.187,-0.2201,0.6096,0.7381,-0.2532,-0.1449,-0.8049,-0.5165,20.2962002184,95.198875344,-4.7747463456
0.0682,-0.0498,0.8654,0.4938,-0.1716,-0.1798,0.6171,0.7465,-0.2584,-0.1483,-0.7933,-0.5307,22.6660774378,95.10318178,-4.492842293
0.0826,-0.0355,0.8676,0.489,-0.156,-0.1437,0.6403,0.7381,-0.2716,-0.1012,-0.7832,-0.55,29.5196092064,95.0496326772,-6.9288517112
0.0826,-0.0355,0.8676,0.489,-0.156,-0.1437,0.6403,0.7381,-0.2716,-0.1012,-0.7832,-0.55,29.235393975,95.240445825,-7.15018688
0.0838,-0.0345,0.8719,0.4811,-0.1565,-0.1351,0.651,0.7303,-0.3073,-0.0083,-0.759,-0.5739,34.505258237,94.987790408,-11.829595992
0.0857,-0.0333,0.8711,0.4822,-0.1669,-0.1294,0.658,0.7226,-0.3449,0.0698,-0.7223,-0.5952,38.3420911116,94.5060011378,-12.9674812406
0.0857,-0.0333,0.8711,0.4822,-0.1669,-0.1294,0.658,0.7226,-0.3449,0.0698,-0.7223,-0.5952,38.5551070704,94.865467341,-11.6538370958
0.0875,-0.0303,0.8715,0.4814,-0.1693,-0.1265,0.6615,0.7194,-0.3538,0.0927,-0.7118,-0.5995,42.4819867236,93.257322875,-12.7248248342
0.0855,-0.0308,0.8729,0.4792,-0.1759,-0.1199,0.6719,0.7093,-0.3624,0.1281,-0.7044,-0.5967,44.0603524142,92.011720313,-14.4882040484
