S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S8_w,S8_x,S8_y,S8_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
-0.0664,-0.1008,0.9395,0.3204,-0.2774,-0.0366,0.8012,0.5288,0.3111,0.5877,0.6129,0.4266,45.1511118754,94.4513175088,-2.611220068
-0.0662,-0.101,0.9394,0.3206,-0.2777,-0.0368,0.801,0.5289,0.3114,0.5871,0.613,0.427,45.6962377426,94.7830665402,-3.0630975076
-0.0662,-0.1011,0.9392,0.3212,-0.2785,-0.0368,0.8004,0.5295,0.3115,0.5869,0.6129,0.4275,46.278922124,95.0370987408,-2.9691766816
-0.0661,-0.1009,0.9392,0.3214,-0.2787,-0.0365,0.7998,0.5303,0.3128,0.5861,0.6124,0.4281,46.543346026,94.8399685464,-2.8903265008
-0.0668,-0.0998,0.9389,0.3225,-0.28,-0.0354,0.7982,0.532,0.3131,0.5868,0.6106,0.4297,47.0870827898,94.879799156,-2.6627358066
-0.0677,-0.0996,0.9389,0.3223,-0.2811,-0.0349,0.7981,0.5316,0.3123,0.5871,0.6104,0.4302,46.2439138396,95.036451976,-3.1265635428
-0.0701,-0.1008,0.939,0.3208,-0.2857,-0.0349,0.7979,0.5294,0.3112,0.5856,0.6101,0.4335,46.7573417962,95.2678633432,-3.229614531
-0.0712,-0.1019,0.939,0.3204,-0.2884,-0.0353,0.798,0.5278,0.309,0.5839,0.6101,0.4372,45.8661316284,95.559500608,-4.2743552496
-0.0718,-0.1041,0.939,0.3194,-0.2915,-0.0365,0.7988,0.5249,0.3084,0.5825,0.6104,0.439,46.0796042892,95.1193949018,-4.038992701
-0.0708,-0.1077,0.9389,0.319,-0.2957,-0.0393,0.7996,0.5211,0.309,0.5778,0.6118,0.4428,45.497332112,95.423286454,-4.76163864
-0.0704,-0.1081,0.9386,0.3197,-0.2962,-0.0415,0.799,0.5216,0.3064,0.5792,0.6124,0.4421,45.1922059264,95.197351641,-5.1445948938
-0.0718,-0.1087,0.9373,0.3231,-0.2997,-0.0531,0.7933,0.5272,0.3005,0.5846,0.6103,0.4419,45.8033379466,95.2840594354,-5.0133130806
-0.0751,-0.1086,0.9335,0.3333,-0.3011,-0.0749,0.7809,0.542,0.285,0.6029,0.6007,0.4407,43.1393601642,95.721638565,-3.1130005254
-0.075,-0.1087,0.9328,0.3353,-0.2965,-0.0836,0.7785,0.5467,0.2863,0.61,0.5951,0.4376,39.042441936,97.068157771,1.244777971
-0.0729,-0.11,0.9323,0.3367,-0.289,-0.0972,0.7758,0.5523,0.2856,0.6166,0.5949,0.429,39.0841109912,97.2659955888,0.3298059968
-0.072,-0.1112,0.9317,0.3381,-0.2847,-0.1038,0.7729,0.5573,0.2869,0.6185,0.5895,0.4329,35.9402687862,97.599753524,5.7628160122
-0.0712,-0.1121,0.9296,0.3435,-0.2827,-0.1121,0.7659,0.5663,0.3038,0.6063,0.5732,0.4597,33.775668008,97.3920957428,8.5967488192
-0.071,-0.1119,0.929,0.3453,-0.2839,-0.1142,0.7647,0.567,0.305,0.6044,0.5724,0.4624,33.9831787304,97.2205523974,7.7716926606
-0.0717,-0.1102,0.9286,0.3468,-0.2839,-0.1119,0.7638,0.5686,0.307,0.6018,0.5709,0.4663,33.4752092672,97.0821077182,8.6825810374
-0.0712,-0.1098,0.9284,0.3475,-0.2825,-0.1091,0.7629,0.5711,0.3066,0.6011,0.5709,0.4674,33.986648635,96.846984587,8.393138679
-0.0679,-0.1101,0.9285,0.348,-0.28,-0.1028,0.7603,0.5769,0.3062,0.5995,0.5725,0.4678,33.816415467,96.9699949328,7.8657613174
-0.0651,-0.108,0.9284,0.3494,-0.285,-0.09,0.7609,0.5759,0.3041,0.5926,0.5792,0.4697,35.597156274,96.5189293872,8.5459873296
-0.0651,-0.108,0.9284,0.3494,-0.285,-0.09,0.7609,0.5759,0.3041,0.5926,0.5792,0.4697,40.4404417494,96.1992137982,4.635304812
-0.0637,-0.1067,0.9298,0.3463,-0.2873,-0.0717,0.7709,0.5638,0.2938,0.5914,0.6016,0.4492,40.0955720212,96.467380902,3.9660157864
-0.0639,-0.1073,0.9301,0.3453,-0.2964,-0.061,0.7758,0.5535,0.3032,0.5799,0.6087,0.4484,43.6383108288,95.934800136,0.7101339996
-0.0639,-0.1073,0.9301,0.3453,-0.2964,-0.061,0.7758,0.5535,0.3032,0.5799,0.6087,0.4484,44.6083913138,95.6993645746,-2.4493005804
-0.0638,-0.11,0.9302,0.3441,-0.3084,-0.0573,0.7789,0.5429,0.3095,0.5653,0.6064,0.4655,44.1556279316,95.5556170848,-2.9985796292
-0.0628,-0.1127,0.9303,0.3431,-0.3153,-0.0562,0.7807,0.5365,0.3206,0.55,0.6049,0.4782,44.993110357,95.3479499388,-5.0069581186
-0.0628,-0.1127,0.9303,0.3431,-0.3153,-0.0562,0.7807,0.5365,0.3206,0.55,0.6049,0.4782,44.6221146936,95.0163172272,-6.5720152928
-0.0637,-0.114,0.9296,0.3446,-0.3166,-0.0596,0.7789,0.538,0.3229,0.548,0.6048,0.479,44.6805965564,94.727788349,-7.0464732056
-0.0681,-0.1141,0.9278,0.3485,-0.3143,-0.0803,0.7713,0.5476,0.3123,0.5614,0.6065,0.4683,43.5245536824,95.0960174854,-5.8631355284
-0.0692,-0.1128,0.9273,0.3499,-0.3079,-0.0868,0.7699,0.5521,0.3085,0.5681,0.6046,0.465,40.5776704206,96.1271819598,-1.8387130918
-0.0645,-0.1137,0.9262,0.3536,-0.2896,-0.1055,0.7673,0.5622,0.2938,0.5903,0.6025,0.4495,41.181825869,96.374418009,-1.864961606
-0.0623,-0.1145,0.926,0.3541,-0.2807,-0.1143,0.765,0.5681,0.2905,0.5988,0.598,0.4463,37.524547606,96.7244319346,3.8081331448
-0.059,-0.1149,0.9257,0.3552,-0.2755,-0.1185,0.7632,0.5722,0.2974,0.5968,0.5898,0.4554,35.7701468186,96.612362862,7.3864400668
-0.0578,-0.1151,0.925,0.3574,-0.2706,-0.124,0.7584,0.5798,0.3107,0.5915,0.5766,0.47,36.2730000624,96.7989510838,6.742048308
-0.0565,-0.1136,0.9242,0.3601,-0.2685,-0.1249,0.7576,0.5816,0.317,0.5864,0.5751,0.4741,34.9976991352,96.5115901788,9.417084212
-0.0542,-0.1132,0.9249,0.3586,-0.266,-0.1166,0.7549,0.5878,0.3151,0.5874,0.5789,0.4694,35.074366821,96.4350453582,8.9239046166
-0.052,-0.1122,0.9252,0.3585,-0.2687,-0.105,0.7535,0.5906,0.3135,0.5852,0.5863,0.464,35.9809887174,96.332538841,8.6984406546
-0.0521,-0.109,0.9257,0.3582,-0.2725,-0.0941,0.7556,0.588,0.3093,0.5855,0.596,0.4539,39.8416725514,95.9544948362,5.7315704916
-0.0493,-0.1074,0.9277,0.354,-0.278,-0.0737,0.7686,0.5712,0.3125,0.5778,0.6132,0.4386,39.3410953766,95.973606835,5.1605217198
-0.0504,-0.1071,0.9276,0.3542,-0.2857,-0.0671,0.7719,0.5639,0.321,0.5681,0.6107,0.4484,44.4397536236,95.286296713,0.5820961668
-0.0504,-0.107,0.9275,0.3545,-0.2894,-0.0643,0.7733,0.5604,0.3233,0.5637,0.6093,0.4541,45.6325409432,94.901244834,-2.9570913836
-0.0513,-0.1071,0.9282,0.3526,-0.2905,-0.0621,0.7753,0.5571,0.3251,0.5609,0.6102,0.4553,44.9320018644,94.90601575,-3.0205926388
-0.0554,-0.1068,0.9274,0.3538,-0.2933,-0.0666,0.7722,0.5596,0.3225,0.5653,0.6101,0.4517,45.8718766908,94.753394644,-3.7477520116
-0.0572,-0.1068,0.9271,0.3546,-0.2951,-0.0729,0.7688,0.5625,0.3195,0.5706,0.6086,0.4492,44.151397354,95.2019707516,-3.1457145112
-0.0601,-0.1075,0.9257,0.3573,-0.2905,-0.0914,0.7642,0.5683,0.3026,0.5894,0.6071,0.4385,43.950900023,95.134070207,-2.6383840376
-0.0578,-0.1094,0.9259,0.3566,-0.2804,-0.1032,0.7627,0.5735,0.2926,0.6011,0.599,0.4405,40.4079338008,96.2607415048,0.4481013476
-0.0585,-0.1094,0.926,0.3564,-0.2763,-0.1084,0.7608,0.5771,0.3011,0.5966,0.5863,0.4577,36.0689629046,96.820485407,5.0946975152
-0.0603,-0.1095,0.9246,0.3596,-0.2733,-0.1176,0.7552,0.5839,0.3168,0.5917,0.5704,0.4731,36.5801986484,96.7252706744,5.6933649544
-0.0599,-0.1101,0.9246,0.3594,-0.2744,-0.1201,0.755,0.5833,0.3187,0.5888,0.5715,0.4743,33.8334751186,96.5941237248,7.8181215706
-0.0594,-0.1102,0.925,0.3586,-0.2739,-0.1205,0.7553,0.5829,0.3195,0.5868,0.5728,0.4747,33.7487721592,96.599955668,8.2465492208
-0.0573,-0.1107,0.9259,0.3565,-0.2714,-0.1136,0.7542,0.5869,0.3182,0.5849,0.5784,0.471,34.20911269,96.54879132,8.1341787104
-0.0559,-0.1099,0.9266,0.355,-0.2742,-0.1038,0.7539,0.5878,0.3176,0.585,0.5809,0.4683,34.612256324,96.553992288,7.68339734
-0.056,-0.1088,0.9273,0.3535,-0.2782,-0.0957,0.7564,0.5841,0.3115,0.5872,0.5899,0.4584,37.4048151632,96.5491025904,4.9562266972
-0.0539,-0.1061,0.9298,0.348,-0.2794,-0.0744,0.7698,0.5689,0.3056,0.5891,0.6126,0.429,37.1024383542,96.432420637,4.9258488232
