S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.3399,0.0876,0.8665,0.3546,-0.2719,0.393,0.7643,0.4328,38.9399391796,79.009831078,55.1744967428
-0.3388,0.0852,0.8671,0.3548,-0.2752,0.3852,0.7653,0.436,39.0334180692,78.9840182354,55.3213890822
-0.3393,0.0845,0.8673,0.3541,-0.2749,0.3841,0.7665,0.435,38.7981699452,79.1067885526,55.0793455282
-0.3393,0.0845,0.8673,0.3541,-0.2749,0.3841,0.7665,0.435,39.1152971664,79.1484026932,54.94410659
-0.341,0.0871,0.8661,0.3547,-0.2658,0.3881,0.7667,0.4367,39.104038095,79.2024110252,55.0817332364
-0.3423,0.0887,0.8657,0.3541,-0.2603,0.3907,0.7666,0.438,38.791368405,78.9687412108,56.1068837906
-0.343,0.0895,0.8652,0.3544,-0.2529,0.3908,0.7705,0.4353,38.2618059328,79.0486732068,56.7106280136
-0.345,0.0898,0.8645,0.3541,-0.2459,0.3864,0.7878,0.4117,38.3121437576,79.4496408912,56.1423215384
-0.3455,0.0895,0.8651,0.3521,-0.2438,0.3892,0.7864,0.4129,38.277389596,78.8042384912,56.7829791624
-0.346,0.0894,0.8649,0.3523,-0.2518,0.3912,0.7874,0.4041,38.7169475764,79.1486704188,55.5248104768
-0.3449,0.0877,0.8648,0.3541,-0.263,0.3917,0.7889,0.3936,38.480277983,79.014498685,55.6416243664
-0.3427,0.0853,0.8653,0.3555,-0.2599,0.395,0.7797,0.4104,37.9429849138,79.5129976504,55.3948210092
-0.3411,0.0822,0.8662,0.3557,-0.2583,0.3937,0.7692,0.4317,36.846921876,80.229752388,55.84050076
-0.3405,0.079,0.867,0.3551,-0.2623,0.3875,0.7656,0.4412,37.405262571,79.734793685,56.349344178
-0.3405,0.0781,0.867,0.3553,-0.2689,0.3773,0.7677,0.4424,37.04598351,80.19952395,55.19161298
-0.3405,0.0767,0.8671,0.3551,-0.275,0.3653,0.7693,0.446,37.1415502232,80.5068436624,55.204826412
-0.3375,0.0729,0.8685,0.3554,-0.2729,0.3517,0.765,0.4653,37.3755939464,80.3403577096,55.6482343896
-0.3375,0.0729,0.8685,0.3554,-0.2729,0.3517,0.765,0.4653,36.821709286,80.5627493332,55.8932919964
-0.3372,0.0725,0.8684,0.3561,-0.2684,0.3494,0.7606,0.4768,37.2553462216,80.4619619962,55.7176054844
-0.3378,0.0726,0.8685,0.3552,-0.2659,0.3473,0.7604,0.4798,37.232896485,80.522429238,55.5881675846
-0.3378,0.0736,0.8681,0.3561,-0.2648,0.3472,0.7623,0.4774,37.0854773428,80.6467117552,55.6185213112
-0.3378,0.0759,0.8675,0.3569,-0.2604,0.3535,0.7678,0.4665,37.0590347576,79.8800957672,56.6250196272
-0.3391,0.0795,0.8666,0.3571,-0.2501,0.3773,0.7685,0.452,37.1993919068,80.305376482,56.0492684404
-0.3399,0.0808,0.8662,0.357,-0.2476,0.3814,0.7713,0.4453,37.6274450616,79.46952886,56.5527767508
-0.3414,0.0829,0.8656,0.3567,-0.2466,0.3836,0.7788,0.4306,37.9726119984,79.5629135076,56.2538858844
-0.3441,0.0839,0.8657,0.3533,-0.2594,0.3748,0.7962,0.3977,37.69147887,79.9164007348,55.680652968
-0.3455,0.0836,0.8657,0.3521,-0.2585,0.375,0.7953,0.3999,38.2471432406,79.8472134786,55.6551764496
-0.3467,0.0831,0.8656,0.3513,-0.2489,0.3851,0.7823,0.4213,38.2702817432,79.5207845412,54.8599432116
-0.347,0.0816,0.8663,0.3496,-0.247,0.3923,0.7636,0.4492,38.2549891984,79.488618176,54.7553868352
-0.347,0.0816,0.8663,0.3496,-0.247,0.3923,0.7636,0.4492,38.20484684,78.640699392,54.237490016
-0.347,0.0803,0.866,0.3506,-0.2386,0.4014,0.744,0.4777,37.7944838904,77.596002156,53.7207206992
-0.346,0.0796,0.8669,0.3497,-0.2319,0.4046,0.7405,0.4838,37.9858848636,77.74700271,53.2361333012
-0.3461,0.0796,0.8671,0.3491,-0.2329,0.4042,0.7399,0.4844,37.6222641156,77.57698539,53.3153414282
-0.3463,0.08,0.867,0.3489,-0.2338,0.4041,0.7421,0.4808,37.779625375,77.7770526828,53.0002001034
-0.3455,0.0803,0.8678,0.3477,-0.2446,0.3958,0.7572,0.4583,37.7437900234,77.6450825414,53.350263779
-0.3458,0.0802,0.8678,0.3474,-0.249,0.3929,0.7615,0.4512,38.0090393408,78.4984709702,53.3423607284
-0.3459,0.0801,0.8676,0.3479,-0.2515,0.3926,0.765,0.4442,38.1765298104,78.73168532,53.4463942088
-0.3473,0.0787,0.8679,0.3463,-0.2539,0.391,0.7668,0.441,38.1494037734,78.5527789242,53.78180855
-0.3473,0.0787,0.8679,0.3463,-0.2539,0.391,0.7668,0.441,38.1556209472,79.0900912896,53.338803328
-0.3481,0.0786,0.8673,0.3468,-0.2521,0.3903,0.7632,0.4489,38.0773526482,78.7518496748,53.6579336132
-0.3461,0.0789,0.8668,0.35,-0.2432,0.3985,0.7453,0.4758,38.0355865766,78.9241303818,53.4057010652
-0.3461,0.0789,0.8668,0.35,-0.2432,0.3985,0.7453,0.4758,37.7958003172,77.5854111456,54.143812696
-0.3438,0.0792,0.8669,0.352,-0.2269,0.4054,0.7321,0.498,37.4804113238,76.9775089474,54.109739239
-0.3428,0.0803,0.866,0.3547,-0.2145,0.411,0.7232,0.5118,37.479565274,77.081314747,53.3960642502
-0.3437,0.0804,0.8663,0.3532,-0.2333,0.4058,0.7348,0.4908,37.7924195136,77.077773672,52.7576698672
-0.3464,0.0784,0.867,0.3493,-0.2515,0.3936,0.7569,0.4569,38.0098442218,78.8388993894,52.5283715084
-0.3458,0.0767,0.867,0.3503,-0.2648,0.3904,0.7635,0.4409,37.9381233704,78.4980874468,53.507012002
-0.3458,0.0767,0.867,0.3503,-0.2648,0.3904,0.7635,0.4409,38.0251976272,78.8871900384,53.153862548
-0.3447,0.0769,0.8668,0.3518,-0.2687,0.3916,0.7636,0.4371,38.5047566672,78.4509560406,54.5694237934
-0.3446,0.0765,0.8671,0.3511,-0.2667,0.3941,0.7598,0.4429,38.2338871932,78.5378216256,53.931591106
-0.3446,0.0765,0.8671,0.3511,-0.2667,0.3941,0.7598,0.4429,38.34380665,78.3354335044,53.502573066
-0.3432,0.0795,0.8646,0.3581,-0.2495,0.4044,0.7399,0.4759,37.9407177368,76.4878451656,54.5260138332
-0.3426,0.0794,0.8654,0.3566,-0.239,0.4066,0.732,0.4915,38.0396502896,76.9732241184,53.4196776784
-0.3427,0.0792,0.8659,0.3555,-0.2325,0.4083,0.7289,0.4978,37.7278133168,76.8338901168,53.8083198288
-0.3447,0.0747,0.8662,0.3539,-0.2442,0.3995,0.7377,0.4861,37.5812406256,77.3335510392,52.9644544046
-0.3491,0.0712,0.8673,0.3473,-0.2614,0.3839,0.7606,0.4534,37.5513239626,77.2339884742,53.2193141764
-0.3491,0.0712,0.8673,0.3473,-0.2614,0.3839,0.7606,0.4534,37.5910454876,79.4671273524,52.0422001556
-0.3515,0.0681,0.8677,0.3447,-0.2692,0.3795,0.7651,0.4449,36.9641044656,79.954292145,52.0113224154
-0.3515,0.0679,0.8672,0.3458,-0.2709,0.379,0.7648,0.4448,37.3032309234,79.5684474012,52.911618723
-0.3518,0.0673,0.8675,0.345,-0.2723,0.3772,0.7652,0.4448,37.2763072866,79.7007309628,53.358693415
-0.353,0.0653,0.8685,0.3416,-0.273,0.375,0.7684,0.4406,36.938203885,80.477364085,52.6463499856
-0.3533,0.0646,0.8685,0.3413,-0.2764,0.3731,0.7739,0.4303,36.7177038288,80.2633258696,52.7893483908
-0.3533,0.0645,0.8687,0.3408,-0.279,0.3709,0.7789,0.4216,36.5556777524,81.0801396548,52.3189636604
-0.3498,0.0634,0.8701,0.3413,-0.2824,0.3743,0.7839,0.4067,36.544554769,81.509930483,52.98649306
-0.3491,0.0634,0.8706,0.3406,-0.3005,0.3663,0.7954,0.3776,36.648262753,81.248205169,53.492134012
-0.3488,0.0642,0.8701,0.342,-0.3145,0.3635,0.7971,0.3651,36.642101267,82.0975252578,53.2842621874
-0.3479,0.0648,0.8698,0.3438,-0.3151,0.3675,0.7909,0.3742,36.7028551772,81.9874411476,53.2762970544
-0.3466,0.0651,0.8699,0.3446,-0.3114,0.3704,0.7891,0.3781,36.6823955984,82.0473523856,53.4456452528
-0.3458,0.0654,0.8701,0.3447,-0.3107,0.3709,0.788,0.3804,36.8704653,81.643987544,53.8954514832
-0.3458,0.0654,0.8703,0.3444,-0.3073,0.3784,0.7817,0.3886,37.1239287392,81.8227751224,53.3287591096
-0.3464,0.0648,0.8704,0.3436,-0.3056,0.3812,0.7802,0.3903,36.9139949312,81.606927462,53.3968275106
-0.3466,0.0645,0.8703,0.3436,-0.304,0.3823,0.7792,0.3926,36.9501302738,82.013846743,52.7857545214
-0.3478,0.0626,0.8713,0.3403,-0.2982,0.3812,0.7796,0.3973,36.9163477392,82.070536224,53.2498996336
-0.3478,0.0626,0.8713,0.3403,-0.2982,0.3812,0.7796,0.3973,36.9604866604,82.0034761892,53.08950915
-0.35,0.0638,0.8704,0.3402,-0.2933,0.3716,0.7819,0.4054,36.683052163,82.503460547,52.854678375
-0.3529,0.063,0.8701,0.3381,-0.2929,0.3621,0.7925,0.3935,36.0857919836,82.509307997,53.6842610934
-0.3529,0.063,0.8701,0.3381,-0.2929,0.3621,0.7925,0.3935,36.2940200892,82.840503248,53.2521688056
-0.3571,0.0598,0.8704,0.3334,-0.2924,0.3402,0.8098,0.3779,35.8956793834,83.477590711,53.5277472712
-0.3598,0.0557,0.8713,0.3289,-0.2745,0.3524,0.7921,0.4158,35.185803211,83.565617583,52.1699622688
-0.3598,0.0557,0.8713,0.3289,-0.2745,0.3524,0.7921,0.4158,35.3008671372,83.466070262,52.2848238476
-0.3619,0.0521,0.8717,0.3261,-0.2763,0.3521,0.7861,0.4262,34.8475729504,83.732711616,50.8912614392
-0.3646,0.0446,0.8734,0.3195,-0.2752,0.3535,0.7772,0.4418,33.6862234644,84.487572301,49.2982372562
-0.3646,0.0446,0.8734,0.3195,-0.2752,0.3535,0.7772,0.4418,33.7617888636,84.2830933886,49.6432529834
-0.3662,0.0367,0.8744,0.3159,-0.27,0.3572,0.7736,0.4482,32.348316598,84.8728031642,48.5163854338
-0.3643,0.0314,0.8745,0.3183,-0.2548,0.3676,0.7607,0.4703,31.551500371,84.507665522,48.214648453
-0.3629,0.0291,0.8754,0.3178,-0.2485,0.3694,0.7581,0.4763,32.1051232792,84.4538166984,48.1646607332
-0.361,0.0272,0.8762,0.3177,-0.2395,0.3767,0.7499,0.4881,30.9630265976,83.9994238376,48.9049567188
-0.361,0.0272,0.8762,0.3177,-0.2395,0.3767,0.7499,0.4881,31.5321722136,83.2801436856,48.3885714988
-0.3607,0.0289,0.8757,0.3194,-0.2319,0.3827,0.7453,0.494,31.5836771246,83.3800428012,48.2507682302
-0.3585,0.0289,0.8765,0.3195,-0.231,0.3839,0.7443,0.4951,31.7109423954,83.2043177752,48.3991733402
-0.358,0.0295,0.8768,0.3195,-0.2333,0.3826,0.7453,0.4934,31.6743477698,83.0306196138,48.451667821
-0.358,0.0295,0.8768,0.3195,-0.2333,0.3826,0.7453,0.4934,31.9019598978,83.012394057,48.4713710616
-0.3615,0.0283,0.8777,0.3132,-0.2606,0.3671,0.7614,0.4663,32.2015349724,84.125479962,47.8312225728
-0.363,0.03,0.8776,0.3115,-0.2874,0.351,0.7778,0.4348,32.6967055464,85.755682046,45.8964172452
-0.363,0.03,0.8776,0.3115,-0.2874,0.351,0.7778,0.4348,32.8423113764,85.3632343356,47.5807942678
-0.3648,0.0312,0.8764,0.3126,-0.2988,0.3464,0.7858,0.4159,33.3800870748,85.4955873548,47.433218459
-0.3623,0.0299,0.8781,0.311,-0.3006,0.3444,0.7873,0.4135,33.366168374,85.9057114704,47.510799297
-0.3606,0.0305,0.8779,0.3131,-0.2914,0.351,0.7804,0.4274,33.30730093,85.8738495696,47.4751647928
-0.3596,0.031,0.8764,0.3185,-0.2609,0.3688,0.7602,0.4666,33.22030981,83.966176362,48.879727996
-0.3596,0.031,0.8764,0.3185,-0.2609,0.3688,0.7602,0.4666,32.733887505,83.381023219,49.311978077
-0.3572,0.03,0.8777,0.3178,-0.2322,0.3764,0.7467,0.4967,32.6434831382,83.587564372,48.3510191566
-0.3565,0.0317,0.8764,0.322,-0.2186,0.385,0.738,0.5092,32.2647826524,82.668480376,48.7637754972
-0.3565,0.0401,0.8768,0.32,-0.2649,0.3822,0.752,0.467,35.2414887564,82.7017468068,47.6699213484
-0.3566,0.0452,0.8756,0.3226,-0.2875,0.3765,0.761,0.443,36.401505927,82.1380241378,49.1186428736
-0.3569,0.0482,0.8753,0.3226,-0.2993,0.373,0.7699,0.4223,36.2949117842,82.1008989598,49.451553901
-0.3556,0.0514,0.8741,0.3266,-0.2958,0.3787,0.7729,0.4141,37.4454349402,82.3441024672,50.2529502916
-0.3556,0.0514,0.8741,0.3266,-0.2958,0.3787,0.7729,0.4141,37.4259463692,81.7367126434,51.475532011
-0.355,0.0507,0.8743,0.327,-0.2954,0.3785,0.7747,0.4114,37.3311116572,81.6005760188,51.4961735872
-0.3535,0.0502,0.8745,0.3281,-0.2926,0.3799,0.7749,0.4115,37.2655970532,81.8480430628,51.9316821856
-0.3535,0.0502,0.8745,0.3281,-0.2926,0.3799,0.7749,0.4115,37.067924308,81.9134520972,52.3075997616
-0.3539,0.049,0.874,0.3292,-0.2973,0.3778,0.7802,0.3999,37.2605659844,81.6999523804,52.5186884396
-0.353,0.0466,0.8746,0.3288,-0.322,0.3644,0.798,0.3556,36.98879116,82.637348504,52.099498944
-0.353,0.0466,0.8746,0.3288,-0.322,0.3644,0.798,0.3556,36.2957997248,84.0807353696,52.3773681474
-0.3515,0.0441,0.8749,0.3302,-0.3175,0.3592,0.7949,0.3717,36.6478430304,83.7113988008,52.433954668
-0.3491,0.0439,0.8748,0.333,-0.3088,0.3619,0.7927,0.3808,36.041935318,83.596548594,52.368508848
-0.3491,0.0438,0.8745,0.3337,-0.3031,0.3677,0.7886,0.3883,36.5616375864,83.5592811444,52.3875931014
-0.3499,0.0418,0.8743,0.3336,-0.3035,0.3634,0.7885,0.3923,36.670599084,83.452577928,52.3762389676
-0.3499,0.0418,0.8743,0.3336,-0.3035,0.3634,0.7885,0.3923,36.526559704,83.8413457834,51.7719956934
-0.3505,0.0395,0.8751,0.3312,-0.3028,0.3562,0.7904,0.3958,36.1095244644,84.3747288824,51.5273368016
-0.351,0.0382,0.8756,0.3296,-0.3012,0.3529,0.792,0.3966,36.4110747296,84.1350150672,51.8980759316
-0.3522,0.0368,0.8759,0.3274,-0.3016,0.3455,0.7984,0.39,36.0067615646,84.6305572582,51.6398740976
-0.3522,0.0368,0.8759,0.3274,-0.3016,0.3455,0.7984,0.39,35.4732285448,85.3067254824,51.7568617288
-0.3547,0.0358,0.8757,0.3253,-0.3021,0.3355,0.8048,0.3851,35.5320609528,85.2896445768,51.5756324054
-0.3596,0.0336,0.8757,0.3204,-0.3064,0.3173,0.8217,0.3605,34.581588136,86.5211137824,51.47035514
-0.3596,0.0336,0.8757,0.3204,-0.3064,0.3173,0.8217,0.3605,33.97644849,86.7271292002,50.3968266798
-0.3608,0.0295,0.8768,0.3162,-0.2888,0.3251,0.8074,0.3984,34.0655807274,86.4900870204,50.3217383272
-0.3641,0.0271,0.8765,0.3134,-0.2856,0.3286,0.7981,0.4163,33.9499442122,86.292034006,49.444127854
-0.3638,0.0245,0.8777,0.3107,-0.2839,0.3322,0.7887,0.4322,33.2714318584,86.1854379604,48.1289985124
-0.3635,0.0233,0.878,0.3104,-0.2802,0.3364,0.7831,0.4415,33.377857586,86.0415007858,48.2670438466
-0.3641,0.0216,0.8782,0.3092,-0.2767,0.3391,0.7796,0.4477,32.557174134,86.2141016674,47.8361322098
-0.3643,0.0168,0.8802,0.3034,-0.2553,0.3583,0.7639,0.4721,31.9657431088,85.5108737344,46.78073508
-0.3646,0.0115,0.8812,0.3005,-0.2456,0.361,0.7588,0.4831,32.0479198154,85.2352044738,47.1291272428
-0.3646,0.0115,0.8812,0.3005,-0.2456,0.361,0.7588,0.4831,30.9955887352,85.7869559992,46.6783959752
-0.3629,0.0084,0.8826,0.2985,-0.2393,0.3601,0.7575,0.489,30.546919152,85.9249154752,46.2000507664
-0.3637,0.0073,0.8826,0.2974,-0.247,0.3609,0.7596,0.4812,30.9426273448,85.7321959668,46.6011312676
-0.3637,0.0073,0.8826,0.2974,-0.247,0.3609,0.7596,0.4812,30.8929175452,86.1569696328,45.9800895468
-0.3628,0.0072,0.8829,0.2976,-0.2584,0.3558,0.7638,0.4722,31.033047175,86.4299249194,46.2428171868
-0.3634,0.0064,0.8834,0.2954,-0.2646,0.3522,0.7673,0.4658,31.1133062406,86.3922435234,46.1581733892
-0.3634,0.0064,0.8834,0.2954,-0.2646,0.3522,0.7673,0.4658,31.2690980462,87.0650111524,45.5858036106
-0.3636,0.006,0.8836,0.2947,-0.2731,0.3493,0.772,0.4553,31.25208718,87.2702667392,45.7976445324
-0.3644,0.0057,0.8837,0.2935,-0.2852,0.3405,0.7803,0.44,31.4082380436,87.1527486452,45.975960229
-0.3632,0.0057,0.884,0.2941,-0.3013,0.3316,0.786,0.4259,31.4956731276,87.7990133332,45.617220989
-0.3626,0.0065,0.8837,0.2957,-0.3078,0.3286,0.7869,0.4217,31.8978308888,87.1502286802,46.5597871782
-0.3623,0.0076,0.8836,0.2964,-0.3128,0.3259,0.7884,0.4173,32.0647379952,87.173961236,46.9723996408
-0.3612,0.0081,0.8837,0.2973,-0.3169,0.3264,0.7867,0.4171,32.4690825896,86.5519228772,48.0309189372
-0.359,0.0113,0.8825,0.3034,-0.3079,0.332,0.7855,0.4215,33.0316414062,85.617653012,50.2329755514
-0.3574,0.0104,0.8829,0.3039,-0.301,0.3311,0.7908,0.4174,32.881396644,85.6885960126,49.6848150066
-0.3574,0.0104,0.8829,0.3039,-0.301,0.3311,0.7908,0.4174,32.693902342,86.082782518,50.6273447154
-0.3565,0.0091,0.8832,0.3044,-0.2935,0.329,0.7987,0.4094,32.164913864,86.5374441728,50.9431510496
-0.3558,0.0073,0.8839,0.3034,-0.297,0.3188,0.8163,0.3791,32.4266047272,86.2297423656,51.3350655176
-0.3558,0.0073,0.8839,0.3034,-0.297,0.3188,0.8163,0.3791,31.712993083,87.4652027882,51.3572369392
-0.3543,0.0071,0.8837,0.3056,-0.304,0.3137,0.8217,0.3657,31.2688741152,87.925687762,52.3829841964
-0.3542,0.0067,0.8837,0.3058,-0.3137,0.3052,0.8248,0.3576,31.5475498098,87.9127502874,52.3501167748
