S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.2489,0.184,0.8695,0.3847,-0.2407,0.3609,0.7868,0.4387,38.9558312696,78.8200219668,54.163192574
-0.2485,0.1816,0.8706,0.3836,-0.2393,0.359,0.7846,0.445,38.5977319608,78.4521316232,54.3739753672
-0.2474,0.1811,0.8712,0.3832,-0.2357,0.3591,0.7833,0.4492,38.6642715392,78.5495770678,54.3222399318
-0.2474,0.1811,0.8712,0.3832,-0.2357,0.3591,0.7833,0.4492,38.4969903744,77.9937001144,54.4664502344
-0.2454,0.184,0.87,0.3858,-0.2249,0.3638,0.7846,0.4487,38.5986463486,78.4214400192,54.4141088184
-0.246,0.1876,0.8692,0.3854,-0.2096,0.3649,0.7924,0.4413,37.9857960532,77.111880509,55.3067605076
-0.246,0.1876,0.8692,0.3854,-0.2096,0.3649,0.7924,0.4413,37.6342569608,77.308422304,55.0207305176
-0.2506,0.1881,0.8701,0.3801,-0.198,0.3599,0.8052,0.4274,37.9939255682,78.1974997322,55.270245876
-0.2517,0.1884,0.8713,0.3765,-0.191,0.3687,0.7832,0.4625,37.304895738,76.4752413756,53.61447624
-0.2517,0.1884,0.8713,0.3765,-0.191,0.3687,0.7832,0.4625,37.3804300828,75.9898346104,53.1841871916
-0.2553,0.1887,0.8738,0.3681,-0.1806,0.3795,0.7714,0.4777,38.0096672,76.429537424,53.397470304
-0.2558,0.1892,0.8736,0.368,-0.1735,0.3842,0.7675,0.4828,37.6316728608,75.6214267008,51.678031328
-0.2558,0.19,0.8729,0.3693,-0.1678,0.3867,0.7635,0.4891,37.846715161,74.6812257148,52.1671563582
-0.2526,0.1906,0.8737,0.3693,-0.1537,0.3895,0.7576,0.5004,37.928932672,75.0879839224,52.4098076144
-0.2512,0.1903,0.8742,0.3692,-0.1498,0.3895,0.7561,0.504,37.4636596968,74.3656799232,52.5443210256
-0.2506,0.1895,0.8743,0.3698,-0.1529,0.3871,0.7588,0.5008,37.3685990606,74.8663856442,52.621338562
-0.2507,0.1882,0.8749,0.3689,-0.1751,0.3825,0.7706,0.4786,37.6358690912,74.8789074826,52.708322693
-0.2507,0.188,0.8748,0.3692,-0.1848,0.3794,0.7763,0.4682,37.9437441952,75.7019903226,52.442356349
-0.2514,0.1879,0.8739,0.371,-0.1955,0.3754,0.7897,0.4439,38.5779876304,77.082878064,53.4246912768
-0.2514,0.1851,0.8751,0.3696,-0.2208,0.3687,0.8148,0.389,38.659949516,76.718632436,54.027395756
-0.2499,0.1851,0.8744,0.3722,-0.2285,0.3698,0.8134,0.3865,38.606897434,78.7301320876,53.9837923452
-0.2453,0.1859,0.8735,0.377,-0.2207,0.3715,0.8011,0.4139,38.44320565,78.040386512,55.436352276
-0.2423,0.1862,0.8726,0.381,-0.2199,0.3737,0.7918,0.4301,38.950935538,77.9852148496,55.4918921184
-0.2414,0.1857,0.8722,0.3825,-0.2213,0.37,0.7911,0.4337,39.1917417416,77.5564979392,55.1357832864
-0.2407,0.1845,0.8732,0.3812,-0.2218,0.3624,0.7913,0.4395,39.5329867188,77.687671216,54.6822640172
-0.2412,0.1834,0.8733,0.3814,-0.2219,0.3528,0.7882,0.4525,39.4243252998,77.6547706836,54.6686726148
-0.2413,0.1829,0.8732,0.3816,-0.221,0.3527,0.7863,0.4564,39.7054523832,77.7262323964,54.4147819132
-0.2413,0.1826,0.8724,0.3837,-0.2207,0.3505,0.7841,0.4621,39.4456102032,77.6342919096,54.627092172
-0.241,0.1818,0.8729,0.383,-0.219,0.3486,0.7843,0.4641,39.5564518194,77.765052108,54.4580436856
-0.2406,0.1828,0.8723,0.3843,-0.2173,0.3502,0.7849,0.4625,39.2280767494,77.5947851288,54.6385372216
-0.2396,0.185,0.8723,0.384,-0.2119,0.3596,0.7864,0.4551,39.5984209108,76.589841324,55.3004106774
-0.241,0.1899,0.87,0.3857,-0.1986,0.3681,0.7915,0.4456,39.5516263854,77.3029751946,54.8857545032
-0.2421,0.1912,0.8695,0.3855,-0.1945,0.3701,0.7987,0.4326,39.442323813,76.4814398742,55.98180038
-0.2435,0.1915,0.8701,0.3831,-0.1903,0.3651,0.8109,0.4158,38.9760874584,76.2336488056,55.8664600676
-0.2442,0.1903,0.8723,0.3782,-0.1819,0.3721,0.7856,0.4594,39.02177322,76.40053168,55.369122132
-0.2455,0.1903,0.8726,0.3768,-0.1781,0.3793,0.7769,0.4697,38.79597953,75.42675624,54.686360866
-0.2469,0.1912,0.8737,0.3727,-0.1709,0.388,0.7682,0.4795,39.1277900396,75.08011255,53.1281092578
-0.249,0.1939,0.8752,0.3665,-0.1542,0.3979,0.7612,0.4881,38.948506562,74.639736226,52.7642844674
-0.2491,0.1951,0.8751,0.366,-0.1477,0.4011,0.757,0.494,39.4162567,74.808375965,51.7979723036
-0.249,0.1967,0.8747,0.366,-0.14,0.4054,0.7515,0.5012,39.4512108538,73.9299660888,51.9339414338
-0.2487,0.1969,0.8767,0.3615,-0.1328,0.4054,0.75,0.5053,38.5092917358,73.8340039178,52.394893207
-0.2479,0.1973,0.8766,0.362,-0.1282,0.4085,0.7464,0.5093,39.1482501904,74.2954100564,51.727263691
-0.2472,0.1981,0.8764,0.3624,-0.1287,0.4089,0.7453,0.5104,39.100260471,73.6855369724,51.8167891078
-0.2485,0.1983,0.8766,0.361,-0.1395,0.4084,0.7495,0.5018,38.3313764616,73.6886916288,52.3030871256
-0.2474,0.1987,0.8762,0.3626,-0.145,0.4077,0.7523,0.4966,39.1155806462,74.0895793776,51.8225677402
-0.247,0.1986,0.8759,0.3637,-0.1613,0.402,0.7625,0.4803,39.21055164,74.2870992,52.888322144
-0.2501,0.1954,0.8752,0.3649,-0.1859,0.3929,0.7849,0.4414,39.2844492844,74.3164460232,53.013087993
-0.2499,0.1938,0.8756,0.365,-0.1871,0.3909,0.7937,0.4266,39.2144456008,76.2990261112,53.8071693212
-0.246,0.1939,0.8735,0.3725,-0.1956,0.3905,0.8022,0.4067,38.789794774,76.1949903386,55.6278928974
-0.2419,0.1941,0.8722,0.3781,-0.2099,0.3848,0.7922,0.4245,39.497260513,75.974446477,55.755402714
-0.2419,0.1941,0.8722,0.3781,-0.2099,0.3848,0.7922,0.4245,38.7509385768,77.121735889,56.873448996
-0.2413,0.1931,0.8721,0.379,-0.2113,0.386,0.7876,0.431,39.022101662,77.88138997,55.259384081
-0.2421,0.191,0.8716,0.3808,-0.2185,0.3688,0.7877,0.4423,39.622234222,77.334813988,55.373521584
-0.2421,0.1898,0.8723,0.3799,-0.2187,0.3621,0.7847,0.453,39.5330132496,77.8419686784,54.8319285236
-0.2416,0.1885,0.8729,0.3793,-0.2146,0.3547,0.7828,0.4638,39.4382511828,77.8487889546,54.721214505
-0.241,0.1876,0.8732,0.3794,-0.2088,0.3536,0.778,0.4753,39.5556041504,77.8023314872,54.8813087436
-0.241,0.1876,0.8732,0.3794,-0.2088,0.3536,0.778,0.4753,39.4850121316,77.639854241,54.7212549804
-0.2415,0.1896,0.8725,0.3798,-0.2083,0.3565,0.7811,0.4683,39.9220159408,77.139480624,54.6952906016
-0.2409,0.1955,0.8705,0.3818,-0.203,0.3731,0.7867,0.4479,39.8002420884,77.564075578,54.9520955128
-0.2415,0.1972,0.8704,0.3807,-0.1984,0.3753,0.7897,0.4426,39.8951981572,76.289772606,55.3100145414
-0.2435,0.199,0.8701,0.3794,-0.1896,0.3795,0.7942,0.4348,39.5230509308,77.0256203556,55.292504982
-0.2487,0.2006,0.8723,0.3698,-0.1851,0.3784,0.8154,0.3968,39.611030074,77.5261950124,55.0966616124
-0.2487,0.2006,0.8723,0.3698,-0.1851,0.3784,0.8154,0.3968,39.4531558184,77.7347796176,54.5269587508
-0.2509,0.2038,0.8709,0.3701,-0.1704,0.3867,0.7996,0.4265,39.999255568,77.085964264,53.24251732
-0.2508,0.2054,0.8709,0.3691,-0.1677,0.3895,0.7941,0.4353,40.1505336144,76.9387258412,53.9346449864
-0.2506,0.2053,0.872,0.3668,-0.1684,0.393,0.7875,0.4436,40.4842116446,75.6943032748,53.4908341808
-0.2501,0.2048,0.8723,0.3667,-0.1644,0.4008,0.7733,0.4628,40.1670881264,75.174208404,52.677624064
-0.2456,0.2061,0.8732,0.3669,-0.1441,0.4086,0.7598,0.4844,40.0723183274,75.3444779178,52.4646030552
-0.2456,0.2061,0.8732,0.3669,-0.1441,0.4086,0.7598,0.4844,39.8297906788,73.85348038,52.6348254282
-0.2442,0.2048,0.8744,0.3656,-0.1285,0.4102,0.7536,0.4973,39.388028806,73.4398821622,52.4420661756
-0.2445,0.2039,0.8754,0.3636,-0.1273,0.4076,0.7553,0.497,39.2548512496,73.619857202,52.0651940788
-0.2443,0.2033,0.8759,0.363,-0.1279,0.4057,0.7562,0.4971,38.9083080004,74.30319209,51.8238283012
-0.2453,0.203,0.8755,0.3632,-0.1373,0.4013,0.7619,0.4894,38.8509132502,74.4050110074,51.4263700816
-0.2455,0.2025,0.8758,0.3627,-0.1453,0.3988,0.768,0.4794,38.944646622,74.280490986,52.005602939
-0.2463,0.2019,0.8759,0.3623,-0.1627,0.3939,0.7796,0.4587,39.059263479,75.224987038,51.519637585
-0.2483,0.2016,0.8746,0.3642,-0.1743,0.3869,0.8013,0.4215,39.5168094238,76.567043422,51.8745084018
-0.2471,0.2009,0.8743,0.3662,-0.1715,0.3885,0.8048,0.4144,39.6422416124,76.322655982,52.4417280448
-0.246,0.2007,0.8731,0.3697,-0.1884,0.3899,0.8171,0.3803,39.6344322386,76.9498245914,53.206640989
-0.2435,0.1976,0.8731,0.3731,-0.197,0.3841,0.8046,0.4075,39.4381406176,78.0100483522,54.610893274
-0.2414,0.1965,0.8741,0.3726,-0.2005,0.3797,0.8041,0.411,39.3990475128,77.9426573184,54.675583116
-0.2399,0.1961,0.8721,0.3786,-0.2009,0.3831,0.7944,0.4262,39.181993638,78.3464658256,54.6405792488
-0.2387,0.1946,0.873,0.3779,-0.205,0.3751,0.7967,0.427,39.5796604,77.837183872,54.745958224
-0.2389,0.1934,0.8739,0.3764,-0.2124,0.3615,0.798,0.4326,39.4697823848,77.718486384,54.4749424738
-0.2394,0.1921,0.8734,0.3779,-0.2141,0.3542,0.7925,0.4478,39.614091301,78.4196812072,54.2233738702
-0.2392,0.1916,0.8739,0.3771,-0.2117,0.3507,0.791,0.4542,39.7935695898,78.1603429346,54.0998597526
-0.2395,0.1914,0.8745,0.3758,-0.2062,0.3489,0.7891,0.4614,39.6082861924,77.8848477248,54.1514807248
-0.2379,0.1956,0.8718,0.3806,-0.2042,0.3554,0.7865,0.4618,39.848837419,78.302133506,54.2987979186
-0.2368,0.1979,0.8709,0.3823,-0.2008,0.366,0.7868,0.4544,40.3254933798,76.6591431146,55.146599822
-0.236,0.199,0.8708,0.3824,-0.1976,0.3746,0.7879,0.447,40.296194872,77.197774926,54.330092046
-0.2361,0.2001,0.8699,0.3839,-0.1906,0.3826,0.7881,0.4426,40.5519260924,76.216413508,55.6043698852
-0.2354,0.2039,0.8684,0.3858,-0.1749,0.3888,0.7915,0.4376,40.0975954992,75.999379968,55.94900048
-0.2354,0.2039,0.8684,0.3858,-0.1749,0.3888,0.7915,0.4376,40.1977619712,76.5274885168,54.99331844
-0.2376,0.2051,0.8688,0.3827,-0.1684,0.3894,0.802,0.4203,40.288732416,75.409563852,55.672829388
-0.2397,0.2058,0.8687,0.3813,-0.1677,0.3956,0.7824,0.4506,40.5071224748,74.7296664892,54.0690773816
-0.2397,0.2058,0.8687,0.3813,-0.1677,0.3956,0.7824,0.4506,40.4086518992,74.9290637608,53.3880820152
-0.2409,0.2066,0.8685,0.3804,-0.1591,0.4074,0.764,0.4742,40.5872064128,73.8503196708,52.8362441328
-0.2399,0.2081,0.8677,0.3822,-0.1492,0.4146,0.7505,0.4923,40.236225433,72.8479390808,52.7017235404
-0.2393,0.2076,0.8684,0.3811,-0.1447,0.4153,0.748,0.4968,40.0008765246,73.0264409964,52.50940688
-0.2385,0.207,0.8689,0.3809,-0.1378,0.416,0.744,0.5042,39.5371565906,72.6903889236,52.95181612
-0.2383,0.2068,0.869,0.3808,-0.135,0.4154,0.7431,0.5068,39.2215432508,72.827587326,52.8446947748
-0.2382,0.2061,0.8697,0.3798,-0.1418,0.4115,0.7468,0.5026,39.486359415,72.654169488,52.822985685
-0.2389,0.2067,0.8694,0.3797,-0.161,0.4064,0.7597,0.4813,39.449493351,73.464134964,52.844934555
-0.2401,0.2064,0.8694,0.379,-0.1733,0.4038,0.7747,0.4544,39.9298973872,74.1037699346,53.08082218
-0.2401,0.2064,0.8694,0.379,-0.1733,0.4038,0.7747,0.4544,40.092991949,73.9802324506,53.3001079442
-0.2415,0.2056,0.8688,0.3801,-0.1776,0.4035,0.7799,0.444,40.433224588,75.0706184472,53.2868674104
-0.2402,0.2047,0.866,0.3877,-0.1759,0.4094,0.7849,0.4302,40.7199788992,74.4497526818,54.7395240542
-0.2402,0.2047,0.866,0.3877,-0.1759,0.4094,0.7849,0.4302,40.611759494,74.608965326,54.9296183208
-0.2377,0.2007,0.8685,0.3858,-0.2039,0.4039,0.792,0.4097,40.7197092224,75.7408751492,55.3992164364
-0.235,0.2015,0.8677,0.3887,-0.1968,0.4033,0.7825,0.4314,40.7478259412,75.574400616,55.3654852804
-0.235,0.2015,0.8677,0.3887,-0.1968,0.4033,0.7825,0.4314,40.3267127448,75.430018272,55.3988295216
-0.2366,0.2021,0.8667,0.3896,-0.1995,0.4017,0.7738,0.447,41.1683495144,76.227056416,54.5599951248
-0.2357,0.2021,0.8672,0.3891,-0.2019,0.3964,0.773,0.4523,40.7305556758,76.3195664418,54.7748753408
-0.2352,0.2012,0.8676,0.389,-0.2049,0.3747,0.7734,0.4683,40.417814554,75.9803533154,54.8753645738
-0.2348,0.2006,0.8676,0.3896,-0.2054,0.372,0.7688,0.4777,40.7813173088,76.1810634374,54.9685216734
-0.2348,0.2026,0.8666,0.3908,-0.2025,0.3733,0.7669,0.481,40.623152052,75.8481148708,55.3020035276
-0.2348,0.2026,0.8666,0.3908,-0.2025,0.3733,0.7669,0.481,40.4333363472,75.9054710808,55.0118376888
-0.2349,0.2044,0.8652,0.3928,-0.2005,0.38,0.7678,0.475,40.642422144,75.3025395632,55.5315853544
-0.235,0.206,0.8649,0.3925,-0.1855,0.3975,0.7712,0.4612,40.2851151818,74.6133816202,56.0089726806
-0.235,0.206,0.8649,0.3925,-0.1855,0.3975,0.7712,0.4612,40.5829313478,75.2405534198,55.3667427412
-0.2382,0.2084,0.8635,0.3925,-0.174,0.3987,0.7888,0.434,40.216956232,74.6798234404,56.0025318552
-0.2387,0.2069,0.8665,0.3863,-0.1677,0.4029,0.7644,0.4744,39.72618714,73.84139283,54.972901928
-0.2408,0.2062,0.8666,0.3852,-0.1648,0.4064,0.755,0.4873,40.3334230768,73.7391772628,54.519198862
-0.2408,0.2062,0.8666,0.3852,-0.1648,0.4064,0.755,0.4873,40.0016501632,73.2512283712,53.7415010624
-0.2424,0.2064,0.8663,0.3846,-0.1613,0.4108,0.7468,0.4973,39.9209125578,73.245087133,53.0048491228
-0.2449,0.2044,0.8677,0.3808,-0.1644,0.4074,0.7496,0.4949,39.8244534184,73.2472010528,52.9852558312
-0.2442,0.2036,0.8679,0.3815,-0.158,0.4113,0.7426,0.5043,39.7420962704,74.0070230448,52.0520511752
-0.2438,0.2037,0.8677,0.382,-0.1578,0.4118,0.7418,0.5051,39.899054612,72.7859964864,52.2875729352
-0.2438,0.2037,0.8677,0.382,-0.1578,0.4118,0.7418,0.5051,39.4815782712,73.0959133108,52.6658572448
-0.2443,0.2029,0.8688,0.3797,-0.1573,0.4114,0.742,0.5053,39.8996882902,73.2725285184,52.0554593134
-0.2435,0.2026,0.8691,0.3797,-0.1617,0.4114,0.7437,0.5012,39.7105020832,73.2067078408,51.9541512932
-0.2435,0.2026,0.8691,0.3797,-0.1617,0.4114,0.7437,0.5012,39.4752691886,73.175751376,52.6882605412
-0.2447,0.2003,0.8708,0.3763,-0.1793,0.4014,0.7614,0.4763,39.7019718028,74.28532456,52.1542727736
-0.2468,0.1967,0.8721,0.3737,-0.1887,0.3961,0.7761,0.4526,39.5541811488,76.1378255816,52.2838820504
-0.2468,0.1967,0.8721,0.3737,-0.1887,0.3961,0.7761,0.4526,39.7854333632,75.4730283968,53.7327817632
-0.2478,0.193,0.8724,0.3743,-0.2177,0.3917,0.7939,0.4107,39.2716206706,77.2364746526,53.0829066026
-0.2474,0.1921,0.8715,0.377,-0.2272,0.3897,0.7939,0.4075,38.703518144,77.9320626748,54.3127265916
-0.2445,0.1879,0.874,0.3753,-0.2329,0.3809,0.7886,0.4226,39.42297308,77.5664094528,54.7594939032
-0.2427,0.1859,0.8741,0.3772,-0.2279,0.3801,0.7843,0.4339,38.8158649998,78.4904602654,53.4187495564
-0.2427,0.1859,0.8741,0.3772,-0.2279,0.3801,0.7843,0.4339,39.488067075,78.090623182,53.591110526
-0.2423,0.1849,0.8746,0.3769,-0.2286,0.375,0.7838,0.439,39.665913797,77.879309713,53.864523462
-0.2422,0.1826,0.8743,0.3788,-0.2289,0.3617,0.7793,0.4574,39.715488505,77.8960446418,53.5323174128
-0.2422,0.1826,0.8743,0.3788,-0.2289,0.3617,0.7793,0.4574,39.6098071858,78.1191299676,53.6251135342
-0.2415,0.1802,0.8757,0.3771,-0.2241,0.352,0.7751,0.4743,39.6170668878,78.143345491,53.6934543874
-0.2419,0.1806,0.8748,0.3787,-0.2202,0.354,0.7767,0.472,39.688507165,77.9568259806,53.5705458644
-0.2419,0.1806,0.8748,0.3787,-0.2202,0.354,0.7767,0.472,39.6385312656,77.1159508828,54.2425948424
-0.2417,0.1834,0.8737,0.38,-0.2134,0.368,0.783,0.4537,39.755584728,77.7771648252,53.8127317636
-0.2444,0.1871,0.8728,0.3786,-0.1967,0.3732,0.7954,0.435,39.4409762328,77.2028584526,54.7265083682
-0.2461,0.1872,0.8737,0.3752,-0.1782,0.3771,0.7917,0.4462,39.3783598586,76.682639763,54.6066741456
-0.2461,0.1872,0.8737,0.3752,-0.1782,0.3771,0.7917,0.4462,39.2571257276,76.9314692476,54.346960558
-0.2461,0.1876,0.8732,0.3764,-0.1773,0.3811,0.7731,0.4747,39.5276660384,75.6255980228,54.1327158616
