S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.3762,-0.0014,0.8677,0.3247,-0.2749,0.3882,0.744,0.469,35.6703667786,81.1166691186,49.8173998366
-0.3762,-0.0014,0.8677,0.3247,-0.2749,0.3882,0.744,0.469,35.3572229038,81.4250887822,49.01895813
-0.3747,0.0013,0.8665,0.3294,-0.2603,0.4002,0.7338,0.483,35.4395069056,79.9107408168,49.7873795756
-0.3743,0.0016,0.8665,0.33,-0.2571,0.4033,0.7313,0.486,35.6328490622,79.4058997192,50.230217231
-0.3729,0.0023,0.8665,0.3316,-0.2538,0.4088,0.7274,0.489,35.6230246738,79.6704785934,49.6709831164
-0.3729,0.0023,0.8665,0.3316,-0.2538,0.4088,0.7274,0.489,35.7761708056,79.2354160448,49.6967841968
-0.373,0.0021,0.8663,0.3321,-0.2634,0.4061,0.7302,0.4819,35.9722809012,79.9133877254,49.3318328754
-0.3726,0.001,0.8678,0.3285,-0.2846,0.3956,0.7404,0.4627,36.0536959712,79.9028409712,49.3851834336
-0.3721,0.0011,0.8682,0.328,-0.2966,0.3886,0.7469,0.4505,36.3400156888,80.8043321672,48.5061355104
-0.3717,0.0001,0.8697,0.3244,-0.3146,0.3732,0.7664,0.4173,36.6924366092,82.2701608932,48.573198519
-0.3717,0.0001,0.8697,0.3244,-0.3146,0.3732,0.7664,0.4173,36.7459121588,81.688432285,49.8220976448
-0.3696,0.0027,0.8695,0.3274,-0.3079,0.3703,0.7836,0.3923,36.7775904548,82.5270818728,51.0218727576
-0.3684,0.0072,0.8681,0.3326,-0.319,0.3663,0.794,0.3653,37.1553183774,81.6403106978,54.469831684
-0.3684,0.0072,0.8681,0.3326,-0.319,0.3663,0.794,0.3653,36.8597770572,81.8377426306,53.5794895178
-0.3698,0.0072,0.8685,0.3298,-0.308,0.3696,0.7801,0.3997,36.8262901956,82.928496904,53.6734551184
-0.3715,0.0068,0.8675,0.3305,-0.3031,0.3654,0.7769,0.4134,36.1862685464,83.464404854,52.770075816
-0.3715,0.0068,0.8675,0.3305,-0.3031,0.3654,0.7769,0.4134,36.5896176256,83.215692544,53.5367930496
-0.3712,0.0046,0.8678,0.33,-0.3027,0.3593,0.7764,0.4197,36.1696716504,83.4957740212,53.1895209456
-0.3719,0.0032,0.8682,0.3282,-0.3037,0.357,0.7775,0.419,36.0282922464,84.0182339698,52.9765994298
-0.3719,0.0032,0.8682,0.3282,-0.3037,0.357,0.7775,0.419,36.168673844,83.8832105456,53.1917311632
-0.3729,0.0033,0.8681,0.3272,-0.3012,0.358,0.7835,0.4087,36.076809092,83.8259168732,52.8288566014
-0.3731,0.004,0.8679,0.3276,-0.3042,0.3529,0.8014,0.3748,36.2761401112,83.6341459524,52.67956273
-0.3754,0.002,0.8687,0.3229,-0.2825,0.3623,0.7872,0.4111,36.1622659272,83.9930680738,51.8045670444
-0.376,0.0037,0.8683,0.3232,-0.2846,0.3756,0.7656,0.4378,36.4520627592,82.8963738132,51.069190961
-0.376,0.0037,0.8683,0.3232,-0.2846,0.3756,0.7656,0.4378,36.9227644256,81.53098838,50.6244457088
-0.3763,0.0045,0.8681,0.3234,-0.2731,0.3894,0.749,0.4611,36.492320329,81.7832887988,49.8722315934
-0.3755,0.0048,0.8679,0.3249,-0.2664,0.3936,0.7443,0.4689,36.6671170566,80.7315916404,50.3777775858
-0.3755,0.0048,0.8679,0.3249,-0.2664,0.3936,0.7443,0.4689,36.2039043358,79.8375633436,50.5458523318
-0.3741,0.0059,0.8679,0.3266,-0.2541,0.401,0.7366,0.4816,36.200515361,79.8606874184,50.1342814512
-0.3745,0.0058,0.8682,0.3251,-0.261,0.3992,0.7399,0.4743,36.242555986,79.9114644694,50.0948573292
-0.3745,0.0058,0.8682,0.3251,-0.261,0.3992,0.7399,0.4743,36.2803125516,81.1214737496,49.3479183928
-0.3762,0.005,0.8692,0.3206,-0.2824,0.3829,0.7567,0.4482,36.3539887728,80.9005982268,50.0347935972
-0.3767,0.0046,0.8698,0.3183,-0.289,0.3768,0.7625,0.4392,36.3567086604,82.2627769388,49.1667823208
-0.376,0.0036,0.8711,0.3157,-0.2947,0.372,0.7713,0.4239,36.1655966464,82.3546293782,49.8157273662
-0.3754,0.0039,0.8709,0.3169,-0.2915,0.3733,0.7673,0.432,36.4322481554,82.0226608702,50.425825974
-0.3754,0.0039,0.8709,0.3169,-0.2915,0.3733,0.7673,0.432,36.4462161904,81.1070067186,51.1235220058
-0.3723,0.0067,0.8698,0.3235,-0.2692,0.3899,0.7454,0.4687,36.426564304,79.426896702,51.89781648
-0.3712,0.0083,0.8696,0.3255,-0.2604,0.3971,0.7371,0.4806,36.203643418,79.8281202586,50.6450437412
-0.3718,0.0072,0.8703,0.3227,-0.2641,0.3967,0.7402,0.4739,36.46825538,79.625707768,50.942884698
-0.3718,0.0072,0.8703,0.3227,-0.2641,0.3967,0.7402,0.4739,36.0583633776,80.2444684942,49.6015025932
-0.3726,0.0066,0.8699,0.3227,-0.2713,0.3921,0.7449,0.4664,36.3195733238,80.011812251,50.3545116016
-0.3739,0.0042,0.8712,0.3179,-0.2905,0.3803,0.7604,0.4389,36.210779465,81.16042578,49.831591275
-0.3739,0.0042,0.8712,0.3179,-0.2905,0.3803,0.7604,0.4389,36.3452925522,82.1086572932,49.5258306178
-0.3744,0.0033,0.8707,0.3185,-0.2965,0.3751,0.7717,0.4193,36.5191939904,81.747352736,50.4775921948
-0.374,0.0036,0.8696,0.3219,-0.2969,0.3712,0.7828,0.4013,36.3049899262,82.203944716,51.7236014934
-0.3722,0.0036,0.8703,0.3224,-0.3008,0.3668,0.795,0.3778,36.248535362,82.7182461272,52.5831391616
-0.3722,0.0036,0.8703,0.3224,-0.3008,0.3668,0.795,0.3778,36.0848169828,82.631394755,52.4227333546
-0.3715,0.0043,0.8693,0.3258,-0.3121,0.362,0.7979,0.3669,35.8054973896,83.123303275,53.1324555532
-0.3704,0.0048,0.8693,0.327,-0.3035,0.3666,0.7894,0.3875,35.4379582708,83.4931237536,54.082991034
-0.3692,0.005,0.869,0.3292,-0.2948,0.3686,0.7783,0.4138,35.5509477492,83.4109892076,54.0919841088
-0.3692,0.005,0.869,0.3292,-0.2948,0.3686,0.7783,0.4138,35.4057515402,83.4062542806,54.1987344008
-0.3684,0.0049,0.8685,0.3312,-0.2956,0.3567,0.7761,0.4277,35.308185052,83.3859694444,54.3171988828
-0.3679,0.0046,0.8685,0.3317,-0.2921,0.3513,0.7746,0.4371,35.602908733,83.4490070562,54.3515899666
-0.3688,0.0037,0.868,0.3323,-0.2935,0.357,0.775,0.4307,35.567480503,83.3153254694,54.3681430222
-0.3688,0.0037,0.868,0.3323,-0.2935,0.357,0.775,0.4307,35.616551404,83.2772605316,54.0577984836
-0.3703,0.0018,0.8679,0.331,-0.2911,0.3576,0.7843,0.4148,35.697002294,83.4963696288,53.9732771856
-0.3703,0.0018,0.8679,0.331,-0.2911,0.3576,0.7843,0.4148,35.050509892,83.7033764448,53.5513844588
-0.3711,0.0004,0.8677,0.3305,-0.2994,0.3446,0.8045,0.3798,35.1192542644,83.3990498608,53.0244846368
-0.3712,0.0003,0.8677,0.3302,-0.2932,0.3427,0.8085,0.3779,35.2794812628,83.6740089644,52.6556039058
-0.3729,0.0015,0.8674,0.3294,-0.2776,0.3618,0.7915,0.4067,36.0708940708,82.5988302376,52.6091781728
-0.3729,0.0015,0.8674,0.3294,-0.2776,0.3618,0.7915,0.4067,36.065516196,83.201877872,51.5839959288
-0.3729,0.0007,0.8677,0.3284,-0.2835,0.3652,0.7916,0.3994,35.861535686,82.928474392,51.762229836
-0.3728,-0.0003,0.8682,0.3273,-0.2998,0.3589,0.8039,0.3673,35.603558189,83.902679623,51.432124524
-0.3729,-0.001,0.8685,0.3263,-0.3113,0.3554,0.8026,0.364,35.233629204,84.862609692,51.456941232
-0.3729,-0.001,0.8685,0.3263,-0.3113,0.3554,0.8026,0.364,35.3668022196,84.399784628,52.1358171948
-0.3732,-0.0023,0.8687,0.3255,-0.3082,0.3588,0.7933,0.3831,34.9898666556,84.886820508,51.5907348028
-0.3734,-0.0032,0.8681,0.3269,-0.3094,0.362,0.7882,0.3897,35.052865109,84.538839749,52.081680854
-0.3728,-0.0048,0.8682,0.3274,-0.3142,0.3534,0.7889,0.3922,35.2501922752,84.5766948088,51.9963239496
-0.3728,-0.0048,0.8682,0.3274,-0.3142,0.3534,0.7889,0.3922,35.0821200912,84.712876013,51.9175438822
-0.3731,-0.0053,0.8681,0.3273,-0.3156,0.3489,0.7887,0.3955,34.9443576256,84.6818801508,51.7719529784
-0.3725,-0.0057,0.8682,0.3275,-0.3101,0.3516,0.7886,0.3977,35.0876757888,84.7377624384,51.9672420216
-0.3725,-0.0057,0.8682,0.3275,-0.3101,0.3516,0.7886,0.3977,34.8620953056,84.6761566584,52.384636452
-0.3733,-0.0057,0.8682,0.3267,-0.3083,0.3499,0.7905,0.3969,34.7606464808,84.641640466,52.4726052656
-0.3738,-0.0053,0.8675,0.3278,-0.3025,0.3452,0.8021,0.3819,34.7500635408,84.9491730804,52.1314320192
-0.3732,-0.0051,0.868,0.3274,-0.2975,0.3418,0.8103,0.3714,34.9475750588,84.1412782192,52.6897270452
-0.3733,-0.0048,0.8677,0.3279,-0.3011,0.3468,0.8074,0.3701,35.3476358952,83.9766223676,51.9196012848
-0.3733,-0.0048,0.8677,0.3279,-0.3011,0.3468,0.8074,0.3701,35.075658335,84.0527872218,51.6300254126
-0.3734,-0.0054,0.868,0.327,-0.309,0.348,0.804,0.3701,34.7324808364,85.2438351746,51.1482269988
-0.3732,-0.0074,0.8688,0.325,-0.3094,0.3516,0.7946,0.3861,34.3106961004,85.5152098236,50.7043282004
-0.3747,-0.0101,0.8679,0.3258,-0.3153,0.3539,0.7908,0.387,34.6964074092,85.114273324,51.6342847244
-0.3747,-0.0101,0.8679,0.3258,-0.3153,0.3539,0.7908,0.387,34.3475445308,85.251862826,51.1601928656
-0.3737,-0.0153,0.8684,0.3255,-0.3214,0.3467,0.7913,0.3876,33.794445544,85.5264433344,51.2492586468
-0.3746,-0.0173,0.8684,0.3242,-0.3217,0.3413,0.7919,0.3908,34.2856486112,85.3690247212,51.1471828084
-0.3746,-0.0173,0.8684,0.3242,-0.3217,0.3413,0.7919,0.3908,33.8992792612,85.649131542,50.782685936
-0.3745,-0.0171,0.8683,0.3247,-0.3198,0.3404,0.7913,0.3945,33.659671394,85.234464904,51.9880301648
-0.3744,-0.0174,0.868,0.3255,-0.3156,0.3348,0.7979,0.3893,33.8562485102,85.5856156904,51.574590651
-0.3744,-0.0174,0.868,0.3255,-0.3156,0.3348,0.7979,0.3893,33.9472520316,85.4728523922,51.955514163
-0.3747,-0.0181,0.8685,0.3239,-0.3154,0.3331,0.8067,0.3723,33.7131572336,86.2883524106,50.847340266
-0.375,-0.0191,0.8692,0.3217,-0.3226,0.3358,0.8013,0.3753,33.718462837,85.8855180152,51.2650586776
-0.3738,-0.02,0.8696,0.3215,-0.3228,0.3407,0.8005,0.3724,33.7506698,86.2411841744,49.9873033462
-0.3738,-0.0198,0.8691,0.3231,-0.3225,0.3421,0.7996,0.3735,33.642109503,85.8273637544,50.9361765058
-0.3735,-0.02,0.8695,0.3223,-0.3224,0.3413,0.7995,0.3745,33.951171126,85.835688276,50.7772592726
-0.3737,-0.0197,0.8695,0.3222,-0.3212,0.3389,0.7999,0.3768,33.9668104868,85.6858652038,51.194162221
-0.3739,-0.0184,0.8688,0.3239,-0.3125,0.3331,0.803,0.3827,33.5341496688,85.5559007626,51.831101871
-0.3739,-0.0176,0.8688,0.3237,-0.3117,0.3281,0.8131,0.366,33.608547999,85.804905305,51.367222588
-0.3739,-0.0176,0.8688,0.3237,-0.3117,0.3281,0.8131,0.366,33.9346286148,85.393638398,51.8703434056
-0.3732,-0.0171,0.8689,0.3245,-0.3121,0.3302,0.813,0.364,33.8412843814,85.6556208536,51.5276612038
-0.373,-0.0181,0.8696,0.3226,-0.3137,0.3338,0.8059,0.3748,33.7043865872,85.54982504,51.4568331484
-0.373,-0.0181,0.8696,0.3226,-0.3137,0.3338,0.8059,0.3748,33.5846036418,86.11698507,50.3796713146
-0.3729,-0.0186,0.8696,0.3227,-0.3186,0.3352,0.8039,0.3739,33.5611088814,85.8679917446,50.5646434436
-0.3729,-0.019,0.8696,0.3228,-0.3189,0.336,0.8027,0.3753,33.7780989576,85.900917287,50.8497587458
-0.3729,-0.019,0.8696,0.3228,-0.3189,0.336,0.8027,0.3753,33.63962568,85.825729405,51.135716519
-0.3735,-0.0189,0.8693,0.3229,-0.3184,0.3322,0.8018,0.3811,33.3283003562,85.858650938,51.706524453
-0.375,-0.0183,0.8685,0.3232,-0.3116,0.3273,0.8052,0.3838,33.3622482384,86.143613506,51.3532401688
-0.3751,-0.0183,0.8696,0.3205,-0.3114,0.3286,0.8073,0.3784,33.5238090944,85.977143732,51.6362342768
-0.3751,-0.0183,0.8696,0.3205,-0.3114,0.3286,0.8073,0.3784,33.855651171,86.2074000006,50.6656717732
-0.3759,-0.0169,0.8695,0.3197,-0.3146,0.3353,0.805,0.3748,33.6531302512,86.0437160176,50.9280681624
-0.3759,-0.0153,0.8699,0.3188,-0.3155,0.3347,0.8081,0.3678,34.10117292,85.8391121904,50.6893319016
-0.3762,-0.0153,0.8698,0.3186,-0.3198,0.3253,0.8154,0.3563,34.6215414736,85.0288871376,50.9807539152
-0.3762,-0.0153,0.8698,0.3186,-0.3198,0.3253,0.8154,0.3563,34.5506762928,85.2544259208,50.5326441392
-0.3768,-0.0155,0.8698,0.318,-0.2983,0.3538,0.7834,0.4146,35.1808821058,83.6821133078,50.4547394732
-0.3776,-0.0166,0.8707,0.3144,-0.3032,0.3594,0.7779,0.4166,35.1049303368,84.102934124,48.4134963384
-0.3776,-0.0166,0.8707,0.3144,-0.3032,0.3594,0.7779,0.4166,34.951070708,83.9274678182,49.0665018234
-0.3751,-0.0184,0.8719,0.314,-0.3123,0.3566,0.7858,0.397,34.4919814296,84.7647915866,48.502835999
-0.3725,-0.0194,0.8728,0.3147,-0.3196,0.3566,0.7922,0.3781,35.0608543098,84.5872114956,49.243662389
-0.3728,-0.0191,0.8726,0.3146,-0.3215,0.3563,0.794,0.3729,35.3163688864,84.68354994,49.1756601548
-0.3728,-0.0191,0.8726,0.3146,-0.3215,0.3563,0.794,0.3729,35.4623294186,83.884202465,49.5992609952
-0.374,-0.018,0.8714,0.3167,-0.3124,0.3558,0.7843,0.4007,35.089342065,82.2568142544,50.391090975
-0.3742,-0.0161,0.8703,0.3198,-0.2891,0.3659,0.7586,0.4549,35.01450527,82.712277865,49.33379301
-0.3739,-0.0164,0.8712,0.3173,-0.2955,0.3687,0.7583,0.449,35.339456642,82.1753497044,50.0497612592
-0.3745,-0.0184,0.8721,0.3143,-0.316,0.357,0.7783,0.4083,35.1240320178,84.0179951386,47.895090765
-0.3745,-0.0184,0.8721,0.3143,-0.316,0.357,0.7783,0.4083,35.2229269458,83.4885329382,49.0959568812
-0.3732,-0.0186,0.8715,0.3173,-0.3198,0.3556,0.7824,0.3988,34.7376751836,83.9103551412,48.6283068624
-0.3723,-0.0183,0.8717,0.3181,-0.3208,0.3574,0.7846,0.3919,35.5144855504,84.047074072,49.9988244796
-0.3723,-0.0183,0.8717,0.3181,-0.3208,0.3574,0.7846,0.3919,35.2372582244,84.2266359168,49.4805489648
-0.3739,-0.0189,0.8727,0.3132,-0.3224,0.3515,0.7891,0.3867,35.1709034776,84.17006671,48.8354165476
-0.3754,-0.0176,0.8704,0.3178,-0.3001,0.3561,0.7694,0.437,34.637755248,82.426972254,50.316783846
-0.3751,-0.017,0.8701,0.3191,-0.2895,0.3624,0.7589,0.457,34.7879040244,82.8932180264,49.3398221448
-0.3743,-0.0163,0.8708,0.3181,-0.2836,0.3657,0.755,0.4643,35.1461806978,82.0751982858,50.1389335938
-0.3735,-0.0164,0.8716,0.3167,-0.2785,0.371,0.7523,0.4675,34.5302410092,81.8111125872,49.6899037208
-0.3728,-0.0156,0.8708,0.32,-0.2794,0.3735,0.7508,0.4675,34.698473761,81.7375564548,49.8611999552
-0.3732,-0.0167,0.8718,0.3164,-0.303,0.3632,0.77,0.428,34.842021173,82.644960906,49.2082015528
-0.3762,-0.0201,0.8735,0.3079,-0.3302,0.3463,0.7952,0.3721,35.1373203162,85.7492212634,47.4544914836
-0.3762,-0.0201,0.8735,0.3079,-0.3302,0.3463,0.7952,0.3721,35.170832604,84.9847520568,49.0423464064
-0.375,-0.0198,0.8729,0.3113,-0.3453,0.3389,0.805,0.3432,34.626081002,85.3943528428,48.3711753864
-0.3753,-0.0193,0.8723,0.3125,-0.3477,0.3356,0.8074,0.3382,35.195066461,85.0059768092,50.0136715978
-0.3753,-0.0193,0.8723,0.3125,-0.3477,0.3356,0.8074,0.3382,35.0543553616,85.16605068,49.4804084768
-0.375,-0.0192,0.8732,0.3106,-0.3225,0.348,0.7874,0.3933,35.4633829672,83.076688628,49.9943652656
-0.3758,-0.0138,0.8702,0.3181,-0.2893,0.374,0.7525,0.4582,36.0968161376,80.4163739208,51.323048932
-0.3758,-0.0138,0.8702,0.3181,-0.2893,0.374,0.7525,0.4582,35.5132305764,81.1993013568,49.549164498
-0.3726,-0.0078,0.8695,0.3239,-0.246,0.4036,0.7246,0.5014,35.8169267684,78.304135242,51.4769173392
-0.3729,-0.0091,0.871,0.3192,-0.2703,0.3972,0.7378,0.474,35.6171363408,79.6646880968,49.9519670604
-0.3729,-0.0091,0.871,0.3192,-0.2703,0.3972,0.7378,0.474,35.8736538382,79.6439718658,49.9978093894
-0.373,-0.0086,0.8711,0.319,-0.2889,0.3919,0.7467,0.4531,36.4257770962,80.7771016538,48.601897867
-0.3741,-0.0088,0.8706,0.3193,-0.2949,0.3899,0.748,0.4486,36.2632412976,80.7858157856,49.3669134608
-0.3755,-0.01,0.8713,0.3154,-0.2874,0.3885,0.7491,0.453,36.2709562704,80.8195610988,49.2744469044
-0.3755,-0.01,0.8713,0.3154,-0.2874,0.3885,0.7491,0.453,36.0340741212,81.2272728754,48.8614610782
-0.376,-0.0081,0.8708,0.3165,-0.2513,0.3991,0.7364,0.4849,35.4592898224,80.1188687856,50.14518144
-0.3754,-0.0048,0.8704,0.3183,-0.2225,0.4088,0.7229,0.5105,35.2810757584,80.122422958,49.8264866146
-0.3754,-0.0024,0.872,0.3138,-0.2813,0.4002,0.7449,0.4536,36.5649033782,80.7683760774,48.6890596888
-0.3754,-0.0024,0.872,0.3138,-0.2813,0.4002,0.7449,0.4536,36.5371293852,80.5662796926,49.344373506
-0.3748,-0.0027,0.8715,0.3159,-0.3002,0.3942,0.754,0.431,36.8773969154,81.070362059,48.7149152034
-0.3728,-0.0025,0.8723,0.316,-0.2909,0.3983,0.7487,0.4426,37.024758329,80.7115340124,49.5950879212
-0.3728,-0.0025,0.8723,0.316,-0.2909,0.3983,0.7487,0.4426,36.9698132012,80.7603098286,49.3004976346
-0.3726,0.0034,0.8693,0.3244,-0.2449,0.4154,0.7255,0.4908,36.7440724344,78.5135806622,51.1124948602
-0.3734,0.0039,0.8716,0.3175,-0.2982,0.4,0.7506,0.4329,37.5040610584,79.0584662128,49.0567440584
-0.3734,0.0023,0.8717,0.3171,-0.3051,0.3969,0.7535,0.426,37.8369524122,80.8078906982,48.288370272
-0.3718,0.0031,0.871,0.3209,-0.3116,0.3967,0.7553,0.4182,37.94489381,80.3708505644,49.4722255996
-0.3715,0.0032,0.8703,0.3231,-0.3157,0.3938,0.7561,0.4165,37.9046051092,80.0365925064,49.7785714264
-0.3715,0.0032,0.8703,0.3231,-0.3157,0.3938,0.7561,0.4165,37.9792756992,79.440909054,50.9065733628
-0.3703,0.0037,0.8707,0.3234,-0.2948,0.3986,0.7454,0.4454,37.766608628,79.7862474808,49.9955234736
-0.3702,0.007,0.8676,0.3316,-0.253,0.4138,0.7235,0.491,37.307213192,77.7377778284,51.5801974628
-0.3702,0.007,0.8676,0.3316,-0.253,0.4138,0.7235,0.491,37.213027764,77.9974021524,51.5966638532
-0.3709,0.0049,0.869,0.3271,-0.2628,0.4119,0.7239,0.4869,37.1446205982,78.1503371356,50.9212285862
-0.371,0.0039,0.869,0.327,-0.2819,0.4097,0.7304,0.4681,37.4745257436,78.6814629456,49.488065533
-0.3715,0.0032,0.8686,0.3277,-0.3041,0.3981,0.7438,0.4422,37.547621612,79.906699036,49.72792181
-0.3715,0.0032,0.8686,0.3277,-0.3041,0.3981,0.7438,0.4422,37.9308430136,79.7189251928,50.096583224
-0.3716,-0.0002,0.8699,0.324,-0.3331,0.3848,0.7611,0.402,38.0111378028,81.2271108264,49.030786954
-0.3715,-0.002,0.8699,0.3239,-0.3479,0.3798,0.7678,0.3807,38.0480430144,81.4862624144,49.8299257152
-0.3729,-0.0019,0.8681,0.3275,-0.3637,0.3671,0.7775,0.358,38.1741909146,81.2058281722,50.3840390572
-0.3729,-0.0019,0.8681,0.3275,-0.3637,0.3671,0.7775,0.358,38.125627383,81.7040022174,51.0038476568
-0.3751,-0.0017,0.8677,0.3259,-0.3599,0.3661,0.775,0.3682,38.1092296236,81.6543515836,50.709845832
-0.3782,-0.0001,0.8651,0.3294,-0.3508,0.3749,0.76,0.3983,37.8258645046,81.6673176886,50.7370956446
-0.3793,0.0001,0.864,0.3308,-0.3229,0.392,0.7348,0.4494,38.299418063,80.7672033206,50.8101758042
-0.3793,0.0001,0.864,0.3308,-0.3229,0.392,0.7348,0.4494,38.0603656808,79.3758080196,51.166368812
-0.3791,0.0017,0.863,0.3336,-0.3181,0.398,0.7282,0.4582,37.7860457922,79.8897668366,50.2787548724
-0.3798,0.0025,0.8625,0.3343,-0.3096,0.4063,0.7202,0.4691,38.181062348,78.8140142608,50.620537643
-0.3798,0.0025,0.8625,0.3343,-0.3096,0.4063,0.7202,0.4691,37.8185109956,78.6866190038,50.1408734084
-0.3801,0.0017,0.8627,0.3334,-0.3122,0.4055,0.7218,0.4656,37.8986783824,78.8947973168,50.1355759744
-0.3789,0.0019,0.8627,0.3346,-0.3081,0.4091,0.7172,0.4724,37.7364785472,78.6101667368,50.0602361212
-0.3773,0.0064,0.859,0.3458,-0.2879,0.4229,0.7011,0.4965,38.058181794,76.544747718,51.992078613
-0.3792,0.0069,0.8582,0.3458,-0.2637,0.431,0.6886,0.5199,38.039726572,77.135130715,50.69486007
-0.3802,0.0057,0.859,0.3428,-0.28,0.4264,0.6943,0.5075,37.9728028074,77.94285569,49.3978789442
-0.381,0.0034,0.8608,0.3372,-0.3204,0.405,0.7156,0.4702,38.107436632,77.5913817834,50.3037490514
-0.3806,0.002,0.8615,0.3359,-0.3452,0.3921,0.7319,0.4374,38.334030198,79.0032777232,48.9500530816
-0.3806,0.002,0.8615,0.3359,-0.3452,0.3921,0.7319,0.4374,38.2981174188,79.7667901092,49.7521511258
-0.3781,0.0001,0.8623,0.3366,-0.3658,0.3842,0.746,0.4025,38.5185413944,79.3636006512,50.625267832
-0.3782,-0.0011,0.8634,0.3336,-0.3689,0.3819,0.7517,0.3908,38.4826184112,80.5810820136,50.415649544
-0.379,-0.0008,0.8633,0.333,-0.3781,0.3737,0.7608,0.3721,38.4847800668,80.878486378,49.7776577552
-0.3795,-0.0007,0.8626,0.3344,-0.36,0.3772,0.7508,0.4052,38.4934750332,80.688762734,50.322135544
-0.3795,-0.0007,0.8626,0.3344,-0.36,0.3772,0.7508,0.4052,38.1459954386,80.0366865462,50.8772505218
-0.3791,0.0007,0.8618,0.3367,-0.3338,0.3906,0.7299,0.4506,38.2660127824,78.6484773582,51.152449481
-0.3796,0.0009,0.8619,0.3359,-0.3333,0.3941,0.7279,0.4512,38.0371720938,79.0672257222,50.2119250464
-0.3807,0,0.8625,0.3332,-0.3535,0.3859,0.7409,0.4208,38.3801966856,79.5401771858,49.8204539918
-0.3807,0,0.8625,0.3332,-0.3535,0.3859,0.7409,0.4208,37.9793389578,80.738170013,49.2524331644
-0.3811,-0.002,0.8626,0.3323,-0.3742,0.3745,0.7586,0.3795,38.3472552,80.3414249326,50.1269466982
-0.3815,-0.003,0.8635,0.3296,-0.3906,0.3582,0.7719,0.3509,38.06151964,81.6114620222,49.5244864654
-0.3815,-0.003,0.8635,0.3296,-0.3906,0.3582,0.7719,0.3509,37.9424238576,81.6638746536,50.181987648
-0.3812,-0.0026,0.8631,0.3309,-0.3828,0.3568,0.7719,0.3608,37.9915535712,81.7495804152,50.2332155728
-0.3812,-0.0021,0.8625,0.3326,-0.3522,0.3721,0.753,0.4127,37.810726668,80.7658972976,50.9027418216
-0.3812,-0.0021,0.8625,0.3326,-0.3522,0.3721,0.753,0.4127,37.9531526062,79.641290004,51.0455709996
-0.3812,-0.0013,0.8621,0.3336,-0.3388,0.3793,0.7424,0.4359,37.792462464,80.0871345,50.079075212
-0.3811,-0.0006,0.8618,0.3345,-0.3284,0.3914,0.7312,0.452,37.9911932064,79.248883756,50.2441132952
-0.3811,-0.0015,0.8627,0.3323,-0.3432,0.3856,0.742,0.4275,37.9211220126,80.0665870422,49.7424087786
-0.3825,-0.0034,0.8636,0.3283,-0.3666,0.3717,0.76,0.3869,38.0435381112,79.8954548092,50.157149306
-0.3825,-0.0034,0.8636,0.3283,-0.3666,0.3717,0.76,0.3869,37.9079643136,81.6192941616,48.981659512
-0.3824,-0.0034,0.8628,0.3304,-0.3748,0.3664,0.7654,0.3732,37.796584556,81.2272662904,50.0460111936
-0.3826,-0.0023,0.8632,0.3293,-0.3738,0.3627,0.7656,0.3774,38.0910684768,81.25411471,50.360676798
-0.3826,-0.0023,0.8632,0.3293,-0.3738,0.3627,0.7656,0.3774,38.1884329208,80.9864060604,50.824521026
-0.3817,-0.0015,0.8621,0.3329,-0.3475,0.3723,0.7495,0.4227,37.8595985004,79.8082445732,50.7833366504
-0.3817,-0.0005,0.8612,0.3355,-0.3379,0.3809,0.7385,0.4417,37.9577002434,80.2337306776,50.1637772366
-0.3817,-0.0005,0.8612,0.3355,-0.3379,0.3809,0.7385,0.4417,38.1443547076,78.3927581632,51.0386333106
-0.3808,0.0019,0.8602,0.3389,-0.3165,0.3954,0.7183,0.4767,38.3099783578,77.6114062108,51.0416976018
-0.3813,0.002,0.8605,0.3375,-0.3072,0.4042,0.7149,0.4807,37.9935859976,77.8381429268,50.33827096
-0.3813,0.0009,0.8612,0.3357,-0.3218,0.3992,0.7219,0.4645,38.0886835668,78.6757561874,49.27325598
-0.382,-0.0005,0.8618,0.3334,-0.3395,0.3884,0.7349,0.44,38.0144079348,79.4693563456,49.2051063524
-0.3795,-0.0022,0.864,0.3306,-0.3609,0.3816,0.7515,0.399,38.416041462,79.2381432368,50.0356485556
-0.3795,-0.0022,0.864,0.3306,-0.3609,0.3816,0.7515,0.399,38.3338757864,80.7720385604,49.5096242836
-0.379,-0.002,0.8638,0.3316,-0.3921,0.3651,0.7695,0.3472,38.6038770212,81.1538508126,49.8439506506
-0.3789,-0.0001,0.8635,0.3326,-0.3991,0.3643,0.7718,0.3348,38.7765772068,80.8423031284,50.4518184732
-0.3789,-0.0001,0.8635,0.3326,-0.3991,0.3643,0.7718,0.3348,39.3023796828,80.7228919604,50.2171430172
-0.3793,0.0012,0.8638,0.3312,-0.3964,0.3632,0.7736,0.3353,39.3675096164,80.7175488344,50.1037660956
-0.3796,0.0016,0.8637,0.3312,-0.3935,0.3579,0.7748,0.3415,39.083463274,80.771811724,49.989711775
-0.3796,0.0016,0.8637,0.3312,-0.3935,0.3579,0.7748,0.3415,38.639022946,81.181832045,50.536754685
-0.3846,0.0017,0.8621,0.3298,-0.3546,0.3648,0.7589,0.4063,38.220606133,79.5549521152,51.1807807234
