S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S8_w,S8_x,S8_y,S8_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
-0.0541,-0.1219,0.9227,0.3616,-0.2634,-0.0858,0.7525,0.5973,0.3287,0.5781,0.5866,0.462,41.419675636,95.028606758,6.623279854
-0.0535,-0.1209,0.9228,0.3616,-0.266,-0.0765,0.7565,0.5924,0.3303,0.5776,0.5909,0.4559,40.9851696864,95.2045082472,6.1733072936
-0.0535,-0.1201,0.9227,0.3623,-0.2691,-0.0723,0.758,0.5895,0.337,0.5704,0.5906,0.4604,44.6197181622,94.5777510586,2.8221019034
-0.0527,-0.1211,0.9232,0.3607,-0.2764,-0.0667,0.7616,0.5822,0.3426,0.5605,0.5901,0.4691,45.9346204332,94.3825477946,0.1064439102
-0.053,-0.1215,0.9237,0.3594,-0.2811,-0.065,0.7633,0.578,0.3466,0.5562,0.5895,0.4719,45.4408217918,94.346672152,-0.1486012238
-0.0533,-0.1213,0.9239,0.3588,-0.2824,-0.0635,0.7639,0.5766,0.348,0.5541,0.59,0.4729,46.2491929076,94.297341876,-2.11650387
-0.0558,-0.122,0.9233,0.3598,-0.2844,-0.0674,0.7611,0.579,0.3461,0.5568,0.5921,0.4684,46.1055353456,94.061229944,-2.8997407792
-0.0584,-0.1229,0.9226,0.3609,-0.2867,-0.0745,0.7578,0.5813,0.3438,0.5594,0.5933,0.4655,46.133413371,93.962024043,-2.551280991
-0.0615,-0.1235,0.9218,0.3621,-0.2872,-0.0817,0.7555,0.583,0.338,0.5657,0.5941,0.4611,44.3666124728,94.660710832,-1.4238412424
-0.0631,-0.1232,0.9216,0.3624,-0.2821,-0.0892,0.7539,0.5864,0.3348,0.5701,0.5947,0.4572,41.974964159,95.230061112,1.504747262
-0.063,-0.1248,0.9212,0.3629,-0.2709,-0.1031,0.7533,0.5902,0.3167,0.5844,0.5963,0.4499,42.3824462472,95.3132747018,1.9391767914
-0.0637,-0.1265,0.9208,0.3632,-0.2687,-0.1095,0.7522,0.5915,0.3187,0.582,0.5835,0.468,39.0495515392,95.7187547154,5.4614643186
-0.0639,-0.1272,0.9204,0.364,-0.2638,-0.1183,0.7493,0.5957,0.325,0.5779,0.5753,0.4788,36.148597584,95.7815817686,9.2049210458
-0.0629,-0.1277,0.9196,0.366,-0.2597,-0.1245,0.7459,0.6004,0.3343,0.5716,0.5657,0.4912,36.7769126168,95.7079778564,9.2391901356
-0.0621,-0.1274,0.9199,0.3654,-0.2586,-0.1246,0.7465,0.6002,0.3357,0.5692,0.5657,0.4931,35.5217577244,95.5273291334,11.187133951
-0.0626,-0.1271,0.9199,0.3654,-0.2578,-0.1239,0.7467,0.6004,0.3359,0.5688,0.5655,0.4936,35.7704273186,95.4637637804,10.8364175256
-0.0606,-0.1268,0.9205,0.3645,-0.2565,-0.1156,0.7459,0.6035,0.3348,0.5713,0.5653,0.4918,35.747472655,95.524862863,10.889487416
-0.0575,-0.1265,0.9207,0.3646,-0.2576,-0.1102,0.7446,0.6056,0.3331,0.5732,0.5657,0.4901,36.54602536,95.4753848452,10.2869460214
-0.0568,-0.125,0.9208,0.3648,-0.262,-0.0999,0.7462,0.6036,0.3304,0.5745,0.569,0.4867,39.7334901584,95.3080454692,8.3854603452
-0.0548,-0.1208,0.9225,0.3623,-0.2634,-0.0785,0.7533,0.5973,0.3249,0.5803,0.5856,0.4633,39.53999249,95.346248166,7.8470876608
-0.0541,-0.1194,0.9226,0.3626,-0.2664,-0.0727,0.755,0.5946,0.3275,0.5795,0.5902,0.4565,44.09971567,94.590187544,4.0957554596
-0.0528,-0.119,0.9226,0.363,-0.273,-0.0681,0.7571,0.5895,0.3358,0.5718,0.5899,0.4605,46.0868339558,94.2304417944,0.744055027
-0.0521,-0.1196,0.9225,0.3632,-0.2814,-0.0652,0.7599,0.5822,0.3445,0.5596,0.5863,0.4736,45.3599381316,94.150371319,0.0559739798
-0.0525,-0.1193,0.9226,0.3627,-0.2843,-0.0636,0.7606,0.58,0.3471,0.5553,0.5847,0.4786,46.691294454,93.850678809,-1.654337399
-0.0531,-0.1188,0.9224,0.3633,-0.2877,-0.061,0.7611,0.578,0.3508,0.5518,0.5823,0.483,46.8986679882,93.2566227322,-3.8728814378
-0.0532,-0.1185,0.9228,0.3625,-0.2883,-0.0598,0.7622,0.5764,0.3526,0.5506,0.5842,0.4806,46.6537470572,93.1987599624,-3.5095736698
-0.0535,-0.1188,0.9228,0.3623,-0.2875,-0.0602,0.7623,0.5766,0.3522,0.5515,0.5853,0.4786,46.8789514946,93.0705236242,-4.0182130854
-0.0552,-0.1194,0.9226,0.3625,-0.2867,-0.0643,0.7594,0.5803,0.3502,0.5543,0.5872,0.4745,46.238784939,93.415645163,-2.960076346
-0.0608,-0.1205,0.9219,0.363,-0.2775,-0.0827,0.7549,0.5883,0.3269,0.5769,0.596,0.4526,46.5647038284,93.3831811948,-2.5736321496
-0.0611,-0.1213,0.9221,0.3622,-0.2711,-0.0895,0.7551,0.59,0.3142,0.5859,0.5966,0.4492,43.4374174344,94.65721408,0.9602596028
-0.0626,-0.123,0.9218,0.3621,-0.2642,-0.1,0.754,0.5929,0.3165,0.5848,0.5856,0.4633,39.4116885216,95.6412759912,5.7139287856
-0.0593,-0.1277,0.9215,0.3616,-0.2553,-0.1126,0.7515,0.5976,0.3285,0.5759,0.5725,0.4821,40.3961666554,95.441086989,6.583387584
-0.0588,-0.1286,0.9213,0.3619,-0.2534,-0.1158,0.7507,0.5988,0.3342,0.5722,0.568,0.4879,36.2176595194,95.7061260606,10.620991762
-0.0579,-0.1289,0.9213,0.3619,-0.2528,-0.117,0.7512,0.5983,0.3352,0.5712,0.5678,0.4887,36.0547939088,95.4347945936,11.1612801784
-0.0576,-0.1281,0.9217,0.3613,-0.2498,-0.1127,0.7529,0.5982,0.3362,0.5695,0.569,0.4885,36.699924282,95.401043043,10.8329459358
-0.0571,-0.1279,0.9218,0.3614,-0.2487,-0.1067,0.7509,0.6022,0.3359,0.5698,0.5691,0.4884,36.795411802,95.245683765,10.5442571548
-0.0533,-0.1279,0.922,0.3614,-0.2485,-0.1021,0.75,0.6043,0.3354,0.5706,0.5692,0.4876,38.108134252,95.144574664,10.6117764296
-0.0516,-0.1251,0.923,0.3599,-0.2537,-0.0835,0.7536,0.6005,0.3322,0.573,0.5762,0.4787,37.8822360808,95.2279449154,10.408917376
-0.0513,-0.123,0.9237,0.359,-0.2542,-0.0704,0.7577,0.5968,0.3288,0.5767,0.5874,0.4627,42.2092436754,94.8628683908,7.2848804044
-0.0508,-0.1214,0.924,0.3589,-0.2567,-0.0653,0.7595,0.5941,0.3285,0.5782,0.5929,0.4539,45.5921243354,94.2148699834,3.3249422636
-0.0499,-0.1206,0.9241,0.3588,-0.2654,-0.0573,0.7635,0.5858,0.3378,0.571,0.594,0.4548,44.788557201,94.3987850834,3.2858570156
-0.0504,-0.121,0.9243,0.3583,-0.2711,-0.0554,0.7659,0.5802,0.3428,0.5646,0.5932,0.4602,46.8139944238,93.904881055,0.7125209532
-0.051,-0.1212,0.9246,0.3572,-0.2753,-0.054,0.7669,0.5771,0.3453,0.5615,0.5931,0.4622,47.0185184744,93.5150773308,-1.8238151588
-0.0505,-0.1217,0.9245,0.3574,-0.2822,-0.0512,0.767,0.5738,0.3537,0.5499,0.5925,0.4703,46.7864176084,93.5337957788,-1.9035737532
-0.0498,-0.1223,0.9243,0.3579,-0.2837,-0.049,0.7673,0.5728,0.3585,0.5434,0.5927,0.4741,47.0347148686,93.1584904118,-3.1378187928
-0.0507,-0.1233,0.9241,0.358,-0.2846,-0.0487,0.7678,0.5718,0.3616,0.5395,0.5926,0.4762,47.290498699,92.848433834,-4.257599631
-0.0511,-0.1242,0.9243,0.357,-0.284,-0.0474,0.7695,0.5698,0.3628,0.5371,0.5953,0.4747,47.6213329648,92.7797350592,-4.3487764992
-0.052,-0.1246,0.9244,0.3566,-0.2835,-0.0484,0.7695,0.5701,0.3622,0.5383,0.5974,0.4712,47.3351192714,92.72436215,-4.9748377546
-0.0515,-0.1254,0.9243,0.3566,-0.2825,-0.0494,0.7695,0.5704,0.3618,0.5395,0.5985,0.4688,47.150959776,92.871154598,-4.266321138
-0.0527,-0.128,0.9237,0.357,-0.2836,-0.0586,0.7661,0.5737,0.3529,0.5492,0.6032,0.4581,47.4996530186,92.956465148,-4.0109798682
-0.0541,-0.1289,0.9234,0.3573,-0.2858,-0.0648,0.7625,0.5767,0.3448,0.5566,0.6046,0.4535,45.8927732124,93.567320754,-3.2960700268
-0.0565,-0.1311,0.9226,0.3582,-0.2858,-0.0733,0.7595,0.5796,0.3418,0.561,0.6045,0.4504,43.2671077776,94.832200232,-1.5927547216
-0.0592,-0.1339,0.9222,0.3578,-0.2758,-0.0897,0.7585,0.5834,0.3082,0.5823,0.6033,0.449,43.7136334488,94.927590238,-1.1821685864
-0.0621,-0.1344,0.9224,0.3566,-0.2698,-0.1008,0.7573,0.5859,0.3132,0.5803,0.5921,0.4629,39.1993562416,96.366745858,2.1072880632
-0.0618,-0.1359,0.9223,0.3563,-0.2675,-0.1067,0.7561,0.5875,0.3193,0.5773,0.5866,0.4695,36.3709398586,96.5170520636,6.5047586282
-0.062,-0.1362,0.9213,0.3587,-0.2626,-0.1108,0.7545,0.591,0.3265,0.5729,0.5817,0.4759,37.0063226622,96.4654437686,6.8163609392
-0.0612,-0.1364,0.9217,0.3578,-0.2603,-0.1104,0.7562,0.59,0.328,0.5709,0.5831,0.4757,35.5797702378,96.3592351592,8.6244182904
-0.0621,-0.1358,0.922,0.3571,-0.2608,-0.1098,0.7564,0.5896,0.3272,0.5715,0.5833,0.4754,35.93821861,96.303652572,8.049265455
-0.0617,-0.135,0.9221,0.3571,-0.2595,-0.1057,0.7552,0.5924,0.3268,0.5729,0.5831,0.4741,35.9926834048,96.350227296,8.1173038768
-0.0595,-0.1351,0.9224,0.3566,-0.2562,-0.1007,0.7543,0.5958,0.3269,0.5731,0.5848,0.4716,36.5693365264,96.14800501,8.0108190464
-0.0554,-0.1346,0.9228,0.3565,-0.2544,-0.096,0.7539,0.598,0.3276,0.5723,0.5862,0.4705,38.16324821,95.866864494,8.260360296
-0.051,-0.1302,0.9237,0.3565,-0.2544,-0.0742,0.7602,0.593,0.326,0.5749,0.5991,0.4518,37.94408604,95.8976569368,7.5336231096
-0.0493,-0.1291,0.9244,0.3553,-0.2556,-0.0638,0.7659,0.5863,0.3241,0.5774,0.608,0.4379,42.9724979274,94.917235401,4.63514343
-0.0494,-0.1279,0.9249,0.3545,-0.2597,-0.0588,0.768,0.5823,0.3304,0.5708,0.6065,0.4439,46.2357531202,94.1426314712,0.4550399698
-0.0475,-0.127,0.9251,0.3546,-0.2688,-0.051,0.773,0.5723,0.3405,0.5548,0.5982,0.4671,45.556975409,94.3178034296,0.3393083066
-0.0479,-0.1271,0.9255,0.3535,-0.2713,-0.0485,0.775,0.5686,0.3433,0.5478,0.5956,0.4766,47.7111189248,93.3377014112,-1.9481661744
-0.0484,-0.1268,0.9256,0.3531,-0.2754,-0.0456,0.7758,0.5657,0.3461,0.5438,0.5947,0.4802,48.1340118508,92.8863247576,-4.475125162
-0.048,-0.1263,0.9261,0.3521,-0.275,-0.0416,0.7773,0.5642,0.3495,0.5405,0.5943,0.482,47.8105587226,92.8583955868,-4.4766216316
-0.0482,-0.1262,0.9262,0.3517,-0.2723,-0.0408,0.7786,0.5637,0.3482,0.5421,0.597,0.4778,48.2663337798,92.6137888856,-5.1703451794
-0.0502,-0.1262,0.9262,0.3515,-0.2731,-0.0447,0.776,0.5665,0.3474,0.544,0.5976,0.4755,47.9814284582,92.7798561688,-4.6046337486
-0.0553,-0.1281,0.9247,0.354,-0.2695,-0.0689,0.7694,0.575,0.3225,0.5702,0.6016,0.4569,48.011152604,92.8737473682,-4.1327813386
-0.0557,-0.129,0.9249,0.3532,-0.2633,-0.0776,0.7694,0.5766,0.3045,0.5891,0.6051,0.4404,44.007988051,94.7326841826,-0.8248651508
-0.056,-0.1307,0.925,0.3521,-0.2564,-0.09,0.768,0.5797,0.3084,0.5898,0.5992,0.4447,40.063173976,95.8253144056,3.7453247816
-0.0509,-0.1358,0.9229,0.3564,-0.2454,-0.1109,0.7612,0.5898,0.3267,0.5793,0.5816,0.4682,40.7565920894,95.7672951628,4.423352852
-0.0478,-0.1378,0.9226,0.3568,-0.2434,-0.1165,0.7608,0.5902,0.3358,0.5706,0.5774,0.4776,36.139006545,96.14303579,9.918373195
-0.0471,-0.139,0.9226,0.3565,-0.2442,-0.1205,0.7603,0.5896,0.338,0.5684,0.578,0.4779,35.8860833274,95.9215991956,10.3563803552
-0.0502,-0.1383,0.9223,0.3571,-0.2482,-0.1215,0.7596,0.5886,0.3385,0.5669,0.5787,0.4785,36.6416102528,95.8167890496,9.547689024
-0.0507,-0.1376,0.9225,0.3569,-0.2481,-0.1209,0.7594,0.589,0.3379,0.5682,0.5786,0.4775,36.1759758016,95.8374909312,8.977139808
-0.0499,-0.1369,0.9225,0.3572,-0.2457,-0.1197,0.7593,0.5904,0.338,0.5687,0.5787,0.4766,36.8893018002,95.6633430194,9.788870182
-0.0441,-0.1381,0.923,0.3561,-0.2402,-0.1123,0.756,0.5983,0.3372,0.5696,0.5798,0.4748,36.7722141168,95.69977252,9.7534415344
-0.0416,-0.1383,0.9229,0.3568,-0.2406,-0.1078,0.7548,0.6005,0.3349,0.5714,0.5816,0.4721,37.7022466176,95.62571502,10.3135819608
-0.0411,-0.1365,0.9234,0.3563,-0.2441,-0.0961,0.7579,0.5971,0.3326,0.5723,0.5867,0.4663,40.1589548736,95.3968145536,7.4119981376
-0.0407,-0.132,0.9251,0.3536,-0.2465,-0.0738,0.7671,0.5875,0.3322,0.572,0.6008,0.4488,39.5992597932,95.4367072632,6.9957001676
-0.0407,-0.1312,0.9253,0.3533,-0.249,-0.0686,0.7691,0.5845,0.3408,0.5631,0.5991,0.4557,44.6268006768,94.484867178,2.7904170388
-0.0392,-0.1302,0.9253,0.3538,-0.2555,-0.0634,0.7706,0.5802,0.3456,0.5576,0.5976,0.4607,46.6221444192,93.9342691344,-0.0293995919999
-0.0377,-0.1303,0.9249,0.3548,-0.2637,-0.0592,0.7727,0.5742,0.3585,0.5418,0.5935,0.475,46.055842504,93.939212664,-0.53743078
-0.0377,-0.1303,0.9249,0.3548,-0.2637,-0.0592,0.7727,0.5742,0.3585,0.5418,0.5935,0.475,47.542233663,93.4741026658,-2.1015284184
-0.0374,-0.1298,0.9252,0.3543,-0.2664,-0.0563,0.775,0.5702,0.3622,0.538,0.593,0.4771,47.764748901,92.9720671754,-3.8887398122
-0.0394,-0.1293,0.9253,0.3541,-0.2667,-0.0556,0.7749,0.5702,0.3615,0.5387,0.5935,0.4761,47.4965926868,92.9595820764,-3.5895876348
-0.0401,-0.13,0.9247,0.3554,-0.2658,-0.0595,0.7733,0.5723,0.3572,0.5425,0.5958,0.4722,47.5280320506,92.8396750768,-3.9501645906
-0.042,-0.1305,0.9242,0.3562,-0.2639,-0.0693,0.7704,0.5761,0.3511,0.5476,0.5964,0.47,46.0487230978,93.666836337,-1.1955288644
-0.0437,-0.131,0.924,0.3565,-0.2627,-0.0773,0.7686,0.5781,0.3422,0.5557,0.5976,0.4655,46.3964728942,93.7072859394,-1.1054973872
-0.0479,-0.1325,0.9237,0.3563,-0.2543,-0.0931,0.767,0.5816,0.3148,0.5845,0.6029,0.4423,43.2153486,94.8255872496,1.511740824
-0.0499,-0.1334,0.9234,0.3562,-0.2503,-0.1028,0.7651,0.5841,0.3157,0.5866,0.5941,0.4507,40.1401568386,95.5817357186,5.3565857538
-0.0486,-0.1345,0.9235,0.3557,-0.2476,-0.1097,0.7631,0.5867,0.3198,0.5848,0.5866,0.4598,40.6930623626,95.51943425,6.2337323702
-0.0469,-0.137,0.922,0.359,-0.2427,-0.1204,0.7597,0.5911,0.3338,0.5753,0.5736,0.4779,37.351869969,95.7068116164,10.3061024238
-0.0471,-0.1369,0.9218,0.3596,-0.2434,-0.1213,0.7592,0.5911,0.3355,0.5736,0.573,0.4794,37.2966383408,95.473314886,10.3746013732
-0.0479,-0.1364,0.9218,0.3596,-0.2443,-0.1216,0.7589,0.5911,0.3353,0.5736,0.5727,0.4799,37.457589678,95.5581304708,10.03333911
-0.0487,-0.1354,0.9217,0.3601,-0.2433,-0.1192,0.7584,0.5927,0.335,0.5744,0.572,0.4801,37.583594145,95.4739753668,9.848852739
-0.0476,-0.1354,0.9218,0.36,-0.2413,-0.1176,0.7578,0.5946,0.3354,0.5735,0.5729,0.4797,37.9780210968,95.394740656,10.3248519762
-0.0461,-0.1359,0.922,0.3594,-0.2393,-0.1143,0.7562,0.598,0.3352,0.5734,0.5737,0.4791,37.916145384,95.3426466996,10.1378285782
-0.0415,-0.1364,0.9227,0.3579,-0.2434,-0.1029,0.7564,0.5983,0.3313,0.5769,0.5781,0.4722,38.5097463404,95.4571269404,9.926440446
-0.0416,-0.1347,0.9232,0.3572,-0.2445,-0.0947,0.7589,0.5959,0.3292,0.5768,0.5875,0.4622,41.3251464688,95.1161869148,6.9045751756
-0.0404,-0.1333,0.9238,0.3563,-0.2441,-0.0817,0.7647,0.5905,0.3279,0.5769,0.5949,0.4534,41.0779086346,95.1506636112,6.6825331442
-0.039,-0.1317,0.9252,0.3535,-0.2556,-0.0681,0.7698,0.5808,0.3394,0.5673,0.6018,0.4479,45.2011323644,94.3041632208,2.9425593388
-0.0385,-0.1314,0.9246,0.3551,-0.2633,-0.0625,0.7725,0.5743,0.352,0.5504,0.5969,0.4654,46.9141926828,93.6129564056,-0.66748088
-0.0365,-0.1315,0.9249,0.3546,-0.2668,-0.0619,0.7731,0.572,0.358,0.5413,0.5952,0.4736,46.418342527,93.6769001134,-1.1830941812
-0.0368,-0.1314,0.9247,0.3552,-0.2696,-0.0593,0.7734,0.5706,0.3607,0.5385,0.5939,0.4764,47.734486212,93.1118765848,-2.5014118784
-0.0366,-0.1304,0.9249,0.355,-0.2692,-0.0565,0.7753,0.5684,0.3632,0.5382,0.594,0.4746,48.0751837114,92.5607373954,-4.1335105444
-0.0382,-0.1306,0.9252,0.354,-0.2694,-0.0581,0.7759,0.5674,0.3616,0.5402,0.5972,0.4697,47.8382966872,92.630415088,-4.0481203664
-0.0392,-0.1305,0.9254,0.3533,-0.2681,-0.0609,0.7742,0.57,0.361,0.5411,0.598,0.4681,47.8285014148,92.6737052688,-4.6114990904
-0.0424,-0.1324,0.9243,0.3552,-0.2675,-0.0802,0.7687,0.5753,0.3457,0.5562,0.6019,0.4569,46.7125654858,93.2632962898,-2.6968547636
-0.044,-0.1347,0.9238,0.3555,-0.2666,-0.0869,0.7671,0.5769,0.3208,0.5772,0.6079,0.4407,46.9946087172,93.29142554,-2.2091057236
-0.0462,-0.1353,0.9236,0.3556,-0.2623,-0.0959,0.7658,0.5791,0.3107,0.5863,0.6062,0.4383,43.686721791,94.772523938,0.079474661
-0.049,-0.1354,0.924,0.354,-0.2523,-0.1088,0.7626,0.5855,0.3209,0.584,0.5886,0.4575,40.8990973922,95.4875877456,3.202618879
-0.0474,-0.1369,0.923,0.3563,-0.2483,-0.1154,0.76,0.5893,0.3306,0.5793,0.5792,0.4684,41.6328724866,95.5852648378,4.4105170044
-0.0454,-0.1375,0.9224,0.358,-0.2451,-0.1215,0.7585,0.5913,0.3351,0.576,0.5764,0.4728,38.0893217382,95.7759504526,8.772758408
-0.0474,-0.1367,0.9222,0.3585,-0.2487,-0.1239,0.7571,0.5911,0.3374,0.5729,0.5751,0.4764,37.583162004,95.5926565642,10.4311423494
-0.0494,-0.1355,0.922,0.3591,-0.2507,-0.1241,0.757,0.5903,0.3381,0.5723,0.5752,0.4765,37.7468198336,95.6071521728,9.394576992
-0.0494,-0.1348,0.9223,0.3588,-0.2503,-0.1217,0.7576,0.5902,0.3386,0.573,0.575,0.4756,37.9306020032,95.5428832416,9.095274288
-0.0474,-0.1347,0.9226,0.3583,-0.246,-0.1164,0.7567,0.5943,0.3388,0.5733,0.5759,0.474,38.3213024566,95.4847958758,9.1327932766
-0.0437,-0.1351,0.9229,0.3578,-0.2451,-0.1126,0.7549,0.5977,0.3385,0.5732,0.5765,0.4736,38.0084370176,95.5011069956,9.356906342
-0.0422,-0.1348,0.9227,0.3584,-0.2474,-0.1057,0.7542,0.5988,0.3376,0.5726,0.5789,0.472,38.8034287708,95.3932569458,9.5937080466
-0.0406,-0.132,0.9237,0.3572,-0.2467,-0.0862,0.7621,0.5923,0.3317,0.5748,0.5946,0.4537,40.950399832,95.130115628,7.361968562
-0.0395,-0.1311,0.9243,0.3559,-0.2459,-0.0785,0.7653,0.5895,0.3323,0.5753,0.5999,0.4456,40.7192526752,95.2126322216,6.762391038
-0.0393,-0.1306,0.9246,0.3554,-0.2498,-0.0709,0.7687,0.5844,0.3385,0.5721,0.6026,0.4415,44.3122419008,94.5080165524,3.687114238
-0.0389,-0.1304,0.9256,0.353,-0.2587,-0.064,0.773,0.5756,0.3479,0.5603,0.6015,0.4508,46.2603516748,93.9351641668,0.22352204
-0.0386,-0.131,0.9259,0.3521,-0.2631,-0.0624,0.7737,0.5728,0.3519,0.554,0.6003,0.4567,45.8084565696,94.0424614336,0.2324637676
-0.038,-0.1315,0.9258,0.3521,-0.2681,-0.061,0.775,0.5689,0.3576,0.5447,0.5988,0.4655,47.0210045316,93.5831151076,-2.010315824
-0.0375,-0.1323,0.9268,0.3493,-0.2729,-0.0568,0.7772,0.564,0.3652,0.5339,0.5982,0.4728,47.308941558,93.2219115476,-3.9956491418
-0.0377,-0.1324,0.9267,0.3495,-0.2742,-0.0562,0.7773,0.5633,0.3674,0.5312,0.5975,0.475,47.2377679408,92.9868075362,-4.2270151018
-0.037,-0.1325,0.9268,0.3493,-0.2736,-0.056,0.778,0.5626,0.3671,0.5319,0.5983,0.4734,47.5467600324,92.7411585156,-5.5950565428
-0.0388,-0.1322,0.927,0.3486,-0.2714,-0.0575,0.7783,0.5631,0.3654,0.5345,0.6018,0.4673,47.610973346,92.6997763128,-5.2791628744
-0.0415,-0.1328,0.9265,0.3494,-0.2718,-0.0639,0.7756,0.5659,0.3566,0.5427,0.6044,0.4613,47.684662594,92.69040943,-5.129406022
-0.0462,-0.1334,0.9256,0.3509,-0.2675,-0.0755,0.7739,0.5688,0.3411,0.5575,0.6077,0.4509,46.992916796,93.145214508,-4.542453596
-0.0509,-0.134,0.9265,0.3478,-0.2587,-0.0903,0.7725,0.5727,0.3109,0.5878,0.6099,0.431,43.9174441934,94.8393371298,-0.915184464
-0.0515,-0.1348,0.926,0.3487,-0.2569,-0.0973,0.77,0.5756,0.312,0.5916,0.6011,0.4372,44.2045323762,94.8450381036,0.2742038974
-0.0485,-0.137,0.9253,0.35,-0.2507,-0.1082,0.7671,0.5804,0.3168,0.5898,0.5939,0.4459,40.4334026214,95.8468232116,2.991814738
-0.0458,-0.1383,0.9243,0.3526,-0.2449,-0.1198,0.7645,0.584,0.3332,0.5776,0.5802,0.4675,37.547414055,96.111184383,8.986891428
-0.0464,-0.1378,0.9241,0.3533,-0.2462,-0.1207,0.7636,0.5844,0.3352,0.5755,0.5789,0.4703,38.3508318878,95.9226232792,8.1013833864
-0.048,-0.137,0.9239,0.3538,-0.2483,-0.1207,0.7629,0.5845,0.3359,0.5748,0.5787,0.4709,37.3637350842,95.7922374628,9.5143436018
-0.0477,-0.1356,0.9241,0.354,-0.2459,-0.1172,0.7634,0.5855,0.3367,0.5744,0.5788,0.4706,37.82987003,95.75846112,8.694008048
-0.0477,-0.1356,0.9241,0.354,-0.2459,-0.1172,0.7634,0.5855,0.3367,0.5744,0.5788,0.4706,37.7725054718,95.8243850086,8.6844025618
