2.0653,1.9449,1
2.349,2.1036,2
1.8972,1.8767,3
1.9247,1.9176,4
1.9576,1.9363,5
1.7525,1.7895,6
2.0516,1.9745,7
2.1996,2.046,8
2.1725,2.0386,9
2.4548,2.1446,10
2.4904,1.9629,1
1.1774,1.4265,2
2.3903,1.936,3
3.4736,2.1857,4
1.142,1.3922,5
2.7558,2.0204,6
1.4715,1.5825,7
2.7315,2.0139,8
2.901,2.0626,9
2.6955,2.0344,10
