S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
-0.5285,0.2062,0.7789,0.2671,-0.2819,0.3811,0.7324,0.4886,8.8124672788,93.0228085952,47.1418036844
-0.5282,0.2053,0.7794,0.2669,-0.2806,0.3815,0.7288,0.4943,8.941530461,92.853735023,46.8685728208
-0.5307,0.2052,0.7782,0.2657,-0.2747,0.3969,0.7084,0.5147,8.491530759,92.999478869,47.6323938896
-0.5307,0.2052,0.7782,0.2657,-0.2747,0.3969,0.7084,0.5147,8.6458268328,93.15918073,49.0496441696
-0.5336,0.2032,0.7776,0.263,-0.2683,0.4179,0.6752,0.5452,8.6016053338,92.8946426368,48.9501863226
-0.5324,0.2055,0.7776,0.2636,-0.2591,0.4231,0.6596,0.5644,8.4372442808,93.2225688774,49.7873471694
-0.5324,0.2055,0.7776,0.2636,-0.2591,0.4231,0.6596,0.5644,8.4692381594,92.1001312166,51.6421270578
-0.5325,0.2059,0.7774,0.2638,-0.2714,0.4151,0.6595,0.5648,8.3165452958,92.255713805,51.3486831996
-0.5319,0.2068,0.7774,0.2644,-0.2943,0.401,0.6908,0.5245,8.3334379532,91.4420988356,52.5767715072
-0.5319,0.2068,0.7774,0.2644,-0.2943,0.401,0.6908,0.5245,8.5453643088,91.3274421716,52.8060661452
-0.5316,0.2061,0.7778,0.2642,-0.2645,0.4207,0.6585,0.565,8.5833455318,91.5457153364,52.6427089374
-0.5316,0.2048,0.7786,0.2628,-0.2822,0.3972,0.703,0.5179,8.637792179,92.3001625748,50.684154903
-0.5316,0.2048,0.7786,0.2628,-0.2822,0.3972,0.703,0.5179,8.7679354496,93.4517062272,48.4397635584
-0.5305,0.206,0.7788,0.2634,-0.2841,0.3806,0.7201,0.5057,8.9129441448,93.4432481288,48.5558980828
-0.5291,0.206,0.7797,0.2636,-0.2823,0.3735,0.7263,0.503,9.0099762396,93.9093112356,46.8591004574
-0.528,0.2048,0.781,0.2626,-0.2814,0.3638,0.734,0.4995,8.7271178088,93.8820465066,45.843624733
-0.5266,0.2053,0.7814,0.2641,-0.2823,0.3599,0.7372,0.4971,8.6249542782,93.840900601,46.0124407488
-0.5261,0.2045,0.7822,0.2636,-0.2819,0.3582,0.7382,0.4971,8.6788725182,93.4473949114,45.7736009664
-0.5261,0.2045,0.7822,0.2636,-0.2819,0.3582,0.7382,0.4971,8.4166660798,93.3037047096,45.965117489
-0.525,0.2055,0.7821,0.2654,-0.2776,0.3616,0.7283,0.5114,8.506956535,93.34445435,45.98615693
-0.5261,0.205,0.7819,0.2637,-0.273,0.3674,0.7164,0.5264,7.94990583,92.9146119,47.38552634
-0.5281,0.2041,0.7816,0.2615,-0.2689,0.3757,0.7035,0.5398,7.9510912456,93.0319059548,48.9918484724
-0.5295,0.2056,0.7799,0.2625,-0.2552,0.3873,0.6701,0.5795,8.0453816094,93.0690960502,49.0353416216
-0.5282,0.2075,0.7803,0.2626,-0.2855,0.3677,0.7145,0.522,7.7769318146,92.0519560738,51.6575567496
-0.5285,0.2078,0.7804,0.2614,-0.3068,0.3509,0.7437,0.4791,7.837334456,90.9287043032,54.1857839704
-0.5304,0.2086,0.779,0.261,-0.3316,0.3328,0.765,0.4402,7.7949145336,91.250899512,53.4373906616
-0.5291,0.2089,0.78,0.2604,-0.3218,0.3287,0.7759,0.4315,7.6532026848,90.403410336,54.9420609888
-0.5291,0.2103,0.7795,0.2609,-0.3179,0.3275,0.78,0.4278,7.6409043084,89.764918874,56.2188151312
-0.5312,0.2122,0.7781,0.2591,-0.3176,0.3372,0.7778,0.4246,7.6345192214,89.8972062338,55.9693727368
-0.5284,0.2154,0.7784,0.2614,-0.3142,0.3468,0.77,0.4335,8.2128087316,89.0633240164,56.838400388
-0.5277,0.216,0.7788,0.2612,-0.3113,0.3511,0.7661,0.4389,8.0373105086,87.5578531548,58.9228695466
-0.5312,0.2152,0.7772,0.2595,-0.3191,0.3565,0.7566,0.4455,7.7316404174,87.8209782434,58.3843368912
-0.5298,0.2167,0.7776,0.2599,-0.3137,0.3677,0.7448,0.4598,8.1623609688,87.7214198664,58.7129024688
-0.5286,0.2176,0.7782,0.2597,-0.3083,0.3764,0.7365,0.4698,8.4106458556,85.8154560448,61.0893664244
-0.53,0.2162,0.7789,0.256,-0.3073,0.3886,0.7269,0.4754,7.996463056,85.925930772,60.6772974304
-0.53,0.2183,0.7783,0.256,-0.3068,0.3924,0.7247,0.476,8.4794901504,85.266967572,61.3652158464
-0.5296,0.2196,0.7783,0.256,-0.3071,0.3932,0.7248,0.4749,8.583922163,84.204586425,61.964151948
-0.5317,0.2163,0.7794,0.2509,-0.3149,0.3931,0.7235,0.4718,8.33872364,84.15524146,61.886368994
-0.5332,0.214,0.7794,0.2494,-0.3159,0.3916,0.7235,0.4726,8.654718228,84.880093602,61.2212950088
-0.5324,0.2141,0.7797,0.2502,-0.3177,0.3867,0.7252,0.4727,8.3952663108,86.2965270692,59.5622101224
-0.5321,0.2137,0.7804,0.2491,-0.3436,0.3563,0.7518,0.4353,8.5432622694,86.012421413,60.3302349878
-0.5346,0.2129,0.7794,0.2474,-0.3482,0.3488,0.7622,0.4196,9.1239514986,88.334263601,58.2662775926
-0.5346,0.2134,0.7789,0.2488,-0.3483,0.3482,0.7633,0.4179,9.761953044,89.5502458088,56.3379701744
-0.5321,0.2137,0.7803,0.2493,-0.3444,0.3498,0.7636,0.4193,9.7497589432,89.3864914946,57.0095535082
-0.533,0.2136,0.7799,0.2488,-0.3437,0.3503,0.7637,0.4191,9.9211449908,89.1746143984,57.0681518088
-0.5327,0.2149,0.7792,0.2503,-0.3442,0.351,0.7628,0.4199,9.835724297,88.9074641402,57.1036343894
-0.5303,0.2177,0.7799,0.2507,-0.3364,0.3644,0.7498,0.4378,9.862120224,89.037319904,57.502359064
-0.5303,0.2177,0.7799,0.2507,-0.3364,0.3644,0.7498,0.4378,9.9544050254,87.072185076,59.6063287158
-0.5308,0.2189,0.7788,0.2522,-0.3197,0.3897,0.7273,0.4656,9.5857954192,85.7114486368,60.9889634256
-0.5294,0.2192,0.7795,0.2528,-0.3178,0.3939,0.7239,0.4686,9.368404623,85.825681595,60.8602153378
-0.5294,0.2192,0.7795,0.2528,-0.3178,0.3939,0.7239,0.4686,9.0400979238,83.8652288024,62.44022737
-0.5299,0.221,0.778,0.2548,-0.3142,0.4032,0.71,0.4841,9.0655331768,81.6585294412,63.5551031484
-0.5295,0.2247,0.7759,0.2588,-0.3046,0.4155,0.6933,0.5037,8.8145858728,81.595432928,63.3300459424
-0.5295,0.2247,0.7759,0.2588,-0.3046,0.4155,0.6933,0.5037,8.7700827994,78.0650744674,64.9003855284
-0.5276,0.2295,0.7733,0.2661,-0.2971,0.4235,0.6782,0.5217,8.0365874088,75.0775740016,65.874053586
-0.5286,0.2293,0.7722,0.2675,-0.2932,0.4267,0.6722,0.5291,7.807340724,75.3626744616,65.2002809408
-0.5286,0.2293,0.7722,0.2675,-0.2932,0.4267,0.6722,0.5291,7.259326123,74.4143701472,65.2901768186
-0.5258,0.2327,0.7712,0.2729,-0.2894,0.4295,0.6676,0.5347,7.27013378,72.6959798604,66.57434589
-0.5277,0.2312,0.7708,0.2719,-0.2926,0.4307,0.6683,0.5311,7.1801960944,73.0918184916,66.0044729988
-0.5277,0.2312,0.7708,0.2719,-0.2926,0.4307,0.6683,0.5311,7.5332736048,73.7431631104,65.5848552992
-0.5259,0.2308,0.7717,0.2727,-0.294,0.4297,0.6705,0.5283,8.0472977142,74.0930638324,66.1963652682
-0.5267,0.2261,0.7733,0.2708,-0.303,0.4211,0.6854,0.5108,7.9532284208,74.3289491024,66.1790608536
-0.5267,0.2261,0.7733,0.2708,-0.303,0.4211,0.6854,0.5108,8.4883128288,78.3588790424,65.5920015208
-0.5241,0.229,0.7717,0.2777,-0.3045,0.4106,0.6953,0.5051,9.4774973262,80.9824957078,64.712483607
-0.5255,0.2282,0.7709,0.278,-0.316,0.3816,0.7341,0.4641,9.614874394,81.352214698,64.77917992
-0.5255,0.2282,0.7709,0.278,-0.316,0.3816,0.7341,0.4641,10.2824363108,83.6357412956,63.194786878
-0.5272,0.2232,0.7717,0.2766,-0.3103,0.3953,0.7211,0.4768,10.304063242,86.072162914,59.797769454
-0.526,0.2203,0.7732,0.2772,-0.2904,0.4235,0.7075,0.4852,10.688906788,85.4282699876,61.0508417108
-0.526,0.2203,0.7732,0.2772,-0.2904,0.4235,0.7075,0.4852,10.215213606,86.5835711212,59.8786944756
-0.5266,0.2187,0.773,0.278,-0.2349,0.473,0.6505,0.5455,10.2133167736,87.7781478264,58.0733791952
-0.5265,0.2182,0.7731,0.2781,-0.2352,0.4693,0.6531,0.5456,10.4237033158,87.476039999,58.1670764096
-0.5259,0.2175,0.7733,0.2792,-0.2305,0.4627,0.6593,0.5458,10.0392849752,88.022363602,57.4729317974
-0.5255,0.2149,0.773,0.283,-0.2318,0.4542,0.6621,0.549,9.1719026892,88.2935826096,56.6333671226
-0.5245,0.213,0.7741,0.283,-0.2343,0.4501,0.668,0.5441,9.370615487,88.2199785814,56.500438048
-0.5228,0.2125,0.7751,0.2839,-0.2367,0.4448,0.6755,0.5381,8.6091137,88.5546863082,55.41352843
-0.5219,0.2131,0.775,0.2852,-0.2407,0.4384,0.6791,0.5371,8.889571114,88.1421332372,54.9010992424
-0.522,0.2127,0.7752,0.2849,-0.2421,0.4364,0.6803,0.5366,8.7540481152,88.1770770674,54.5724859976
-0.5227,0.2125,0.775,0.2843,-0.2441,0.4357,0.6803,0.5363,8.7842429492,88.2122066926,53.9422154686
-0.525,0.213,0.7738,0.283,-0.2455,0.4409,0.6713,0.5427,8.7837030584,88.2486366412,54.077694378
-0.5266,0.213,0.7733,0.2813,-0.242,0.4503,0.6593,0.5513,8.9618386148,88.3284309882,54.4481137122
-0.5285,0.2124,0.7738,0.277,-0.2379,0.4593,0.6522,0.554,9.4037365324,87.9750551246,55.5187285094
-0.5314,0.2134,0.7725,0.2742,-0.3125,0.3746,0.7363,0.4687,8.9683635704,86.9384500348,58.1776185528
-0.5317,0.2141,0.7722,0.2739,-0.3291,0.3464,0.7583,0.4433,8.5629364348,86.9181604548,58.8589872602
-0.5324,0.2124,0.7733,0.2706,-0.3285,0.3548,0.7515,0.4485,8.1953127476,86.0108263668,60.4138847892
-0.5322,0.2136,0.7725,0.2724,-0.3258,0.3685,0.7384,0.4611,8.174124752,85.50137208,61.5305164224
-0.5333,0.2142,0.7715,0.2726,-0.3338,0.3621,0.7479,0.4448,8.091591936,85.4030575936,61.4954565392
-0.5344,0.2151,0.7698,0.2744,-0.342,0.3579,0.7474,0.4428,8.491752832,85.6737238816,61.7190671752
-0.5332,0.2157,0.7692,0.2781,-0.3389,0.3649,0.7429,0.447,7.8658585288,86.4754300188,60.8292725828
-0.5324,0.2153,0.77,0.2779,-0.3248,0.4005,0.7198,0.4645,8.0427135082,86.349679483,60.4948002556
-0.5332,0.2141,0.7702,0.2766,-0.3039,0.4337,0.6929,0.4891,8.1075834326,88.140501597,59.0199849348
-0.5317,0.2147,0.7706,0.2778,-0.2814,0.4625,0.6703,0.5073,8.6299673806,88.8272220248,57.6039463126
-0.5292,0.2148,0.7722,0.278,-0.2727,0.463,0.6705,0.5113,8.530609888,88.5280088972,57.4835285736
-0.5278,0.2129,0.774,0.2771,-0.2695,0.4553,0.6792,0.5085,8.703744704,89.5170675056,55.7140439808
-0.5259,0.2127,0.7749,0.2784,-0.2716,0.4542,0.6828,0.5036,8.4405451638,89.52545389,54.0181132106
-0.5238,0.2119,0.7763,0.2791,-0.2742,0.444,0.6959,0.4931,8.4384654228,89.3897056204,54.353455319
-0.5235,0.2102,0.7772,0.2785,-0.2808,0.4399,0.695,0.4943,8.0213693494,89.3419745884,53.1580161446
-0.5231,0.2099,0.7774,0.2789,-0.281,0.4401,0.6944,0.4949,8.0449629566,89.3707031694,53.118150807
-0.5227,0.2094,0.7778,0.2788,-0.2816,0.4385,0.6953,0.4948,8.2338742422,89.3940086202,53.3103467158
-0.5213,0.21,0.7781,0.2802,-0.2783,0.4389,0.688,0.5064,7.9465326342,89.1165217966,53.6247214702
-0.5224,0.2104,0.7774,0.2798,-0.2739,0.4434,0.6767,0.5198,8.027088837,88.5457269074,55.2240594992
-0.5246,0.2095,0.7769,0.278,-0.2645,0.4538,0.6595,0.5376,8.0640367262,88.6907530054,55.232148376
-0.5245,0.2089,0.7776,0.2766,-0.2934,0.4314,0.6822,0.5121,7.7631793796,88.3208977028,56.1917054504
-0.5246,0.2102,0.7774,0.2758,-0.3185,0.3971,0.7203,0.4711,7.4070458662,87.0670170716,58.1751288762
-0.5253,0.2102,0.7776,0.274,-0.3385,0.3524,0.7569,0.4338,7.2611562838,87.237898977,58.1087614072
-0.5234,0.2115,0.7774,0.2773,-0.3422,0.336,0.7647,0.4301,7.1641758792,86.4117778564,59.3348987318
-0.5234,0.2105,0.7783,0.2752,-0.3408,0.3392,0.7641,0.4298,7.3761885376,86.8458766544,59.175516768
-0.5244,0.2089,0.7791,0.2727,-0.3419,0.3524,0.7556,0.4334,7.4361385212,86.7731360346,59.3696604366
-0.524,0.2069,0.7802,0.2715,-0.2968,0.4212,0.7161,0.4708,8.1123120392,88.2137212188,57.7430182924
-0.5227,0.2061,0.7814,0.2713,-0.2646,0.4472,0.6841,0.5117,8.2951152904,90.5875565096,54.6628811388
-0.5206,0.2047,0.7835,0.2704,-0.2658,0.4418,0.6951,0.5007,8.699727462,90.4174701706,54.9254850892
-0.5171,0.199,0.7882,0.2675,-0.2749,0.4272,0.7163,0.4782,8.308408191,91.2849871118,52.0871325876
-0.5154,0.197,0.7901,0.2668,-0.2848,0.4209,0.714,0.4815,7.525689106,91.5567792036,50.9466761268
-0.5145,0.1974,0.7898,0.2691,-0.2864,0.4183,0.7133,0.4837,7.8209396782,91.3716424948,51.627513765
-0.5137,0.1992,0.7894,0.2705,-0.2837,0.4209,0.708,0.4908,7.4865415912,90.8640292048,51.683214776
-0.5142,0.1991,0.7892,0.27,-0.2827,0.4244,0.7006,0.4989,7.7317782752,90.6693825984,52.8803822932
-0.5165,0.1989,0.7882,0.2686,-0.2794,0.4278,0.6904,0.5119,7.7913402176,90.8850758666,52.6871426638
-0.5178,0.2026,0.7863,0.2692,-0.2645,0.4504,0.6605,0.5391,7.865990084,90.3382314782,54.4054112818
-0.518,0.205,0.7853,0.27,-0.2801,0.4439,0.668,0.5274,8.3868512366,88.879431667,57.3729786192
-0.5188,0.208,0.7841,0.2694,-0.3068,0.4197,0.6953,0.4962,8.3483204916,89.23990973,56.4337602632
-0.5198,0.209,0.7836,0.268,-0.3425,0.3677,0.7424,0.4429,8.4185238364,87.7286009624,59.1734084764
-0.5195,0.2112,0.7828,0.2693,-0.351,0.3463,0.7562,0.43,8.12182502,86.54396559,60.71699104
-0.5195,0.2112,0.7828,0.2693,-0.351,0.3463,0.7562,0.43,8.100783514,86.8611859746,60.0317208542
-0.5188,0.2167,0.7806,0.2727,-0.3461,0.3316,0.767,0.4264,8.031218556,85.4476919084,61.7474725588
-0.5184,0.2172,0.7817,0.27,-0.3385,0.338,0.7656,0.4299,7.850656074,84.985781172,61.823006874
-0.5193,0.2171,0.7811,0.2698,-0.3349,0.3438,0.7614,0.4356,7.7352846482,85.0822736742,61.7284894116
-0.5193,0.2171,0.7811,0.2698,-0.3349,0.3438,0.7614,0.4356,7.5395983898,85.5182018798,60.8723591604
-0.5195,0.2164,0.7816,0.2688,-0.3374,0.3382,0.764,0.4334,7.6947979894,85.9708757882,60.5970948284
-0.5198,0.2164,0.7816,0.2683,-0.3372,0.3322,0.7708,0.426,7.818041704,86.1209512512,60.7580139456
-0.5204,0.2167,0.7812,0.2678,-0.3367,0.3339,0.7704,0.426,8.228506772,86.6642052792,59.8429815696
-0.5204,0.2167,0.7812,0.2678,-0.3367,0.3339,0.7704,0.426,8.33463356,85.3854914406,61.08363651
-0.5187,0.2176,0.7821,0.268,-0.3334,0.337,0.7708,0.4254,8.26254289,85.773038781,61.050541923
-0.5161,0.2221,0.7812,0.272,-0.3292,0.3535,0.7544,0.4442,8.422901174,83.1876946196,63.6640308868
-0.5161,0.2221,0.7812,0.272,-0.3292,0.3535,0.7544,0.4442,8.1544511582,82.719202465,64.2126841404
-0.5177,0.2211,0.7805,0.2717,-0.3223,0.366,0.7398,0.4633,8.1564117858,82.5475032466,64.067598136
-0.5186,0.2167,0.7817,0.2698,-0.3065,0.3873,0.7166,0.4922,7.6042053486,81.8156627982,64.53048396
-0.5187,0.216,0.7822,0.2689,-0.3028,0.3907,0.7131,0.4968,7.7641927894,80.5052691822,65.4876477204
-0.5205,0.2159,0.7817,0.2667,-0.3063,0.3908,0.7103,0.4987,7.4015956192,80.1515130848,65.7544666432
-0.5215,0.2147,0.7819,0.2653,-0.3093,0.3896,0.7108,0.4971,8.0605121216,81.0788158912,65.0352169856
-0.5215,0.2147,0.7819,0.2653,-0.3093,0.3896,0.7108,0.4971,7.721151494,81.79795719,64.647691195
-0.5219,0.2131,0.7828,0.2629,-0.3095,0.3898,0.7121,0.495,7.8304688662,81.6388502722,64.8874392228
-0.5244,0.2111,0.7828,0.2598,-0.3142,0.3875,0.7136,0.4917,8.2499244664,83.8734740134,63.2844718916
-0.5244,0.2111,0.7828,0.2598,-0.3142,0.3875,0.7136,0.4917,8.6643851226,85.555066182,61.2873539822
-0.5254,0.21,0.7828,0.2587,-0.3331,0.3648,0.7373,0.4607,8.9110697778,85.25065449,62.258028347
-0.5227,0.2113,0.7841,0.2591,-0.3279,0.3684,0.7337,0.4672,9.2764893624,84.817338744,62.6305838568
-0.5208,0.2139,0.7847,0.259,-0.3286,0.3668,0.736,0.4644,9.3038913504,84.245219272,62.5632875568
-0.5208,0.2139,0.7847,0.259,-0.3286,0.3668,0.736,0.4644,8.995525777,84.3515617564,62.9184153224
-0.5195,0.2163,0.7841,0.2612,-0.3111,0.3854,0.7224,0.4822,9.6753061494,82.6386095284,64.5244739054
-0.5208,0.2136,0.7842,0.2609,-0.3091,0.3896,0.7223,0.4804,8.4956393,82.013049325,64.446286595
-0.5176,0.2147,0.7857,0.2617,-0.3083,0.3922,0.7203,0.4817,8.6307509502,81.650896262,65.1507989626
-0.5196,0.2185,0.7827,0.2636,-0.3067,0.3993,0.7124,0.4888,8.4664032368,79.546012605,66.6540226634
-0.5196,0.2185,0.7827,0.2636,-0.3067,0.3993,0.7124,0.4888,8.8655276048,77.8005638786,67.5010070674
-0.5176,0.2229,0.7814,0.2675,-0.3011,0.4078,0.7032,0.4984,8.5012567968,77.9310343344,66.9131725824
-0.5169,0.224,0.7814,0.2681,-0.2969,0.412,0.6986,0.5039,8.451385894,75.1771356994,68.3507463478
-0.5171,0.2257,0.7802,0.2698,-0.2938,0.4163,0.6935,0.5091,8.503617343,75.1976105738,68.0910523776
-0.5171,0.2257,0.7802,0.2698,-0.2938,0.4163,0.6935,0.5091,8.4920824122,75.1249330344,68.529095724
-0.5181,0.2247,0.7794,0.2711,-0.2951,0.4155,0.6946,0.5075,8.5051190196,75.9902392448,67.7069329818
-0.5159,0.2262,0.7785,0.2763,-0.2952,0.4157,0.6941,0.5079,8.7482753066,75.877127191,68.1451765044
-0.5159,0.2262,0.7785,0.2763,-0.2952,0.4157,0.6941,0.5079,8.688764207,76.0600023334,69.1387596306
-0.5172,0.221,0.7791,0.2766,-0.2967,0.4041,0.7053,0.5011,8.4065236152,82.8595231794,63.9908206208
-0.5267,0.2072,0.7756,0.2794,-0.3318,0.3562,0.742,0.4609,9.2101528304,82.6850766368,64.2343963424
-0.5184,0.2063,0.7791,0.2855,-0.309,0.3889,0.7235,0.4793,7.0328977408,84.3841746336,61.9119781088
-0.5184,0.2063,0.7791,0.2855,-0.309,0.3889,0.7235,0.4793,6.7470208016,84.8354380768,62.2712836472
-0.5197,0.2068,0.7781,0.2854,-0.2827,0.4205,0.6995,0.5037,7.377154444,85.3440522708,61.283409076
-0.5211,0.2084,0.7762,0.2871,-0.2789,0.4408,0.681,0.5137,8.0245022552,85.7739922516,60.1859231096
-0.518,0.2096,0.7772,0.2891,-0.247,0.4585,0.6636,0.5369,8.1856524624,86.5426876508,59.1894385576
-0.5163,0.2084,0.7782,0.2903,-0.2578,0.452,0.6691,0.5304,8.0959229434,86.7513697184,58.5189010194
-0.5163,0.2084,0.7782,0.2903,-0.2578,0.452,0.6691,0.5304,8.248051823,87.182656246,57.046511487
-0.515,0.2058,0.7799,0.2899,-0.2638,0.4412,0.6851,0.5159,7.7574342818,87.2020542964,55.9145954906
-0.5145,0.2054,0.7798,0.2913,-0.2655,0.4387,0.6839,0.5187,7.9006377416,87.1917466238,55.9106917538
-0.5145,0.2054,0.7798,0.2913,-0.2655,0.4387,0.6839,0.5187,7.5082408248,87.1537350138,55.4681164206
-0.5154,0.2047,0.7798,0.2902,-0.267,0.4414,0.681,0.5195,7.6484900572,86.9138452048,55.8760396924
-0.512,0.2067,0.7797,0.2949,-0.2617,0.4415,0.6748,0.5301,7.7692749686,87.016465222,55.7380648808
-0.512,0.2067,0.7797,0.2949,-0.2617,0.4415,0.6748,0.5301,7.191558809,85.964856814,57.386113497
-0.5138,0.2089,0.7783,0.2942,-0.2463,0.4512,0.6549,0.5538,7.899095014,86.1305121056,58.3951699652
-0.5193,0.2079,0.7766,0.2897,-0.2741,0.442,0.6585,0.5437,7.766644407,85.9003240022,58.5946133624
-0.5189,0.2089,0.7764,0.2899,-0.3186,0.3504,0.7485,0.464,7.47260604,84.6386911052,61.0108634
-0.5189,0.2089,0.7764,0.2899,-0.3186,0.3504,0.7485,0.464,7.2512142012,82.9738156282,63.9021129098
-0.5195,0.2087,0.7764,0.2891,-0.3245,0.3432,0.7512,0.4609,7.1476640784,83.071158643,63.6309018688
-0.5213,0.2106,0.7739,0.2913,-0.3287,0.3511,0.7439,0.4638,7.518304184,82.967914335,63.905238268
-0.5187,0.2105,0.7762,0.2898,-0.3148,0.3757,0.7331,0.4713,7.6326367702,83.5470811354,63.368672401
-0.5206,0.2105,0.7751,0.2892,-0.2814,0.4281,0.6945,0.505,7.700590672,83.58272276,63.171195606
-0.5206,0.2105,0.7751,0.2892,-0.2814,0.4281,0.6945,0.505,8.089974612,85.4497117568,61.03182812
