S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
-0.5287,0.1988,0.7572,0.3278,-0.38,0.3522,0.7,0.4913,1.6460279048,88.5913437196,57.3303375372
-0.5287,0.1988,0.7572,0.3278,-0.38,0.3522,0.7,0.4913,0.9557782064,89.8621187516,57.4355583348
-0.5225,0.2045,0.7557,0.3375,-0.3842,0.3497,0.7011,0.4882,0.411420232,90.0161520306,58.1424438534
-0.5112,0.2122,0.7539,0.3537,-0.3921,0.3445,0.7036,0.4821,2.1900292664,90.329327159,56.2132393532
-0.5073,0.2078,0.7562,0.3569,-0.4079,0.3226,0.7214,0.4571,0.8548392548,93.917686488,54.8483564564
-0.5122,0.2009,0.7581,0.3497,-0.4028,0.3236,0.7243,0.4564,1.7923025136,95.6937903852,50.5543098408
-0.5122,0.2009,0.7581,0.3497,-0.4028,0.3236,0.7243,0.4564,2.687782305,95.396932755,51.70400153
-0.512,0.2009,0.7608,0.3442,-0.3913,0.3311,0.7228,0.4633,3.526796425,92.724706595,53.69014486
-0.5145,0.2035,0.7584,0.3442,-0.3881,0.3429,0.7122,0.4737,3.5158057522,89.619771519,54.7730322224
-0.5145,0.2035,0.7584,0.3442,-0.3881,0.3429,0.7122,0.4737,2.798781974,90.8779227056,55.5081785724
-0.5107,0.2075,0.7572,0.3502,-0.3706,0.357,0.6964,0.5,2.1245886532,85.3794996208,57.9630845892
-0.5081,0.2108,0.7546,0.3576,-0.3585,0.3688,0.6784,0.5245,0.9960287,83.2422362742,58.9985531534
-0.5081,0.2108,0.7546,0.3576,-0.3585,0.3688,0.6784,0.5245,1.019084289,83.9873265442,59.0366962168
-0.5072,0.211,0.7544,0.359,-0.3536,0.3717,0.6721,0.5338,0.891902484,81.7993873312,59.9466602944
-0.5053,0.2155,0.7534,0.3612,-0.3494,0.3758,0.672,0.5337,2.4000633112,83.4591338864,58.9831016356
-0.5104,0.2179,0.7507,0.3582,-0.3547,0.3815,0.6726,0.5255,2.3939872808,83.6099105184,59.731453886
-0.5097,0.2177,0.7521,0.3565,-0.3565,0.3805,0.6761,0.5205,3.6083424908,84.7704791944,59.339265929
-0.5115,0.2199,0.7515,0.3538,-0.3685,0.3717,0.6933,0.4952,4.6395433522,90.428716893,56.935280868
-0.5115,0.2199,0.7515,0.3538,-0.3685,0.3717,0.6933,0.4952,5.0641259922,89.8889396326,56.7565535354
-0.5115,0.2173,0.7525,0.3531,-0.3786,0.369,0.7017,0.4775,4.9577943282,91.9422979206,55.8092637484
-0.5111,0.2173,0.7543,0.3498,-0.3703,0.3698,0.7058,0.4773,5.5908005008,92.9914613334,55.8264981684
-0.5111,0.2173,0.7543,0.3498,-0.3703,0.3698,0.7058,0.4773,6.0371681002,92.3489179566,54.9524418148
-0.5145,0.2193,0.752,0.3487,-0.3777,0.3704,0.7014,0.4775,6.1238075426,88.7434805118,57.8097947392
-0.5114,0.2277,0.7528,0.3462,-0.3626,0.3843,0.6895,0.4953,6.5584536742,84.2816937574,61.3726075364
-0.5114,0.2277,0.7528,0.3462,-0.3626,0.3843,0.6895,0.4953,5.4288051784,85.1110324312,59.4928517272
-0.5168,0.2326,0.7457,0.35,-0.3516,0.4005,0.6705,0.5159,5.2493952142,81.4577310938,60.3658270588
-0.5137,0.234,0.7476,0.3497,-0.341,0.4055,0.6624,0.5296,4.4773849184,78.1576337224,63.3530892592
-0.5137,0.234,0.7476,0.3497,-0.341,0.4055,0.6624,0.5296,4.0195096436,78.7451764902,62.5999308268
-0.5134,0.2424,0.7427,0.3548,-0.3264,0.4159,0.6516,0.5439,4.7686947738,77.1310353716,63.9459122882
-0.5155,0.2435,0.7427,0.3508,-0.3229,0.4197,0.6502,0.5447,4.7824124008,78.3394474934,62.7171859146
-0.5155,0.2435,0.7427,0.3508,-0.3229,0.4197,0.6502,0.5447,4.5909941924,77.8202447412,63.5309775072
-0.5155,0.2435,0.7427,0.3508,-0.3229,0.4197,0.6502,0.5447,5.0573596288,78.3387378464,63.4487671392
-0.5197,0.2371,0.744,0.3463,-0.3494,0.402,0.6815,0.5017,5.6776754928,84.4215067408,60.5720216144
-0.5197,0.2371,0.744,0.3463,-0.3494,0.402,0.6815,0.5017,6.4785534606,83.8694783518,61.7341788058
-0.5123,0.237,0.7485,0.3477,-0.3519,0.3948,0.6867,0.4985,5.904164017,86.942766793,58.2514203118
-0.5106,0.2392,0.7479,0.35,-0.3507,0.39,0.6907,0.4976,6.4485765598,86.9736744108,61.4245585418
-0.5106,0.2392,0.7479,0.35,-0.3507,0.39,0.6907,0.4976,6.7576653626,87.8062077892,60.042573169
-0.5142,0.239,0.7451,0.351,-0.3541,0.3712,0.7158,0.4735,7.3085295704,91.0258620512,56.7479176344
-0.5103,0.2406,0.7471,0.3511,-0.3358,0.3693,0.7283,0.4693,8.2781097636,90.12342346,57.2008665148
-0.5068,0.2523,0.7422,0.3583,-0.2614,0.4439,0.6785,0.5234,7.9292947748,90.3074737102,57.4875833904
-0.5068,0.2523,0.7422,0.3583,-0.2614,0.4439,0.6785,0.5234,9.718503806,89.7669577698,58.0111586916
-0.5089,0.2533,0.7403,0.3585,-0.2235,0.4756,0.6371,0.5637,10.593134612,91.4280668298,54.2002265936
-0.5068,0.2514,0.7417,0.36,-0.2313,0.4661,0.645,0.5595,10.3666555254,91.3445141296,54.2682935944
-0.5026,0.2459,0.7452,0.3625,-0.2479,0.4439,0.6732,0.5367,9.2240627124,92.3643007194,51.4578670764
-0.5026,0.2459,0.7452,0.3625,-0.2479,0.4439,0.6732,0.5367,9.3399405264,92.1408803342,50.3586209682
-0.5031,0.2451,0.7445,0.3638,-0.2524,0.4478,0.6744,0.5297,9.9325172308,92.1519159578,50.8864191688
-0.5031,0.2451,0.7445,0.3638,-0.2524,0.4478,0.6744,0.5297,9.4792549516,92.1536566028,49.7877722408
-0.5018,0.2415,0.7469,0.3632,-0.2556,0.4412,0.6788,0.5281,8.5009669138,92.709299027,49.4151658228
-0.5028,0.2381,0.7481,0.3615,-0.2546,0.4426,0.669,0.54,8.8647697944,92.7745815636,50.3330113776
-0.5035,0.2377,0.7485,0.36,-0.2547,0.4486,0.6533,0.5539,8.4940244088,93.1986506168,50.4369889966
-0.5035,0.2377,0.7485,0.36,-0.2547,0.4486,0.6533,0.5539,8.3104256134,92.5998467924,52.765424049
-0.5059,0.2371,0.7487,0.3564,-0.2582,0.4453,0.6465,0.5629,8.14238148,92.7245066384,53.1866020552
-0.505,0.2376,0.7498,0.3552,-0.305,0.3897,0.694,0.5227,6.95204611,91.406368946,55.771089333
-0.505,0.2382,0.7498,0.3546,-0.3325,0.3465,0.7349,0.4786,6.1496344028,90.78097531,57.5099669272
-0.5057,0.2395,0.7492,0.3543,-0.3298,0.3612,0.7288,0.4789,5.9608299892,90.651317153,57.0287942304
-0.5057,0.2395,0.7492,0.3543,-0.3298,0.3612,0.7288,0.4789,5.4377759496,89.697749873,58.9979183076
-0.5051,0.2373,0.7508,0.353,-0.3282,0.3647,0.7258,0.482,4.444279561,88.9758875928,60.1444353178
-0.5065,0.2343,0.7512,0.3522,-0.3358,0.3695,0.712,0.4935,4.2738585584,88.52569164,59.8252907424
-0.5065,0.2343,0.7512,0.3522,-0.3358,0.3695,0.712,0.4935,3.3500721992,88.2636024176,59.8259549732
-0.5064,0.2335,0.752,0.3513,-0.3419,0.3672,0.7086,0.496,3.6230321568,87.4900076736,59.9573728432
-0.5078,0.2326,0.7526,0.3485,-0.3494,0.3671,0.7005,0.5022,3.6248618942,87.3558343012,60.359209363
-0.5089,0.2284,0.7558,0.3427,-0.3503,0.3643,0.7038,0.499,3.832612975,87.9521825084,58.5308788678
-0.509,0.2272,0.7568,0.3411,-0.3486,0.3619,0.7064,0.4982,3.729967136,87.9569575424,57.8471606016
-0.5086,0.2256,0.7586,0.3388,-0.346,0.3608,0.7102,0.4956,3.6687561638,88.3635958322,59.2227463692
-0.5089,0.2248,0.7592,0.3374,-0.3415,0.359,0.7155,0.4923,3.9579671896,89.3195685688,56.9591470124
-0.5087,0.2218,0.7619,0.3338,-0.3417,0.3467,0.7295,0.4802,4.5581642574,90.7619875924,55.9601159966
-0.5082,0.2215,0.7626,0.3331,-0.3403,0.3328,0.7485,0.4614,4.7057544092,91.250951056,57.1644352344
-0.5082,0.2215,0.7626,0.3331,-0.3403,0.3328,0.7485,0.4614,5.427115052,91.5300014272,55.968723672
-0.5055,0.2263,0.7622,0.3348,-0.327,0.3355,0.754,0.4603,6.889491536,92.0464535504,56.1219452832
-0.5055,0.2293,0.7616,0.3342,-0.3137,0.3535,0.7462,0.4686,6.6680229022,92.4430648364,56.1630687334
-0.5055,0.2293,0.7616,0.3342,-0.3137,0.3535,0.7462,0.4686,8.2820386854,92.8245342348,54.7615755038
-0.5056,0.229,0.763,0.3311,-0.2899,0.3864,0.7194,0.4989,8.5986507858,93.1814313326,54.183253504
-0.5032,0.2268,0.7665,0.3281,-0.2653,0.41,0.6978,0.5239,8.0126463864,92.6306406632,55.5166920808
-0.5007,0.2265,0.7683,0.3279,-0.2281,0.4421,0.6511,0.5731,8.8292557608,93.8614411296,53.396314724
-0.5,0.2263,0.7689,0.3277,-0.2344,0.4392,0.6644,0.5574,9.0694879636,93.853113078,52.6722404152
-0.5,0.2263,0.7689,0.3277,-0.2344,0.4392,0.6644,0.5574,8.9360689948,92.8036692478,53.7132943236
-0.4984,0.2269,0.7701,0.327,-0.2302,0.4472,0.6718,0.5437,9.5029545712,93.4864530882,52.5781163774
-0.5008,0.2244,0.7705,0.3239,-0.2358,0.4479,0.673,0.539,8.9759968808,92.961614814,52.5694020384
-0.5008,0.2244,0.7705,0.3239,-0.2358,0.4479,0.673,0.539,8.9616644128,92.5306273982,53.6393459174
-0.4998,0.2222,0.773,0.3211,-0.2222,0.4511,0.6468,0.5732,7.4159338896,91.5310576504,55.3006658808
-0.5016,0.2177,0.775,0.3165,-0.2755,0.3784,0.7113,0.5241,5.0832629616,91.2593667472,56.5588999168
-0.5032,0.2163,0.7747,0.3157,-0.2897,0.3479,0.7384,0.4996,5.138689316,90.7944977922,57.535782242
-0.5035,0.2167,0.7749,0.3146,-0.2999,0.3333,0.7503,0.4858,4.4408858008,90.4707444484,58.213434028
-0.5032,0.2177,0.7752,0.3134,-0.2963,0.3462,0.7418,0.492,5.0401683888,89.7366818808,59.5548046164
-0.5052,0.2203,0.7738,0.3119,-0.3001,0.3478,0.7481,0.4787,4.5975111968,89.7042317432,59.0599544588
-0.5023,0.2231,0.7739,0.3143,-0.2996,0.3525,0.7415,0.4858,4.5366622156,88.275801826,60.4854809304
-0.5011,0.2236,0.7728,0.3186,-0.3068,0.3569,0.7294,0.4962,3.44843354,87.17100615,61.3069473128
-0.5011,0.2236,0.7728,0.3186,-0.3068,0.3569,0.7294,0.4962,3.6644488736,87.8277455816,60.714958704
-0.4992,0.2243,0.7727,0.3215,-0.3131,0.3612,0.7156,0.5092,2.6264289716,85.8888697388,61.9297075932
-0.4984,0.2244,0.7732,0.3212,-0.3157,0.3594,0.7158,0.5085,2.5218277034,85.4846077006,62.1098762524
-0.4984,0.2244,0.7732,0.3212,-0.3157,0.3594,0.7158,0.5085,2.4823369856,85.9535604376,61.889962624
-0.5004,0.2236,0.7727,0.3199,-0.32,0.3604,0.7125,0.5097,2.660897439,85.046121457,61.7056559964
-0.4993,0.2213,0.7755,0.3164,-0.317,0.3588,0.7164,0.5072,3.0055443388,84.7397439618,61.7124506746
-0.4993,0.2213,0.7755,0.3164,-0.317,0.3588,0.7164,0.5072,2.019330772,84.853442112,62.352113658
-0.4982,0.2186,0.7774,0.3154,-0.3149,0.3577,0.7148,0.5117,2.5738215344,84.0100235108,61.4749203408
-0.4967,0.2155,0.7801,0.3132,-0.3132,0.3555,0.715,0.5139,2.464537656,84.7612512088,60.504191596
-0.4979,0.213,0.7813,0.31,-0.3126,0.3548,0.7145,0.5154,1.7241072396,84.5316372496,62.5378963308
-0.4964,0.2134,0.7824,0.3095,-0.3103,0.3544,0.7141,0.5178,2.8997150676,84.5763095024,60.308979434
-0.4943,0.2135,0.7841,0.3083,-0.3002,0.3574,0.7136,0.5223,2.8617224818,84.5511223148,61.5835851016
-0.4943,0.2135,0.7841,0.3083,-0.3002,0.3574,0.7136,0.5223,2.156636641,84.695355209,62.6840539084
-0.4961,0.2101,0.7855,0.3043,-0.2922,0.3501,0.7254,0.5155,2.7400724084,87.42826867,59.6503811432
-0.4938,0.2135,0.7861,0.304,-0.2882,0.3457,0.7393,0.5007,4.014974332,88.1803248664,59.479850604
-0.4938,0.2135,0.7861,0.304,-0.2882,0.3457,0.7393,0.5007,3.5849423742,87.618813965,60.8504259592
-0.4917,0.2166,0.786,0.3056,-0.2832,0.3469,0.7423,0.4982,5.9589594316,87.8268688608,60.2626252292
-0.4887,0.2211,0.7866,0.3055,-0.2703,0.3455,0.7567,0.4846,7.1971315488,88.82806928,58.2679698336
-0.4887,0.2211,0.7866,0.3055,-0.2703,0.3455,0.7567,0.4846,5.671719356,88.2904989064,59.923041444
-0.4876,0.2199,0.7884,0.3035,-0.2462,0.3753,0.7322,0.5119,7.2894670148,89.6086474568,56.8204225374
-0.4827,0.2213,0.7905,0.3049,-0.2155,0.4025,0.7011,0.5476,7.6816176352,89.436058507,56.950086551
-0.4827,0.2213,0.7905,0.3049,-0.2155,0.4025,0.7011,0.5476,6.3540933258,88.8411084264,58.5709696606
-0.48,0.2235,0.7907,0.307,-0.1862,0.4304,0.6513,0.5964,7.9886291016,89.7324056768,56.6005068804
-0.4803,0.2231,0.7913,0.3052,-0.1809,0.4335,0.6444,0.6033,7.6316264678,90.5174327336,56.0645653906
-0.482,0.2227,0.7907,0.3045,-0.1873,0.4334,0.6492,0.5963,7.3907727044,89.4696690098,57.2112868272
-0.4807,0.2229,0.7915,0.3045,-0.1913,0.4287,0.6461,0.6017,6.6862837264,89.3998625548,58.0442373552
-0.4807,0.2229,0.7915,0.3045,-0.1913,0.4287,0.6461,0.6017,4.7800943934,87.0617602036,61.5224186258
-0.4802,0.2238,0.7911,0.3053,-0.2393,0.3569,0.743,0.513,4.85971293,86.268004994,61.193977042
-0.4813,0.2243,0.7899,0.3063,-0.2412,0.3651,0.7396,0.5113,3.185327084,85.7663300052,63.0568866236
-0.4821,0.2241,0.7902,0.3045,-0.2369,0.3744,0.7291,0.5215,3.1895919572,85.0459686696,63.378458042
-0.4821,0.2241,0.7902,0.3045,-0.2369,0.3744,0.7291,0.5215,3.265478123,83.755733294,63.806024935
-0.4852,0.2259,0.7883,0.303,-0.2446,0.3795,0.7254,0.5194,3.615082513,84.1480167336,63.9255462158
-0.4866,0.2282,0.7867,0.3034,-0.2479,0.3898,0.7035,0.5399,3.5149509484,83.577141546,64.7410802396
-0.4866,0.2282,0.7867,0.3034,-0.2479,0.3898,0.7035,0.5399,3.7642131022,82.4788771706,65.0398839276
-0.4893,0.2285,0.7854,0.3022,-0.2474,0.3926,0.7003,0.5423,3.4235506952,84.2938652884,63.7151002416
-0.4904,0.2293,0.7848,0.3013,-0.2491,0.3942,0.7021,0.538,3.5835684784,84.361704062,63.6755041844
-0.4898,0.2313,0.7842,0.3026,-0.2476,0.3925,0.7065,0.5341,4.4909333532,82.8547718178,64.9683053688
-0.4898,0.2313,0.7842,0.3026,-0.2476,0.3925,0.7065,0.5341,3.9352706238,85.1842794378,63.1999133532
-0.4898,0.2313,0.784,0.3029,-0.2407,0.3888,0.7201,0.5217,4.54247547,87.444765036,61.137715867
-0.4912,0.229,0.7843,0.3018,-0.2102,0.4249,0.6793,0.5601,5.57286886,85.82890834,62.027866628
-0.4877,0.2312,0.7846,0.3048,-0.1836,0.4474,0.6456,0.5909,5.2792215916,87.4208619978,60.5389625422
-0.4866,0.2324,0.7846,0.3059,-0.1754,0.4553,0.6295,0.6044,6.037716178,86.294490361,60.6009532218
-0.4836,0.2343,0.7846,0.3092,-0.173,0.4566,0.6317,0.602,5.9096841196,86.0833832762,60.4270560474
-0.4827,0.2347,0.7849,0.3095,-0.1724,0.4613,0.6384,0.5914,6.809300848,86.5149719954,58.6959646722
-0.4812,0.2366,0.7849,0.3101,-0.1739,0.4614,0.6444,0.5844,7.5761836434,85.9117665882,58.0538579928
-0.4812,0.2366,0.7849,0.3101,-0.1739,0.4614,0.6444,0.5844,6.950180128,86.3723224832,58.6008742976
-0.4822,0.2366,0.7847,0.3091,-0.1786,0.4605,0.65,0.5773,7.490474266,86.4955955778,56.9405570764
-0.4841,0.2333,0.7861,0.305,-0.1813,0.4575,0.6515,0.5772,6.6362333656,87.0195105776,58.1422276012
-0.4872,0.2313,0.786,0.3019,-0.1743,0.4602,0.6317,0.5989,5.971444664,86.309026911,57.21776193
-0.488,0.2305,0.7866,0.2997,-0.1774,0.4585,0.6212,0.6101,4.8651322914,85.6616230422,58.61960034
-0.492,0.2269,0.788,0.2921,-0.2388,0.3753,0.713,0.5418,4.5437062496,85.8674897568,60.83262544
-0.4954,0.2234,0.7886,0.2874,-0.2506,0.3703,0.7296,0.5173,3.556082312,85.313876424,59.6237556416
-0.4959,0.2227,0.7892,0.2854,-0.2436,0.3851,0.714,0.5313,2.6793189514,84.3676246706,60.8209141472
-0.4959,0.2227,0.7892,0.2854,-0.2436,0.3851,0.714,0.5313,2.8079996668,84.2272143574,63.0431272208
-0.4959,0.2235,0.7891,0.285,-0.2467,0.3865,0.7178,0.5238,2.8143908578,83.5792205624,62.3163912182
-0.4973,0.2228,0.7895,0.2822,-0.2455,0.3914,0.7081,0.5338,3.264791556,84.0063127292,61.9764134276
-0.4946,0.2227,0.7917,0.2807,-0.2448,0.3955,0.7023,0.5387,3.2591442212,83.558159382,63.6071437546
-0.4946,0.2227,0.7917,0.2807,-0.2448,0.3955,0.7023,0.5387,4.154105788,83.284626312,63.467160582
-0.492,0.2219,0.7944,0.2784,-0.2393,0.3964,0.7037,0.5387,4.7765001648,84.2789783304,63.060807044
-0.4926,0.2218,0.794,0.2786,-0.2312,0.3949,0.7116,0.5328,4.2055198442,83.640544529,63.8967195356
-0.4926,0.2218,0.794,0.2786,-0.2312,0.3949,0.7116,0.5328,4.9555616682,84.677833187,62.9028276016
-0.4895,0.2196,0.7971,0.2769,-0.226,0.3919,0.7145,0.5335,5.4714937932,86.0009167506,61.92154034
-0.4906,0.218,0.7974,0.2752,-0.2153,0.3969,0.7128,0.5364,5.3924607312,85.2446001504,62.31968052
-0.4888,0.2205,0.7969,0.2779,-0.1813,0.4377,0.6674,0.5745,6.1806567864,87.0438323048,60.414522544
-0.4888,0.2205,0.7969,0.2779,-0.1813,0.4377,0.6674,0.5745,6.7622886372,86.7150918084,60.387640839
-0.4853,0.2243,0.7957,0.2843,-0.1535,0.4674,0.6336,0.597,6.7271343922,86.3502025154,60.0317431574
-0.4817,0.2224,0.7977,0.2862,-0.171,0.4571,0.6513,0.5809,6.5482459358,86.9790753806,58.935797785
-0.4817,0.2224,0.7977,0.2862,-0.171,0.4571,0.6513,0.5809,6.7169098698,87.477014395,57.5748588536
-0.4799,0.2213,0.7987,0.2875,-0.175,0.4613,0.6527,0.5748,7.0103697524,86.7799544784,58.0010691114
-0.4773,0.2199,0.8004,0.2882,-0.1775,0.4631,0.658,0.5664,7.0759992308,87.4454937648,57.4562366858
-0.4773,0.2199,0.8004,0.2882,-0.1775,0.4631,0.658,0.5664,7.0666996918,87.5597653972,56.8232573864
-0.4768,0.219,0.8009,0.2883,-0.1763,0.4652,0.6596,0.5632,7.1287041986,87.0369321432,56.9584022174
-0.4743,0.2175,0.803,0.2877,-0.1765,0.4652,0.6604,0.5623,6.9198936784,87.376355262,56.9956777288
-0.4725,0.2182,0.8038,0.2879,-0.1729,0.4633,0.6516,0.575,6.757744204,86.7925720206,57.8752633578
-0.4744,0.2194,0.8028,0.2867,-0.1719,0.4498,0.6369,0.6019,6.7155911648,86.608597419,57.7670963536
-0.4744,0.2194,0.8028,0.2867,-0.1719,0.4498,0.6369,0.6019,5.8633473784,85.758682027,59.7093728468
-0.4752,0.2151,0.8046,0.2835,-0.214,0.3789,0.7265,0.5317,3.6121754688,85.2113831166,61.0100813766
-0.4754,0.2138,0.8049,0.2831,-0.2197,0.3708,0.7406,0.5154,3.753986386,84.7395973504,61.6488799596
-0.4774,0.2151,0.8036,0.2826,-0.2188,0.3853,0.7077,0.5502,2.8055096938,83.8906557144,62.8105759654
-0.4774,0.2151,0.8036,0.2826,-0.2188,0.3853,0.7077,0.5502,2.98737057,82.444334205,64.351987395
-0.4816,0.2146,0.8019,0.2807,-0.2254,0.3909,0.7034,0.5491,2.6052754864,82.5858085944,64.2500398908
-0.4816,0.2146,0.8019,0.2807,-0.2254,0.3909,0.7034,0.5491,2.7329437132,82.212459708,64.1744682122
-0.4819,0.215,0.8015,0.281,-0.2258,0.3889,0.7075,0.5451,2.9553557448,83.8342551646,63.019877195
-0.4824,0.2161,0.8012,0.2801,-0.2337,0.3749,0.7304,0.5209,3.267092404,83.7015376824,63.3318813116
-0.4846,0.2176,0.7994,0.2802,-0.2189,0.3975,0.7206,0.5241,4.4562885672,85.5078040506,61.4990721942
-0.4831,0.2195,0.799,0.2827,-0.203,0.4137,0.695,0.5517,5.0549658692,85.171800752,61.1651173972
-0.4796,0.2227,0.7979,0.289,-0.1803,0.434,0.6702,0.5744,4.967900111,85.410141354,60.772635465
-0.4758,0.2231,0.7994,0.291,-0.1599,0.4506,0.6426,0.5986,5.257416997,85.596351246,60.226374915
-0.4694,0.2282,0.7973,0.3029,-0.163,0.4503,0.6503,0.5896,5.8305754452,86.2246562304,58.7153301696
-0.4689,0.2075,0.8149,0.27,-0.1555,0.4603,0.6473,0.5871,5.9312883868,85.9171996364,58.821230202
-0.4689,0.2075,0.8149,0.27,-0.1555,0.4603,0.6473,0.5871,5.7320306124,85.8951211392,58.627564462
-0.4706,0.2109,0.8107,0.2769,-0.1538,0.4609,0.6514,0.5826,5.9821918504,85.378815693,58.3136159774
-0.4688,0.2291,0.7944,0.3104,-0.1508,0.462,0.6509,0.583,5.9804414504,85.5019774484,57.6799076196
-0.4688,0.2291,0.7944,0.3104,-0.1508,0.462,0.6509,0.583,5.598997294,85.1493438448,58.4740342092
-0.4694,0.2243,0.799,0.3012,-0.1477,0.4663,0.6395,0.5929,5.3511513912,84.504645763,59.7928422118
-0.4732,0.2235,0.7988,0.2964,-0.1477,0.4617,0.6246,0.6121,5.8692503446,84.873967974,59.2156559582
-0.4768,0.2239,0.7971,0.2951,-0.1536,0.4605,0.6199,0.6163,5.3699464594,83.989181542,60.8982218698
-0.4777,0.2238,0.7971,0.2937,-0.1818,0.4404,0.6513,0.5904,4.6855054522,83.1393415806,62.408085914
-0.4784,0.2254,0.7961,0.294,-0.1997,0.4179,0.68,0.5682,4.7805840776,83.4003165208,62.080931304
-0.4796,0.2282,0.7942,0.2949,-0.2216,0.3832,0.7235,0.5295,3.9516135072,82.1093593756,63.999259627
-0.4791,0.2297,0.7944,0.2941,-0.2229,0.3908,0.7141,0.5362,3.3607790096,81.1340808168,64.931639356
-0.4791,0.2297,0.7944,0.2941,-0.2229,0.3908,0.7141,0.5362,3.2810154272,81.2278251132,64.6067082784
-0.4797,0.2315,0.7951,0.2897,-0.2284,0.3952,0.7078,0.5389,3.1887559642,80.8682436092,65.268204425
-0.4815,0.2354,0.7934,0.2883,-0.235,0.3999,0.7019,0.5405,3.22780388,80.9946881352,64.7304182116
-0.4795,0.24,0.7947,0.2841,-0.246,0.3967,0.7064,0.5319,2.974297013,80.573673061,65.171984426
-0.4795,0.24,0.7947,0.2841,-0.246,0.3967,0.7064,0.5319,3.4153079686,79.8037401668,65.633289297
-0.481,0.24,0.7954,0.2796,-0.2509,0.3981,0.7073,0.5273,3.7785504876,80.3349492196,64.5695673384
-0.4805,0.2388,0.7971,0.2766,-0.2468,0.3974,0.7088,0.5278,3.5448437796,79.7674995196,65.2154889164
-0.4805,0.2388,0.7971,0.2766,-0.2468,0.3974,0.7088,0.5278,3.717014934,82.5702593644,62.8563984656
-0.4818,0.2352,0.7995,0.2705,-0.2505,0.3886,0.7148,0.5245,4.864272011,84.800054187,61.141939912
-0.4835,0.2343,0.8003,0.2658,-0.2592,0.3842,0.7208,0.5152,5.095699509,84.1304065014,62.3343934884
-0.4843,0.234,0.8001,0.2653,-0.2592,0.386,0.7168,0.5195,5.8722719484,84.9801393536,61.1396849716
-0.485,0.2344,0.7992,0.2662,-0.2598,0.3897,0.7064,0.5304,5.4109588066,84.320281511,61.5701646864
-0.4835,0.2372,0.7982,0.2697,-0.2592,0.3942,0.7015,0.534,5.3498925924,84.1180820204,62.4755978258
-0.4826,0.238,0.7996,0.2661,-0.2673,0.3955,0.7092,0.5186,4.8913287408,80.7296184448,64.4477144464
-0.4863,0.2422,0.7935,0.2741,-0.2588,0.4073,0.6929,0.5355,4.1632938072,78.3577020556,65.2547024008
-0.4863,0.2422,0.7935,0.2741,-0.2588,0.4073,0.6929,0.5355,4.1360974596,78.2550484708,65.3700619456
-0.4877,0.2432,0.7941,0.2687,-0.2559,0.409,0.6885,0.5413,3.8776985398,76.4146851892,65.6805323096
-0.4902,0.2443,0.792,0.2694,-0.2558,0.4128,0.685,0.5429,4.4325942492,76.2230792846,65.8551300702
-0.4907,0.2426,0.7933,0.2662,-0.2613,0.4116,0.6865,0.5392,4.2353264418,76.1601256874,65.703001801
-0.4907,0.2426,0.7933,0.2662,-0.2613,0.4116,0.6865,0.5392,4.8550040534,78.0046960872,65.11644718
-0.4915,0.2409,0.794,0.2642,-0.2638,0.4083,0.6937,0.5313,5.858061402,81.1343376372,64.2406600864
-0.4973,0.2368,0.793,0.26,-0.2655,0.4095,0.6938,0.5294,5.8725825064,81.2115405576,64.2852517712
-0.4973,0.2368,0.793,0.26,-0.2655,0.4095,0.6938,0.5294,6.4179662656,82.6239107868,62.8425326156
-0.4963,0.234,0.7951,0.2582,-0.2681,0.4085,0.6951,0.527,6.0227932056,81.4882932548,64.723109106
-0.4949,0.2329,0.7963,0.258,-0.2649,0.4107,0.6951,0.527,6.0862266836,81.892571183,64.430576498
-0.4901,0.2358,0.7971,0.2621,-0.2656,0.4083,0.6987,0.5238,5.445867144,79.3558257502,65.7694633934
-0.4865,0.2411,0.7957,0.2682,-0.2612,0.4157,0.6868,0.5358,5.2052770706,75.5382865882,68.6187770808
-0.4865,0.2411,0.7957,0.2682,-0.2612,0.4157,0.6868,0.5358,5.0048568806,76.5545466928,67.255540311
-0.4816,0.2465,0.7924,0.2816,-0.2595,0.4197,0.6804,0.5416,4.9913334264,74.7642560532,68.118830004
-0.4806,0.2465,0.7929,0.2817,-0.2546,0.4227,0.6732,0.5505,4.6052230108,73.471112484,69.1146209244
-0.4806,0.2465,0.7929,0.2817,-0.2546,0.4227,0.6732,0.5505,4.5909919108,73.7678124694,68.5627361218
-0.4834,0.2447,0.7929,0.2787,-0.2567,0.4235,0.6744,0.5474,5.0090811748,74.679736103,68.8349353578
-0.4859,0.2414,0.7938,0.2747,-0.2632,0.4197,0.6794,0.5411,5.362310557,78.579885961,66.227567495
-0.4859,0.2414,0.7938,0.2747,-0.2632,0.4197,0.6794,0.5411,5.6369209956,77.6520285006,67.2022768722
-0.4899,0.2376,0.7924,0.2746,-0.268,0.4138,0.6874,0.5332,5.4147987072,81.3919124472,65.2232625612
-0.496,0.2236,0.7968,0.2625,-0.2731,0.3979,0.7006,0.5255,5.0516705838,86.5119016348,60.2626047492
-0.5001,0.2151,0.7994,0.2539,-0.2884,0.3865,0.7131,0.5087,6.0284712684,85.679556357,61.9453492728
-0.5001,0.2151,0.7994,0.2539,-0.2884,0.3865,0.7131,0.5087,5.999608163,85.11800024,61.911861561
