S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
0.0448,0.0872,0.8977,0.4294,0.2684,0.0848,0.6687,0.6881,-5.8446337784,84.3135856312,55.015892732
0.0422,0.0891,0.8993,0.4259,0.2647,0.0875,0.6646,0.6931,-5.9433621646,83.6432059182,55.7613767382
0.0407,0.0881,0.9001,0.4246,0.2609,0.0872,0.6653,0.6939,-5.159655954,83.7189823092,55.2146684388
0.0415,0.0875,0.901,0.4228,0.2606,0.0871,0.6654,0.6939,-5.7872756142,83.8539149722,55.0289226484
0.0419,0.0866,0.902,0.4207,0.2611,0.0888,0.6679,0.6912,-5.5167680072,83.7412586912,55.4654787792
0.0405,0.0839,0.9022,0.4209,0.2614,0.0913,0.6692,0.6895,-5.540743513,84.351468778,55.356151411
0.0382,0.0772,0.9019,0.4231,0.2624,0.0916,0.6693,0.6889,-5.0312604096,84.6098359132,56.4958449198
0.045,0.0726,0.8967,0.4342,0.2683,0.0899,0.6642,0.6918,-4.7246470326,85.195801362,55.9836275722
0.0521,0.071,0.8939,0.4395,0.2764,0.0892,0.6615,0.6913,-5.3335812834,84.7868769548,58.3473427802
0.0529,0.0684,0.8919,0.4438,0.2813,0.0922,0.6643,0.6862,-4.692481614,85.1538483752,58.2072907896
0.0535,0.0644,0.8891,0.4498,0.2863,0.0997,0.6709,0.6766,-4.2566572976,86.2668136796,56.8476640656
0.0574,0.0615,0.8869,0.4542,0.2903,0.0991,0.6663,0.6795,-4.150644152,85.1146934332,57.7726019112
0.0607,0.0587,0.8858,0.4562,0.2916,0.0947,0.6621,0.6837,-4.1700317854,84.5514428596,58.6672371336
0.0667,0.0487,0.8827,0.4624,0.2967,0.0855,0.6464,0.6976,-3.6886112704,85.1090545716,57.8821115412
0.0684,0.0468,0.8811,0.4654,0.2967,0.0823,0.6346,0.7088,-4.3968852044,83.5900076676,59.3256769548
0.0705,0.0449,0.8793,0.4686,0.2918,0.0648,0.6176,0.7274,-3.588024234,82.524900666,60.1578320376
0.0723,0.0357,0.8734,0.4801,0.2941,0.0452,0.5878,0.7521,-3.40774629,83.2390239312,59.1541319564
0.0751,0.0317,0.8726,0.4815,0.2963,0.0363,0.5679,0.767,-3.065280454,81.834328276,60.2987952472
0.0715,0.0269,0.8736,0.4804,0.2929,0.0313,0.555,0.7778,-2.1539352492,81.717916214,59.5794439088
0.0692,0.0213,0.8693,0.4889,0.2871,0.0161,0.5147,0.8076,-1.9419226884,82.1732199316,59.0536084948
0.0717,0.0186,0.8683,0.4903,0.2854,0.018,0.5147,0.8082,-1.369512486,81.7632461992,58.609069112
0.0742,0.0172,0.8666,0.493,0.2883,0.0272,0.5292,0.7974,-0.958211229,81.3560561788,57.8223950958
0.0772,0.0132,0.8634,0.4982,0.2904,0.0363,0.5451,0.7855,-0.8729800256,81.671245452,57.2525599528
0.0785,0.0112,0.862,0.5005,0.2913,0.0427,0.5582,0.7756,-0.7392845364,80.692586038,56.8162234232
0.0802,0.0107,0.8616,0.5009,0.2903,0.0448,0.5648,0.7711,-0.513549818,80.538304298,55.321947292
0.0837,0.0105,0.8582,0.5062,0.2843,0.0456,0.5676,0.7713,-0.290177828,80.9374498896,54.4567226778
0.0837,0.0104,0.8566,0.5088,0.2829,0.0461,0.5664,0.7726,0.101652993,80.1195309782,54.0945696248
0.0829,0.0099,0.8556,0.5107,0.2817,0.0458,0.561,0.7769,0.539120801,79.8864762258,53.890959171
0.0817,0.0063,0.8549,0.512,0.2795,0.0458,0.556,0.7814,0.4201080852,80.126303106,53.1779456136
0.08,0.0043,0.8549,0.5124,0.2786,0.0455,0.5539,0.7832,0.4970629614,79.928100922,53.2139005352
0.0803,0.0035,0.8547,0.5126,0.2783,0.0455,0.5523,0.7844,0.4613853256,79.990948512,52.974758698
0.0823,0.0046,0.8548,0.5122,0.2794,0.0459,0.5504,0.7854,0.5976799888,80.068056827,52.7942413962
0.0815,0.0042,0.8555,0.5112,0.2796,0.047,0.5496,0.7857,0.4972683122,80.1818340036,52.8326067642
0.0796,0.0053,0.8568,0.5093,0.2805,0.0477,0.5454,0.7883,0.376553461,80.5134880958,53.2428153756
0.0814,0.0137,0.858,0.5067,0.2811,0.0438,0.5348,0.7955,0.3599422264,80.6005048308,53.568282122
0.085,0.0235,0.8615,0.5,0.2829,0.0406,0.5269,0.8003,0.2133253512,81.0608395324,55.033473262
0.0841,0.0292,0.863,0.497,0.2887,0.0377,0.5211,0.8022,0.711192226,82.3068221464,54.6673038284
0.0748,0.0477,0.8641,0.4954,0.2982,0.0396,0.5056,0.8085,0.5054138664,81.9298411082,55.457831738
0.069,0.0581,0.8631,0.4967,0.2982,0.0427,0.5035,0.8097,2.7050094952,83.2835112576,54.871238446
0.0667,0.0632,0.8638,0.4953,0.2999,0.0528,0.5253,0.7944,4.0436641152,83.6724930826,55.811059183
0.0638,0.0691,0.866,0.4909,0.3054,0.0709,0.5491,0.7746,2.6175999634,83.251135413,56.3624106928
0.0594,0.0772,0.8727,0.4783,0.3165,0.1201,0.6264,0.702,1.9307654376,84.744678416,56.1297137952
0.0575,0.0799,0.8775,0.4692,0.3219,0.1346,0.6417,0.6829,0.4039185752,85.3924960164,56.2070790916
0.0549,0.0834,0.8818,0.4608,0.3206,0.1339,0.6439,0.6815,0.4270819752,84.431320428,57.6551577684
0.053,0.0889,0.8825,0.4586,0.3163,0.1242,0.6433,0.686,-0.5521933816,85.459682034,56.6749246628
0.0526,0.0917,0.8834,0.4562,0.3182,0.1216,0.6474,0.6817,-0.6094750786,86.1743244838,56.3853188112
0.0533,0.0977,0.8859,0.4503,0.3215,0.1237,0.6512,0.6761,-0.6776886264,85.5614578524,57.3092750652
0.0492,0.1049,0.8892,0.4425,0.3158,0.1239,0.6519,0.6781,-0.3138601422,87.3032534408,54.6815013704
0.0495,0.1076,0.8901,0.44,0.3148,0.1264,0.6519,0.6781,0.1028617624,87.519285012,55.1634473356
0.0496,0.1087,0.8906,0.4386,0.3132,0.1275,0.6548,0.6758,-0.326735126,86.881789146,55.9084428032
0.0523,0.1107,0.8909,0.4373,0.3107,0.1259,0.6616,0.6706,-1.1155041508,86.8337948056,55.6177331696
0.0527,0.1106,0.892,0.4351,0.3099,0.1248,0.6633,0.6695,-2.089891768,86.0984010116,55.9471623884
0.0523,0.1096,0.8924,0.4345,0.3074,0.1218,0.6644,0.6701,-1.9396367256,85.7885189512,56.4209626848
0.0543,0.1084,0.8937,0.4317,0.3061,0.1168,0.6649,0.6711,-2.924964123,85.5215981274,56.125231124
0.0535,0.1065,0.8947,0.4304,0.3056,0.1147,0.6649,0.6718,-3.74257401,84.9451791168,56.0928058836
0.0537,0.1059,0.8948,0.4301,0.3044,0.1127,0.6645,0.673,-3.5298647662,84.6482608712,56.5561118382
0.0548,0.1065,0.8944,0.4307,0.3015,0.1119,0.6619,0.677,-3.8198858892,84.2210288204,56.653075614
0.0538,0.1055,0.8947,0.4305,0.299,0.1123,0.6601,0.6798,-3.257680302,83.7110763424,57.3881647884
0.0535,0.1046,0.8947,0.4307,0.2972,0.1126,0.6576,0.6829,-3.280841152,83.8233270688,57.3090454216
0.0537,0.1035,0.8929,0.4348,0.2962,0.113,0.6554,0.6854,-2.921291504,82.9897967264,58.3660287328
0.0535,0.0983,0.8902,0.4414,0.2942,0.1166,0.651,0.6899,-1.8060690292,82.5331745952,60.2666576744
0.0505,0.0889,0.8895,0.4453,0.2918,0.1176,0.6467,0.6947,-1.8745466642,83.2942984658,59.21647172
0.0507,0.0827,0.8888,0.4478,0.2879,0.1162,0.6441,0.699,-1.0096877546,82.4352189214,61.129798012
0.056,0.0734,0.8865,0.4531,0.2899,0.1184,0.6436,0.6983,-0.9105055764,83.0138967852,61.0359542748
0.0573,0.0717,0.8853,0.4558,0.2912,0.1255,0.6469,0.6934,-0.2801182476,83.8004895888,60.206512104
0.0631,0.064,0.8807,0.4648,0.2899,0.1254,0.6326,0.707,0.6632104536,81.795908446,62.1340255788
0.0674,0.0598,0.8801,0.466,0.2904,0.1238,0.6315,0.7081,0.562077021,82.574515804,61.081709293
0.0703,0.0572,0.8793,0.4673,0.2912,0.1216,0.6275,0.7117,-0.4569269898,81.4665908152,61.774979515
0.0774,0.051,0.8732,0.4783,0.2872,0.1036,0.6036,0.7363,-0.390316364,80.3878231172,62.6442322684
0.0826,0.0488,0.8706,0.4825,0.2861,0.0872,0.5834,0.755,-0.0371326610001,81.0233143366,61.7880979184
0.0847,0.0464,0.8683,0.4863,0.2876,0.072,0.5648,0.77,-0.5110111534,80.393883779,61.8340249398
0.087,0.0399,0.8649,0.4924,0.292,0.0405,0.5068,0.8099,-1.295766136,80.920896686,59.092923842
0.0883,0.0369,0.8624,0.497,0.2901,0.032,0.5045,0.8125,-0.555261262,81.1888205076,59.2372393448
0.0901,0.0355,0.8601,0.5008,0.2914,0.0371,0.5223,0.8004,-1.392451596,80.9137466464,58.3655694656
0.093,0.0337,0.8594,0.5015,0.2957,0.0479,0.543,0.7844,-1.253687696,80.5992423968,57.2838106816
0.092,0.0323,0.8593,0.502,0.2952,0.0488,0.5531,0.7774,-1.166274303,80.8691427434,56.6799049078
0.0922,0.0314,0.859,0.5025,0.29,0.0474,0.5642,0.7715,-1.106877153,80.4995789734,55.6969016928
0.0949,0.0299,0.8577,0.5042,0.289,0.0515,0.5761,0.7627,-0.9731660712,80.4339599106,55.2478579542
0.0949,0.0299,0.8577,0.5042,0.289,0.0515,0.5761,0.7627,-0.9291026594,80.6741516816,54.5019244546
0.0943,0.0296,0.8565,0.5065,0.2872,0.0513,0.5749,0.7643,-0.534700406,80.1262270176,54.0857624036
0.0913,0.0308,0.8587,0.5031,0.2847,0.0543,0.577,0.7634,0.0569617806,79.9760951458,53.0550079724
0.0913,0.0308,0.8587,0.5031,0.2847,0.0543,0.577,0.7634,-0.1250193706,80.2276026166,52.3178232498
0.0906,0.0317,0.8585,0.5037,0.2962,0.0685,0.58,0.7556,0.1661961578,79.9472407162,52.0054545438
0.0888,0.0325,0.8576,0.5054,0.2943,0.0725,0.5786,0.7572,0.7292327474,79.619169641,51.9470575032
0.0888,0.0325,0.8576,0.5054,0.2943,0.0725,0.5786,0.7572,0.5672338892,79.84864247,51.3629461108
0.0905,0.0307,0.8566,0.507,0.2929,0.074,0.5758,0.7596,0.7012510414,79.566682634,51.7932020942
0.0928,0.0279,0.8527,0.5132,0.2944,0.0727,0.5658,0.7667,0.344712978,79.442010589,51.9427973622
0.0928,0.0279,0.8527,0.5132,0.2944,0.0727,0.5658,0.7667,0.5413469622,79.7289492996,51.9643332596
0.091,0.0292,0.852,0.5146,0.2946,0.0737,0.557,0.7729,0.4327070946,79.7131818966,53.0767693942
0.0897,0.0332,0.8551,0.5095,0.2863,0.0651,0.5437,0.7862,0.0147536738,80.5375067,53.9287785842
0.0897,0.0332,0.8551,0.5095,0.2863,0.0651,0.5437,0.7862,-0.2835876088,80.3771583872,54.2333742792
0.0854,0.0372,0.8596,0.5023,0.2813,0.0504,0.5215,0.8039,-0.7275690096,81.415884588,54.85855848
0.0777,0.04,0.8596,0.5033,0.2781,0.0305,0.5122,0.812,-1.078334377,81.4884567708,56.1556606254
0.0777,0.04,0.8596,0.5033,0.2781,0.0305,0.5122,0.812,-1.2039707674,81.066907356,56.9802188246
0.0735,0.0449,0.8618,0.4998,0.2744,0.0336,0.5317,0.8004,-0.976566044,81.6235873668,57.9444019884
0.0708,0.0463,0.8638,0.4965,0.2749,0.0436,0.5614,0.7792,-1.6396678416,81.7979214824,58.4709338376
0.0693,0.0476,0.8651,0.4943,0.2727,0.0463,0.5817,0.7648,-1.8084365948,81.3058419296,59.2238244404
0.0674,0.0531,0.8695,0.4864,0.2745,0.0634,0.6246,0.7282,-2.0056066598,81.6082384344,59.8991817566
0.064,0.055,0.8729,0.4804,0.2803,0.0851,0.654,0.6973,-2.331183474,81.8946437704,60.5357434988
0.061,0.0562,0.8757,0.4754,0.2922,0.0975,0.6563,0.6886,-2.6574827948,81.6249428964,60.6874938632
0.0549,0.0584,0.88,0.4681,0.2884,0.101,0.6522,0.6936,-4.3204044708,82.5876968772,59.6772208448
0.0532,0.0585,0.8801,0.4681,0.283,0.0919,0.6527,0.6966,-5.3310360672,82.6801139068,59.8798664732
0.0509,0.0593,0.8792,0.47,0.2757,0.0804,0.6454,0.7077,-5.0620654128,81.9738501408,60.8596451536
0.0487,0.0607,0.881,0.4666,0.2705,0.0765,0.6397,0.7153,-5.3459644384,82.1641047442,60.7093236468
0.047,0.0612,0.8814,0.466,0.2696,0.0753,0.6417,0.7139,-6.117366832,81.95995892,60.520407888
0.0473,0.0618,0.8817,0.4652,0.2696,0.0745,0.6455,0.7106,-6.3190391242,81.4852717514,60.9672985986
0.0472,0.0632,0.8826,0.4633,0.2667,0.0707,0.6453,0.7123,-6.9385710986,81.574438545,60.323010094
0.0454,0.064,0.8833,0.4622,0.265,0.0707,0.6453,0.7128,-7.1943540072,80.8238361766,60.749989971
0.0454,0.064,0.8833,0.4622,0.265,0.0707,0.6453,0.7128,-7.4985546748,80.489430888,60.8931542376
0.044,0.0661,0.8853,0.4581,0.2583,0.0702,0.6464,0.7144,-7.3435721796,80.5040763304,60.248834432
0.0364,0.0419,0.8888,0.4547,0.2473,0.0758,0.6774,0.6886,-6.5920183476,83.5295753526,59.3078840802
0.0418,0.0395,0.886,0.46,0.2503,0.0786,0.6801,0.6845,-6.3167044056,84.1644809616,59.254482852
0.0552,0.0391,0.8835,0.4633,0.2562,0.0816,0.6685,0.6932,-7.0337014896,82.1951829168,61.5246382152
0.0557,0.0356,0.8798,0.4705,0.2564,0.0839,0.667,0.6943,-5.771842921,81.1007815992,62.7087106526
0.0557,0.0333,0.8786,0.473,0.2558,0.0849,0.6617,0.6995,-5.8907364848,82.324801612,60.9969853616
0.0557,0.0333,0.8786,0.473,0.2558,0.0849,0.6617,0.6995,-5.1698146448,80.6469571,62.1697153616
0.0605,0.0335,0.8765,0.4761,0.2558,0.0836,0.6557,0.7053,-4.889758613,80.4242882516,62.3722292078
0.0675,0.031,0.8709,0.4856,0.2573,0.0797,0.6226,0.7346,-4.717066747,81.0240916162,61.5680133276
0.0719,0.0285,0.8675,0.4913,0.2614,0.0758,0.5817,0.7664,-4.461673637,79.7872594106,62.5362977218
0.074,0.0267,0.8621,0.5004,0.2612,0.0642,0.5501,0.7905,-4.2126666074,79.747579475,61.8274443294
0.074,0.0267,0.8621,0.5004,0.2612,0.0642,0.5501,0.7905,-4.001264013,80.0974563096,61.4262793458
0.0753,0.0255,0.8602,0.5034,0.2586,0.0495,0.5228,0.8107,-3.544687624,79.3512878468,61.6939486104
0.0781,0.0212,0.8567,0.5093,0.2565,0.0278,0.4749,0.8413,-4.2109781244,79.3066325948,60.613927501
0.0767,0.0159,0.8542,0.5138,0.2575,0.0393,0.4815,0.8368,-3.8845284632,79.7873706236,60.0850225692
0.0767,0.0159,0.8542,0.5138,0.2575,0.0393,0.4815,0.8368,-3.990758934,79.6344298368,59.6792151912
0.078,0.0128,0.853,0.5158,0.2579,0.0507,0.4962,0.8274,-3.6163324086,79.6144876684,58.960087201
0.0789,0.0098,0.853,0.5158,0.2595,0.0581,0.5167,0.8137,-3.7030207164,79.78265412,58.5569756952
0.0789,0.0098,0.853,0.5158,0.2595,0.0581,0.5167,0.8137,-3.9539988302,79.869979835,57.5578679436
0.0791,0.0085,0.8521,0.5171,0.2679,0.0706,0.536,0.7974,-3.2174614512,79.8219163936,56.8013919636
0.0792,0.0068,0.8519,0.5174,0.2651,0.0726,0.5481,0.7899,-3.2556041604,79.9362693812,56.4525463308
0.0792,0.0068,0.8519,0.5174,0.2651,0.0726,0.5481,0.7899,-2.840533864,79.544903957,55.643721288
0.079,0.0051,0.8511,0.5189,0.2642,0.0723,0.5555,0.785,-2.6477724328,79.1963971092,54.705408326
0.0786,0.0034,0.8501,0.5205,0.259,0.0643,0.5614,0.7833,-2.567080402,79.308637068,54.449490234
0.0786,0.0034,0.8501,0.5205,0.259,0.0643,0.5614,0.7833,-2.3202646194,79.3024999996,53.986899069
0.0761,0.0024,0.8518,0.5182,0.2578,0.0662,0.5613,0.7836,-2.122852558,79.3044045324,53.4651324208
0.0755,0.0012,0.8526,0.5169,0.2571,0.0672,0.5598,0.7847,-1.985823048,79.263845508,53.498376672
0.0729,-0.0007,0.8538,0.5153,0.2557,0.0672,0.5607,0.7846,-2.0062094628,79.3520356752,53.3612436888
0.0733,-0.0004,0.8533,0.5161,0.2564,0.0668,0.5594,0.7853,-2.1340858222,79.5427623064,52.6581061456
0.075,0.0004,0.8524,0.5175,0.2577,0.0671,0.5562,0.7872,-2.0293061922,79.5423079224,52.996143009
0.075,0.0004,0.8524,0.5175,0.2577,0.0671,0.5562,0.7872,-2.080322984,79.4341951136,53.7305597032
0.0754,0.0037,0.8516,0.5185,0.256,0.0615,0.5454,0.7957,-2.6989723384,79.9882226052,54.7385514464
0.0748,0.0089,0.8555,0.5121,0.2542,0.0531,0.5314,0.8062,-2.7641054568,80.0398256504,54.8633720932
0.0748,0.0089,0.8555,0.5121,0.2542,0.0531,0.5314,0.8062,-3.5006934048,81.34119413,54.571383141
0.0681,0.0128,0.8579,0.5089,0.2468,0.0328,0.5057,0.8259,-3.6876383916,81.637663738,56.3569550912
0.0626,0.017,0.8592,0.5073,0.2385,0.0224,0.5311,0.8126,-3.9727527254,80.9427118264,57.2640454038
0.0626,0.017,0.8592,0.5073,0.2385,0.0224,0.5311,0.8126,-4.1245269868,81.6370427188,57.9854896106
0.0541,0.0187,0.8659,0.4967,0.2467,0.0369,0.6313,0.7343,-6.0441786142,82.5852213848,58.0565669584
0.0502,0.0204,0.8772,0.4769,0.2701,0.0546,0.6649,0.6941,-5.9123652528,81.88884789,59.0897319656
0.0502,0.0204,0.8772,0.4769,0.2701,0.0546,0.6649,0.6941,-7.6684317608,83.20406709,58.0958034016
0.0473,0.0195,0.8822,0.468,0.2766,0.0549,0.6665,0.69,-9.785407354,83.8628520072,57.8474519484
0.0435,0.0181,0.8849,0.4632,0.273,0.0485,0.67,0.6885,-9.623384836,83.061986112,58.9188826144
0.0396,0.018,0.8858,0.462,0.2602,0.0307,0.6657,0.6986,-11.0669195232,83.7434913984,57.7963796832
0.036,0.0205,0.8869,0.4599,0.254,0.0248,0.6558,0.7103,-11.242148495,83.3912911128,58.1004003582
0.036,0.0205,0.8869,0.4599,0.254,0.0248,0.6558,0.7103,-11.7923952376,82.7846485256,58.669437728
0.0316,0.0248,0.8872,0.4595,0.247,0.025,0.6533,0.7152,-11.159260369,82.7379577868,58.4375038828
0.0305,0.0297,0.888,0.4577,0.2456,0.029,0.6556,0.7134,-11.413986795,81.7875872334,58.6418577988
0.0292,0.0309,0.8887,0.4562,0.2411,0.0311,0.6576,0.713,-12.289191004,81.3677252232,58.7509739976
0.0292,0.0309,0.8887,0.4562,0.2411,0.0311,0.6576,0.713,-11.769405466,81.6590538924,58.1158428812
0.0264,0.0344,0.8903,0.4531,0.2405,0.0352,0.6595,0.7113,-12.0678553518,81.7406049298,57.2105690924
0.0264,0.0344,0.8903,0.4531,0.2405,0.0352,0.6595,0.7113,-12.4254184486,81.3165238762,57.8113726426
0.0253,0.0365,0.8945,0.4448,0.2365,0.0382,0.6652,0.7071,-12.468580293,82.282666967,56.0573170944
0.0256,0.0377,0.8953,0.4429,0.2351,0.0384,0.6625,0.7101,-12.4096937658,81.7859485596,56.1432629508
0.0266,0.038,0.8973,0.4387,0.2317,0.0388,0.6622,0.7114,-12.4828607568,81.5392160424,56.3963035304
0.0266,0.038,0.8973,0.4387,0.2317,0.0388,0.6622,0.7114,-12.5456140108,81.5355069364,55.7057023192
0.027,0.0371,0.8982,0.437,0.2303,0.0382,0.6614,0.7126,-12.2276307718,81.3639363202,55.9540968792
0.0287,0.0386,0.8986,0.4359,0.2273,0.0382,0.6589,0.7159,-11.9276903786,81.2673651186,56.1886078198
0.0295,0.04,0.8981,0.4368,0.2266,0.0398,0.6575,0.7174,-11.6062990254,80.9703709996,56.655669844
0.0293,0.0415,0.8962,0.4406,0.2268,0.0447,0.6545,0.7197,-10.8412609664,80.3706213328,58.2394217456
0.0293,0.0415,0.8962,0.4406,0.2268,0.0447,0.6545,0.7197,-10.5018464784,80.641518856,58.1076423908
0.028,0.0391,0.8941,0.4453,0.2272,0.0529,0.6517,0.7216,-9.3122793248,79.83617293,60.6077818816
0.0219,0.0272,0.8946,0.4453,0.2265,0.0529,0.6559,0.718,-10.12299606,81.676771144,60.224132772
0.0219,0.0272,0.8946,0.4453,0.2265,0.0529,0.6559,0.718,-9.6696323392,82.8087999816,58.85605186
0.0254,0.0134,0.8949,0.4451,0.2359,0.044,0.6578,0.7139,-12.6462635696,82.5832930218,58.156151993
0.0306,0.005,0.8933,0.4482,0.2412,0.0404,0.6577,0.7123,-10.5918612006,81.777717271,61.4684450776
0.0355,0.0057,0.8876,0.4591,0.241,0.0536,0.6623,0.7073,-10.5756806112,82.640706576,59.9789926008
0.0355,0.0057,0.8876,0.4591,0.241,0.0536,0.6623,0.7073,-8.9220053712,80.6078158848,62.2810869
0.0389,0.0065,0.8848,0.4642,0.2413,0.057,0.6585,0.7105,-8.430208911,79.8723850894,63.3600951718
0.0499,0.0065,0.8794,0.4733,0.2416,0.0632,0.6505,0.7171,-8.5752952114,80.5797005268,62.3871418102
0.0552,0.0059,0.876,0.479,0.2484,0.0642,0.6347,0.7289,-8.304277966,79.403198332,63.40084628
0.0547,0.0035,0.8709,0.4884,0.2474,0.0553,0.5755,0.7774,-6.9220006532,79.7973421796,62.4255802348
0.0547,0.0035,0.8709,0.4884,0.2474,0.0553,0.5755,0.7774,-6.9766910142,80.056090548,62.3288871814
0.0585,0.0018,0.8637,0.5004,0.2422,0.0443,0.536,0.8074,-6.251842743,79.014962782,62.959091999
0.0637,0.001,0.8562,0.5127,0.2378,0.028,0.4967,0.8342,-5.4627218316,77.9475914974,63.5067621428
0.0637,0.001,0.8562,0.5127,0.2378,0.028,0.4967,0.8342,-5.557732328,78.5123147298,62.5824490752
0.0646,0.0004,0.8531,0.5176,0.2373,0.02,0.4619,0.8543,-4.4175724096,77.1495713358,63.083483908
0.0675,0,0.8496,0.5231,0.2427,0.0411,0.463,0.8514,-3.9120925736,77.2469875456,61.8724719072
0.0675,0,0.8496,0.5231,0.2427,0.0411,0.463,0.8514,-3.9655104258,77.6720732626,61.2135483844
0.0701,0.0001,0.8477,0.5256,0.2462,0.051,0.4857,0.8371,-3.4846773906,77.4612925586,60.0757071952
0.071,-0.0003,0.8472,0.5263,0.2534,0.0602,0.5156,0.8162,-2.850036784,77.415907455,58.753510007
0.0743,0.0009,0.8468,0.5267,0.2532,0.0639,0.5192,0.8137,-2.7766668928,77.6730971664,58.4398519432
