S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
-0.5074,0.1508,0.7985,0.2863,-0.2608,0.3303,0.7221,0.5488,7.1378207372,88.3662105092,55.2811709776
-0.5112,0.1507,0.7972,0.2834,-0.2589,0.3399,0.7052,0.5657,7.471891561,88.779317888,55.434410564
-0.5197,0.1501,0.7943,0.2761,-0.2565,0.3515,0.7028,0.5626,7.3096734032,88.8148971664,55.8772171256
-0.5197,0.1501,0.7943,0.2761,-0.2565,0.3515,0.7028,0.5626,7.507533978,88.8578702864,56.8572154724
-0.5208,0.153,0.7938,0.2738,-0.3001,0.3071,0.7715,0.4692,7.4758967736,87.971011344,59.0293389036
-0.5223,0.1524,0.7942,0.2701,-0.3074,0.2988,0.7807,0.4544,7.1395302364,87.9979153808,59.021975114
-0.5233,0.1523,0.794,0.2691,-0.31,0.3004,0.7778,0.4566,7.3725222248,88.3772449944,58.987022152
-0.5219,0.1536,0.7942,0.2705,-0.2808,0.3305,0.746,0.5051,7.21936994,89.059403162,58.530181834
-0.5218,0.1538,0.794,0.2711,-0.2595,0.3518,0.7106,0.5512,7.3060016672,88.9301065444,58.64296705
-0.5238,0.1523,0.7933,0.2701,-0.262,0.3507,0.7122,0.5486,7.4308818296,89.8498619392,57.6986429
-0.523,0.1514,0.7935,0.2717,-0.2639,0.3341,0.7266,0.539,7.210958856,90.6434934084,55.9964923008
-0.5213,0.151,0.7944,0.2723,-0.2708,0.3176,0.7421,0.5243,7.3022403036,90.567530412,55.9284645712
-0.5202,0.1496,0.7955,0.2722,-0.2721,0.3109,0.7434,0.5258,6.9149799492,90.6311412196,53.8301256924
-0.5202,0.1493,0.7948,0.2741,-0.2802,0.3074,0.7337,0.5372,7.0137494964,89.9836581902,52.8724405334
-0.5206,0.1488,0.7949,0.2735,-0.2817,0.3048,0.7351,0.5359,6.9350463468,90.1212764932,53.141534528
-0.5215,0.1469,0.7954,0.2712,-0.2821,0.3057,0.7331,0.5379,6.793850741,90.0666409138,52.1343296072
-0.5225,0.1467,0.7948,0.2713,-0.2796,0.311,0.7237,0.5488,6.7773297672,89.8567634752,52.9648715304
-0.5228,0.1473,0.7944,0.2716,-0.2743,0.3238,0.7096,0.5623,6.7796676152,90.0732230936,53.3930948916
-0.5247,0.1482,0.7935,0.2702,-0.2723,0.3346,0.6963,0.5735,7.3419574866,89.874513408,54.9776529306
-0.5323,0.147,0.7906,0.2643,-0.2926,0.3294,0.7017,0.5598,7.556850543,90.497121579,55.6590284
-0.5321,0.1488,0.7903,0.2648,-0.3347,0.2857,0.771,0.4601,7.173825193,90.2621088632,56.4131096274
-0.5308,0.1519,0.7904,0.2649,-0.3457,0.2717,0.7872,0.4323,7.4909801788,88.7580508426,58.7989825568
-0.5325,0.156,0.7895,0.2619,-0.3527,0.2504,0.8051,0.4057,7.6110126196,88.3522186412,60.0337359596
-0.5315,0.1602,0.7891,0.2626,-0.3496,0.2534,0.8061,0.4044,7.2256291812,88.44027591,59.4587119888
-0.5289,0.1647,0.7912,0.2587,-0.3462,0.2617,0.8032,0.4079,7.85785998,87.5373024624,60.839655844
-0.529,0.1713,0.7947,0.2429,-0.3568,0.2856,0.7844,0.4192,9.9118548556,87.4181231668,61.1427054274
-0.5302,0.1732,0.7957,0.236,-0.3493,0.307,0.776,0.4259,9.2231740396,86.9004271296,61.4247155716
-0.532,0.1755,0.7957,0.2301,-0.3476,0.3176,0.7704,0.4297,11.7229793796,87.6691195692,59.8321569776
-0.528,0.1823,0.7971,0.2289,-0.3439,0.3311,0.7659,0.4305,12.3273037216,85.8769355216,60.7506820216
-0.5269,0.1822,0.7984,0.2272,-0.3417,0.3321,0.7668,0.4298,11.6498222108,85.7723460688,61.6017033396
-0.5277,0.1788,0.8,0.2223,-0.3424,0.3322,0.7673,0.4283,12.1343974128,86.114847182,60.3404118648
-0.5276,0.1746,0.8012,0.2216,-0.3449,0.3311,0.7669,0.4279,11.6944774742,86.2189968334,60.1520871788
-0.5274,0.1726,0.8019,0.2212,-0.3455,0.3286,0.7686,0.4263,11.8222279568,86.105301544,61.1461543944
-0.528,0.1699,0.8017,0.2224,-0.3504,0.3197,0.7716,0.4237,11.0851677812,87.996039856,59.603520268
-0.5283,0.1688,0.8007,0.226,-0.3682,0.2904,0.7907,0.3934,11.3033524368,89.1907086672,58.9517534976
-0.5274,0.1707,0.8007,0.2266,-0.3692,0.2897,0.7907,0.3929,11.9819314086,89.440745609,59.052476638
-0.5255,0.1722,0.8013,0.228,-0.3612,0.3017,0.7825,0.4075,12.242204842,87.7859877914,60.6668416358
-0.5236,0.1747,0.8007,0.2325,-0.3432,0.3345,0.759,0.4405,11.9720722874,84.1778675104,63.3366111316
-0.524,0.1759,0.7998,0.2338,-0.3392,0.3416,0.7498,0.4537,11.6491869396,84.3272075624,63.1489696828
-0.5267,0.1765,0.7979,0.2337,-0.3341,0.3531,0.7354,0.4719,11.7904081932,80.7100722308,64.6663788496
-0.5252,0.1774,0.7978,0.2366,-0.3337,0.3553,0.7294,0.4797,11.4401971026,79.5459080418,64.356049622
-0.525,0.1766,0.7986,0.2351,-0.3324,0.3552,0.7289,0.4815,11.457438368,79.422989054,64.3731012752
-0.527,0.1748,0.7985,0.2321,-0.3333,0.3549,0.7307,0.4783,11.4297506484,80.3309092872,64.0232251064
-0.5261,0.1762,0.7982,0.2341,-0.3375,0.3555,0.7294,0.4769,12.0417054172,80.7077318068,63.780563306
-0.526,0.1761,0.7983,0.2341,-0.3374,0.3546,0.731,0.4751,11.9879629876,80.6062675222,64.1751274262
-0.5259,0.1731,0.8,0.231,-0.3392,0.3516,0.7343,0.471,12.1713568824,81.6309438764,64.0807730924
-0.5302,0.1691,0.7996,0.2255,-0.3457,0.342,0.746,0.4547,11.9859290746,84.9749404942,61.9469384724
-0.5291,0.1704,0.7996,0.2269,-0.3481,0.342,0.7448,0.4549,12.489576358,84.653945976,62.672799793
-0.5285,0.1715,0.7996,0.2277,-0.3461,0.3429,0.7461,0.4536,12.409056117,83.963879199,63.151150607
-0.5294,0.174,0.7971,0.2319,-0.344,0.351,0.7366,0.4644,12.31310776,81.35645139,64.227221708
-0.526,0.1774,0.7971,0.2374,-0.3383,0.3558,0.7303,0.4748,12.3118181078,81.455410902,64.2144365404
-0.5245,0.181,0.7957,0.2426,-0.3283,0.3618,0.7214,0.4906,11.653354508,77.9968767,66.056347654
-0.5231,0.1832,0.7951,0.2459,-0.3239,0.3659,0.7158,0.4986,11.243150956,76.5155962946,66.297627724
-0.5236,0.1828,0.7951,0.2451,-0.3239,0.3659,0.7152,0.4996,11.2674411582,76.78638393,65.4946585674
-0.5256,0.1819,0.7943,0.2442,-0.3267,0.3673,0.7144,0.4978,11.3762712628,77.169335591,65.9910407376
-0.5253,0.1814,0.7946,0.244,-0.3312,0.3648,0.7171,0.4928,11.6087711622,78.3984475728,65.7313881028
-0.5252,0.1794,0.796,0.2413,-0.3342,0.3619,0.7202,0.4884,11.7668791724,78.2099897072,65.5424834188
-0.5256,0.1782,0.7963,0.2401,-0.3399,0.3563,0.7282,0.4765,12.2918329624,81.8274222496,65.0575515288
-0.5259,0.1805,0.7943,0.2445,-0.3572,0.3371,0.7446,0.4517,13.685799968,84.6181611088,63.8131486956
-0.525,0.1824,0.7935,0.2477,-0.3609,0.3261,0.7599,0.4312,13.8730128984,84.8855593746,63.4899486834
-0.5264,0.1787,0.7941,0.2453,-0.3667,0.3049,0.7799,0.4052,14.2759153776,87.0396172444,62.0209770652
-0.525,0.1737,0.7952,0.2485,-0.3455,0.346,0.7648,0.4193,13.1192924652,89.2696247748,58.7765270534
-0.5231,0.1751,0.7947,0.2529,-0.3314,0.3682,0.7544,0.4304,13.4116144498,88.9767497322,59.5146719284
-0.5212,0.1761,0.7951,0.2551,-0.307,0.3884,0.7366,0.4605,12.8161325966,88.9119941718,58.9484618604
-0.5227,0.1748,0.7949,0.2533,-0.299,0.3972,0.7257,0.4755,12.9291500826,89.8171454142,57.669020808
-0.5258,0.1738,0.7928,0.2543,-0.3172,0.3782,0.7379,0.46,13.1435914456,89.7655266578,57.8182218
-0.5238,0.1755,0.7932,0.2561,-0.3363,0.3472,0.7595,0.435,12.4376325144,87.7310894222,60.140677478
-0.5233,0.1752,0.7936,0.2559,-0.3533,0.2987,0.7841,0.4134,12.1431628128,84.9223552576,64.1696008768
-0.5249,0.1776,0.7911,0.2585,-0.3424,0.3273,0.7555,0.4525,11.9735450492,85.10309153,63.7320087504
-0.5238,0.1791,0.791,0.2601,-0.3303,0.3491,0.7376,0.4741,11.4295413258,81.826227687,66.8127995256
-0.5227,0.1795,0.7916,0.2603,-0.3271,0.3542,0.7302,0.484,10.8660952696,78.295025782,68.6622925628
-0.5258,0.1796,0.7896,0.2603,-0.3255,0.3632,0.7179,0.4966,10.7590384136,78.3530129208,68.0088475792
-0.5281,0.1801,0.788,0.26,-0.3255,0.3663,0.7113,0.5039,10.9401735352,76.9978485256,67.9909857008
-0.5267,0.1823,0.7875,0.2628,-0.3214,0.3707,0.7052,0.5117,10.828760013,74.5812905282,68.5421555576
-0.5281,0.1791,0.7885,0.2592,-0.3227,0.3706,0.7021,0.5151,10.4176369552,74.775600288,68.0972920664
-0.5296,0.1778,0.788,0.2583,-0.3252,0.37,0.701,0.5155,10.1873339936,75.491809474,66.9453524052
-0.5288,0.1791,0.7874,0.2609,-0.3247,0.3701,0.7003,0.5168,10.4213877776,74.855113583,67.5119519562
-0.5284,0.1785,0.7882,0.26,-0.3244,0.3706,0.7014,0.5151,10.341178248,74.9813454176,67.818020584
-0.5283,0.1777,0.7887,0.259,-0.3242,0.3708,0.7017,0.5145,10.5564534416,75.2306595104,67.4192801808
-0.5284,0.1774,0.7886,0.2592,-0.3242,0.3704,0.7022,0.5142,10.5362306256,75.4798619848,67.6092247848
-0.5273,0.1749,0.7898,0.2595,-0.3274,0.3639,0.7092,0.5072,10.5766145552,75.535060376,67.9184813488
-0.5289,0.1713,0.7908,0.2557,-0.3314,0.3558,0.7186,0.497,10.0820200456,79.3126131096,67.1477921728
-0.5306,0.1693,0.7905,0.2543,-0.3419,0.3367,0.7374,0.4751,9.6194426664,84.1485126028,64.1337183588
-0.5316,0.1661,0.7904,0.2548,-0.357,0.2894,0.7871,0.4112,9.9876396358,83.8979704772,64.737442793
-0.5307,0.1655,0.791,0.2555,-0.3537,0.2837,0.7942,0.4043,9.095330711,86.854637512,62.0498505106
-0.53,0.1646,0.7918,0.2545,-0.3536,0.3079,0.7844,0.4057,9.989218608,89.141790384,60.1372832854
-0.5314,0.163,0.7924,0.2508,-0.349,0.326,0.7728,0.4178,10.1304869992,88.99160363,60.4613899908
-0.5298,0.1638,0.7928,0.2525,-0.3416,0.3336,0.7647,0.4325,10.8713360574,90.041466731,58.8653600736
-0.5277,0.1624,0.7944,0.2528,-0.3255,0.3486,0.7501,0.458,10.5845083648,91.1137775136,57.072885226
-0.53,0.1586,0.7946,0.2496,-0.2956,0.3847,0.6975,0.5271,10.7200552766,91.1204292864,57.101378275
-0.5315,0.1576,0.7943,0.2483,-0.2976,0.3894,0.6928,0.5289,10.5945394758,91.5994750464,55.662843735
-0.5309,0.1585,0.794,0.2499,-0.2996,0.3939,0.6904,0.5275,10.9112061956,91.0662980752,56.766991302
-0.53,0.1583,0.795,0.2487,-0.2974,0.3969,0.6856,0.5327,10.9685791744,91.1948522672,56.8549072092
-0.5312,0.1595,0.7943,0.2476,-0.3029,0.3927,0.6907,0.5261,11.0715711904,90.87586491,57.1599281108
-0.5333,0.1594,0.7937,0.2452,-0.3433,0.3558,0.7362,0.4619,11.0876277856,89.6292512268,59.2168876764
-0.5334,0.1602,0.7942,0.2427,-0.3679,0.2857,0.7905,0.3975,10.8978576146,89.647032947,59.5351121448
-0.5322,0.1625,0.7936,0.2459,-0.3662,0.2993,0.7753,0.4184,10.7227348646,87.039791681,62.9481784248
-0.5312,0.1652,0.7926,0.2495,-0.3479,0.3281,0.7515,0.4543,10.497112147,85.0162253638,65.1582219434
-0.53,0.1642,0.7949,0.2453,-0.3439,0.3343,0.7503,0.4548,10.6330409756,85.306178724,64.3834638788
-0.5299,0.1647,0.7949,0.245,-0.3436,0.3364,0.747,0.4589,10.9846238354,84.534415191,65.6065914742
-0.5305,0.1658,0.7938,0.2463,-0.3442,0.3337,0.7474,0.4597,11.3778156996,85.713970887,64.127512773
-0.5304,0.1655,0.7938,0.2467,-0.3549,0.3148,0.7664,0.4329,11.5449818298,85.7251993936,63.9655883722
-0.5315,0.1649,0.7936,0.2458,-0.3551,0.3123,0.77,0.4281,11.5646051132,87.0862973328,62.9604485396
-0.5319,0.164,0.7938,0.2447,-0.3529,0.3142,0.7756,0.4182,11.9308028812,89.466134081,60.030115503
-0.5278,0.1643,0.7958,0.2469,-0.272,0.405,0.7198,0.4936,12.2779661204,91.2910406966,57.707414526
-0.5278,0.1633,0.7963,0.2458,-0.264,0.4025,0.7266,0.4901,12.4996891616,91.780967768,55.3999779072
-0.5269,0.1622,0.7958,0.2499,-0.2632,0.3967,0.732,0.4871,12.621274338,91.8130006444,55.778959052
-0.5269,0.1622,0.7958,0.2499,-0.2632,0.3967,0.732,0.4871,12.115777482,91.0687249092,55.455052992
-0.5231,0.1641,0.7963,0.255,-0.2672,0.3941,0.7221,0.5016,11.942114368,89.965217367,55.908074527
-0.5259,0.1663,0.7949,0.2523,-0.2631,0.4107,0.7058,0.5137,12.1625937584,90.4212210244,55.7465201236
-0.5259,0.1663,0.7949,0.2523,-0.2631,0.4107,0.7058,0.5137,12.7010566768,90.047975062,56.6608010716
-0.5294,0.1693,0.7926,0.2503,-0.3243,0.3698,0.7418,0.4555,13.1913890352,89.6953476904,58.3239610872
-0.5288,0.1743,0.7919,0.2504,-0.3654,0.2889,0.7948,0.3887,12.9082706308,89.654493466,58.614238837
-0.5288,0.1743,0.7919,0.2504,-0.3654,0.2889,0.7948,0.3887,12.8245061222,87.3638621502,62.1842800754
-0.5272,0.1775,0.7924,0.25,-0.3474,0.3283,0.758,0.4436,12.21535431,85.783487929,63.731273145
-0.5233,0.181,0.7955,0.2459,-0.3348,0.3552,0.7432,0.4573,11.7770957658,85.7210262926,63.301715638
-0.5233,0.181,0.7955,0.2459,-0.3348,0.3552,0.7432,0.4573,11.666819265,83.102698963,65.754631166
-0.5269,0.1867,0.7927,0.2427,-0.3323,0.3826,0.7168,0.4787,13.267412035,79.6699605036,66.3036267002
-0.5267,0.1893,0.7922,0.243,-0.3311,0.3863,0.7124,0.4832,12.7543319742,79.4262526368,66.1168024302
-0.528,0.1823,0.7954,0.2348,-0.332,0.3828,0.7167,0.479,13.6717918382,77.7433144816,65.5709220374
-0.5284,0.1815,0.7954,0.2348,-0.3334,0.3816,0.7166,0.4791,12.8052588956,79.062809725,63.5179227302
-0.527,0.1807,0.7966,0.2341,-0.3341,0.3802,0.7178,0.4778,13.002630523,78.5124081346,65.0182789276
-0.5264,0.1799,0.7974,0.2336,-0.335,0.3793,0.7198,0.475,13.2667539784,78.9117228516,64.335285722
-0.5294,0.1759,0.7973,0.2302,-0.3433,0.372,0.7286,0.4612,13.4658392162,81.7106046456,63.8484706254
-0.5302,0.1747,0.7976,0.228,-0.3439,0.3703,0.7307,0.4589,13.7276779124,81.657459016,64.585412378
-0.529,0.174,0.7991,0.2263,-0.3424,0.366,0.7365,0.4541,13.4746660332,83.60181547,63.0594727816
-0.5302,0.171,0.8001,0.2219,-0.3451,0.3532,0.7511,0.4379,13.3193391568,86.2754458688,62.1763859152
-0.533,0.1653,0.8009,0.2166,-0.3462,0.3481,0.7568,0.4313,13.5664263124,86.1295183752,62.1040300936
-0.5321,0.1654,0.8016,0.2163,-0.3459,0.3439,0.7611,0.4274,12.1017034492,89.0771139232,59.0299432448
-0.5321,0.1654,0.8016,0.2163,-0.3459,0.3439,0.7611,0.4274,12.8598933476,87.433881174,61.2753308056
-0.527,0.1708,0.8032,0.2183,-0.3353,0.3515,0.7597,0.4321,12.8773129622,87.4873203018,61.2882121724
-0.5276,0.1743,0.8024,0.2171,-0.3413,0.3592,0.7506,0.437,13.9940589156,85.2762009126,62.998516405
-0.5242,0.1828,0.8015,0.2218,-0.3321,0.3786,0.7289,0.4636,14.6015795228,80.4377895624,64.9944407012
-0.5242,0.1835,0.8015,0.2212,-0.3298,0.3801,0.7286,0.4644,14.099956524,80.577546726,64.665821232
-0.5252,0.1827,0.8012,0.2207,-0.3291,0.3817,0.7257,0.4683,14.2591662862,79.5271611672,64.919278974
-0.5252,0.1829,0.8007,0.2222,-0.3281,0.3812,0.725,0.4703,13.8093387128,79.612583528,64.3121901664
-0.5241,0.1807,0.802,0.2222,-0.3297,0.3797,0.7256,0.4695,14.0041065534,79.601806374,64.3763107062
-0.5241,0.1807,0.802,0.2222,-0.3297,0.3797,0.7256,0.4695,13.9656117396,80.603328057,64.7722490304
-0.5255,0.1762,0.8025,0.2207,-0.3354,0.3711,0.7363,0.4554,14.1509029092,84.7637955978,62.9264047834
-0.528,0.1713,0.8022,0.2195,-0.3527,0.3456,0.7586,0.4248,14.4619118744,84.5473238512,63.1844602016
-0.528,0.1713,0.8022,0.2195,-0.3527,0.3456,0.7586,0.4248,14.3331652064,89.3423444092,59.951865964
-0.5278,0.1694,0.8016,0.2235,-0.3643,0.3049,0.8,0.3663,14.8902905316,91.7957274198,57.8317703058
-0.528,0.166,0.8026,0.2222,-0.3273,0.3701,0.7736,0.3966,15.1551390214,91.7302309992,57.9480922098
-0.528,0.166,0.8026,0.2222,-0.3273,0.3701,0.7736,0.3966,15.3956582562,93.2844944908,55.7574873614
-0.5287,0.165,0.8023,0.2223,-0.3175,0.3898,0.7546,0.4213,15.4270719974,93.8923479464,54.7204947322
-0.5288,0.1646,0.8014,0.2254,-0.2947,0.4127,0.7279,0.4613,15.5335316556,93.805385442,55.0150791864
-0.5303,0.1607,0.8021,0.2222,-0.2928,0.4162,0.723,0.467,15.1500154788,94.7376712972,53.3948820356
-0.5286,0.1627,0.8024,0.2238,-0.289,0.4177,0.7158,0.4791,15.0985964624,94.18654525,53.9030258872
-0.5286,0.1627,0.8024,0.2238,-0.289,0.4177,0.7158,0.4791,15.317558106,94.26649123,54.046184712
-0.5297,0.1632,0.8021,0.222,-0.322,0.371,0.7542,0.4354,14.937498835,93.256568617,55.640703016
-0.5285,0.1621,0.8036,0.22,-0.358,0.2825,0.8141,0.3593,14.3775943654,91.7122426896,57.8877640366
-0.5285,0.1621,0.8036,0.22,-0.358,0.2825,0.8141,0.3593,14.087134255,91.6219354466,57.9314003006
-0.5285,0.1633,0.8031,0.2213,-0.3515,0.2925,0.8076,0.3723,13.9056513204,90.4414227324,60.178903107
-0.5296,0.1629,0.803,0.2192,-0.3311,0.3224,0.7844,0.4135,13.8727038128,90.0373709168,60.4966320224
-0.5296,0.1629,0.803,0.2192,-0.3311,0.3224,0.7844,0.4135,13.806026413,89.8494683324,60.3930981682
-0.5289,0.1622,0.8038,0.2183,-0.3345,0.3187,0.789,0.4047,13.987735698,90.8575329346,59.4571227568
-0.5294,0.162,0.8035,0.2183,-0.3477,0.3,0.802,0.3816,14.4713584524,93.4800055816,56.1712214812
-0.5313,0.1604,0.8032,0.2161,-0.3402,0.3304,0.7902,0.3881,14.9230301132,93.272024802,56.4605198608
-0.5302,0.1591,0.8038,0.2174,-0.3001,0.3958,0.7425,0.4492,14.8952443952,95.273128952,52.9922933728
-0.5275,0.1578,0.8063,0.2156,-0.2816,0.3905,0.7578,0.4401,15.167087193,95.9460009296,51.0091259842
-0.5275,0.1578,0.8063,0.2156,-0.2816,0.3905,0.7578,0.4401,15.2383066146,96.0388469518,51.0474146926
-0.5277,0.1579,0.8058,0.2169,-0.2878,0.3906,0.7603,0.4316,15.362563976,96.23815826,49.589456416
-0.5236,0.16,0.8074,0.2197,-0.2846,0.3903,0.7622,0.4307,15.0710965928,95.4238722966,50.4204756078
-0.5236,0.16,0.8074,0.2197,-0.2846,0.3903,0.7622,0.4307,15.1320157072,95.780127645,50.4058444502
-0.5214,0.1629,0.8076,0.2219,-0.2822,0.3934,0.7586,0.4358,15.2704526712,94.4328235328,52.1932932548
-0.5207,0.1665,0.8071,0.2228,-0.2753,0.4096,0.7407,0.4556,15.428133639,93.9557269628,53.8517063206
-0.5207,0.1665,0.8071,0.2228,-0.2753,0.4096,0.7407,0.4556,15.3211163666,94.2285850924,53.1185061448
-0.522,0.1679,0.8058,0.2233,-0.2835,0.4118,0.7357,0.4569,15.2232994382,93.5324610312,54.5939058756
-0.5233,0.1707,0.8054,0.2196,-0.3327,0.362,0.7758,0.3953,15.124431068,92.836177568,56.262971778
-0.5219,0.175,0.8052,0.2204,-0.3798,0.2761,0.8192,0.3291,14.9221144576,92.8983413008,55.7828694464
-0.5204,0.1778,0.8052,0.2215,-0.3833,0.2744,0.8167,0.3324,14.3790261492,91.5327678574,58.3945897084
-0.5196,0.1802,0.8068,0.2155,-0.3604,0.3069,0.7944,0.3804,13.4843311376,90.1718970578,60.063981219
-0.5196,0.1802,0.8068,0.2155,-0.3604,0.3069,0.7944,0.3804,13.3986859984,90.359668042,59.5104769272
-0.5197,0.1863,0.8061,0.2127,-0.3415,0.3395,0.7758,0.4075,13.7742196844,88.911423095,60.9204951402
-0.518,0.1901,0.8071,0.2097,-0.3344,0.353,0.764,0.4239,13.9146619702,86.2317544946,62.414825305
-0.518,0.1901,0.8071,0.2097,-0.3344,0.353,0.764,0.4239,13.3735747694,86.4317747602,62.1446013332
-0.5194,0.1918,0.806,0.2089,-0.3312,0.3595,0.7574,0.4326,13.8043947296,83.4450837084,62.967612327
-0.5173,0.1953,0.8048,0.2152,-0.3189,0.3746,0.7404,0.4578,13.117091504,80.3930239672,63.9722358312
-0.5162,0.1967,0.8049,0.2163,-0.3103,0.3792,0.7342,0.4698,13.0055475246,80.8119582084,63.4197291164
-0.5162,0.1967,0.8049,0.2163,-0.3103,0.3792,0.7342,0.4698,12.4453013654,79.4621924788,63.929472114
-0.5168,0.1987,0.8036,0.218,-0.3109,0.3829,0.7305,0.4722,13.2565578496,79.6852055964,64.1934320164
-0.5175,0.1972,0.8039,0.2166,-0.3138,0.384,0.7299,0.4702,13.3915761286,79.9913338448,63.668115457
-0.5166,0.1959,0.8041,0.2189,-0.3204,0.3806,0.7332,0.4633,13.6339152564,81.1068067152,63.786776578
-0.5143,0.2011,0.8023,0.2263,-0.3206,0.3813,0.7383,0.4545,14.5360583074,82.304513787,64.9080945144
-0.5143,0.2011,0.8023,0.2263,-0.3206,0.3813,0.7383,0.4545,14.9830466638,82.9298171762,64.3650396854
-0.5134,0.2058,0.7979,0.2393,-0.3178,0.3875,0.7333,0.4593,15.7529353956,81.6554723736,66.3897199532
-0.513,0.2051,0.7976,0.2415,-0.3181,0.3829,0.7369,0.4572,15.1649613766,82.2431221634,66.101893188
-0.513,0.2051,0.7976,0.2415,-0.3181,0.3829,0.7369,0.4572,15.5506665174,82.8487815948,65.567594211
-0.5106,0.2067,0.7977,0.245,-0.3125,0.384,0.7372,0.4596,14.551788423,80.74340893,66.950413907
