S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
0.0645,0.0983,0.8847,0.4509,0.3033,0.1598,0.6314,0.6954,0.1917945248,78.4628887072,62.9971188096
0.0595,0.1008,0.8887,0.4432,0.3021,0.1467,0.6322,0.6981,0.816267826,76.9459124568,65.3172633812
0.0595,0.1008,0.8887,0.4432,0.3021,0.1467,0.6322,0.6981,0.00491733780017,77.6988264456,65.1388858266
0.057,0.1045,0.8895,0.4409,0.2971,0.1366,0.6212,0.712,0.0742332944002,76.7497996604,65.4784372024
0.0519,0.1085,0.8912,0.4373,0.2947,0.1401,0.6254,0.7087,-0.3219118892,75.9103104364,66.2206773228
0.0759,0.1005,0.8762,0.4651,0.2993,0.1565,0.608,0.7183,3.383819866,75.0211967336,67.0200392732
0.0758,0.1001,0.8751,0.4672,0.3045,0.1519,0.5886,0.7332,4.108638488,75.6499708448,66.3126329856
0.0821,0.1006,0.8701,0.4753,0.3086,0.1289,0.5328,0.7772,4.850557912,74.9517843456,66.4953413872
0.0821,0.1006,0.8701,0.4753,0.3086,0.1289,0.5328,0.7772,5.2178437398,75.2619673458,65.768268366
0.0855,0.0976,0.8656,0.4835,0.3114,0.1001,0.4634,0.8235,5.3198289664,75.8462262696,64.3307600668
0.0842,0.0955,0.8646,0.4859,0.3031,0.1019,0.466,0.8249,5.6208865848,75.2683809164,63.5510253626
0.0883,0.091,0.8596,0.4948,0.3004,0.1196,0.4816,0.8145,6.1777407718,74.7971869758,63.702334593
0.0891,0.0867,0.8569,0.5001,0.3001,0.1333,0.4997,0.8014,6.1344949682,75.4775967162,61.9711589908
0.0891,0.0867,0.8569,0.5001,0.3001,0.1333,0.4997,0.8014,6.0442630438,74.612075775,61.2580322648
0.0868,0.0828,0.8547,0.505,0.2967,0.1378,0.5126,0.7938,6.539123848,74.785752684,59.69188918
0.0869,0.0792,0.8544,0.506,0.2992,0.1417,0.5183,0.7884,6.511254215,75.0556684236,59.1289460424
0.0869,0.0792,0.8544,0.506,0.2992,0.1417,0.5183,0.7884,6.5132981682,74.7405523974,58.1835062568
0.0841,0.078,0.8553,0.5052,0.2989,0.1411,0.514,0.7915,7.1686447888,74.7212952266,57.1784786384
0.0831,0.0781,0.8549,0.5061,0.3008,0.1412,0.5058,0.796,7.093009716,74.850260688,56.7596373192
0.083,0.0763,0.8547,0.5066,0.2998,0.1414,0.5044,0.7972,7.6352451776,74.5094292928,56.9448380208
0.083,0.0763,0.8547,0.5066,0.2998,0.1414,0.5044,0.7972,6.9312447412,74.7116292844,56.161105669
0.0814,0.0762,0.8551,0.5062,0.2988,0.1416,0.5062,0.7964,7.1000901522,74.826434453,56.6408009066
0.0771,0.0782,0.8576,0.5023,0.2805,0.1284,0.507,0.8047,6.027445033,75.156328711,57.330406653
0.0731,0.0838,0.8684,0.4831,0.2864,0.1047,0.4833,0.8206,5.3853656324,76.2834492728,59.640967074
0.0731,0.0838,0.8684,0.4831,0.2864,0.1047,0.4833,0.8206,5.310495905,75.34930739,61.234513018
0.0663,0.0896,0.8728,0.475,0.2735,0.0819,0.5133,0.8093,3.862648185,77.275914035,60.962850275
0.0599,0.0951,0.8809,0.4597,0.2819,0.1428,0.6362,0.7037,3.0084434966,77.0656238646,64.061520008
0.0599,0.0951,0.8809,0.4597,0.2819,0.1428,0.6362,0.7037,2.6231224094,75.7040349128,65.7068083614
0.0571,0.0961,0.8854,0.4509,0.2924,0.145,0.6388,0.6966,1.2489702438,77.8881284036,64.488265679
0.0489,0.0961,0.8917,0.4394,0.2832,0.1189,0.6447,0.6999,-1.0965453214,77.915025932,64.5114611354
0.0436,0.098,0.8961,0.4306,0.288,0.1242,0.6328,0.7079,-0.6028055744,76.667262602,66.283124646
0.039,0.1015,0.8976,0.4271,0.2873,0.1252,0.6392,0.7021,-2.0176022658,77.536235943,64.603746214
0.039,0.1015,0.8976,0.4271,0.2873,0.1252,0.6392,0.7021,-2.40438892,77.2742911932,64.4630871128
0.0343,0.1063,0.899,0.4233,0.2825,0.1278,0.6441,0.6992,-2.8302014992,76.7480478592,64.9482237784
0.0322,0.1102,0.8993,0.4218,0.2828,0.1311,0.6444,0.6981,-1.9357403552,77.0067944912,64.4134215064
0.0285,0.1135,0.9003,0.4189,0.283,0.135,0.6473,0.6946,-2.208297728,76.95591384,63.828765152
0.0285,0.1135,0.9003,0.4189,0.283,0.135,0.6473,0.6946,-3.3244734622,76.7282265034,64.042564698
0.0258,0.1166,0.9003,0.4182,0.2786,0.1397,0.6486,0.6943,-2.2984630506,76.9483648782,63.750883902
0.0251,0.1159,0.9003,0.4187,0.2753,0.1411,0.6473,0.6964,-2.3333118192,76.616484024,64.3158865968
0.0251,0.1159,0.9003,0.4187,0.2753,0.1411,0.6473,0.6964,-3.0473927432,76.9593292046,63.8942933966
0.0317,0.1139,0.8978,0.4241,0.2775,0.1437,0.6445,0.6978,-2.7490090652,77.0027969978,64.7926043134
0.0332,0.1082,0.8941,0.4332,0.2756,0.148,0.6438,0.6982,-0.8375864632,77.596040568,66.1570203122
0.0332,0.1082,0.8941,0.4332,0.2756,0.148,0.6438,0.6982,-0.498576852,79.0446209328,64.39214838
0.0351,0.1066,0.8917,0.4384,0.2752,0.156,0.6439,0.6965,1.0686603282,77.3453686628,66.0174741794
0.044,0.1044,0.8854,0.4505,0.276,0.1653,0.6364,0.701,2.485689626,77.2312579402,66.1805563944
0.0484,0.1027,0.8785,0.4639,0.2859,0.1522,0.5462,0.7725,2.521069214,78.613123505,64.017470159
0.0484,0.1027,0.8785,0.4639,0.2859,0.1522,0.5462,0.7725,4.116264254,76.8374214892,65.0055139716
0.0535,0.1003,0.8712,0.4775,0.2819,0.1295,0.4811,0.8198,4.973052551,76.431940096,64.9812025986
0.0588,0.0988,0.866,0.4865,0.2843,0.1349,0.4572,0.8317,4.9512628572,77.3850268902,62.89514392
0.0586,0.0996,0.8657,0.4869,0.2838,0.1417,0.4688,0.8243,5.3459428202,76.4668668444,62.660843173
0.0623,0.102,0.8634,0.49,0.2841,0.1498,0.4848,0.8134,6.2573190182,77.0748409292,60.7947004894
0.0623,0.102,0.8634,0.49,0.2841,0.1498,0.4848,0.8134,6.3411668456,77.2624831236,60.3284475368
0.0639,0.1047,0.8583,0.4981,0.2854,0.1546,0.5174,0.7917,7.2476519828,76.4445491028,60.0156545772
0.0639,0.1047,0.8583,0.4981,0.2854,0.1546,0.5174,0.7917,7.0680583068,76.1987113116,59.200821468
0.064,0.1079,0.8575,0.4989,0.2841,0.1561,0.5177,0.7916,6.787041605,76.488475462,58.755268553
0.064,0.1077,0.856,0.5015,0.2841,0.1566,0.5214,0.7891,6.4877790506,75.808495949,58.4956376722
0.0635,0.1066,0.8562,0.5014,0.2832,0.1554,0.523,0.7886,6.2810685132,76.0804816624,58.451331358
0.0591,0.1066,0.8585,0.498,0.281,0.1516,0.514,0.796,6.6059926896,76.5283430218,57.8354280534
0.0545,0.108,0.8605,0.4946,0.2784,0.1475,0.4995,0.807,6.2894243948,77.4784692324,58.25817781
0.0503,0.1094,0.8627,0.491,0.277,0.1405,0.4818,0.8193,6.8363973008,78.3152239536,59.751797368
0.0439,0.1098,0.8682,0.4818,0.2692,0.1229,0.4815,0.8248,5.6354453352,77.0577907772,61.34063423
0.0407,0.1103,0.8689,0.4807,0.256,0.1353,0.5717,0.7675,5.6997318624,78.7561534512,62.2721462352
0.0407,0.1103,0.8689,0.4807,0.256,0.1353,0.5717,0.7675,4.769110485,77.1935046278,65.2374912908
0.0372,0.1129,0.873,0.4728,0.2705,0.1735,0.6182,0.7172,3.88364443,76.089887587,65.672937657
0.0419,0.1154,0.8546,0.5045,0.294,0.1455,0.4678,0.8206,4.5321271278,74.0260434378,67.0324925436
0.0419,0.1154,0.8546,0.5045,0.294,0.1455,0.4678,0.8206,5.001225077,73.010823043,66.6592094544
0.0459,0.114,0.8508,0.5107,0.2914,0.1336,0.4371,0.8402,4.900263072,73.8900120768,66.0693504576
0.0474,0.1125,0.8512,0.5103,0.2888,0.1392,0.4471,0.8349,5.2281668572,74.4027951556,64.5238896546
0.0464,0.1124,0.8507,0.5112,0.2799,0.1538,0.4758,0.8194,5.0248497602,74.614296868,62.1866745474
0.0464,0.1124,0.8507,0.5112,0.2799,0.1538,0.4758,0.8194,6.0038057636,74.5378963996,61.4869831368
0.0479,0.1123,0.8501,0.5121,0.277,0.1579,0.4942,0.8086,6.1855609796,75.1510574872,61.0904236092
0.048,0.1116,0.8502,0.5122,0.2758,0.1579,0.504,0.803,5.924329078,74.9715978824,60.3537492628
0.0493,0.1112,0.85,0.5123,0.2732,0.1574,0.511,0.7996,6.2134108712,73.7292601988,62.2305586644
0.0499,0.1109,0.8497,0.5128,0.273,0.1589,0.5159,0.7962,7.4691796896,67.5082806448,71.6653689384
0.0509,0.1101,0.8499,0.5127,0.2733,0.1602,0.5194,0.7936,7.3342188864,67.617128076,71.4961495792
0.0494,0.11,0.8515,0.5101,0.272,0.1622,0.5245,0.7902,7.8949010772,68.1516249488,70.5771690976
0.0482,0.1109,0.8513,0.5104,0.2713,0.1636,0.5248,0.79,7.485417286,69.7700708156,68.4055016852
0.0482,0.1109,0.8513,0.5104,0.2713,0.1636,0.5248,0.79,7.685144336,69.9069704164,68.4395837968
0.0455,0.1087,0.853,0.5082,0.2677,0.1574,0.5152,0.7987,6.169463878,72.0334811692,66.2341916684
0.0411,0.1063,0.8578,0.501,0.2648,0.1461,0.4992,0.8119,5.724924226,74.4969134308,62.5859811892
0.0411,0.1063,0.8578,0.501,0.2648,0.1461,0.4992,0.8119,3.7781721474,75.8489417588,63.0887343108
0.0364,0.1038,0.8651,0.4893,0.2648,0.1072,0.4636,0.8386,2.697779347,75.92014028,65.4328654324
0.0296,0.1005,0.8692,0.4831,0.2604,0.1218,0.5488,0.7849,3.09382078,75.477057262,65.8767106968
0.0263,0.0995,0.8776,0.468,0.2642,0.1613,0.6217,0.7194,1.5761724952,77.1311394372,65.9822826824
0.0263,0.0995,0.8776,0.468,0.2642,0.1613,0.6217,0.7194,0.861108352,76.545081444,66.0967348004
0.0208,0.1034,0.8784,0.466,0.2638,0.1663,0.6209,0.7191,0.5531536476,75.9024389664,66.922929063
0.0184,0.1049,0.8787,0.4653,0.2611,0.1687,0.6192,0.721,1.7178697912,75.7944784428,68.0609349662
0.0334,0.1044,0.8524,0.5112,0.2564,0.1635,0.5325,0.7899,2.8548008868,72.0580287684,68.8632264438
0.0355,0.0984,0.8499,0.5163,0.2619,0.142,0.4753,0.8278,4.5432458244,72.4297047174,67.9400469522
0.0376,0.0911,0.8482,0.5203,0.267,0.1283,0.4206,0.8574,2.1764588428,73.1491519486,67.0894625946
0.0379,0.0856,0.8488,0.5202,0.264,0.1376,0.4473,0.8433,2.4305111768,74.1158814354,65.0676892174
0.0383,0.0838,0.8491,0.52,0.2598,0.1408,0.4572,0.8388,4.542699692,73.8701751012,64.5664007116
0.0383,0.0838,0.8491,0.52,0.2598,0.1408,0.4572,0.8388,2.55569852,74.840706387,63.335691341
0.0385,0.0785,0.8488,0.5214,0.2634,0.1574,0.4869,0.8177,3.3593656016,75.2094244704,61.9902284312
0.0383,0.0736,0.8478,0.5237,0.246,0.151,0.5123,0.8087,4.933170576,74.5814434968,61.360973368
0.0387,0.0709,0.8479,0.5238,0.2462,0.152,0.5247,0.8005,4.0298589434,75.60547661,60.3560444422
0.0387,0.0709,0.8479,0.5238,0.2462,0.152,0.5247,0.8005,4.6427603672,75.8005285112,59.300478244
0.0383,0.0698,0.8486,0.5228,0.246,0.1526,0.5284,0.798,5.1171247526,74.906207001,59.0215799632
0.0353,0.0673,0.8507,0.52,0.2431,0.1518,0.5315,0.797,4.226758056,76.1523468692,58.5235111474
0.0353,0.0673,0.8507,0.52,0.2431,0.1518,0.5315,0.797,3.4706678236,76.065312424,58.0708387924
0.0299,0.0639,0.8523,0.5181,0.238,0.149,0.5341,0.7973,4.3187088402,75.3904722844,58.5987834296
0.0155,0.0566,0.8599,0.507,0.2272,0.1396,0.5365,0.8005,2.409329439,77.399941106,57.5264638054
-0.0047,0.0516,0.874,0.4829,0.2084,0.1204,0.5306,0.8126,1.05175038,80.099082766,57.209750966
-0.0119,0.0513,0.8788,0.4741,0.2024,0.1123,0.5241,0.8195,-0.727952071,79.0123085646,60.1464314582
-0.0119,0.0513,0.8788,0.4741,0.2024,0.1123,0.5241,0.8195,0.8830060084,82.0915647902,58.1835275488
-0.0371,0.0517,0.8919,0.4475,0.1828,0.0772,0.5283,0.8255,-0.2332931856,84.093244718,58.9042967728
-0.0679,0.0527,0.8985,0.4302,0.1699,0.0756,0.6444,0.7417,-6.9944642128,83.1443360192,60.105251556
-0.0679,0.0527,0.8985,0.4302,0.1699,0.0756,0.6444,0.7417,-3.7660895068,86.1434125544,58.0001687508
-0.0868,0.0549,0.9093,0.4031,0.1811,0.114,0.7219,0.6579,-7.3035309726,87.5390752902,56.632884372
-0.1047,0.0595,0.9106,0.3952,0.1637,0.1183,0.7305,0.6522,-10.9800872692,86.2864435186,57.9571540102
-0.1257,0.0669,0.9154,0.3764,0.1383,0.122,0.7495,0.6357,-8.6905985698,88.7168296938,55.2241359384
-0.1257,0.0669,0.9154,0.3764,0.1383,0.122,0.7495,0.6357,-9.501481734,89.3874877364,54.5636016872
-0.1517,0.0763,0.916,0.3631,0.1126,0.1312,0.7615,0.6245,-12.6502532446,88.6885895676,55.6862255898
-0.1737,0.0837,0.9183,0.3457,0.0874,0.1375,0.7671,0.6204,-10.944739826,89.9302529128,54.6782260828
-0.1737,0.0837,0.9183,0.3457,0.0874,0.1375,0.7671,0.6204,-12.6718596832,91.0041893608,54.648794904
-0.2003,0.092,0.9177,0.3301,0.0636,0.1491,0.7684,0.619,-14.8200223794,90.6115431218,53.2773311624
-0.2316,0.098,0.9171,0.3089,0.0388,0.1618,0.778,0.6057,-14.4770516396,92.7531498482,54.131244085
-0.2316,0.098,0.9171,0.3089,0.0388,0.1618,0.778,0.6057,-16.4249726666,94.4035489464,52.122312093
-0.2622,0.1015,0.9156,0.2873,0.0078,0.1727,0.7862,0.5932,-15.6772070412,92.7943818484,50.894597578
-0.2796,0.1073,0.9129,0.2772,-0.0083,0.1807,0.7908,0.5847,-17.2743365674,94.8942849338,51.403105578
-0.3159,0.1187,0.9024,0.2677,-0.0391,0.2015,0.7915,0.5756,-17.2269123124,94.872992122,52.166833282
-0.3493,0.1297,0.8921,0.2552,-0.0724,0.2209,0.7885,0.5693,-15.9923678448,93.266870646,50.6340795744
-0.3493,0.1297,0.8921,0.2552,-0.0724,0.2209,0.7885,0.5693,-17.004482701,94.9833671078,52.2999311656
-0.3873,0.1403,0.8776,0.2448,-0.1109,0.2393,0.7843,0.5615,-16.7880903852,94.914271836,52.020265728
-0.4019,0.1455,0.8712,0.2412,-0.1262,0.2467,0.782,0.5582,-15.6784449222,94.0766426226,49.6636803486
-0.4019,0.1455,0.8712,0.2412,-0.1262,0.2467,0.782,0.5582,-15.5145048832,94.6148581664,51.3057955914
-0.4389,0.1616,0.8537,0.2286,-0.161,0.2715,0.7716,0.5521,-12.8591541058,93.9639154188,52.1260799982
-0.4724,0.1853,0.832,0.2239,-0.1958,0.3046,0.7568,0.544,-13.7493498496,94.126766687,50.7344816758
-0.4868,0.2012,0.8193,0.2257,-0.2127,0.3239,0.7526,0.5322,-9.8442151888,92.7043170738,54.9722928326
-0.4951,0.2117,0.811,0.2284,-0.2215,0.3359,0.7503,0.5244,-8.293332081,91.635835127,58.3635044252
-0.5049,0.2228,0.8005,0.2332,-0.2276,0.3571,0.7416,0.5201,-8.3094457556,92.4216988796,55.1962611696
-0.5027,0.2355,0.7949,0.2446,-0.2274,0.3826,0.7206,0.5314,-9.295486404,90.953682507,60.423943168
-0.4957,0.2453,0.7916,0.2595,-0.194,0.4323,0.6674,0.5743,-9.76462312,89.314331693,62.952019549
-0.485,0.2588,0.789,0.2741,-0.1417,0.4819,0.5918,0.6303,-4.9274533612,89.2014546552,58.8903337312
-0.485,0.2588,0.789,0.2741,-0.1417,0.4819,0.5918,0.6303,-7.4437204504,87.8642324278,63.5289286476
-0.4824,0.2751,0.7787,0.2917,-0.134,0.5013,0.587,0.6213,-3.4205026936,85.8244732712,64.0639319226
-0.4804,0.2794,0.777,0.2953,-0.1359,0.5072,0.5888,0.6143,-0.9027207712,85.178733294,60.4844886636
-0.4804,0.2794,0.777,0.2953,-0.1359,0.5072,0.5888,0.6143,-0.8962095264,85.1066132612,62.685843426
-0.4772,0.2861,0.7733,0.3038,-0.1392,0.5096,0.6052,0.5953,1.472669497,84.275808477,61.498577988
-0.4771,0.2905,0.7691,0.3104,-0.14,0.5136,0.6123,0.5844,1.7334792172,82.9353700136,60.2680671
-0.4771,0.2905,0.7691,0.3104,-0.14,0.5136,0.6123,0.5844,3.0774922292,83.0303408568,59.8041279692
-0.4724,0.2956,0.7654,0.3217,-0.1275,0.5183,0.6139,0.5814,3.8100228192,81.554790132,58.2904734756
-0.4716,0.2988,0.7626,0.3262,-0.1257,0.5203,0.6107,0.5833,3.4098955536,80.6193971248,58.7595440384
-0.47,0.3013,0.7612,0.3297,-0.1251,0.5222,0.6093,0.5833,4.2466799952,80.582075432,57.0090133552
-0.4684,0.3045,0.759,0.334,-0.1291,0.5214,0.6124,0.58,4.1341964588,79.474143365,56.8639026966
-0.468,0.3036,0.759,0.3356,-0.1332,0.5209,0.6137,0.5781,4.4669987656,79.1269059192,58.350817452
-0.4677,0.3032,0.7591,0.3359,-0.1495,0.5138,0.6198,0.5738,3.6135789988,78.8867616266,56.840013821
-0.4694,0.3049,0.7567,0.3376,-0.1472,0.5181,0.6152,0.5755,3.2336168294,78.5710969652,57.872972802
-0.4773,0.3015,0.7581,0.326,-0.1617,0.5158,0.6058,0.5835,4.4356526518,78.9084788276,58.968965985
-0.4773,0.3015,0.7581,0.326,-0.1617,0.5158,0.6058,0.5835,2.3433996018,79.8189035776,58.897423435
-0.4911,0.2921,0.7622,0.3041,-0.1715,0.4948,0.605,0.5997,0.0327438344,82.667860238,59.0722677808
-0.4976,0.2846,0.7663,0.29,-0.1731,0.4804,0.6049,0.6109,0.529690314,82.175499508,60.79716519
-0.4976,0.2846,0.7663,0.29,-0.1731,0.4804,0.6049,0.6109,-1.1367481396,84.2204060568,59.763297378
-0.5075,0.2801,0.7672,0.2743,-0.1634,0.467,0.5962,0.6321,-1.550194207,85.1311013342,60.5224345866
-0.5149,0.2741,0.7692,0.2606,-0.2206,0.4111,0.6763,0.5698,-3.4519765946,85.7192092654,60.4532317152
-0.5149,0.2741,0.7692,0.2606,-0.2206,0.4111,0.6763,0.5698,-3.3163306264,87.3306743752,59.4760526976
-0.5231,0.2612,0.7742,0.2421,-0.2512,0.3602,0.7559,0.4854,-5.890346172,89.2400270448,57.2792065304
-0.5297,0.249,0.7774,0.2298,-0.2811,0.3403,0.7598,0.4772,-8.6700728838,89.5519110496,56.541745527
-0.528,0.2341,0.7866,0.2177,-0.2862,0.3251,0.7585,0.4867,-9.4248721788,90.9811951296,54.8204670908
-0.5283,0.229,0.7893,0.2128,-0.2833,0.3298,0.7514,0.4961,-11.7511969218,91.4453084238,53.704713748
-0.5316,0.2211,0.7919,0.2032,-0.2933,0.3243,0.7559,0.487,-13.2790610052,91.5939631108,52.593991328
-0.5321,0.2116,0.7961,0.1953,-0.2985,0.3168,0.7567,0.4876,-15.115853541,91.4828450268,51.1096029676
-0.5331,0.2023,0.8005,0.1838,-0.3063,0.3098,0.7574,0.4862,-16.252232536,91.3563409216,50.4354684576
-0.5325,0.1988,0.8031,0.1782,-0.3068,0.3076,0.7571,0.4877,-16.6307226916,92.156685514,49.3596114024
-0.5338,0.1917,0.8058,0.1699,-0.3152,0.3027,0.7563,0.4867,-17.1183657224,92.5891713868,47.748726636
-0.5338,0.1917,0.8058,0.1699,-0.3152,0.3027,0.7563,0.4867,-16.9597814454,91.9630149666,47.856190652
-0.5344,0.1846,0.8079,0.1657,-0.3237,0.3019,0.7534,0.4861,-17.3524149786,93.1766076686,46.4535483368
-0.533,0.1862,0.8073,0.1712,-0.3281,0.3112,0.7476,0.4861,-16.6260928752,93.0348605228,47.0790537716
-0.533,0.1862,0.8073,0.1712,-0.3281,0.3112,0.7476,0.4861,-16.0142918198,92.5838436796,47.8592227154
-0.531,0.1923,0.8063,0.1757,-0.3245,0.3187,0.7449,0.4879,-14.9544266108,92.5736015032,50.4678525348
-0.5208,0.2366,0.7894,0.2222,-0.2918,0.3515,0.7287,0.51,-11.938670075,89.392184092,56.580464504
-0.5192,0.2661,0.7708,0.2557,-0.2677,0.3914,0.7067,0.5249,-10.6719210026,91.1189584444,55.6743973262
-0.5192,0.2661,0.7708,0.2557,-0.2677,0.3914,0.7067,0.5249,-7.1543895282,86.1219276348,61.6163474494
-0.5158,0.2723,0.7672,0.2667,-0.2572,0.4102,0.6944,0.5321,-5.2615226632,86.526230323,62.300242595
-0.5125,0.2709,0.769,0.2691,-0.2476,0.4119,0.6907,0.5401,-5.8541752608,86.949580884,61.6217497656
-0.509,0.2654,0.7718,0.2731,-0.2106,0.4514,0.6292,0.5964,-6.2428383904,87.601100692,61.4804803048
-0.509,0.2654,0.7718,0.2731,-0.2106,0.4514,0.6292,0.5964,-6.0881816724,87.0660856108,60.9662688396
-0.5033,0.2698,0.7687,0.2879,-0.1754,0.4916,0.5781,0.6271,-5.1273289238,86.5101851962,61.0908390128
-0.496,0.2791,0.7622,0.3082,-0.1784,0.4865,0.609,0.6004,-5.3634076554,84.8717191018,61.5852970472
-0.4876,0.2829,0.7613,0.32,-0.1764,0.4774,0.6275,0.5891,-4.8033918576,83.480400432,60.9304995396
-0.4876,0.2829,0.7613,0.32,-0.1764,0.4774,0.6275,0.5891,-3.6146937766,83.6885055402,60.3689980168
-0.4837,0.2846,0.7603,0.3268,-0.2058,0.4638,0.6295,0.5882,-3.9773645444,82.136289183,60.5503297604
-0.4766,0.2903,0.7575,0.3386,-0.2026,0.4631,0.6315,0.5878,-3.119331623,80.8740338294,59.705958768
-0.4766,0.2903,0.7575,0.3386,-0.2026,0.4631,0.6315,0.5878,-2.132973087,81.1052202894,59.3421371892
-0.4746,0.2924,0.7555,0.3439,-0.2109,0.4593,0.6337,0.5855,-1.91586921,79.5817807318,59.2643536804
-0.4712,0.2964,0.7543,0.3479,-0.2174,0.4571,0.6412,0.5765,-1.1220172318,78.5711167414,58.503098052
-0.4712,0.2964,0.7543,0.3479,-0.2174,0.4571,0.6412,0.5765,-0.8020835776,78.859768692,58.5593946744
-0.4725,0.2946,0.7539,0.3483,-0.2183,0.4605,0.639,0.576,-0.6400040356,78.5709991136,57.7923021516
-0.4741,0.2918,0.7533,0.3499,-0.2186,0.4602,0.6378,0.5775,-1.1564947768,78.6511290488,57.704408612
-0.4804,0.2905,0.7517,0.3459,-0.2098,0.4628,0.63,0.5872,-0.894853684,78.7600354596,58.4263598092
-0.4848,0.2885,0.7532,0.3381,-0.2081,0.4655,0.6176,0.5986,-2.1088494556,79.1847148016,59.0659620348
-0.4848,0.2885,0.7532,0.3381,-0.2081,0.4655,0.6176,0.5986,-4.1707687072,81.7902494496,59.5901933246
-0.4991,0.2756,0.7586,0.3151,-0.2089,0.4483,0.6035,0.6254,-4.1149563608,81.168856253,61.0373816988
-0.5114,0.2632,0.7642,0.2916,-0.2036,0.432,0.5867,0.6538,-6.0551092912,84.6960116528,59.603282668
-0.5172,0.2616,0.7648,0.281,-0.2664,0.3686,0.6792,0.5759,-6.567004072,85.2679475586,60.8515514486
-0.5172,0.2616,0.7648,0.281,-0.2664,0.3686,0.6792,0.5759,-7.2763333228,84.6980612522,61.488270987
-0.5225,0.253,0.7692,0.2669,-0.2701,0.3557,0.7111,0.5429,-6.6443828096,85.8495649014,61.7179053826
-0.5299,0.2424,0.7719,0.2539,-0.2916,0.3385,0.7265,0.5219,-8.4012455852,87.783312872,59.7702533164
-0.5299,0.2424,0.7719,0.2539,-0.2916,0.3385,0.7265,0.5219,-11.2047687276,87.4603130018,58.799700233
-0.532,0.2361,0.7748,0.2463,-0.3032,0.3283,0.7312,0.5152,-11.192222718,89.31970275,57.07465031
-0.5364,0.2269,0.7781,0.2348,-0.3172,0.3226,0.7255,0.5184,-13.4241997476,90.3130073448,55.044497813
-0.5364,0.2269,0.7781,0.2348,-0.3172,0.3226,0.7255,0.5184,-15.193656874,89.9192086972,54.2687808196
-0.5388,0.2178,0.7824,0.2233,-0.3262,0.3095,0.739,0.5015,-15.244297176,91.0308360816,52.5214528568
-0.5416,0.2103,0.7855,0.2126,-0.3341,0.3054,0.7403,0.4968,-16.2476826552,91.1236214216,50.6333099312
-0.5438,0.205,0.7872,0.2055,-0.343,0.3038,0.7385,0.4945,-17.4372433058,90.8801689596,50.790038223
-0.5447,0.1984,0.7907,0.1966,-0.3441,0.3039,0.7373,0.4954,-17.1583738174,91.1376756806,49.4859144172
-0.5447,0.1984,0.7907,0.1966,-0.3441,0.3039,0.7373,0.4954,-18.1337478356,91.7855206756,47.6144135816
-0.5455,0.1918,0.7935,0.189,-0.3514,0.2973,0.7394,0.4912,-18.138792608,91.4766164608,48.2359997632
-0.5466,0.1835,0.7965,0.1815,-0.3579,0.2922,0.7412,0.4867,-18.768568292,92.237440584,46.07615928
-0.5469,0.1771,0.7986,0.178,-0.3657,0.2913,0.7381,0.4862,-19.0307926584,92.5113524176,45.4018164848
-0.5469,0.1771,0.7986,0.178,-0.3657,0.2913,0.7381,0.4862,-18.1578091096,92.3528376938,46.7042049374
-0.5405,0.1897,0.7988,0.1836,-0.3601,0.306,0.7321,0.4905,-18.4082021292,92.5800380496,46.8448460416
-0.5359,0.2257,0.7833,0.2196,-0.3318,0.3418,0.7129,0.5144,-15.9546091752,90.773649448,52.7361014136
-0.5359,0.2257,0.7833,0.2196,-0.3318,0.3418,0.7129,0.5144,-14.2620505548,92.1151130232,52.6711375404
-0.5324,0.2404,0.7769,0.2347,-0.3167,0.3572,0.7035,0.5263,-11.4418927152,87.9439901564,59.0427526696
-0.5286,0.2623,0.765,0.2573,-0.2913,0.389,0.6892,0.5373,-7.453808924,87.1947634032,61.6162374024
-0.5277,0.2625,0.7637,0.2631,-0.2827,0.4039,0.6784,0.5446,-8.00563138,88.58706101,59.53673115
-0.5277,0.2625,0.7637,0.2631,-0.2827,0.4039,0.6784,0.5446,-6.7600035448,88.2174899736,61.574460176
-0.5227,0.2599,0.7647,0.2725,-0.2529,0.4323,0.6488,0.5728,-6.9424132264,87.9284294348,61.6534577532
-0.5165,0.2658,0.763,0.2832,-0.2226,0.4627,0.6002,0.6132,-6.6629569984,87.466083504,60.588160336
-0.5073,0.275,0.7596,0.2996,-0.1891,0.4926,0.578,0.6223,-6.3965641936,86.4745286856,61.8742493992
-0.5073,0.275,0.7596,0.2996,-0.1891,0.4926,0.578,0.6223,-5.5501316778,84.9650804008,61.9149710786
-0.501,0.2816,0.7567,0.3113,-0.1878,0.4883,0.5949,0.6102,-5.3868856172,84.8949232378,60.5671692182
-0.4925,0.2884,0.7559,0.3204,-0.1837,0.484,0.611,0.5986,-4.9224459152,83.9817825608,60.650535
-0.4925,0.2884,0.7559,0.3204,-0.1837,0.484,0.611,0.5986,-4.1495118408,82.4968329912,59.74044642
-0.4907,0.2901,0.7546,0.3247,-0.2076,0.4705,0.6078,0.6049,-3.9985215436,82.4731998778,58.8715354314
-0.4833,0.296,0.7533,0.3333,-0.2017,0.4682,0.6339,0.5815,-3.5578723052,81.2331225986,58.4209893286
-0.4824,0.2972,0.7526,0.3353,-0.2023,0.4675,0.6368,0.5787,-2.7708719054,80.9000773776,57.2148537038
