S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
-0.4175,0.1859,0.8002,0.3882,-0.1252,0.412,0.6314,0.6448,-0.3943352496,75.2361364648,63.9633779432
-0.4223,0.1856,0.8004,0.3826,-0.1166,0.4223,0.6102,0.66,-0.565631846,74.783192584,64.860538554
-0.4258,0.1845,0.8012,0.3776,-0.1141,0.4213,0.6005,0.6699,-0.552820547,75.5144135336,66.8711204832
-0.4337,0.1796,0.8051,0.3624,-0.1123,0.4143,0.5838,0.689,-1.1962570444,75.189633496,67.5489629112
-0.4468,0.1764,0.8051,0.3477,-0.1618,0.3746,0.6299,0.6607,-1.5367848096,77.546670456,67.5064882728
-0.4501,0.1763,0.8049,0.3439,-0.1815,0.3526,0.6667,0.631,-3.5972860242,77.3969719066,68.3114397172
-0.4543,0.1779,0.8059,0.3352,-0.1911,0.3326,0.7167,0.5823,-3.8847656862,76.172455316,69.6760393542
-0.4541,0.1788,0.8077,0.3305,-0.1899,0.3316,0.7277,0.5694,-5.0936816098,77.439576058,68.8163857234
-0.458,0.1802,0.8104,0.3176,-0.197,0.3285,0.7328,0.5622,-5.325506898,77.367572359,69.068327439
-0.46,0.1846,0.8107,0.3112,-0.207,0.3239,0.7365,0.5565,-5.7259090702,76.8227945848,69.5782342326
-0.4609,0.1873,0.8112,0.307,-0.2103,0.3217,0.7334,0.5606,-4.9436043128,78.2645750022,68.375834059
-0.4672,0.1852,0.8129,0.2937,-0.2236,0.3292,0.717,0.5721,-4.7223881278,79.372959139,67.3022747804
-0.4675,0.1851,0.8145,0.2891,-0.2283,0.3295,0.7152,0.5724,-5.7065964708,78.2834225504,68.254253642
-0.4664,0.1846,0.8165,0.2854,-0.2294,0.3281,0.7179,0.5693,-6.131262116,79.382063504,66.400199604
-0.4667,0.182,0.819,0.2796,-0.2303,0.3292,0.7173,0.5691,-6.8701218884,79.1565308916,65.9538674112
-0.4663,0.1804,0.8209,0.2755,-0.2301,0.3283,0.7173,0.5697,-6.551582845,78.537150848,66.7902905814
-0.466,0.1799,0.8216,0.2742,-0.2287,0.328,0.7169,0.5709,-7.240948704,79.016900124,65.2062180324
-0.4664,0.1744,0.8237,0.2709,-0.2318,0.3229,0.7183,0.5708,-7.738768839,78.9833668892,64.7426585464
-0.4659,0.1707,0.8253,0.2692,-0.2327,0.3209,0.7192,0.5704,-7.3538154566,78.65032773,65.1884720992
-0.4653,0.1695,0.8257,0.2698,-0.2334,0.3197,0.7192,0.5709,-8.4411869244,79.122319884,64.2445269648
-0.4652,0.1675,0.8255,0.2721,-0.2382,0.3173,0.7211,0.5678,-8.2440538224,78.8609490694,65.3375308526
-0.4635,0.1688,0.8244,0.2773,-0.237,0.3163,0.7229,0.5667,-7.5247971444,79.1466766328,65.5516053636
-0.4602,0.1732,0.8231,0.2838,-0.2291,0.3175,0.7232,0.5688,-7.4071045148,78.8708591704,67.116426158
-0.4506,0.1871,0.8187,0.3024,-0.2109,0.3192,0.7362,0.5581,-5.6908050308,77.5305537,69.8056821132
-0.4472,0.1915,0.816,0.312,-0.2041,0.3231,0.7411,0.5518,-5.3496633364,78.9265720274,68.716805247
-0.4431,0.1958,0.8131,0.3225,-0.1937,0.3318,0.7393,0.5528,-3.7090611212,76.5773888694,71.8320354018
-0.432,0.2022,0.8117,0.3368,-0.1663,0.3597,0.72,0.5695,-3.0656576878,75.7933320214,72.2345549222
-0.4292,0.2034,0.8107,0.342,-0.1526,0.3789,0.6963,0.59,-3.1288702744,76.5555577762,70.850082727
-0.4279,0.2031,0.8098,0.346,-0.1313,0.3984,0.653,0.6304,-2.6097488844,75.3794993542,72.3522420642
-0.4212,0.2069,0.8068,0.3588,-0.103,0.4129,0.5771,0.6969,-1.9826913242,75.7913634066,70.6915471404
-0.4193,0.208,0.8059,0.3626,-0.1083,0.4152,0.5819,0.6907,-1.681629234,76.4332091848,69.2522908012
-0.4172,0.2087,0.8051,0.366,-0.1126,0.4193,0.5958,0.6755,-0.9787531416,75.7488480068,68.9167175676
-0.4121,0.2106,0.8032,0.3749,-0.1242,0.4117,0.6251,0.6513,0.0228317284,75.560467927,67.3177268702
-0.4102,0.2116,0.8024,0.3781,-0.1264,0.4086,0.6326,0.6455,0.0662673524,76.0836259348,66.6276577528
-0.4077,0.212,0.8024,0.3806,-0.1265,0.4061,0.6381,0.6417,0.6677717244,75.412276984,65.6859750836
-0.4046,0.2113,0.8032,0.3825,-0.1267,0.3966,0.6497,0.6359,0.9453283952,75.3450310756,64.0062568656
-0.4038,0.2119,0.8027,0.3841,-0.1266,0.395,0.6512,0.6354,1.2492855372,75.4362951204,63.4713337584
-0.4013,0.2135,0.8027,0.3859,-0.1275,0.391,0.6538,0.6351,1.1731364344,75.1440519784,62.7574772464
-0.4014,0.2111,0.8037,0.385,-0.1282,0.3897,0.6545,0.635,1.3557409708,75.024797722,62.0395391172
-0.4014,0.2106,0.8034,0.3858,-0.1267,0.3913,0.6523,0.6365,1.6706765362,75.035315986,61.8652969952
-0.4014,0.2119,0.8023,0.3874,-0.1226,0.3946,0.6469,0.6408,1.5162396856,74.8594162202,62.302341948
-0.4069,0.2113,0.8041,0.3782,-0.1146,0.4061,0.6258,0.6558,1.7982946816,75.155191945,63.7288176336
-0.4069,0.2113,0.8041,0.3782,-0.1146,0.4061,0.6258,0.6558,1.397925026,75.0551224388,64.3207172436
-0.418,0.2093,0.8051,0.3649,-0.1101,0.4096,0.6046,0.674,1.165986049,76.5430229666,65.1214944442
-0.4287,0.2037,0.8087,0.3473,-0.1374,0.3699,0.6174,0.6803,-0.8030411608,77.415613796,66.462460616
-0.4312,0.2019,0.8101,0.342,-0.1636,0.3439,0.6607,0.6467,-1.131341396,75.9042028624,68.6487747328
-0.4364,0.1994,0.8118,0.3325,-0.1848,0.3115,0.7305,0.5789,-2.99656818,77.3862391784,67.8797858848
-0.4387,0.1998,0.8145,0.3225,-0.1751,0.3145,0.7484,0.557,-3.7133120784,77.894154743,67.8143926834
-0.4404,0.1994,0.8162,0.3162,-0.1759,0.3148,0.7524,0.5511,-3.7974462588,77.1021256056,69.0793889712
-0.4465,0.1965,0.8178,0.3052,-0.1851,0.3112,0.7617,0.5371,-3.5117313556,79.6972591532,66.6801089864
-0.4518,0.1936,0.82,0.293,-0.2024,0.3063,0.7538,0.5448,-3.5380466936,81.6380874848,64.5051411432
-0.4526,0.1934,0.8207,0.2899,-0.2008,0.3104,0.7493,0.5493,-4.346428766,80.7851037434,65.6815146124
-0.4542,0.1918,0.8224,0.2836,-0.2029,0.3147,0.7485,0.5472,-4.763331846,82.267679389,63.384700694
-0.4534,0.1885,0.8267,0.2742,-0.2052,0.3143,0.7526,0.5409,-5.75190454,82.68307602,62.7410487376
-0.4536,0.1872,0.8282,0.2705,-0.2077,0.3127,0.7542,0.5386,-5.6656541032,81.879964791,63.7678431594
-0.4537,0.1853,0.8302,0.2655,-0.2088,0.3129,0.7536,0.5389,-6.5038585384,82.799544338,61.6921791348
-0.4547,0.1812,0.8321,0.2606,-0.2136,0.3107,0.7529,0.5392,-6.7870460916,82.1955476648,61.4509561092
-0.4543,0.1796,0.8327,0.2603,-0.2158,0.3094,0.7517,0.5408,-6.467327944,81.6565069254,62.5721292686
-0.4524,0.1782,0.834,0.2606,-0.2149,0.3081,0.7508,0.5432,-7.2085465376,81.6410941252,61.4530077156
-0.4503,0.1803,0.8337,0.2637,-0.2137,0.3108,0.7468,0.5475,-7.1608194708,80.7505318252,62.3926168576
-0.4489,0.1831,0.8326,0.2676,-0.2102,0.316,0.7416,0.553,-6.4763833026,81.056672161,62.9525360652
-0.4465,0.1912,0.8286,0.2781,-0.2061,0.3204,0.7374,0.5576,-5.8783336994,78.8598135082,65.1415877668
-0.4439,0.2025,0.8214,0.2952,-0.1915,0.3324,0.7297,0.5658,-2.925001961,76.7112538598,69.1695076188
-0.4442,0.205,0.8182,0.3018,-0.1864,0.337,0.7321,0.5617,-2.9985979648,78.5205096986,68.0420172648
-0.4396,0.2097,0.8156,0.312,-0.1846,0.3405,0.7343,0.5573,-0.2652127796,76.061430574,71.4891636606
-0.4287,0.213,0.8141,0.3286,-0.1695,0.3507,0.7292,0.5625,-0.77702511,75.050836091,72.150195691
-0.4287,0.213,0.8141,0.3286,-0.1695,0.3507,0.7292,0.5625,-0.7112388916,76.147725729,70.8777680148
-0.4198,0.2142,0.8125,0.343,-0.148,0.3735,0.6941,0.5972,-1.3797297564,74.196838931,73.0095163052
-0.4135,0.2171,0.8107,0.3529,-0.1102,0.3948,0.6237,0.6655,-0.99235088,74.5023899424,71.6058176576
-0.4135,0.218,0.8088,0.3565,-0.1019,0.3963,0.5956,0.6911,-0.3222298096,75.2364946736,70.6026104048
-0.4121,0.2187,0.8081,0.3593,-0.0992,0.4063,0.5896,0.6908,0.3266912928,74.8283957408,70.0994708464
-0.4067,0.221,0.8067,0.3672,-0.1129,0.4102,0.6113,0.6672,1.0208652464,75.017128794,68.1158835684
-0.4045,0.2219,0.8061,0.3704,-0.1208,0.4066,0.6255,0.6547,0.9900840544,75.4897376208,67.9481573184
-0.4029,0.2225,0.8046,0.3749,-0.1217,0.4073,0.6336,0.6463,1.630744304,74.7689330568,66.9033203448
-0.3986,0.2235,0.8046,0.3789,-0.1278,0.4035,0.6467,0.6343,2.3327831104,74.880124032,65.4697888568
-0.3976,0.2235,0.8042,0.3808,-0.1369,0.3993,0.6437,0.6382,2.3753014222,75.0802132544,65.233352549
-0.3959,0.224,0.8029,0.385,-0.1402,0.3977,0.643,0.6392,2.657174604,74.29747253,64.6336462556
-0.3931,0.2227,0.803,0.3884,-0.1246,0.4027,0.6495,0.6326,3.1297803272,73.9345710936,63.345556634
-0.3921,0.2227,0.8029,0.3898,-0.1239,0.4022,0.6506,0.632,3.2075132536,74.3056529082,63.0575112126
-0.3917,0.2206,0.8045,0.388,-0.122,0.4028,0.6492,0.6334,3.3869581184,73.8568593144,62.1246819904
-0.3893,0.2188,0.8051,0.3903,-0.1194,0.4016,0.6491,0.6348,3.448987337,73.7012635714,61.1342704202
-0.3897,0.2183,0.8046,0.3911,-0.1187,0.4011,0.6487,0.6356,3.998685414,74.058199664,61.177168838
-0.3909,0.2179,0.8043,0.3908,-0.118,0.4004,0.6486,0.6364,3.4991934972,74.041025692,60.7670391444
-0.3943,0.2208,0.8046,0.385,-0.1138,0.4022,0.6396,0.6449,3.690896019,74.4120902962,61.3707973896
-0.3954,0.2234,0.8045,0.3827,-0.1127,0.4057,0.6298,0.6525,3.3789634936,74.2966768218,62.3416720706
-0.4019,0.2248,0.8048,0.3742,-0.1133,0.4017,0.628,0.6566,3.307067689,74.6385797944,63.6771894476
-0.4158,0.2218,0.8071,0.3553,-0.1193,0.3892,0.6116,0.6782,1.9646071278,76.7252119182,64.5928452816
-0.4176,0.2218,0.8082,0.3507,-0.1204,0.3817,0.6058,0.6875,0.8258120996,75.3552155122,66.563812846
-0.4189,0.2228,0.8086,0.3476,-0.1327,0.3646,0.6262,0.6761,-0.3881301998,76.8208059164,66.547845802
-0.4254,0.22,0.8115,0.3344,-0.1751,0.3165,0.7101,0.6039,-0.9492803508,76.0620347526,69.1372870008
-0.4287,0.2197,0.8114,0.3306,-0.1759,0.3158,0.7453,0.5601,-1.0634566624,75.5285286392,69.5179420912
-0.431,0.2211,0.8112,0.3273,-0.1693,0.3227,0.7463,0.5568,-1.2975049088,76.8738378112,69.1418289344
-0.4352,0.2196,0.8136,0.3166,-0.1695,0.3252,0.7567,0.5411,-1.6550977208,77.6846709802,68.5128988378
-0.4371,0.2184,0.8139,0.314,-0.1745,0.3239,0.7619,0.5328,-2.1163331856,76.911084756,69.2651477888
-0.4375,0.2198,0.8133,0.314,-0.1816,0.3236,0.7605,0.5327,-2.2353475136,77.739404716,68.1152707328
-0.4387,0.2175,0.8159,0.307,-0.1859,0.3204,0.7564,0.539,-3.1290666524,77.3773483448,68.4443321844
-0.4397,0.2168,0.817,0.3032,-0.183,0.3244,0.7464,0.5513,-3.2074148472,77.0841293368,69.1096573464
-0.4407,0.2166,0.819,0.2963,-0.1793,0.3298,0.7446,0.5518,-3.9312681782,78.7000530038,67.5332942294
-0.4407,0.2166,0.8204,0.2925,-0.1789,0.3315,0.7481,0.5461,-4.135779709,79.2286561086,66.3974081564
-0.4384,0.2158,0.8245,0.285,-0.1776,0.3297,0.7557,0.5371,-4.0418505802,78.4359825222,67.2060233318
-0.4387,0.213,0.8264,0.2814,-0.179,0.3275,0.7578,0.5352,-4.644355081,79.5040182206,65.4079498402
-0.4396,0.208,0.828,0.2789,-0.1813,0.3245,0.7587,0.5347,-5.5078317556,79.5445784782,64.9474087244
-0.4381,0.2026,0.8299,0.2794,-0.1858,0.3214,0.7561,0.5388,-4.8798921076,79.0794418692,66.1929407348
-0.4374,0.2009,0.8306,0.2796,-0.1895,0.32,0.7528,0.5429,-5.7137425556,78.8717587428,65.9517799956
-0.436,0.1977,0.8317,0.2807,-0.1916,0.3187,0.749,0.5482,-4.7470266284,77.661847982,67.765870426
-0.4263,0.21,0.825,0.3057,-0.1773,0.3295,0.7296,0.5723,-3.8328999516,78.1032222272,68.5842554074
-0.4248,0.2132,0.8218,0.3139,-0.1709,0.3339,0.7327,0.5677,-2.231290862,73.4039710052,72.1688435344
-0.4248,0.2131,0.8197,0.3194,-0.1694,0.3367,0.7369,0.5609,0.051279534,74.1616072984,73.3222188944
-0.4184,0.2167,0.8158,0.3351,-0.1538,0.347,0.7119,0.5907,-0.995043552,75.648378375,71.120379939
-0.4133,0.2191,0.8148,0.3421,-0.1323,0.3627,0.6643,0.64,-0.53248976,74.4647708914,71.5649165242
-0.41,0.2174,0.8146,0.3476,-0.1226,0.3693,0.6445,0.658,-0.987880228,73.586972504,71.49473705
-0.4017,0.2183,0.8131,0.3601,-0.1038,0.3817,0.5969,0.6979,-0.0649914392,74.4090958584,70.7267159664
-0.3995,0.2191,0.8122,0.364,-0.0974,0.3933,0.5881,0.6999,-0.3404921232,73.4132929744,70.8589090464
-0.3988,0.2193,0.8114,0.3666,-0.1027,0.3968,0.6023,0.6849,0.9798978848,74.04865975,68.7829047792
-0.3953,0.2219,0.8072,0.3777,-0.1143,0.3952,0.6116,0.6756,1.0502123038,74.491404439,68.0869079152
-0.3927,0.2233,0.8054,0.3834,-0.1221,0.3931,0.6141,0.6732,1.5333759408,72.9835522282,68.1307841824
-0.3905,0.2218,0.8054,0.3866,-0.1223,0.3925,0.6192,0.6689,1.1724476322,72.9922713634,67.2023854684
-0.3876,0.2183,0.8057,0.3909,-0.1292,0.3891,0.6345,0.655,1.619040025,73.5299427246,66.4152074456
-0.3862,0.2178,0.8053,0.3933,-0.132,0.3872,0.6371,0.6531,1.209572767,72.998208856,65.775063689
-0.3847,0.2179,0.804,0.3974,-0.1425,0.3826,0.6354,0.6552,2.039052918,72.3761877096,65.2896981036
-0.3831,0.2181,0.8028,0.4011,-0.129,0.3886,0.6417,0.6484,2.1929361598,72.871515208,64.5322449806
-0.3824,0.2177,0.8028,0.402,-0.1279,0.3908,0.6424,0.6466,2.5807519052,72.4350373168,63.978279198
-0.3811,0.2178,0.8023,0.4042,-0.1286,0.3916,0.6428,0.6455,2.7472044774,72.3238907028,63.2123542882
-0.3811,0.2157,0.8032,0.4036,-0.1276,0.3916,0.6419,0.6467,2.9193899102,72.690581217,62.6511469744
-0.3803,0.2159,0.8029,0.4048,-0.1254,0.3909,0.6422,0.6472,2.4933335678,72.535109009,62.3514761776
-0.3809,0.2167,0.802,0.4057,-0.1239,0.3912,0.642,0.6475,2.8430890438,72.4316842604,63.009955009
-0.3867,0.2166,0.8033,0.3977,-0.1233,0.3922,0.6366,0.6524,2.9768780816,72.6875915392,62.8856385728
-0.3881,0.218,0.8042,0.3936,-0.1206,0.3914,0.629,0.6607,2.4967328486,73.7755890954,63.37900486
-0.391,0.2222,0.8038,0.3892,-0.1179,0.3911,0.6228,0.6671,1.887438564,72.9013979216,65.6293542988
-0.3983,0.2299,0.8008,0.3834,-0.1181,0.3848,0.6049,0.6869,1.3524608184,72.6096221584,66.6787603984
-0.4046,0.2284,0.8021,0.3748,-0.1172,0.3804,0.5983,0.6953,1.508766504,73.6947025128,67.1331311776
-0.4133,0.223,0.8054,0.3614,-0.1411,0.356,0.6304,0.6751,-0.551101056,75.9159142288,67.5440284816
-0.4218,0.2124,0.8126,0.3413,-0.1937,0.2874,0.7448,0.5701,-1.1638786124,74.4321247302,69.2837527734
-0.4218,0.2124,0.8126,0.3413,-0.1937,0.2874,0.7448,0.5701,-3.3322376596,77.339293087,68.0474252966
-0.4219,0.2094,0.8169,0.3326,-0.1807,0.2875,0.7698,0.5403,-4.6489525088,79.8020263456,65.6935337432
-0.4227,0.208,0.8242,0.3139,-0.1696,0.2928,0.7721,0.5378,-4.0812220588,78.6057101474,67.0292463134
-0.4227,0.208,0.8242,0.3139,-0.1696,0.2928,0.7721,0.5378,-3.7814120696,79.6765900348,65.5782030218
-0.4266,0.2156,0.8256,0.2996,-0.1751,0.3049,0.76,0.5463,-3.5294057348,79.9082253364,65.560535278
-0.4254,0.2167,0.8264,0.2984,-0.1707,0.3097,0.7605,0.5444,-4.2444210592,79.3392701268,66.5786500932
-0.4254,0.2167,0.8264,0.2984,-0.1707,0.3097,0.7605,0.5444,-4.8052845064,79.6678385228,65.5909414944
-0.4226,0.2151,0.8308,0.2911,-0.1654,0.3079,0.7656,0.5399,-6.181461113,79.7425662886,65.5567287102
-0.4208,0.2142,0.8338,0.2855,-0.1635,0.3073,0.7666,0.5395,-5.7188154896,79.0111995656,66.158468252
-0.4208,0.2142,0.8338,0.2855,-0.1635,0.3073,0.7666,0.5395,-6.5305095304,79.3541905004,65.669691652
-0.4222,0.2134,0.8347,0.2815,-0.164,0.3051,0.7696,0.5362,-6.1799897802,79.7495093864,65.2444760416
-0.4233,0.2125,0.8348,0.2803,-0.1708,0.3093,0.7649,0.5384,-6.4334234308,79.2443622568,65.564930322
-0.4233,0.2125,0.8348,0.2803,-0.1708,0.3093,0.7649,0.5384,-5.6989815824,78.8714375804,65.7654741984
-0.4233,0.213,0.8345,0.281,-0.1742,0.3129,0.7603,0.5416,-4.001048414,77.786659143,67.6583784924
-0.4214,0.218,0.8324,0.2861,-0.178,0.3231,0.749,0.5502,-4.066625807,78.2325928342,67.6801502682
-0.4212,0.2241,0.8268,0.2979,-0.1756,0.3282,0.7471,0.5505,-1.880863233,77.3608781894,69.1613475148
-0.4184,0.2295,0.8217,0.3112,-0.1695,0.3377,0.7513,0.541,0.4852848098,76.3662579598,70.7976096122
-0.4184,0.2295,0.8217,0.3112,-0.1695,0.3377,0.7513,0.541,-0.1278909152,77.668365485,69.3730087554
-0.4091,0.2364,0.8177,0.3286,-0.1487,0.3546,0.7365,0.5563,1.6156760476,74.678554775,72.2462759438
-0.4055,0.2366,0.8177,0.3328,-0.127,0.3732,0.7059,0.5883,1.8191218808,74.1734140112,72.5155059104
-0.4,0.2366,0.8136,0.3491,-0.096,0.4002,0.6461,0.6427,2.1024199626,75.1750712494,70.8113324164
-0.4,0.2366,0.8136,0.3491,-0.096,0.4002,0.6461,0.6427,2.0984410012,73.4010992062,72.5377167996
-0.3929,0.2363,0.8124,0.3601,-0.0639,0.4198,0.5852,0.6907,2.3467415288,73.271694994,71.6477190788
-0.3874,0.2368,0.8103,0.3703,-0.0626,0.4346,0.5824,0.684,3.0050040056,74.000173096,70.4203019176
-0.3874,0.2368,0.8103,0.3703,-0.0626,0.4346,0.5824,0.684,3.058653532,73.0328668604,70.5353528028
-0.384,0.2368,0.8081,0.3787,-0.0674,0.4373,0.5958,0.6701,3.5784442208,72.771487614,69.6209227416
-0.3801,0.2366,0.8063,0.3862,-0.0665,0.4314,0.6171,0.6546,3.867110075,73.2362576478,69.0786587226
-0.3801,0.2366,0.8063,0.3862,-0.0665,0.4314,0.6171,0.6546,3.7044937484,72.6726634648,68.5479882932
-0.3768,0.2335,0.807,0.3899,-0.0787,0.4138,0.6365,0.6459,3.8564304856,72.7916367444,66.5744612176
-0.3758,0.2321,0.8074,0.391,-0.0798,0.4097,0.6403,0.6447,4.1940268246,73.0141339794,65.959670254
-0.3749,0.2315,0.8064,0.3942,-0.0802,0.4045,0.6488,0.6394,4.025439387,72.8316448356,65.0780424426
-0.3748,0.2301,0.8072,0.3934,-0.0941,0.3934,0.6547,0.6384,4.1622437752,72.9117924236,64.062267088
-0.3751,0.2294,0.8076,0.3928,-0.095,0.3927,0.655,0.6384,4.5125566208,72.883403832,63.6523276016
-0.3751,0.2294,0.8076,0.3928,-0.095,0.3927,0.655,0.6384,4.2676011804,73.000962864,63.3177008068
-0.3775,0.2301,0.8061,0.3932,-0.0919,0.3967,0.6472,0.6443,4.433582955,73.0057502216,64.1772626962
-0.3828,0.2304,0.8072,0.3854,-0.0865,0.4091,0.6218,0.6621,4.1946927338,72.9771144988,64.628045199
-0.3828,0.2304,0.8072,0.3854,-0.0865,0.4091,0.6218,0.6621,3.8623419916,73.4883573564,66.2681208804
-0.3927,0.2293,0.8107,0.3685,-0.0899,0.3951,0.5927,0.6959,2.3622994116,74.8055152978,67.3654040114
-0.3959,0.2331,0.8102,0.3638,-0.1234,0.3574,0.6473,0.6616,2.0060183476,73.378561482,69.4329803472
-0.3959,0.2331,0.8102,0.3638,-0.1234,0.3574,0.6473,0.6616,1.3395357212,72.619617235,70.2738746864
-0.3989,0.2337,0.8108,0.3587,-0.1453,0.3361,0.7054,0.6068,1.07574199,73.0180064044,71.2358862712
-0.4075,0.2315,0.8118,0.3479,-0.1375,0.3405,0.7335,0.5718,0.296916418,72.30071329,71.7796281468
-0.4103,0.2316,0.8137,0.3402,-0.1362,0.3461,0.7385,0.5622,0.1473042534,72.8239096886,70.9417857878
-0.4161,0.229,0.8152,0.3312,-0.141,0.3502,0.7212,0.5806,0.2839115352,72.2147225074,71.742547413
-0.4161,0.229,0.8152,0.3312,-0.141,0.3502,0.7212,0.5806,0.121894768,71.735845501,72.4886860202
-0.4175,0.229,0.8153,0.3292,-0.1415,0.3527,0.7128,0.5892,0.00916539959997,72.1779286978,71.7863654888
-0.419,0.2274,0.8181,0.3215,-0.1434,0.356,0.7111,0.5889,-0.5762846788,72.0545171056,71.7811281348
-0.419,0.2274,0.8181,0.3215,-0.1434,0.356,0.7111,0.5889,-0.3243154288,71.672329312,71.8015690016
-0.4196,0.2264,0.8209,0.314,-0.1477,0.3519,0.7165,0.5838,-1.0638661696,72.854182229,70.6072561722
-0.4199,0.2255,0.8234,0.3075,-0.1477,0.3504,0.7214,0.5786,-0.8963197604,72.9808200392,70.0958788804
-0.4213,0.2244,0.8242,0.3044,-0.1511,0.3496,0.7218,0.5776,-0.833687898,72.410544773,70.488967137
-0.4211,0.2246,0.8247,0.3032,-0.1528,0.3491,0.722,0.5773,-1.0336590112,73.0204013884,69.529860772
-0.4195,0.2251,0.826,0.3015,-0.1527,0.348,0.7232,0.5765,-1.5397842326,73.0378351714,69.33670779
-0.4202,0.2206,0.828,0.2985,-0.1555,0.3448,0.7235,0.5773,-1.1341846246,72.6993129202,69.901845726
-0.4195,0.2178,0.8294,0.2975,-0.1586,0.3444,0.7216,0.5791,-1.851021711,73.0305017378,69.2493474892
-0.4195,0.2178,0.8294,0.2975,-0.1586,0.3444,0.7216,0.5791,-1.4929251754,72.7478689888,69.546951925
-0.4195,0.2163,0.8301,0.2967,-0.1669,0.3458,0.7183,0.58,-1.098085216,72.721719204,70.20210086
-0.4171,0.2196,0.828,0.3036,-0.168,0.3497,0.7137,0.5831,-0.4785994,72.817596177,70.493547951
