S8_w,S8_x,S8_y,S8_z,S11_w,S11_x,S11_y,S11_z,S4_w,S4_x,S4_y,S4_z,S5_w,S5_x,S5_y,S5_z,S5_4_rel_w,S5_4_rel_x,S5_4_rel_y,S5_4_rel_z,middle_pose_orientation_x,middle_pose_orientation_y,middle_pose_orientation_z
-0.3277,0.1271,0.7498,0.5604,-0.377,0.2967,0.6593,0.5788,-0.3479,0.1465,0.9221,-0.0841,-0.2913,0.1692,0.8685,0.3633,0.884076311,-0.45014343,0.037897671,-0.119765337,-11.83147482,-5.870168482,-0.371702607
-0.3033,0.1192,0.7623,0.559,-0.3742,0.3093,0.6935,0.5322,-0.3604,0.1845,0.9111,0.077,-0.3054,0.1516,0.8725,0.3497,0.943572276,-0.303338261,0.015952505,-0.131919588,0.667539657,-1.082525997,0.910486451
-0.2963,0.1176,0.7683,0.5549,-0.3725,0.3095,0.6987,0.5264,-0.3543,0.1921,0.9092,0.1039,-0.3051,0.1491,0.874,0.3474,0.96759549,-0.219291275,0.01898514,-0.123733056,9.873043692,-1.045241131,1.980065445
-0.2849,0.1116,0.7792,0.5469,-0.3713,0.3032,0.7196,0.5022,-0.3306,0.225,0.8895,0.2208,-0.3109,0.1333,0.878,0.3385,0.969320591,-0.204068309,0.022773539,-0.135111376,20.51685524,-1.648169779,3.056054481
-0.2808,0.1135,0.778,0.5502,-0.3723,0.3035,0.7223,0.4974,-0.3215,0.2343,0.8843,0.2441,-0.3125,0.1302,0.8793,0.3348,0.970102257,-0.199165534,0.023379366,-0.136704449,27.56604274,-1.993530178,3.122218251
-0.2761,0.1054,0.7872,0.5412,-0.375,0.3031,0.7355,0.4758,-0.2991,0.275,0.8566,0.3177,-0.3193,0.122,0.8835,0.3201,0.987724681,0.057817552,0.058535715,-0.132780478,34.4819244,-1.660345887,2.256603752
-0.2754,0.1022,0.7901,0.5379,-0.374,0.3042,0.7391,0.4703,-0.2927,0.2847,0.8502,0.3319,-0.32,0.1207,0.8854,0.3145,0.985405077,0.082270519,0.062399688,-0.135331724,39.7796953,-1.483666149,0.901162594
-0.2727,0.0914,0.7935,0.5363,-0.3714,0.3029,0.7512,0.4538,-0.2847,0.3071,0.8303,0.3675,-0.322,0.1162,0.8901,0.3007,0.977060413,0.143265819,0.063596019,-0.144164492,43.50233179,-0.738212712,0.149594789
-0.2716,0.0889,0.7937,0.5369,-0.3702,0.302,0.7537,0.4511,-0.2816,0.3123,0.8233,0.3811,-0.3208,0.1152,0.8914,0.2984,0.977060413,0.143265819,0.063596019,-0.144164492,46.36802794,-0.224136031,0.203180172
-0.2774,0.0863,0.7946,0.5329,-0.3692,0.3005,0.7587,0.4444,-0.2886,0.3048,0.83,0.3671,-0.3216,0.1107,0.8949,0.2885,0.975418376,0.155168342,0.055967472,-0.146114408,45.02273395,-0.349233365,0.363804759
-0.2792,0.091,0.7937,0.5326,-0.369,0.3027,0.7532,0.4523,-0.2988,0.2947,0.8403,0.3427,-0.3193,0.1144,0.895,0.2896,0.980626209,0.12330466,0.047031203,-0.144762786,39.74920238,-0.133097061,0.536702224
-0.2883,0.1225,0.7761,0.5471,-0.3779,0.3061,0.7276,0.4837,-0.3352,0.2614,0.8659,0.2634,-0.3131,0.1371,0.8875,0.3087,0.98904552,0.042597003,0.025402725,-0.139029335,31.92232229,1.01335196,1.124113913
-0.2916,0.1311,0.7713,0.5502,-0.3806,0.3084,0.7143,0.4996,-0.3519,0.2418,0.8794,0.2102,-0.3099,0.1436,0.8858,0.3139,0.990224041,0.031512862,0.02379195,-0.133780534,20.81356609,1.764515672,0.86007695
-0.3126,0.1526,0.7507,0.5615,-0.3961,0.3076,0.6784,0.5368,-0.3889,0.2163,0.8877,0.1176,-0.3066,0.1677,0.875,0.335,0.971718185,-0.193395264,-0.015380878,-0.134630863,13.37725788,3.992346625,-0.293514458
-0.3198,0.1544,0.7465,0.5626,-0.3963,0.3064,0.6744,0.5423,-0.3925,0.1956,0.8974,0.0468,-0.3056,0.1688,0.8763,0.3317,0.971718185,-0.193395264,-0.015380878,-0.134630863,0.284811512,2.022167108,-2.046431708
-0.3292,0.1649,0.7369,0.5668,-0.4072,0.3,0.6423,0.5758,-0.3994,0.1661,0.9009,-0.033,-0.3044,0.1784,0.8696,0.3451,0.933147945,-0.333680835,-0.014230972,-0.133001849,-5.677984881,1.630025051,-2.536443468
-0.3311,0.1629,0.7409,0.561,-0.4058,0.2952,0.6327,0.5895,-0.3887,0.1517,0.9059,-0.0712,-0.3023,0.1793,0.8688,0.3486,0.929794047,-0.343220836,-0.012320041,-0.132403566,-12.58780863,-1.722047838,-2.335263713
-0.3418,0.1647,0.7481,0.5442,-0.4077,0.2924,0.6066,0.6165,-0.371,0.1273,0.9097,-0.1358,-0.2973,0.1871,0.8642,0.36,0.871531465,-0.476495038,0.02107519,-0.113759482,-17.45092436,-4.164265307,-1.970933546
-0.345,0.1632,0.7521,0.5372,-0.4053,0.2923,0.6027,0.622,-0.3649,0.1156,0.9082,-0.1687,-0.2951,0.1896,0.864,0.361,0.871531465,-0.476495038,0.02107519,-0.113759482,-23.42190593,-6.359160865,-1.587321765
-0.3601,0.1573,0.7576,0.5209,-0.3909,0.3085,0.5932,0.6325,-0.3534,0.0918,0.9022,-0.2293,-0.2906,0.1912,0.8651,0.3612,0.81803013,-0.565210983,0.033457794,-0.101211794,-28.2908262,-7.931755875,-1.018392736
-0.3628,0.1572,0.7574,0.5194,-0.3879,0.3157,0.5973,0.6268,-0.3514,0.0864,0.8998,-0.2434,-0.2895,0.1919,0.8649,0.3621,0.81803013,-0.565210983,0.033457794,-0.101211794,-31.35074603,-8.787532857,-0.751834867
-0.366,0.1568,0.7522,0.5249,-0.3907,0.3087,0.5926,0.633,-0.3515,0.0874,0.9008,-0.2392,-0.2915,0.1911,0.8634,0.3647,0.809757661,-0.576797713,0.03668757,-0.101246981,-31.08900159,-8.704170434,-0.73504152
-0.3671,0.1554,0.7487,0.5296,-0.4002,0.2974,0.595,0.6302,-0.3551,0.0947,0.9035,-0.2201,-0.2938,0.1907,0.861,0.3684,0.807577908,-0.579282592,0.039835649,-0.103260458,-28.37035134,-7.826880139,-1.063249037
-0.3437,0.1455,0.7312,0.5709,-0.401,0.3023,0.6246,0.5979,-0.3748,0.1342,0.9112,-0.1052,-0.3016,0.1837,0.8566,0.3761,0.832269398,-0.540442993,0.041176019,-0.116419741,-19.04494453,-4.799930481,-1.729645896
-0.3351,0.1414,0.7288,0.5799,-0.4011,0.3073,0.6436,0.5746,-0.3823,0.1511,0.9105,-0.0432,-0.3072,0.1764,0.8591,0.369,0.832269398,-0.540442993,0.041176019,-0.116419741,-8.648452285,-1.011613794,-1.371524028
-0.3003,0.132,0.7558,0.5665,-0.4031,0.3127,0.6752,0.5325,-0.3604,0.1959,0.9038,0.1214,-0.3217,0.1608,0.864,0.3522,0.971205149,-0.208386542,0.028845387,-0.111819276,6.619088616,0.599583142,0.746270769
-0.2965,0.1288,0.7598,0.564,-0.4026,0.3112,0.6871,0.5184,-0.3516,0.2101,0.8948,0.1773,-0.3267,0.1535,0.8648,0.3489,0.971891316,-0.201693895,0.033316102,-0.116777052,18.04301113,0.514120046,2.170134266
