S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.2781,0.0289,0.887,0.3674,-0.23,0.2676,0.8429,0.406,19.1872485462,88.5241793136,53.3634336018
-0.276,0.0245,0.888,0.367,-0.2471,0.2617,0.8448,0.3957,18.8777081292,89.579883604,53.3637871236
-0.2745,0.0238,0.8884,0.3668,-0.2382,0.2621,0.8327,0.4255,19.9184370736,89.1251624252,54.01384924
-0.2745,0.0238,0.8884,0.3668,-0.2382,0.2621,0.8327,0.4255,19.763171734,89.640999553,53.682032585
-0.2716,0.0214,0.8892,0.3673,-0.239,0.2515,0.8299,0.4367,19.5010060432,89.7639719662,54.2282295524
-0.2706,0.0201,0.8907,0.3645,-0.2474,0.235,0.8339,0.4337,19.50343988,89.4351715178,53.9879263762
-0.2706,0.0201,0.8907,0.3645,-0.2474,0.235,0.8339,0.4337,19.70617589,90.34903092,53.275291616
-0.2711,0.0183,0.8892,0.3678,-0.247,0.2302,0.8334,0.4375,19.2673904104,89.725360668,52.7645370596
-0.2669,0.0122,0.8913,0.3662,-0.2401,0.2199,0.8347,0.4439,19.6756740506,89.8278990226,52.7824305758
-0.2669,0.0122,0.8913,0.3662,-0.2401,0.2199,0.8347,0.4439,18.0677412668,89.6446545376,52.3265173254
-0.2641,0.0101,0.8914,0.3678,-0.2312,0.2247,0.8385,0.4391,17.9147005798,90.2121092514,51.89958413
-0.2683,0.0134,0.8903,0.3674,-0.2214,0.2432,0.8405,0.4304,19.5940902664,90.3647039488,52.5302566704
-0.2683,0.0134,0.8903,0.3674,-0.2214,0.2432,0.8405,0.4304,20.0080989016,90.5165795896,52.7827028704
-0.2766,0.0222,0.8864,0.3704,-0.2197,0.2573,0.8494,0.4049,22.0647725724,89.5765752254,54.817108945
-0.2771,0.0245,0.8853,0.3724,-0.2072,0.2647,0.8443,0.417,19.7170465372,90.02084516,53.3119967712
-0.2771,0.0245,0.8853,0.3724,-0.2072,0.2647,0.8443,0.417,21.4677364616,88.61030338,54.8376085636
-0.2735,0.0178,0.887,0.3713,-0.1985,0.2613,0.8403,0.4314,19.1009007414,89.0779963702,52.6828234392
-0.2714,0.012,0.8896,0.367,-0.1966,0.2541,0.8428,0.4315,20.3617580516,89.035813182,53.1438196668
-0.2714,0.012,0.8896,0.367,-0.1966,0.2541,0.8428,0.4315,18.7782793006,90.0765400504,51.6950769882
-0.2749,0.0132,0.889,0.3656,-0.2038,0.2543,0.8472,0.4193,20.4862567756,90.2179682652,52.632186462
-0.2764,0.0147,0.8882,0.3665,-0.2213,0.2522,0.8558,0.3935,19.8709465238,89.5579508802,53.0406525658
-0.2764,0.0147,0.8882,0.3665,-0.2213,0.2522,0.8558,0.3935,20.275213326,90.0888450872,53.3741446656
-0.2742,0.0121,0.888,0.3687,-0.2233,0.256,0.8408,0.4214,18.1201346094,90.0795371482,53.0638816164
-0.2708,0.0064,0.8905,0.3654,-0.2204,0.2451,0.8378,0.435,19.1362949324,90.20404422,54.089360114
-0.2708,0.0064,0.8905,0.3654,-0.2204,0.2451,0.8378,0.435,17.4773150252,90.9017841284,51.6355900172
-0.2687,0.0032,0.8904,0.3671,-0.2278,0.228,0.8388,0.4385,18.1661225864,91.0175732568,51.9167205592
-0.2691,0.0017,0.8907,0.3662,-0.2311,0.2218,0.8418,0.4343,19.063146802,91.0925492344,52.6653566582
-0.2702,0.0013,0.8905,0.3658,-0.233,0.2139,0.8423,0.4362,19.114404643,91.6166448266,52.3059193648
-0.2711,0.0023,0.8902,0.3659,-0.2341,0.2077,0.8388,0.4453,19.8514523012,91.7343162844,52.2975986168
-0.2722,0.0028,0.8905,0.3644,-0.2346,0.2072,0.8385,0.4459,19.328790779,91.048572575,52.182294617
-0.2729,0.004,0.8906,0.3635,-0.2338,0.2095,0.8381,0.4459,20.1307692682,91.7758062746,51.860188128
-0.272,0.0067,0.89,0.3657,-0.2267,0.2321,0.8387,0.4372,19.806958975,91.3249147022,52.1142640898
-0.2715,0.0072,0.8897,0.3668,-0.2207,0.2455,0.8381,0.434,19.6872950718,90.9831084614,52.3692437848
-0.2717,0.007,0.8896,0.3668,-0.2159,0.2584,0.845,0.4152,19.543001364,90.7445645544,53.162511776
-0.2752,0.0068,0.8898,0.3638,-0.2058,0.2647,0.8463,0.4138,20.5899458136,89.9386485108,53.56002693
-0.2764,0.0077,0.8898,0.3629,-0.2085,0.2657,0.8424,0.4197,20.2215094046,89.874701686,52.7695543554
-0.2784,0.0095,0.889,0.3631,-0.2103,0.2666,0.8374,0.4281,21.569935592,89.2099396792,52.8716779284
-0.2807,0.0098,0.8886,0.3624,-0.2091,0.2673,0.8339,0.435,21.189381342,88.711792894,52.757416252
-0.2825,0.0095,0.8882,0.362,-0.2075,0.2657,0.84,0.425,20.8737036462,88.937502846,52.5682934634
-0.283,0.0093,0.8881,0.362,-0.21,0.2621,0.8522,0.4011,20.6360817492,89.010459543,52.9981915554
-0.2822,0.007,0.8884,0.3616,-0.2077,0.2597,0.8581,0.3911,19.724835144,89.6166670732,52.5511287656
-0.2816,0.0057,0.8886,0.3619,-0.2191,0.2561,0.8644,0.3729,20.2291923932,89.7855437548,52.9413269808
-0.2804,0.0046,0.889,0.3619,-0.2264,0.2562,0.8566,0.3863,19.007588038,90.3394525192,52.9856115664
-0.2799,0.0028,0.8897,0.3605,-0.2186,0.2478,0.8424,0.4255,18.837275868,91.1340445092,52.3444209356
-0.2769,0.0018,0.89,0.3619,-0.2156,0.2395,0.842,0.4325,19.2973507626,90.9492723568,52.7534411482
-0.2756,0.001,0.89,0.3629,-0.219,0.2316,0.8434,0.4323,18.4914005776,90.9863512992,52.7616054288
-0.2759,0,0.8906,0.3612,-0.2262,0.2186,0.849,0.4244,19.0303427672,91.3725607368,52.290066338
-0.2763,0.0004,0.8898,0.363,-0.2242,0.2178,0.8482,0.4274,19.1261549184,91.3139716388,52.059843842
-0.2767,0.0005,0.8892,0.3641,-0.2199,0.2193,0.8475,0.4302,18.8986246952,91.1820490444,52.210925666
-0.2767,0.0001,0.8888,0.3651,-0.208,0.2324,0.8497,0.4249,18.503222746,90.7974010804,53.7140350792
-0.2794,-0.0001,0.8879,0.3653,-0.2087,0.2345,0.8542,0.4143,18.6461216824,91.375352032,52.8550960648
-0.2807,-0.0004,0.8878,0.3646,-0.2102,0.2332,0.8547,0.4132,18.5773050064,90.905953616,53.3526177328
-0.28,-0.0033,0.8884,0.3635,-0.2108,0.219,0.8515,0.4271,17.823400117,91.386055097,52.4448585756
-0.2785,-0.0056,0.8889,0.3637,-0.2119,0.2123,0.8524,0.4281,18.1894261248,91.6966324676,52.8768073052
-0.2774,-0.0062,0.889,0.364,-0.2114,0.2113,0.8519,0.4298,17.1320966924,91.4271828928,52.5850173386
-0.2797,-0.0061,0.889,0.3622,-0.2158,0.2105,0.8519,0.4282,18.2217885652,91.7583374432,52.1266905252
-0.2805,-0.0061,0.8886,0.3625,-0.2165,0.208,0.8521,0.4287,18.1835478668,91.8217535758,52.413749871
-0.2806,-0.0062,0.8887,0.3623,-0.2165,0.2067,0.8527,0.428,18.1547363412,92.2932144322,52.116944149
-0.2814,-0.0072,0.8897,0.3591,-0.2229,0.197,0.8557,0.4233,18.0386834256,92.805702332,51.951612416
-0.2823,-0.0073,0.8898,0.3582,-0.2285,0.1915,0.8582,0.4177,17.8715542566,92.3208023608,52.1055028266
-0.2829,-0.0073,0.8898,0.3579,-0.2291,0.1885,0.8588,0.4174,18.1043221196,93.0179788296,51.3489584016
-0.2838,-0.0081,0.8901,0.3563,-0.2305,0.1851,0.8612,0.4133,17.7996468732,92.9056568822,51.5668750582
-0.2843,-0.0079,0.8901,0.3558,-0.2311,0.1896,0.8619,0.4095,17.825998688,92.6875575808,51.7145454792
-0.2844,-0.0068,0.8897,0.3569,-0.2301,0.1947,0.8612,0.4091,18.3036418608,92.3936689752,51.4731205008
-0.2833,-0.0047,0.8894,0.3583,-0.2244,0.2133,0.8585,0.4085,18.5766753244,91.742244996,51.9168849324
-0.2835,-0.0042,0.8892,0.3588,-0.2224,0.2211,0.8587,0.4051,18.5995790466,92.192986381,51.3949933728
-0.2824,-0.0028,0.8889,0.3605,-0.2175,0.2276,0.861,0.3992,18.8739604218,91.658516895,52.0999443024
-0.2828,-0.0012,0.8886,0.3609,-0.2,0.2459,0.8675,0.3831,19.3259811478,90.992522624,53.4432228354
-0.2835,-0.0008,0.8886,0.3604,-0.2089,0.257,0.841,0.4277,19.2286205342,91.1016045634,52.828348776
-0.2849,0.0006,0.8886,0.3594,-0.2197,0.2617,0.8303,0.44,21.1038449992,89.4056262584,52.331066496
-0.2852,0.0024,0.8883,0.3598,-0.2214,0.2678,0.8148,0.4639,21.5311445922,88.6767946302,51.5259887714
-0.2843,0.002,0.8889,0.3592,-0.2203,0.2681,0.8134,0.4667,20.9087003458,88.3583292956,51.5066516442
-0.285,0.0015,0.8892,0.3576,-0.2222,0.2662,0.8228,0.45,20.6814267706,88.9356519532,51.474324071
-0.2849,0.001,0.8898,0.3563,-0.221,0.2627,0.8318,0.4359,20.619449591,89.2945667126,51.2250515088
-0.2841,0.0008,0.8897,0.3571,-0.218,0.2594,0.8397,0.4243,20.613078102,88.8651202688,52.0401426334
-0.2846,0,0.89,0.3561,-0.2149,0.2584,0.8512,0.4029,19.820121642,89.9816647668,52.5322279374
-0.2843,-0.0017,0.8922,0.3508,-0.2283,0.2459,0.8696,0.3619,19.1998005804,91.9352715308,51.605928234
-0.2833,-0.0021,0.8923,0.3511,-0.2245,0.2416,0.8607,0.3877,19.0316773296,90.9211769436,52.5579759144
-0.2822,-0.0032,0.8934,0.3494,-0.2347,0.2292,0.8561,0.3991,18.354073242,92.3353728638,52.4418092302
-0.2822,-0.0021,0.8936,0.3488,-0.2347,0.2167,0.8592,0.3995,19.0212212856,92.2166029664,52.285149604
-0.2818,-0.0019,0.8928,0.3513,-0.2339,0.2108,0.8616,0.398,18.308693027,91.7605572614,52.2813249252
-0.2817,-0.0037,0.8922,0.3529,-0.2328,0.2044,0.8648,0.3949,17.632361659,90.9905036854,52.7676182912
-0.2793,-0.0061,0.8941,0.3497,-0.2279,0.2114,0.8661,0.3913,17.4879855464,91.0636658108,51.5605232172
-0.2787,-0.0046,0.8942,0.3502,-0.2244,0.2261,0.8636,0.3906,18.6749341068,91.8046675536,51.6918507152
-0.2821,-0.0023,0.8928,0.3511,-0.2201,0.2537,0.8594,0.3853,19.25434883,90.2021670508,51.4377511916
-0.2839,-0.0013,0.8927,0.3497,-0.225,0.2603,0.861,0.3744,21.1212866798,90.3298875852,52.0394639906
-0.2867,0.0017,0.892,0.3494,-0.2219,0.2642,0.8617,0.3719,20.4344232088,90.9374390752,51.2376759528
-0.2898,0.0023,0.8917,0.3474,-0.2197,0.2714,0.8461,0.4024,21.7139152468,90.0376802068,51.94217007
-0.2911,0.0024,0.8925,0.3443,-0.224,0.2745,0.8379,0.4149,22.0103680748,89.5438984248,50.2547255132
-0.2911,0.0004,0.8933,0.3424,-0.2264,0.2752,0.8277,0.4332,21.5758726744,89.6853638984,49.9805527968
-0.2904,-0.0014,0.8941,0.3407,-0.2248,0.2739,0.8281,0.4343,21.0178771836,89.4593350596,49.0109925792
-0.2893,-0.0029,0.8952,0.3389,-0.2178,0.2634,0.8439,0.4132,20.4572658992,90.948154139,49.0232942956
-0.2896,-0.0048,0.8965,0.3351,-0.2236,0.2548,0.8676,0.3635,21.1713832542,90.3542226252,50.2728383304
-0.2901,-0.0042,0.8963,0.3353,-0.223,0.2579,0.8664,0.3646,20.326672607,92.229249181,49.0921100268
-0.2893,-0.0029,0.8958,0.337,-0.2211,0.2649,0.8585,0.3793,21.3240762128,90.5347397744,49.9946438928
-0.2879,-0.002,0.8946,0.3415,-0.2247,0.2713,0.8386,0.4154,21.2470032456,90.8838297936,49.7000073312
-0.2872,-0.0021,0.8944,0.3425,-0.2244,0.2764,0.8291,0.4309,21.810137438,88.9321668792,50.998001096
-0.2869,-0.0019,0.894,0.3441,-0.2257,0.2792,0.8194,0.4467,22.0735883968,88.2847830496,50.3735067904
-0.2869,-0.0023,0.8929,0.3469,-0.2206,0.2877,0.8045,0.4705,21.9498471896,88.5843098932,49.4180473356
-0.2872,-0.0026,0.8928,0.3468,-0.2179,0.2906,0.8009,0.4759,22.0274804524,87.2884579564,50.38320835
-0.2869,-0.0028,0.8928,0.3471,-0.2133,0.2949,0.796,0.4834,21.9172570178,86.6713099252,50.1615267414
-0.2858,-0.0022,0.8915,0.3512,-0.2077,0.3016,0.7889,0.4934,21.9174882286,86.831523865,49.8928418704
-0.2864,-0.0026,0.892,0.3496,-0.2094,0.302,0.7904,0.4901,21.769975461,85.8200492254,50.5480142336
-0.2871,-0.0032,0.8924,0.348,-0.2127,0.3023,0.7918,0.4861,22.0553590932,86.5334672524,49.4513201634
-0.2883,-0.0057,0.8931,0.345,-0.2203,0.3012,0.7981,0.4727,22.0529894346,86.3453731642,49.977062954
-0.2916,-0.0076,0.8937,0.3408,-0.2272,0.2938,0.807,0.4589,21.8177019168,87.2979828386,48.921339046
-0.2941,-0.0092,0.895,0.3352,-0.2395,0.277,0.829,0.4226,21.9255785766,90.6453199082,47.618377394
-0.2951,-0.0114,0.8967,0.3295,-0.2431,0.2684,0.8434,0.3966,21.5529635024,89.733505672,49.1935656044
-0.2965,-0.0126,0.8976,0.3258,-0.2418,0.2553,0.8652,0.3573,20.6589523024,92.6307910336,47.08850472
-0.2965,-0.0126,0.8976,0.3258,-0.2418,0.2553,0.8652,0.3573,20.4751760416,93.4811870814,47.4868455222
-0.2973,-0.0117,0.8978,0.3244,-0.2475,0.2475,0.8767,0.3297,20.5263764324,92.9058692568,48.2603832004
-0.298,-0.0103,0.8981,0.3229,-0.2496,0.2505,0.8791,0.3192,20.8051100136,93.5095052736,47.9406513716
-0.298,-0.0103,0.8981,0.3229,-0.2496,0.2505,0.8791,0.3192,21.4980301994,92.4643782688,48.0791435364
-0.2994,-0.0094,0.8979,0.3222,-0.2475,0.2694,0.8582,0.3599,21.260224393,92.4022496534,47.8194203722
-0.2992,-0.0083,0.897,0.325,-0.241,0.29,0.826,0.4188,22.1593421086,90.2606580546,48.2155946596
-0.2992,-0.0083,0.897,0.325,-0.241,0.29,0.826,0.4188,22.556080706,88.4319237612,49.0802577364
-0.2986,-0.0074,0.8964,0.3272,-0.236,0.2977,0.814,0.4393,22.1928627244,88.8565141302,47.7057590678
-0.2999,-0.0052,0.8954,0.3289,-0.2228,0.3121,0.7987,0.4636,22.7284579832,87.2556760892,48.6656728572
-0.3009,-0.0025,0.8937,0.3325,-0.2064,0.3246,0.7846,0.486,22.7363717444,85.8962283266,48.7601649662
-0.304,-0.0032,0.8928,0.332,-0.2022,0.3256,0.7806,0.4935,22.7320786182,86.2865860366,48.377522
-0.304,-0.0032,0.8928,0.332,-0.2022,0.3256,0.7806,0.4935,22.566213513,86.1536518092,48.392251884
-0.305,-0.0042,0.8941,0.3278,-0.2026,0.3234,0.7826,0.4916,22.2166217558,87.474202174,46.7732179144
-0.3092,-0.0038,0.8952,0.3208,-0.2133,0.3054,0.7987,0.4723,22.5013206312,87.292784943,47.9642371776
-0.3092,-0.0038,0.8952,0.3208,-0.2133,0.3054,0.7987,0.4723,22.2805124586,91.059572871,45.5639820498
-0.3107,-0.0049,0.8989,0.3085,-0.2382,0.273,0.8356,0.4126,21.9226551456,92.123033512,45.6698239776
-0.3084,-0.002,0.898,0.3137,-0.244,0.2722,0.8451,0.3898,22.2619790804,91.6380392018,47.058213869
-0.3093,-0.0006,0.8983,0.312,-0.248,0.2805,0.8441,0.3837,23.1315794272,90.9774258976,47.561377788
-0.3103,0.0008,0.8977,0.3127,-0.2542,0.2836,0.8434,0.3787,24.2467115076,90.3627880944,46.9401577272
-0.3114,0.0023,0.897,0.3134,-0.2576,0.2911,0.8391,0.3802,23.701079303,90.495966736,46.74644861
-0.3098,0.0031,0.8959,0.318,-0.2395,0.3167,0.8124,0.4268,24.0208572204,87.447534484,48.4087684272
-0.3123,0.004,0.8928,0.3245,-0.2246,0.3308,0.7914,0.4622,24.2617612412,86.112162524,49.2352607004
-0.3135,0.0052,0.8915,0.3269,-0.2175,0.3386,0.7838,0.4728,24.0030771362,86.8735677626,47.5543516516
-0.3145,0.008,0.8893,0.3317,-0.2098,0.3469,0.7744,0.4854,24.671508907,84.5714443642,48.7261764668
-0.315,0.009,0.8887,0.3327,-0.2045,0.3515,0.7702,0.4911,25.0332674876,83.90201588,48.7922355244
-0.3143,0.0109,0.8886,0.3338,-0.1954,0.3584,0.7633,0.5006,24.7124827442,84.4954113374,48.1251876728
-0.3143,0.0109,0.8886,0.3338,-0.1954,0.3584,0.7633,0.5006,25.0028171348,83.5930035116,48.698470146
-0.3146,0.0147,0.888,0.3348,-0.1965,0.3598,0.7638,0.4983,25.91978838,84.9021700752,48.0138118536
-0.3189,0.0139,0.8912,0.322,-0.2283,0.3412,0.7854,0.463,25.4344945898,84.5700023976,48.5850303502
-0.3189,0.0139,0.8912,0.322,-0.2283,0.3412,0.7854,0.463,25.5940807782,87.4184349144,45.680598393
-0.3151,0.0137,0.8931,0.3205,-0.2446,0.329,0.8029,0.4327,25.3985902868,88.5736870736,46.6268342508
-0.3127,0.0141,0.8945,0.3189,-0.2593,0.3171,0.8173,0.405,25.7580329168,87.7336183248,47.9215071752
-0.3087,0.0188,0.8944,0.3228,-0.269,0.3109,0.8362,0.3628,26.1761441496,88.780384176,48.382112928
-0.307,0.0222,0.8931,0.3278,-0.2725,0.3131,0.8463,0.3336,26.8288317502,88.5233401778,49.5860343078
-0.307,0.0222,0.8931,0.3278,-0.2725,0.3131,0.8463,0.3336,26.4707740816,88.5289235558,49.8398497064
-0.3025,0.0194,0.8937,0.3303,-0.296,0.3,0.8575,0.2949,25.7823593164,88.8497458992,50.0776661404
-0.2996,0.0178,0.8942,0.332,-0.288,0.2984,0.8534,0.3155,24.7977603864,88.8118479752,50.6207953
-0.2951,0.0158,0.8941,0.3364,-0.2784,0.2943,0.8521,0.3311,25.744805034,88.9913201968,50.5245134692
-0.2942,0.0145,0.8945,0.3359,-0.2669,0.2962,0.8474,0.3503,25.1927091572,88.6619220664,51.40615154
-0.2942,0.0145,0.8945,0.3359,-0.2669,0.2962,0.8474,0.3503,25.3325389848,88.9400007054,51.091265985
-0.2939,0.0158,0.894,0.3376,-0.267,0.2916,0.8475,0.354,25.4387926208,88.8817101392,50.988398647
-0.2974,0.0194,0.8935,0.3356,-0.2653,0.2918,0.8532,0.3413,25.744861342,89.0975071542,50.7415304664
-0.3007,0.0199,0.8936,0.3324,-0.2497,0.2956,0.8538,0.348,25.4329610992,89.0215042,50.5512991456
-0.3007,0.0199,0.8936,0.3324,-0.2497,0.2956,0.8538,0.348,25.6234574244,88.948642444,52.0471899912
-0.3025,0.0189,0.8945,0.3284,-0.242,0.3051,0.8286,0.402,25.7244458544,88.2782836364,50.9364732528
-0.3027,0.0183,0.894,0.3297,-0.239,0.3107,0.8163,0.4241,25.2599786134,87.8212687532,50.365413015
-0.3027,0.0183,0.894,0.3297,-0.239,0.3107,0.8163,0.4241,25.53618961,87.30235433,50.56699095
-0.3015,0.0177,0.8944,0.3297,-0.2322,0.3148,0.8126,0.4318,24.9729086436,86.5338335092,51.119223508
-0.2987,0.0183,0.8939,0.3335,-0.2265,0.3194,0.8119,0.4328,25.2384077764,86.7423030068,50.6570893584
-0.2987,0.0183,0.8939,0.3335,-0.2265,0.3194,0.8119,0.4328,25.1460989784,85.964860722,51.2435639196
-0.2993,0.0182,0.8935,0.334,-0.2319,0.3173,0.8174,0.421,24.874044866,86.816010782,50.841730338
-0.2981,0.0166,0.8939,0.334,-0.2319,0.3103,0.8271,0.4071,25.2612623144,86.976771971,51.2340349002
-0.2969,0.0145,0.8948,0.3328,-0.2324,0.3022,0.8413,0.3831,24.2117952456,87.377035535,51.3278809618
-0.2986,0.0131,0.8953,0.3302,-0.2397,0.2952,0.8544,0.354,24.212215482,89.2388703536,51.1277571148
-0.299,0.0123,0.8958,0.3284,-0.2521,0.2877,0.8623,0.3317,24.316749114,88.694826778,51.9550118194
-0.2953,0.0115,0.8967,0.3292,-0.2566,0.2856,0.8607,0.3342,23.2591346126,89.7471323864,51.3341296346
-0.2915,0.0098,0.8977,0.33,-0.2615,0.2711,0.856,0.354,22.7319789334,89.9133664178,52.0044632484
-0.2915,0.0098,0.8977,0.33,-0.2615,0.2711,0.856,0.354,23.381610737,89.427910332,52.046924941
