S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.376,0.1061,0.8742,0.288,-0.2505,0.3786,0.7822,0.4265,37.2322161638,75.3625915096,50.8517870778
-0.3782,0.1018,0.8747,0.2851,-0.2512,0.3775,0.7814,0.4284,36.1208282004,76.1350944008,50.781723873
-0.3803,0.0972,0.875,0.2833,-0.2542,0.3709,0.7821,0.4311,36.2373544482,76.0456986406,52.1270408654
-0.3813,0.0953,0.8748,0.2829,-0.2572,0.3663,0.7838,0.4304,35.3537348232,76.4531207126,50.9857593784
-0.382,0.0921,0.8754,0.2811,-0.2594,0.363,0.7847,0.4301,34.7394952318,77.0297016782,50.9412823826
-0.3814,0.0917,0.8744,0.2853,-0.2673,0.3536,0.7878,0.4274,34.9966500446,77.4198649126,51.9709799012
-0.3782,0.0919,0.8759,0.2849,-0.27,0.3506,0.7896,0.4249,34.5015500086,77.1539452678,51.3169443316
-0.3739,0.0945,0.8767,0.2872,-0.2741,0.3495,0.7927,0.4172,35.1087999778,76.1411751436,52.3782575114
-0.3732,0.1046,0.8731,0.2955,-0.2839,0.3511,0.7961,0.4027,35.3158767732,77.1836785824,53.0698434924
-0.3699,0.1127,0.8706,0.3039,-0.2839,0.3624,0.7916,0.4014,37.1738828208,74.927108118,53.3281113132
-0.3674,0.118,0.869,0.3094,-0.2826,0.3674,0.7892,0.4026,39.245322038,72.39584132,55.04957396
-0.359,0.1254,0.8673,0.3211,-0.2683,0.3811,0.785,0.4078,38.4843705508,74.0139502672,55.965950416
-0.3549,0.1275,0.8666,0.3265,-0.2578,0.3875,0.7855,0.4078,39.8739759922,70.9472176838,58.191719322
-0.3514,0.1293,0.8664,0.3301,-0.2657,0.3893,0.7933,0.3853,39.6447674924,71.603288604,60.0809390652
-0.3467,0.1312,0.8662,0.3349,-0.2721,0.3873,0.7808,0.4077,39.9301047576,72.408877392,59.1633490008
-0.3436,0.1309,0.8667,0.3369,-0.2669,0.3915,0.7751,0.4179,39.6037248828,72.972997878,60.2770109904
-0.3414,0.1312,0.8666,0.3391,-0.2638,0.3956,0.7695,0.4262,39.9451737368,73.0420439352,59.3716205364
-0.3394,0.1312,0.866,0.3428,-0.2699,0.3892,0.767,0.4328,40.6703494164,73.025476336,58.0289077236
-0.338,0.1279,0.8669,0.3432,-0.2742,0.3807,0.7691,0.4338,40.6602691594,72.5812476208,59.0470723642
-0.3369,0.1268,0.8673,0.3436,-0.2752,0.3749,0.7711,0.4346,40.8657039434,73.0793493242,57.9009601388
-0.3356,0.1252,0.8676,0.3447,-0.2774,0.3674,0.7691,0.4431,41.0298562856,72.825144143,57.0892699638
-0.3343,0.1246,0.8676,0.3461,-0.2778,0.3611,0.7689,0.4484,40.883506064,73.2185928392,57.3963197944
-0.3334,0.1243,0.8679,0.3464,-0.2766,0.3613,0.7691,0.4487,40.8741702504,73.0611054826,57.103761909
-0.3329,0.1234,0.8687,0.3453,-0.2748,0.3608,0.7702,0.4482,40.8649644588,72.9287325514,56.895228013
-0.335,0.1253,0.8682,0.3436,-0.2684,0.3672,0.773,0.442,40.81754934,73.246612011,56.893120075
-0.3353,0.1264,0.8679,0.3439,-0.2644,0.3728,0.7728,0.4401,40.996041549,72.8285628766,56.8508474228
-0.3359,0.1267,0.8681,0.3425,-0.2605,0.377,0.7734,0.4378,40.818786866,72.95789715,57.405644594
-0.3386,0.1275,0.8688,0.3379,-0.2548,0.377,0.7807,0.4282,40.786203706,72.833215425,56.916264579
-0.3402,0.1273,0.8695,0.3347,-0.2564,0.376,0.7897,0.411,40.5158670708,73.3851864048,57.1381494444
-0.3407,0.1265,0.8697,0.3338,-0.2603,0.3701,0.7975,0.3989,40.2724767608,73.3768064872,58.062214284
-0.3431,0.126,0.871,0.328,-0.2611,0.3562,0.8053,0.3952,40.0795148348,73.4447783686,57.5715560418
-0.3432,0.1254,0.872,0.3255,-0.2606,0.3594,0.7966,0.41,39.8974983276,72.9350863176,57.2986767494
-0.3435,0.1246,0.8724,0.3243,-0.2622,0.3594,0.7949,0.4123,39.452755614,73.007623732,57.6056327904
-0.3446,0.1243,0.8729,0.322,-0.2645,0.3586,0.7931,0.4149,39.8403586148,73.1679863328,56.7335389616
-0.3453,0.1229,0.8737,0.3193,-0.2662,0.3612,0.7866,0.4239,39.44425921,73.217993342,55.7197003032
-0.345,0.122,0.8743,0.3187,-0.2643,0.363,0.7832,0.4299,38.7814871,73.112841825,55.50408225
-0.3439,0.1196,0.8754,0.3176,-0.2563,0.365,0.7771,0.4439,38.60738276,73.100095135,55.05583545
-0.343,0.1171,0.8762,0.3173,-0.2513,0.3645,0.7738,0.4528,37.5302968768,73.3753378,54.6243626144
-0.3426,0.1154,0.877,0.3164,-0.2473,0.3636,0.7724,0.4581,37.615182277,73.0894597926,54.4927450448
-0.3413,0.1129,0.8783,0.315,-0.2374,0.3645,0.7661,0.4729,36.5853732438,73.7650788066,54.3053095876
-0.3412,0.1115,0.879,0.3136,-0.2346,0.3646,0.764,0.4776,36.0872974824,73.57600521,53.9328468972
-0.3408,0.111,0.8793,0.3134,-0.2335,0.3639,0.7639,0.479,36.4307105628,73.3540741176,53.8653246692
-0.3405,0.1099,0.8798,0.3128,-0.2336,0.3629,0.7641,0.4793,35.7889689852,73.6041668658,53.7603421116
-0.341,0.1103,0.8797,0.3122,-0.24,0.3629,0.7661,0.4729,35.7002122554,73.559975114,53.7099103542
-0.341,0.1103,0.8797,0.3122,-0.24,0.3629,0.7661,0.4729,36.2421625988,73.5279141888,53.8496205476
-0.3409,0.1105,0.8801,0.3112,-0.2573,0.3577,0.7745,0.4537,36.0854581408,73.7601749952,53.546143078
-0.3389,0.114,0.8794,0.3141,-0.2631,0.3593,0.7781,0.4428,36.7494752084,73.6916331298,53.962330192
-0.3389,0.114,0.8794,0.3141,-0.2631,0.3593,0.7781,0.4428,37.2935554564,73.769283306,54.3551197356
-0.3384,0.1208,0.8759,0.3219,-0.2702,0.3594,0.7858,0.4243,38.018880458,72.313328477,55.066594997
-0.3362,0.123,0.8745,0.327,-0.2701,0.3649,0.7882,0.4154,39.4424128968,72.144647631,56.3573795992
-0.3362,0.123,0.8745,0.327,-0.2701,0.3649,0.7882,0.4154,39.1300568164,72.500146544,56.6735962042
-0.3298,0.1262,0.8734,0.3352,-0.2533,0.3723,0.7916,0.4127,39.6745093022,71.601012476,58.3679778446
-0.3275,0.1271,0.8733,0.3373,-0.2707,0.371,0.8046,0.3762,40.0273997332,72.7715817758,59.507002073
-0.3275,0.1271,0.8733,0.3373,-0.2707,0.371,0.8046,0.3762,39.7299052336,72.6371941924,58.6956376644
-0.3224,0.1314,0.8717,0.3446,-0.2645,0.3771,0.7905,0.4035,40.4686259668,72.3998829148,59.3815491224
-0.3202,0.133,0.8708,0.3482,-0.2565,0.3836,0.7803,0.4219,40.8146255024,72.6751523546,59.2787177802
-0.3202,0.133,0.8708,0.3482,-0.2565,0.3836,0.7803,0.4219,40.491373686,72.6162203986,58.2321452202
-0.3159,0.132,0.8719,0.3499,-0.256,0.3818,0.7752,0.4331,40.7434479726,72.677823188,58.8354392104
-0.3153,0.1303,0.872,0.3507,-0.2615,0.3722,0.7734,0.4412,40.8592167618,72.8696802092,58.299167024
-0.3153,0.1303,0.872,0.3507,-0.2615,0.3722,0.7734,0.4412,40.875707712,72.5247684536,57.673681316
-0.3135,0.1276,0.8732,0.3505,-0.26,0.3637,0.7673,0.4594,40.7069924792,72.958498172,57.8825201496
-0.3131,0.1248,0.8741,0.3496,-0.2593,0.361,0.7635,0.4683,40.6121317236,72.9804530642,57.5756923286
-0.3128,0.1253,0.8739,0.3503,-0.2583,0.3616,0.7633,0.4688,40.9929797762,72.804920102,57.4790045864
-0.3127,0.1257,0.8737,0.3506,-0.2551,0.3622,0.765,0.4674,40.8779802902,72.748859415,57.5340710584
-0.314,0.1297,0.8726,0.3508,-0.2455,0.366,0.7725,0.457,40.8835618288,72.2524732024,57.9728894344
-0.3151,0.1311,0.8723,0.35,-0.2407,0.3681,0.7739,0.4556,40.9693018704,72.6017169228,57.8918597388
-0.3156,0.1321,0.8721,0.3496,-0.2358,0.369,0.7768,0.4524,40.5984067156,72.3838511504,58.09053309
-0.3181,0.1343,0.8718,0.3474,-0.2284,0.3701,0.7894,0.4331,40.196283795,72.756599585,58.0693035
-0.3191,0.1343,0.8723,0.3449,-0.2356,0.3602,0.808,0.4022,40.1668187252,73.0588839734,57.9589987506
-0.3208,0.1337,0.8736,0.3404,-0.2332,0.3568,0.8119,0.3988,40.0993989592,72.8768310976,58.4771793096
-0.3235,0.1336,0.8738,0.3375,-0.2302,0.3606,0.8016,0.4174,40.1223838586,72.9347811726,57.9102946872
-0.3237,0.1336,0.8736,0.3377,-0.2328,0.3629,0.7943,0.4277,39.877366399,72.5797815952,57.9004260826
-0.3241,0.1316,0.8745,0.3358,-0.2348,0.3652,0.7894,0.4338,40.2399714268,71.6193716184,57.3239453172
-0.3237,0.1289,0.8764,0.3324,-0.2336,0.3684,0.7802,0.448,39.6341557928,71.4860493484,56.8009101324
-0.323,0.1285,0.8765,0.3328,-0.2279,0.3709,0.7756,0.457,39.3312732428,71.4018330244,56.3504216288
-0.3226,0.1273,0.877,0.3322,-0.2241,0.3709,0.7742,0.4611,39.0106671548,71.159198298,56.2624438818
-0.3223,0.1262,0.8778,0.3311,-0.218,0.3709,0.7719,0.4678,38.57406263,71.3244691602,55.9674161926
-0.3214,0.1242,0.8782,0.3313,-0.209,0.3731,0.7653,0.4808,38.260568868,71.1457045168,55.740864485
-0.3209,0.1225,0.8789,0.3306,-0.2062,0.3723,0.7648,0.4835,37.7869282732,71.0078052428,55.8933382054
-0.3212,0.1211,0.8798,0.3285,-0.2044,0.3696,0.7653,0.4854,37.278930818,71.7717243444,55.5907796902
-0.322,0.1195,0.8805,0.3265,-0.2041,0.3686,0.7648,0.4871,37.4223034896,71.4948692528,55.200941228
-0.3228,0.1186,0.8809,0.3248,-0.2077,0.3663,0.7679,0.4826,36.8369918792,71.8500217056,55.343688206
-0.324,0.1181,0.8806,0.3247,-0.2127,0.3657,0.7703,0.477,36.7476568958,72.4970500906,55.0348601516
-0.3245,0.1174,0.8813,0.3226,-0.2301,0.3636,0.7788,0.4561,37.2925934912,72.413282344,55.0187188864
-0.3258,0.1176,0.8813,0.3212,-0.2413,0.3575,0.789,0.4373,37.0559552288,72.931095542,55.1134377056
-0.3269,0.119,0.8805,0.3218,-0.2458,0.3577,0.7923,0.4286,38.1043297864,73.4168846784,54.9829234552
-0.3251,0.1235,0.8791,0.3258,-0.2468,0.3608,0.7993,0.4122,38.410933086,73.2904106892,55.5452486016
-0.3247,0.1261,0.8781,0.3277,-0.2395,0.3677,0.8007,0.4076,39.307025278,73.0558793036,56.2180883968
-0.3244,0.1306,0.8764,0.3308,-0.2338,0.3743,0.8011,0.4041,40.8162453212,72.5717237222,57.158732537
-0.3215,0.1355,0.875,0.3355,-0.244,0.3851,0.8064,0.3764,40.1896605372,73.1289572208,57.2271592152
-0.32,0.1361,0.875,0.3368,-0.2431,0.3886,0.7967,0.3937,41.3349618942,72.7920270524,57.616211077
-0.3168,0.1359,0.8756,0.338,-0.2393,0.3897,0.7908,0.4067,40.9585491912,73.4776226108,57.2620405672
-0.315,0.1353,0.8762,0.3386,-0.2322,0.3931,0.7818,0.4244,40.8596232148,73.5257890172,57.6573628164
-0.3134,0.1349,0.8765,0.3392,-0.2312,0.3921,0.778,0.4328,41.0283486036,73.912596186,55.9527776208
-0.3122,0.1337,0.8776,0.3381,-0.2396,0.3804,0.7797,0.4356,41.1327535448,74.2070102084,55.1711319024
-0.311,0.1334,0.8778,0.3389,-0.2407,0.371,0.7772,0.4473,41.3610097304,73.8213010136,56.19858632
-0.3098,0.1334,0.8778,0.3399,-0.2367,0.3665,0.7769,0.4538,41.2339012028,73.6928573252,55.0547571096
-0.3093,0.1322,0.8787,0.3385,-0.2357,0.363,0.7765,0.4577,41.228384752,73.834697715,55.437873053
-0.3092,0.1314,0.8789,0.3383,-0.2361,0.3643,0.775,0.459,41.5377475878,73.7009661664,56.031420927
-0.308,0.1312,0.879,0.3391,-0.2327,0.3659,0.776,0.4578,41.312404385,73.5423063072,55.3839277562
-0.3081,0.1309,0.8787,0.34,-0.2312,0.3679,0.7792,0.4516,41.2390928084,73.252716463,56.0172600004
-0.3093,0.1334,0.8777,0.3406,-0.2312,0.3723,0.7827,0.4418,41.8949937364,73.45806903,55.9477007216
-0.3095,0.1349,0.8775,0.3403,-0.2255,0.3765,0.7816,0.443,41.5387182018,72.9481724466,56.3361242268
-0.3109,0.1366,0.8771,0.3395,-0.2169,0.3818,0.7824,0.4413,41.6494815388,73.2900674174,56.259750275
-0.3148,0.1382,0.8767,0.3361,-0.2123,0.3887,0.7882,0.4271,41.131953574,73.7739224622,56.515446683
-0.3165,0.138,0.8768,0.3344,-0.2174,0.3872,0.794,0.415,41.7071118852,73.6664699522,55.8114958206
-0.3193,0.1364,0.8771,0.3316,-0.2282,0.3809,0.8032,0.3969,41.4617095626,74.3374340812,55.6610992842
-0.3213,0.1326,0.8787,0.327,-0.2315,0.3696,0.8113,0.3892,40.942836178,73.9955252064,56.3156349914
-0.3219,0.1311,0.8793,0.3253,-0.2273,0.3709,0.8046,0.404,40.9712380508,74.4865367,55.6224539202
-0.3244,0.1288,0.8799,0.3223,-0.2282,0.3701,0.8025,0.4083,40.770425609,74.6854242516,55.216048789
-0.3262,0.1255,0.8805,0.3198,-0.2358,0.3724,0.7898,0.4263,40.1113069644,74.4270100144,54.5798253768
-0.3267,0.1242,0.8809,0.3189,-0.2338,0.3755,0.7854,0.4328,40.1152073318,73.9816516946,54.2979731032
-0.3278,0.121,0.8818,0.3164,-0.2308,0.3744,0.7827,0.4402,39.167605824,74.4458964728,53.8511976096
-0.3278,0.1174,0.8831,0.3143,-0.219,0.3775,0.7772,0.4531,38.5805668708,74.3152694246,53.041572555
-0.3276,0.1158,0.8839,0.3127,-0.2149,0.3771,0.7766,0.4564,37.9269429968,74.5317397806,53.278250011
-0.3284,0.1143,0.8841,0.3118,-0.2106,0.3767,0.7756,0.4605,37.2697332756,74.83601092,52.5664275348
-0.3293,0.114,0.8844,0.3103,-0.2109,0.3756,0.7755,0.4614,37.390624213,74.4907283536,52.5521861848
-0.3293,0.114,0.8844,0.3103,-0.2109,0.3756,0.7755,0.4614,37.337740596,74.8152706978,52.2905082004
-0.3286,0.1156,0.8845,0.3099,-0.2168,0.3772,0.7772,0.4545,37.5914079616,74.6049673002,52.3988391904
-0.3284,0.1211,0.8836,0.3106,-0.2357,0.3739,0.7886,0.4272,37.639951548,74.6435585584,52.7122773088
-0.3293,0.1231,0.8833,0.3099,-0.244,0.3712,0.7943,0.4143,38.745916386,74.8076364372,52.8964497864
-0.328,0.1279,0.8814,0.3146,-0.2475,0.3757,0.7952,0.4063,40.0264956144,74.2576742106,53.8495761738
-0.3248,0.1348,0.8788,0.3223,-0.2322,0.3903,0.8001,0.3917,39.807432207,74.3986901676,54.3715674684
-0.3235,0.1369,0.8776,0.3258,-0.251,0.3909,0.8073,0.3637,40.779457776,74.2121218332,56.160158367
-0.3219,0.1384,0.8774,0.3274,-0.2507,0.3942,0.7929,0.3909,40.9210895172,75.0178483714,56.571098152
-0.3215,0.1394,0.8774,0.3275,-0.2505,0.3983,0.7843,0.4041,40.642455525,75.1458990672,56.1994897266
-0.3215,0.1394,0.8774,0.3275,-0.2505,0.3983,0.7843,0.4041,41.3498509182,75.4262309048,55.4254705498
-0.3214,0.1396,0.8772,0.328,-0.2521,0.3939,0.7862,0.4038,41.4548513952,75.0657807712,55.2774768112
-0.319,0.1389,0.8775,0.3299,-0.2571,0.3751,0.7853,0.4199,41.2015216968,74.9904024256,55.2638153528
-0.319,0.1389,0.8775,0.3299,-0.2571,0.3751,0.7853,0.4199,41.2697063764,75.4173551712,55.3081102956
-0.317,0.1361,0.879,0.3291,-0.2499,0.3628,0.7834,0.4382,41.3176120232,75.5153255164,55.1023052424
-0.3173,0.1343,0.8794,0.3283,-0.249,0.3535,0.7819,0.449,41.27538458,75.3463883186,55.0022523152
-0.3179,0.1336,0.8792,0.3285,-0.2491,0.3551,0.7825,0.4465,41.216779045,75.742654377,54.66278483
-0.3179,0.1336,0.8792,0.3285,-0.2491,0.3551,0.7825,0.4465,41.329880159,75.265240795,54.833988638
-0.3181,0.134,0.8789,0.3291,-0.2471,0.3583,0.7876,0.4359,41.6108539884,75.3506445484,54.6481409344
-0.3216,0.1354,0.8782,0.3266,-0.2441,0.3627,0.7979,0.4147,41.4099071,75.6159046728,54.655710288
-0.3234,0.139,0.8773,0.326,-0.2246,0.3757,0.7991,0.4118,41.0390394182,75.7355456652,55.232208593
-0.3257,0.1403,0.8775,0.3225,-0.2252,0.3746,0.8175,0.3747,40.734800591,76.004948301,54.941798994
-0.3257,0.1403,0.8775,0.3225,-0.2252,0.3746,0.8175,0.3747,41.0363416602,75.5865010726,55.704867548
-0.327,0.1401,0.8783,0.3191,-0.2249,0.3754,0.8059,0.3985,41.2201159824,74.9067871752,55.0751716312
-0.3283,0.14,0.8781,0.3182,-0.2283,0.375,0.8035,0.4017,40.6098139524,74.899737582,54.6461471568
-0.3283,0.14,0.8781,0.3182,-0.2283,0.375,0.8035,0.4017,40.9549337286,74.8111103186,54.2089543992
-0.3286,0.1366,0.8801,0.3139,-0.2301,0.3781,0.793,0.4183,39.8619746036,74.8322997166,53.7174080296
-0.3269,0.1316,0.8822,0.3123,-0.2208,0.3811,0.7827,0.4395,39.521845191,74.4725153722,52.8326259908
-0.3269,0.1316,0.8822,0.3123,-0.2208,0.3811,0.7827,0.4395,38.4115577376,75.4337074464,53.1161238
-0.3242,0.1231,0.8853,0.3094,-0.2033,0.384,0.7741,0.4602,36.9742634558,75.3331542188,52.6820909952
-0.3211,0.1196,0.8883,0.3057,-0.1846,0.3845,0.7658,0.481,37.0845328188,74.6365394468,52.1973079912
-0.3205,0.1187,0.8901,0.3013,-0.1815,0.3859,0.7641,0.4839,36.9801110756,75.148346616,52.0095609264
-0.3205,0.1187,0.8901,0.3013,-0.1815,0.3859,0.7641,0.4839,37.200601668,74.9266647672,51.7881646344
-0.3231,0.1207,0.8888,0.3015,-0.1817,0.3895,0.7617,0.4848,36.8195089776,74.7803344832,51.793735776
-0.3249,0.1221,0.8886,0.2994,-0.1903,0.3906,0.7656,0.4743,37.21240226,75.20966662,51.4634204
-0.3264,0.124,0.8887,0.2969,-0.2162,0.3868,0.7751,0.4503,37.6816898626,75.6732863724,51.3691516114
-0.3275,0.1278,0.8865,0.3004,-0.2467,0.3782,0.7862,0.4217,37.7280481392,75.7787404448,51.5190474146
-0.3275,0.1278,0.8865,0.3004,-0.2467,0.3782,0.7862,0.4217,38.7657612944,75.2109060092,51.5013077438
-0.3274,0.1309,0.8845,0.3051,-0.2526,0.3822,0.7863,0.4144,40.3295771256,73.1735558928,53.784744132
-0.3274,0.1309,0.8845,0.3051,-0.2526,0.3822,0.7863,0.4144,40.1096318716,73.8625483808,54.0127417326
-0.3258,0.14,0.8796,0.3167,-0.2514,0.389,0.7896,0.4022,41.4779918744,72.9036991402,55.7116525154
-0.3236,0.145,0.8773,0.3231,-0.2412,0.3997,0.7945,0.3881,41.439193114,73.4979716976,57.3368198168
-0.3199,0.1469,0.8769,0.327,-0.2567,0.4013,0.7963,0.3727,41.0826453156,73.731959974,56.5929023714
-0.3173,0.1496,0.8753,0.3326,-0.2553,0.4032,0.7852,0.3944,41.3824832074,74.2672713812,56.9276243222
-0.3173,0.1496,0.8753,0.3326,-0.2553,0.4032,0.7852,0.3944,41.8113742494,74.445560731,56.0727150362
-0.3171,0.1505,0.8748,0.3339,-0.254,0.4039,0.7819,0.4011,41.5580755632,74.1601098172,55.7142547374
-0.315,0.1502,0.875,0.3352,-0.2569,0.387,0.7808,0.4176,41.963707266,74.2930057108,56.0221529392
-0.3137,0.1484,0.876,0.3347,-0.2528,0.3734,0.778,0.4375,41.8661367674,74.5042474754,55.7627843496
-0.3137,0.1484,0.876,0.3347,-0.2528,0.3734,0.778,0.4375,41.7160843498,74.2792869892,55.3716462606
-0.3134,0.1475,0.8759,0.3356,-0.2529,0.372,0.7766,0.4409,41.8574028166,74.3113312076,55.2533152162
-0.3148,0.1473,0.8757,0.3348,-0.2536,0.3696,0.7792,0.4378,41.5737274964,74.3796659348,54.9842218902
-0.3148,0.1473,0.8757,0.3348,-0.2536,0.3696,0.7792,0.4378,41.7697944592,74.4222066912,55.1875190864
-0.3157,0.1502,0.8745,0.3361,-0.2531,0.366,0.7896,0.4223,41.2500125742,73.9952931732,55.4430017262
-0.3161,0.1511,0.8743,0.3356,-0.2483,0.3706,0.7944,0.412,40.6393761074,74.383196683,55.6595905968
-0.3161,0.1511,0.8743,0.3356,-0.2483,0.3706,0.7944,0.412,40.9290716052,75.055720755,55.3307522982
-0.3197,0.1521,0.8737,0.3333,-0.2302,0.3773,0.8024,0.4006,40.0098602068,74.9992525718,56.2808895798
-0.3237,0.1457,0.8769,0.3238,-0.2265,0.3704,0.8045,0.4052,40.1594421414,74.78785922,54.9720592862
-0.3244,0.1432,0.8782,0.3207,-0.2257,0.3734,0.7951,0.4212,39.7765720234,74.5282037198,54.5728239502
-0.3253,0.1422,0.8787,0.3189,-0.226,0.3746,0.7911,0.4272,39.9453118124,74.5698078392,53.6743292956
-0.3253,0.1422,0.8787,0.3189,-0.226,0.3746,0.7911,0.4272,39.1666850176,74.4157025648,53.729690846
-0.3275,0.1437,0.8776,0.319,-0.222,0.3833,0.7802,0.4415,40.2026416106,74.1177162612,53.2788068656
-0.3309,0.1421,0.8775,0.3165,-0.2171,0.3892,0.774,0.4495,39.441391869,74.6885034564,52.9244550824
-0.3297,0.1405,0.8804,0.3103,-0.205,0.3892,0.7697,0.4625,37.7499146204,74.378853504,53.0598148392
-0.3301,0.1376,0.8822,0.3062,-0.2019,0.3862,0.7689,0.4676,37.87373487,75.326223132,52.68933302
-0.3301,0.1376,0.8822,0.3062,-0.2019,0.3862,0.7689,0.4676,36.4215579172,76.2000369648,52.3334756944
-0.3306,0.1349,0.8836,0.3027,-0.2026,0.3825,0.7711,0.4667,36.4040969376,75.337436196,52.5422809968
-0.3319,0.1361,0.8828,0.303,-0.2159,0.3831,0.7742,0.455,35.8616046024,76.105663494,52.0224488532
-0.3333,0.1387,0.882,0.3027,-0.246,0.3773,0.7852,0.4247,36.5773293184,76.190567464,51.8883097152
-0.3333,0.1387,0.882,0.3027,-0.246,0.3773,0.7852,0.4247,37.1150605928,76.1963658982,52.0278595798
-0.3326,0.1403,0.8815,0.3041,-0.2563,0.3754,0.7911,0.409,37.4282295124,76.0001182204,52.2774830314
-0.3331,0.1443,0.8784,0.3105,-0.2691,0.3715,0.8028,0.3806,38.59210394,75.99687075,53.42164167
-0.3331,0.1443,0.8784,0.3105,-0.2691,0.3715,0.8028,0.3806,39.2027718108,76.212281014,53.8282711426
-0.3288,0.1438,0.8789,0.3141,-0.2625,0.3753,0.8116,0.3624,38.5884704004,76.132420618,54.7500390118
