S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.3962,-0.0133,0.8669,0.302,-0.2954,0.3895,0.7481,0.4486,38.0073531088,80.596367688,50.0660112644
-0.3966,-0.0111,0.8656,0.3052,-0.2883,0.3953,0.7422,0.4577,38.2863976386,79.1968963148,50.5647441298
-0.3942,-0.0105,0.8657,0.308,-0.2766,0.4049,0.7338,0.47,37.8642741132,79.4461989468,49.7492916508
-0.3934,-0.0108,0.8662,0.3079,-0.2767,0.4066,0.7333,0.4692,37.6494500908,78.7442680764,50.241167174
-0.393,-0.0117,0.8668,0.3065,-0.2813,0.4047,0.7355,0.4645,37.7740376704,79.2673110144,49.5842492704
-0.3934,-0.0121,0.8669,0.3057,-0.2976,0.3991,0.7438,0.4458,37.9616214064,79.1693128068,49.9053925236
-0.3933,-0.0125,0.867,0.3055,-0.3052,0.395,0.75,0.4339,38.2213142976,79.7774014386,49.2520273854
-0.3942,-0.0138,0.8673,0.3034,-0.3117,0.39,0.7559,0.4232,38.353427872,80.9351660484,48.9796824212
-0.3943,-0.0144,0.8675,0.3026,-0.3185,0.3845,0.7635,0.4094,38.4653563016,80.795758778,49.3699999628
-0.3949,-0.0145,0.8672,0.3027,-0.3209,0.3828,0.7653,0.4057,38.4370583918,80.931124655,49.0541280154
-0.3946,-0.0145,0.8672,0.3031,-0.3201,0.3825,0.7648,0.4076,38.3851374686,80.5838340706,49.634070586
-0.3925,-0.0111,0.8657,0.3104,-0.2982,0.3958,0.7454,0.4456,38.3786229536,80.8261208974,49.188542025
-0.3926,-0.0099,0.865,0.312,-0.2774,0.4029,0.7336,0.4715,38.08778592,78.5143998876,51.1222061228
-0.3927,-0.0092,0.8649,0.3121,-0.2647,0.406,0.7285,0.484,37.8620336092,78.1389652656,51.1653248656
-0.3938,-0.0109,0.8664,0.3067,-0.2587,0.4077,0.7272,0.4876,37.4474293418,78.313910888,50.5346222718
-0.3945,-0.0106,0.8657,0.3076,-0.263,0.4078,0.7277,0.4845,37.4227512724,78.9550013272,49.2011707394
-0.3951,-0.0104,0.8649,0.3092,-0.2653,0.4069,0.7292,0.4817,37.576372545,78.6330280474,50.1041720426
-0.3953,-0.0125,0.8666,0.3039,-0.2911,0.3986,0.7421,0.4533,37.7516665808,78.8039287432,50.0017092456
-0.3952,-0.013,0.8672,0.3024,-0.3035,0.3958,0.7468,0.4398,38.2627217088,80.2307207832,48.8240921144
-0.3945,-0.011,0.8659,0.307,-0.2984,0.3997,0.7438,0.4446,38.386484978,79.679294543,49.08469577
-0.3932,-0.01,0.8654,0.3104,-0.2921,0.4027,0.7402,0.452,38.457111448,79.761760896,49.233925622
-0.3901,-0.0082,0.8657,0.3134,-0.2576,0.4138,0.7237,0.4882,38.2521171606,78.8058703398,50.50055482
-0.3927,-0.0082,0.8678,0.3041,-0.3171,0.3941,0.7562,0.4147,38.784121392,78.0936313706,50.1041893998
-0.3952,-0.01,0.8678,0.3009,-0.3259,0.3884,0.7647,0.3975,39.1334147054,81.1757244338,47.3965157372
-0.3942,-0.0109,0.8681,0.3011,-0.3335,0.386,0.768,0.387,39.2331668172,80.6225486064,49.0799447796
-0.3912,-0.0115,0.8678,0.3059,-0.3338,0.3863,0.7682,0.3861,38.7491854476,81.3833405004,48.1487341352
-0.3905,-0.012,0.868,0.3063,-0.3322,0.3876,0.7697,0.3831,39.2013268908,80.6511837834,50.6529348082
-0.3906,-0.0128,0.8684,0.3048,-0.3408,0.3817,0.7795,0.361,39.1425204314,80.7848681482,49.8932669444
-0.3908,-0.0146,0.8687,0.3039,-0.3593,0.3688,0.7879,0.3378,39.2615240312,82.0798147504,49.9362205424
-0.3901,-0.0157,0.8684,0.3054,-0.3611,0.3652,0.7905,0.3333,38.0215919184,82.3794658792,50.39168171
-0.3894,-0.0177,0.8674,0.309,-0.3539,0.3654,0.7875,0.3477,38.6506186992,82.1102046936,50.7928942248
-0.3901,-0.0178,0.8672,0.3088,-0.3515,0.3654,0.7869,0.3515,38.1037270032,82.3215802176,51.4770212928
-0.3919,-0.0175,0.8672,0.3064,-0.3508,0.3616,0.7892,0.3508,38.243034756,82.6302880574,50.637755163
-0.3931,-0.017,0.8663,0.3074,-0.3529,0.3536,0.7932,0.3479,38.087940618,82.7422592446,50.8772664842
-0.3945,-0.0175,0.8652,0.3086,-0.3471,0.3466,0.7941,0.3586,37.7955331424,82.4040818306,50.9646365838
-0.393,-0.0191,0.8651,0.3109,-0.3228,0.3737,0.7623,0.4181,37.4175558752,80.6424862642,51.4241027438
-0.3948,-0.0181,0.8645,0.3104,-0.3269,0.3749,0.762,0.4146,37.6454812972,80.998161031,50.7254961018
-0.3969,-0.0172,0.864,0.3092,-0.3342,0.3768,0.7628,0.4053,38.679409248,81.285753695,50.258610897
-0.3973,-0.0172,0.8639,0.3088,-0.3392,0.3769,0.7685,0.39,38.22488295,82.469342725,49.351700105
-0.3993,-0.0188,0.8627,0.3095,-0.3652,0.3627,0.7825,0.3501,38.0884400782,82.1029471292,50.1900669602
-0.3992,-0.0189,0.8619,0.3118,-0.373,0.3598,0.7834,0.3428,37.7806505026,83.1466881052,50.051256659
-0.3996,-0.0186,0.8613,0.3128,-0.3708,0.3621,0.7807,0.349,38.0529925764,82.66593231,51.1691408702
-0.3999,-0.0157,0.8597,0.3171,-0.36,0.3696,0.7744,0.3659,37.7390081384,82.9871791244,50.803059654
-0.4002,-0.0134,0.8581,0.3212,-0.3569,0.3735,0.7711,0.3719,38.2480373068,81.8575251486,52.1497846982
-0.4006,-0.0128,0.8576,0.3222,-0.3566,0.3755,0.7693,0.3739,38.4393388674,81.663317466,52.2216607434
-0.4011,-0.0119,0.8565,0.3244,-0.3535,0.3744,0.7685,0.3796,38.068327487,82.0273375748,51.7113133814
-0.4019,-0.0116,0.8561,0.3245,-0.354,0.3739,0.769,0.3787,38.019447227,81.6133622812,52.3722478046
-0.4032,-0.0115,0.8554,0.3246,-0.3601,0.3688,0.7722,0.3713,38.0052259968,82.1350963952,51.5845522216
-0.407,-0.0133,0.8549,0.3212,-0.3576,0.3553,0.7796,0.3715,37.753715009,82.22911893,51.5868636838
-0.4096,-0.0145,0.8549,0.3179,-0.3458,0.3594,0.7749,0.3881,37.347437888,82.540373658,50.763543424
-0.4102,-0.0144,0.8547,0.3176,-0.3417,0.3601,0.7711,0.3984,37.1631206606,82.63563849,50.3886011034
-0.4128,-0.0147,0.8547,0.314,-0.3376,0.3648,0.7658,0.4079,37.0874160928,82.8016160188,50.3290148276
-0.4143,-0.0154,0.8543,0.3133,-0.3339,0.3712,0.7586,0.4184,37.3989266616,82.7282245342,49.4493705758
-0.4147,-0.0154,0.8539,0.3139,-0.3302,0.3763,0.7508,0.4308,37.212318194,81.5234896592,49.7227899116
-0.414,-0.0145,0.8536,0.3156,-0.314,0.3932,0.7324,0.4585,37.0534544904,81.7155682474,49.3360893076
-0.4129,-0.0131,0.8531,0.3184,-0.2967,0.4058,0.7218,0.4756,37.1498837804,80.0812917118,50.1179014246
-0.4128,-0.0131,0.8532,0.3184,-0.2921,0.409,0.7186,0.4803,36.8998361828,79.1821017952,50.2825428172
-0.4115,-0.0119,0.8534,0.3195,-0.2944,0.414,0.7156,0.4793,36.8462781976,79.3421293056,49.8624753744
-0.4109,-0.0119,0.854,0.3187,-0.3068,0.412,0.7192,0.4677,37.2302429542,79.090016584,49.751075218
-0.411,-0.0122,0.8545,0.3172,-0.3155,0.4083,0.724,0.4575,37.6228519036,80.1721974318,48.9307501482
-0.4091,-0.0123,0.8557,0.3166,-0.3447,0.3927,0.7367,0.4289,37.7491436154,79.9787757394,49.4429842878
-0.4068,-0.0125,0.8566,0.3169,-0.3544,0.3871,0.7427,0.4157,37.9797171862,80.9009230048,48.7351144786
-0.4058,-0.0115,0.8565,0.3186,-0.3569,0.3872,0.747,0.4057,38.3421282312,80.6830358376,50.401630436
-0.4059,-0.011,0.8564,0.3186,-0.3765,0.3718,0.7695,0.3574,38.4543175128,80.554444504,50.7627211916
-0.4042,-0.0112,0.8569,0.3195,-0.3802,0.3691,0.7735,0.3475,38.2350993936,81.5539934336,50.8687620684
-0.4039,-0.0111,0.8566,0.3206,-0.38,0.3693,0.7731,0.3484,38.1168346374,81.32671694,51.5829335482
-0.4046,-0.0115,0.856,0.3214,-0.3719,0.3743,0.7683,0.3621,38.33214964,81.5747830792,51.7019246384
-0.4045,-0.0124,0.8561,0.3212,-0.3707,0.3727,0.7694,0.3626,38.0833159468,81.369601636,51.748638998
-0.4033,-0.0123,0.8562,0.3225,-0.3705,0.3673,0.7733,0.3602,37.8674071024,80.8505573004,51.7006184668
-0.4046,-0.012,0.8552,0.3234,-0.3635,0.3629,0.7747,0.3687,38.2674165772,81.3454935476,51.430744812
-0.4051,-0.0125,0.8555,0.322,-0.3502,0.376,0.7628,0.3923,38.141273066,80.2828577756,51.9851729704
-0.4057,-0.0129,0.8557,0.3208,-0.3547,0.3769,0.7647,0.3837,38.3979282128,81.371171296,50.74434881
-0.405,-0.013,0.8558,0.3215,-0.3699,0.3706,0.7752,0.3532,38.2038307192,81.1321508908,50.7525376908
-0.405,-0.0159,0.8566,0.3191,-0.3776,0.3673,0.7723,0.3546,37.6432206336,83.2072664464,50.4915779104
-0.404,-0.0166,0.8573,0.3185,-0.3745,0.3707,0.772,0.3552,37.3748530302,83.0704635752,50.0940678578
-0.405,-0.0178,0.8569,0.3181,-0.3753,0.3714,0.7727,0.3522,37.7387026778,82.6701221454,50.9699465472
-0.4042,-0.0184,0.8571,0.3185,-0.3681,0.3786,0.7698,0.3583,37.6734243802,82.9130401666,50.8437351928
-0.4042,-0.0181,0.8571,0.3186,-0.365,0.3812,0.7681,0.3624,37.8114696524,82.5669629522,51.0513268694
-0.4041,-0.018,0.8572,0.3183,-0.3638,0.3823,0.7676,0.3635,37.8132505824,82.5985483696,50.9020557444
-0.4039,-0.017,0.8571,0.3192,-0.3645,0.3789,0.7684,0.3647,37.8628666516,82.6086504204,50.8516951028
-0.4035,-0.0164,0.8571,0.3197,-0.3647,0.3759,0.7703,0.3635,37.827351236,82.364360418,51.195775204
-0.4029,-0.0148,0.8571,0.3206,-0.3649,0.3721,0.7762,0.3546,37.913645928,82.6088061204,50.947241416
-0.4042,-0.0118,0.8569,0.3192,-0.3663,0.3629,0.7862,0.3403,38.3477437246,81.998997989,51.431690082
-0.4053,-0.0114,0.8569,0.3181,-0.3482,0.3751,0.7759,0.3687,38.7726726002,81.4508124948,50.6880133564
-0.4064,-0.0109,0.8568,0.3171,-0.3359,0.3874,0.7592,0.4008,38.431625286,81.6136567194,50.3196160824
-0.4047,-0.009,0.8561,0.3211,-0.3209,0.413,0.7247,0.4484,38.9205950664,79.8093125148,50.1083183952
-0.4041,-0.0085,0.8562,0.3217,-0.315,0.4196,0.7174,0.458,38.8067875516,78.2597747538,50.5488995214
-0.4031,-0.0084,0.8563,0.3225,-0.3111,0.4235,0.7125,0.4648,38.5731107158,78.4682306984,49.6440789536
-0.4016,-0.0083,0.8565,0.3237,-0.2919,0.4379,0.7031,0.478,38.2716393012,77.7394127732,49.7978231568
-0.4016,-0.0084,0.8566,0.3235,-0.2975,0.436,0.7046,0.474,38.4213410984,77.4116393606,49.7646441724
-0.4003,-0.0103,0.8582,0.3207,-0.3333,0.4177,0.7209,0.441,38.5707438552,78.0911286218,49.3727613028
-0.4008,-0.0111,0.8586,0.3192,-0.3436,0.41,0.7288,0.4272,38.943990744,79.191191013,48.939599616
-0.401,-0.0133,0.8595,0.3164,-0.356,0.3995,0.7396,0.4079,38.9168793892,78.872170445,49.7254175226
-0.4003,-0.0155,0.8592,0.3179,-0.3595,0.397,0.7491,0.3896,38.7595548324,80.569728219,48.637326471
-0.4006,-0.0166,0.8591,0.3179,-0.3729,0.3854,0.7671,0.3518,38.387544875,81.018708977,50.492547406
-0.4005,-0.0186,0.8598,0.316,-0.3794,0.3787,0.7717,0.3421,38.6580048384,80.8099958016,50.8604581888
-0.4006,-0.0194,0.8597,0.3161,-0.371,0.3813,0.7697,0.3526,37.9732716976,82.5844765408,50.6727265616
-0.401,-0.0191,0.859,0.3173,-0.3692,0.3823,0.7699,0.353,37.8870194624,82.2402556256,50.5925352268
-0.4016,-0.019,0.8589,0.317,-0.3689,0.3829,0.77,0.3524,38.176112916,82.2386054736,50.8713178158
-0.4015,-0.0191,0.8599,0.3144,-0.3654,0.3815,0.7691,0.3594,38.27711207,82.3267441988,50.8334931348
-0.4019,-0.0182,0.8594,0.3153,-0.3642,0.3768,0.7713,0.361,37.9386736036,82.6458367288,50.7143263448
-0.4032,-0.0171,0.8587,0.3157,-0.3616,0.3737,0.774,0.3609,37.9670452932,82.6845487232,50.8869380156
-0.4031,-0.0178,0.8594,0.3135,-0.3428,0.3724,0.7761,0.376,37.6878178284,82.3738464504,51.5267003012
-0.4035,-0.0173,0.8594,0.3133,-0.3277,0.3841,0.7605,0.408,38.0030732668,81.251118902,51.045580776
-0.4051,-0.0158,0.859,0.3125,-0.3256,0.3893,0.7535,0.4177,37.8599726568,81.4496649764,50.474592518
-0.4044,-0.0159,0.8593,0.3125,-0.324,0.3991,0.7406,0.4324,38.4982505068,80.6768277414,50.174724593
-0.4038,-0.0167,0.8597,0.3121,-0.3285,0.3983,0.7435,0.4248,38.0133609868,80.6105027676,49.5359746572
-0.4036,-0.0171,0.8598,0.3123,-0.3353,0.3966,0.7484,0.4123,38.039658168,80.5594559136,49.645875096
-0.4044,-0.0187,0.8604,0.3095,-0.3527,0.3853,0.7694,0.3675,37.959027304,81.6938639528,49.29032856
-0.404,-0.0208,0.8612,0.3074,-0.3703,0.3754,0.7802,0.3363,37.4540846104,83.2945539144,49.4009984432
-0.404,-0.0208,0.8612,0.3074,-0.3703,0.3754,0.7802,0.3363,37.724586904,82.712226824,50.767328744
-0.4055,-0.0217,0.8604,0.3076,-0.3713,0.3757,0.7755,0.3455,37.2341841904,83.9068739792,49.5448633536
-0.4061,-0.0211,0.8599,0.3082,-0.369,0.3779,0.7739,0.3493,37.6769691368,83.584150126,50.3161717468
-0.4061,-0.0211,0.8599,0.3082,-0.369,0.3779,0.7739,0.3493,37.585804291,83.658295004,50.3539229386
-0.4051,-0.0196,0.86,0.3094,-0.3571,0.3724,0.7745,0.3656,37.3165108548,83.2171185868,51.6333539114
-0.4048,-0.0191,0.8601,0.3096,-0.3458,0.3626,0.788,0.3574,37.299135472,82.3548079952,52.159804869
-0.4044,-0.0184,0.8599,0.3106,-0.3233,0.3794,0.7698,0.3984,37.2839211576,82.878317324,51.1803658992
-0.405,-0.0172,0.8596,0.3107,-0.319,0.3839,0.7611,0.4141,37.962856201,80.898579409,51.366587298
-0.405,-0.0166,0.8596,0.3107,-0.3148,0.3928,0.749,0.4306,38.0182597528,80.4762713768,50.6854617232
-0.4047,-0.0169,0.8599,0.3104,-0.3206,0.3945,0.7507,0.4216,37.7514979902,80.5594662456,50.38444602
-0.4057,-0.0178,0.8602,0.3082,-0.333,0.3884,0.767,0.3871,37.7725730922,81.2531482536,50.061398376
-0.4058,-0.0186,0.8605,0.3071,-0.3456,0.381,0.7755,0.3658,37.6934171478,82.7873860524,49.6669834158
-0.4045,-0.0194,0.8608,0.308,-0.3605,0.3763,0.7807,0.3448,37.7744312716,82.3348005476,50.485093404
-0.4046,-0.02,0.8607,0.3081,-0.357,0.3806,0.7752,0.3559,37.221710744,83.3316076008,50.0623938296
-0.4046,-0.02,0.8607,0.3081,-0.357,0.3806,0.7752,0.3559,37.7293057172,83.215613544,50.6247037136
-0.404,-0.0195,0.8609,0.3083,-0.3577,0.3843,0.7716,0.359,37.826982316,83.077656021,50.796368163
-0.4033,-0.0177,0.8602,0.3113,-0.3484,0.3961,0.7661,0.3668,38.3920242784,82.589563614,51.0880749132
-0.4033,-0.0177,0.8602,0.3113,-0.3484,0.3961,0.7661,0.3668,38.7447896016,82.1574521956,51.4316438228
-0.4022,-0.0164,0.8605,0.3121,-0.343,0.3927,0.7647,0.3783,38.53115122,82.253707812,51.078544344
-0.4032,-0.016,0.86,0.3121,-0.3413,0.3892,0.7642,0.3845,38.58636692,82.2992368,51.17538608
-0.4032,-0.015,0.86,0.3121,-0.3388,0.3881,0.765,0.3864,38.3518301808,82.3480712944,51.1376240384
-0.4032,-0.015,0.86,0.3121,-0.3388,0.3881,0.765,0.3864,38.4658974764,82.494614745,51.290924595
-0.4046,-0.0115,0.8588,0.3136,-0.3261,0.3801,0.775,0.3853,38.005741022,81.9855033538,52.3983366286
-0.4057,-0.0123,0.8593,0.3112,-0.3229,0.3687,0.7908,0.3663,37.7975115098,82.3397377604,52.6024715662
-0.4057,-0.0133,0.8602,0.3085,-0.2984,0.3806,0.7764,0.4039,37.6993720024,82.52006576,52.0717666424
-0.406,-0.0118,0.8594,0.3102,-0.3043,0.3911,0.7682,0.4051,38.04094458,81.7080203792,51.8032354688
-0.406,-0.0118,0.8594,0.3102,-0.3043,0.3911,0.7682,0.4051,38.2526833448,81.3749948866,51.678670409
-0.4054,-0.0134,0.8607,0.3074,-0.3404,0.3811,0.7842,0.3519,38.0886829038,81.2580555594,51.7914282168
-0.4054,-0.0134,0.8607,0.3074,-0.3404,0.3811,0.7842,0.3519,37.637951929,83.807649197,50.613970718
-0.4076,-0.0161,0.8609,0.3038,-0.3459,0.3846,0.7747,0.3635,37.4932716444,83.8028717446,49.52025793
-0.407,-0.0163,0.8608,0.3049,-0.3452,0.3882,0.7727,0.3645,37.8991753786,83.3979810514,50.7876457294
-0.4064,-0.0169,0.8604,0.3067,-0.3444,0.3814,0.7732,0.3715,37.702021632,83.079933878,51.093711168
-0.4064,-0.0169,0.8604,0.3067,-0.3444,0.3814,0.7732,0.3715,37.986351716,83.3241326272,51.2174102588
-0.4074,-0.0169,0.861,0.3037,-0.3424,0.3809,0.7723,0.3754,37.8124847264,83.362081776,51.0456911808
-0.4084,-0.0153,0.8599,0.3056,-0.3393,0.3795,0.7757,0.3728,37.9390892496,83.3085130272,50.9715178544
-0.4078,-0.0139,0.8598,0.3068,-0.3327,0.3748,0.7809,0.3726,37.4987464484,82.7668256838,52.5969764192
-0.4082,-0.0134,0.86,0.3057,-0.3202,0.3663,0.7915,0.3696,37.5180522864,83.2352201388,51.542556753
-0.4082,-0.0134,0.86,0.3057,-0.3202,0.3663,0.7915,0.3696,37.8474083328,82.0962299376,52.3134814344
-0.4085,-0.0133,0.8605,0.304,-0.3131,0.3828,0.762,0.418,38.3364615484,80.9139109876,50.5940906932
-0.4067,-0.0115,0.8609,0.3054,-0.3029,0.4068,0.7294,0.4589,37.9083037296,80.9636363622,50.1149611686
-0.4067,-0.0115,0.8609,0.3054,-0.3029,0.4068,0.7294,0.4589,38.0978224488,78.7068688314,50.3027826618
-0.4057,-0.0091,0.8598,0.3096,-0.2933,0.4144,0.7218,0.4702,37.9776938908,77.8451370524,51.0593799336
-0.4038,-0.0081,0.8611,0.3086,-0.2814,0.4208,0.715,0.4821,37.7131383266,78.1272102256,50.289899279
-0.4023,-0.0078,0.8618,0.3085,-0.2758,0.426,0.7105,0.4873,37.6488085234,77.8226980288,49.7735333394
-0.4037,-0.0089,0.861,0.3088,-0.2828,0.4194,0.7157,0.4813,37.578485036,77.859628339,50.3523617046
-0.4037,-0.0089,0.861,0.3088,-0.2828,0.4194,0.7157,0.4813,37.6954093592,77.9865591446,50.442733015
-0.4028,-0.0114,0.8633,0.3035,-0.2883,0.4151,0.7193,0.4764,37.5708861432,78.7255108596,49.619908384
-0.4022,-0.0098,0.8619,0.3082,-0.2802,0.4196,0.7142,0.4848,37.5409865492,77.7371296594,50.850276966
-0.4013,-0.0091,0.8616,0.3106,-0.2688,0.4236,0.7077,0.4973,37.5838830734,77.9568497222,50.452373096
-0.4031,-0.0122,0.8637,0.3021,-0.3036,0.4023,0.7318,0.4586,37.3818731586,78.4951955066,49.617542636
-0.4031,-0.0122,0.8637,0.3021,-0.3036,0.4023,0.7318,0.4586,37.373791472,79.827116982,49.5263791516
-0.4031,-0.0129,0.8638,0.3016,-0.3153,0.395,0.7413,0.4414,37.595834172,79.4668741502,50.2275961094
-0.4031,-0.0129,0.8638,0.3016,-0.3153,0.395,0.7413,0.4414,37.6315687304,82.6408182086,49.522695647
-0.4049,-0.0163,0.8651,0.2954,-0.3547,0.3694,0.7824,0.3543,36.9720460198,82.7587057368,49.9645601444
-0.4034,-0.0172,0.8653,0.2966,-0.3612,0.3633,0.7896,0.3376,37.4412609402,82.4073838548,51.0283455914
-0.4023,-0.015,0.8637,0.3031,-0.3364,0.3718,0.777,0.3802,37.2570299174,80.6954606554,52.7467055908
-0.4006,-0.0151,0.865,0.3015,-0.3117,0.3895,0.7435,0.4452,37.8004816456,79.6224113536,51.4517201976
-0.4006,-0.0151,0.865,0.3015,-0.3117,0.3895,0.7435,0.4452,37.419101746,79.9447478882,50.6930693426
-0.4012,-0.0138,0.8638,0.3041,-0.3135,0.3944,0.7409,0.4438,37.630297024,79.0320079088,51.2018932984
-0.4002,-0.0143,0.8642,0.3043,-0.3217,0.3925,0.7473,0.4288,37.6418561156,80.51744345,50.4678626072
-0.4023,-0.0188,0.8662,0.2956,-0.3647,0.3693,0.7835,0.3415,37.7787165544,80.0700267872,51.1585781856
-0.4023,-0.0188,0.8662,0.2956,-0.3647,0.3693,0.7835,0.3415,37.3201476546,83.2445470248,49.2766976342
-0.4021,-0.0197,0.8646,0.3002,-0.3577,0.3773,0.7757,0.3575,36.9937947304,83.0081136924,50.8906772928
