S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.4125,-0.0286,0.8677,0.2755,-0.2925,0.3883,0.7634,0.4251,36.4885812352,81.1816090324,52.3970588244
-0.4121,-0.028,0.8682,0.2748,-0.2861,0.3922,0.759,0.4335,36.6869121894,80.5036950936,51.7718390076
-0.41,-0.0293,0.8696,0.2733,-0.2786,0.3967,0.7526,0.4454,36.4705794288,80.6483382188,51.5364603652
-0.4096,-0.0294,0.8695,0.2742,-0.2767,0.3971,0.7509,0.449,36.1879609088,80.3662923012,51.3593281596
-0.4083,-0.0291,0.8698,0.2752,-0.277,0.3989,0.7507,0.4476,36.0828838912,79.9134074696,51.682393295
-0.409,-0.0297,0.87,0.2734,-0.2908,0.3931,0.7593,0.4291,36.2732726662,80.0566690484,51.541959232
-0.4102,-0.03,0.8698,0.2722,-0.2946,0.3902,0.7639,0.4209,36.5487569178,80.6652526404,51.251558276
-0.4105,-0.0305,0.8698,0.2716,-0.2994,0.3888,0.7692,0.4089,36.6267568004,81.5466555872,50.819957856
-0.4105,-0.0316,0.8699,0.2713,-0.3009,0.3864,0.7705,0.4078,36.6061643034,81.3031963682,51.400637134
-0.4097,-0.0311,0.8698,0.273,-0.2962,0.3898,0.7653,0.4176,36.5269455942,81.5075923584,51.099894405
-0.4064,-0.0287,0.8697,0.2785,-0.2736,0.3991,0.7497,0.4512,36.3746240188,79.980919059,52.3241284306
-0.4057,-0.0283,0.8699,0.2789,-0.2633,0.402,0.7454,0.4617,36.4173171838,80.326833331,51.3999584476
-0.4055,-0.0275,0.8697,0.2798,-0.2529,0.4091,0.7383,0.4727,36.243784541,79.3252136842,52.6567949486
-0.4053,-0.0263,0.8692,0.2819,-0.2491,0.4126,0.7354,0.4761,36.1601271472,78.3882263944,52.3325995088
-0.4046,-0.0263,0.8695,0.282,-0.255,0.4108,0.7374,0.4715,36.1674868358,78.5492175306,52.0617439344
-0.405,-0.0276,0.8699,0.2798,-0.2625,0.4107,0.7397,0.4637,36.0974227496,78.6238987816,52.18386568
-0.4055,-0.0277,0.8697,0.2799,-0.2672,0.4111,0.7416,0.4575,36.3454503516,79.2062680848,51.1538952666
-0.4061,-0.0296,0.8698,0.2783,-0.2907,0.3963,0.7608,0.4237,36.459676581,79.0710762882,51.6546057496
-0.4071,-0.0322,0.8708,0.2736,-0.3003,0.3898,0.7693,0.4072,36.675986884,80.5457339738,51.2815293214
-0.4069,-0.0325,0.8706,0.2742,-0.3015,0.3917,0.7694,0.4042,36.7797708144,81.5989605648,50.6047280728
-0.4065,-0.0328,0.8702,0.2762,-0.2983,0.3944,0.7733,0.3966,36.9364084522,80.9089431588,52.0938124062
-0.4067,-0.0335,0.8696,0.2778,-0.2929,0.3945,0.7818,0.3836,36.7714550438,81.2464767948,53.207572165
-0.405,-0.0338,0.8703,0.278,-0.3079,0.3879,0.7902,0.3607,36.7645599912,82.039389236,53.5684702064
-0.4052,-0.033,0.8697,0.2796,-0.3128,0.3895,0.7882,0.3591,36.7054891922,81.754187851,53.6621630196
-0.4064,-0.0325,0.8692,0.2794,-0.317,0.3883,0.7879,0.3574,36.6894796664,82.314341384,53.7267449612
-0.4065,-0.0324,0.8693,0.2791,-0.3183,0.3881,0.7874,0.3576,36.8703562352,82.6395094064,53.18099715
-0.4067,-0.0317,0.8693,0.2789,-0.3128,0.3878,0.7871,0.3635,36.696722265,82.519980782,53.130824769
-0.4076,-0.0314,0.8689,0.2787,-0.3123,0.3823,0.7905,0.3623,36.562865577,82.4545254368,53.4148986626
-0.4084,-0.0314,0.8689,0.2776,-0.3143,0.3724,0.7972,0.3561,36.3705671894,82.204800515,53.811062913
-0.4087,-0.0303,0.8687,0.2781,-0.2848,0.3804,0.7825,0.402,36.5008873626,82.5218379362,53.3402384968
-0.4087,-0.0303,0.8687,0.2781,-0.2848,0.3804,0.7825,0.402,36.3412487492,81.0355039964,53.7247050436
-0.4093,-0.0297,0.8684,0.2782,-0.284,0.3898,0.7741,0.4097,36.9419541352,80.8696195154,53.0383252362
-0.4079,-0.0317,0.8688,0.2786,-0.2865,0.3937,0.782,0.3889,36.7108708656,81.0487598152,52.7606589704
-0.4079,-0.0317,0.8688,0.2786,-0.2865,0.3937,0.782,0.3889,36.5988538252,82.0068251776,52.4605570092
-0.409,-0.0354,0.8698,0.2736,-0.3208,0.3816,0.7916,0.3531,36.1886940744,84.1681147248,51.5583219848
-0.4103,-0.0365,0.8695,0.2723,-0.328,0.379,0.7919,0.3485,36.289224056,83.5919955472,52.6845028368
-0.4103,-0.0365,0.8695,0.2723,-0.328,0.379,0.7919,0.3485,36.1139131628,84.227924632,51.2066135364
-0.4092,-0.0374,0.8693,0.2743,-0.325,0.383,0.7888,0.354,36.1288576296,83.8153482452,52.2408196716
-0.4089,-0.0371,0.8698,0.2735,-0.3242,0.3845,0.7883,0.3542,36.3605614356,83.8205401268,52.1272923364
-0.4089,-0.0371,0.8698,0.2735,-0.3242,0.3845,0.7883,0.3542,36.4973792688,83.694735992,52.2384413808
-0.4091,-0.036,0.8692,0.2753,-0.3237,0.3805,0.7913,0.3522,36.4243009902,83.4800976786,52.217187114
-0.4098,-0.0344,0.8691,0.2746,-0.3186,0.369,0.8001,0.3493,36.4377808816,83.6722991064,52.0276815848
-0.4098,-0.0344,0.8691,0.2746,-0.3186,0.369,0.8001,0.3493,36.1644314152,83.4027447588,52.9358228056
-0.4102,-0.0335,0.8684,0.2763,-0.2955,0.3772,0.7909,0.3804,36.4542155916,82.2539579496,53.3767662284
-0.4111,-0.0324,0.8681,0.2761,-0.2941,0.3797,0.7846,0.3918,36.404570068,82.7214268346,52.5804398628
-0.4118,-0.0324,0.8681,0.2752,-0.2933,0.3785,0.7812,0.4003,36.850115552,81.9651525344,52.6266658542
-0.4119,-0.034,0.8675,0.2765,-0.288,0.3812,0.7697,0.4233,36.137746368,81.413871264,51.1923486016
-0.4111,-0.0347,0.8674,0.2778,-0.2843,0.3858,0.7612,0.4368,36.474527432,81.475312306,51.36200088
-0.4104,-0.0348,0.8674,0.2788,-0.2819,0.3889,0.7551,0.4459,35.9484533664,80.3915037498,51.887737188
-0.4086,-0.0347,0.8673,0.282,-0.2631,0.3995,0.7417,0.4699,35.9572614278,79.4663718548,51.9819549048
-0.407,-0.0346,0.8676,0.2834,-0.2548,0.4047,0.7382,0.4757,36.050499646,79.7134816156,51.619096176
-0.4069,-0.0346,0.8677,0.2831,-0.2578,0.4044,0.7384,0.4739,35.8095621424,78.881120958,52.2033259684
-0.4086,-0.0359,0.8682,0.2792,-0.2689,0.402,0.7445,0.4601,36.1071764986,79.8364845326,51.0177927144
-0.4098,-0.0363,0.8679,0.278,-0.2771,0.3985,0.7498,0.4495,36.045713712,79.71909475,51.555642218
-0.41,-0.0369,0.8682,0.2767,-0.286,0.3951,0.7557,0.4368,36.146633072,80.60582643,50.796947562
-0.4122,-0.0393,0.8688,0.2712,-0.3045,0.3829,0.7736,0.4026,36.591945225,82.3300842966,50.1960335622
-0.4122,-0.0391,0.8687,0.2718,-0.3054,0.3838,0.7747,0.3989,36.5410616956,81.8995643656,50.9627964326
-0.4114,-0.039,0.8687,0.2728,-0.306,0.3834,0.7742,0.3998,36.4808775188,82.0265832488,50.5592573188
-0.4069,-0.0364,0.8687,0.2799,-0.2912,0.3974,0.7536,0.435,36.434587944,80.3113392648,52.0111654344
-0.406,-0.0342,0.868,0.2836,-0.2706,0.4084,0.7395,0.4614,36.5306670716,80.59142633,51.1118512112
-0.4046,-0.0316,0.8673,0.2878,-0.2572,0.4136,0.7317,0.4766,36.5499740324,78.04915287,53.2738959168
-0.4039,-0.0269,0.8667,0.2911,-0.268,0.421,0.7272,0.471,37.2326944516,76.9698573624,51.7639574092
-0.4039,-0.03,0.8685,0.2854,-0.2932,0.4093,0.7407,0.4447,37.8316458784,78.7226443328,51.170501134
-0.4042,-0.0296,0.868,0.2868,-0.2996,0.4082,0.7442,0.4356,37.7472587368,78.3394912188,51.99070243
-0.4042,-0.0308,0.8679,0.2866,-0.3055,0.405,0.7523,0.4201,37.8862350468,79.1420990122,51.9930947278
-0.4028,-0.0319,0.8684,0.2872,-0.3023,0.4066,0.7613,0.4044,37.8757849658,79.6688572118,53.2879163106
-0.4031,-0.032,0.868,0.2879,-0.3042,0.4052,0.7669,0.3936,37.9061685326,79.3176599166,53.6436839596
-0.4025,-0.0321,0.8678,0.2894,-0.3242,0.3952,0.7796,0.3617,37.8655651616,80.2969828112,53.9713610676
-0.4016,-0.0321,0.8678,0.2905,-0.3228,0.3964,0.7765,0.368,37.6937483592,80.6676877184,54.1199486482
-0.4013,-0.0318,0.8678,0.2911,-0.3187,0.3979,0.7755,0.3721,37.6617525054,80.4441209,54.3790451898
-0.4012,-0.0316,0.8676,0.2919,-0.3132,0.3991,0.7747,0.3771,37.5595537464,80.1065381354,54.8308119384
-0.402,-0.0308,0.8674,0.2914,-0.3081,0.3955,0.7753,0.3839,37.4794312506,80.1000121682,54.9941027744
-0.4033,-0.0301,0.8667,0.2917,-0.3074,0.3863,0.7806,0.3831,37.534128068,80.3196768112,54.8869220304
-0.4046,-0.0306,0.866,0.2921,-0.2942,0.3812,0.7846,0.3905,37.0200807014,79.4682084214,55.9383281208
-0.4049,-0.032,0.8659,0.2919,-0.2879,0.3918,0.7619,0.4277,37.0681785544,78.89744757,55.0029011166
-0.4046,-0.0317,0.8659,0.2921,-0.2898,0.3966,0.7595,0.4263,37.1631055094,79.221726048,54.2066510792
-0.4055,-0.0316,0.8654,0.2926,-0.2946,0.3992,0.7625,0.415,37.6462191154,79.044738526,53.6861931112
-0.4046,-0.0334,0.8656,0.2931,-0.3208,0.389,0.7803,0.3696,37.3841415168,80.4101712684,53.9299094124
-0.4038,-0.0341,0.8658,0.2933,-0.327,0.3882,0.7806,0.3646,37.4675782732,80.098576556,54.3395967628
-0.4036,-0.0341,0.8654,0.2947,-0.3253,0.3917,0.7756,0.3728,36.9335942952,80.9350655756,53.9874003076
-0.4043,-0.0333,0.8643,0.2972,-0.3298,0.3897,0.7735,0.3753,37.3432955822,80.7594171058,54.215604225
-0.4043,-0.0333,0.8643,0.2972,-0.3298,0.3897,0.7735,0.3753,37.2589644822,80.8144054392,54.2086433518
-0.4053,-0.0334,0.8634,0.2984,-0.3287,0.3908,0.7714,0.3795,37.2685328234,80.7407703564,54.376531105
-0.408,-0.0313,0.8615,0.3005,-0.3302,0.3905,0.7692,0.3829,37.5160800256,80.610437912,54.490212186
-0.4091,-0.0302,0.8609,0.3007,-0.3299,0.389,0.77,0.3831,37.1435638496,80.6571310656,54.3925141528
-0.412,-0.0286,0.8598,0.3002,-0.3298,0.3836,0.7732,0.3821,37.6164610412,80.4744562732,55.0833075016
-0.4188,-0.0277,0.8572,0.2981,-0.3295,0.3806,0.7718,0.3883,37.6071768,80.444560704,55.05530144
-0.4213,-0.027,0.8563,0.2973,-0.3242,0.3897,0.761,0.4047,36.770207413,80.7085148198,54.6278253796
-0.4237,-0.025,0.8548,0.2983,-0.323,0.3985,0.7487,0.4197,38.2017713186,79.648465375,53.8425782704
-0.4257,-0.0249,0.8535,0.2994,-0.3196,0.4099,0.7324,0.4396,38.1291147384,78.7956144492,53.191302968
-0.4253,-0.026,0.8535,0.2998,-0.3197,0.4125,0.7292,0.4424,37.5351916428,79.0716974664,52.6362295332
-0.425,-0.0279,0.8539,0.2988,-0.3206,0.4133,0.7272,0.4442,37.3404764742,78.7980161168,52.7009154202
-0.4238,-0.0276,0.8536,0.3014,-0.3218,0.4178,0.7243,0.444,37.3742409632,78.4608365328,51.9153657792
-0.4238,-0.0276,0.8536,0.3014,-0.3218,0.4178,0.7243,0.444,37.6232569894,78.3930762294,52.1728264686
-0.4222,-0.028,0.854,0.3026,-0.326,0.4149,0.7278,0.4379,37.678866771,77.8379882552,52.7783707536
-0.4188,-0.0301,0.8557,0.3023,-0.3333,0.4124,0.7394,0.4147,37.3867167488,78.4075834776,52.6388240956
-0.4188,-0.0301,0.8557,0.3023,-0.3333,0.4124,0.7394,0.4147,37.9190887368,78.003459072,53.256151086
-0.4182,-0.0297,0.8553,0.3043,-0.3566,0.3977,0.7588,0.3724,37.4255746224,80.0825736448,53.6122507976
-0.4179,-0.0302,0.8554,0.3044,-0.3621,0.3918,0.7598,0.3713,36.95913328,80.530979642,53.827578961
-0.4165,-0.0303,0.8556,0.3057,-0.3591,0.3957,0.7577,0.3744,37.3672638654,80.25926721,54.3297012002
-0.4165,-0.0286,0.8549,0.3076,-0.3512,0.3989,0.7537,0.3864,37.3432624276,79.900177234,54.8160940604
-0.4165,-0.0286,0.8549,0.3076,-0.3512,0.3989,0.7537,0.3864,37.0819863348,80.3530523102,55.0725671824
-0.4174,-0.0297,0.8557,0.3041,-0.3479,0.3908,0.7548,0.3953,37.1343555564,80.3190284652,54.983396342
-0.4198,-0.0327,0.8555,0.3012,-0.3544,0.3702,0.7735,0.3726,36.521880334,80.9278623358,54.7905382194
-0.42,-0.0367,0.856,0.2988,-0.3201,0.3833,0.7551,0.4245,36.211643336,79.9048602424,54.6165349172
-0.42,-0.0367,0.856,0.2988,-0.3201,0.3833,0.7551,0.4245,36.3725322718,80.1607322476,53.8313378342
-0.4203,-0.0379,0.857,0.2954,-0.3289,0.3874,0.7597,0.4056,36.3608587022,80.2339471832,53.3492558662
-0.4201,-0.0396,0.858,0.2927,-0.3642,0.3723,0.7759,0.3557,35.9455214202,82.5915890598,52.4498841828
-0.4201,-0.0396,0.858,0.2927,-0.3642,0.3723,0.7759,0.3557,36.0670438324,81.938058858,53.6388779552
-0.4186,-0.0401,0.8583,0.2937,-0.3563,0.3769,0.7705,0.3702,35.3483140262,81.924864431,53.3353131776
-0.4179,-0.0382,0.8577,0.2969,-0.3577,0.3776,0.7699,0.3695,36.1993656134,81.3714870182,54.3063996232
-0.4179,-0.0382,0.8577,0.2969,-0.3577,0.3776,0.7699,0.3695,36.084350131,81.758614937,53.9239565604
-0.4182,-0.0399,0.8587,0.2935,-0.3552,0.3737,0.7706,0.3743,35.5766290608,82.2030246448,53.7450185504
-0.419,-0.0401,0.8585,0.2928,-0.3508,0.3686,0.7731,0.3783,35.3891934686,82.2773795074,54.3891755898
-0.4203,-0.0411,0.8582,0.2916,-0.345,0.3518,0.7886,0.3676,35.492016616,82.4977482266,54.1250904758
-0.4203,-0.0411,0.8582,0.2916,-0.345,0.3518,0.7886,0.3676,35.3524518788,81.70689787,54.6739773772
-0.4198,-0.0421,0.8589,0.29,-0.3189,0.3684,0.777,0.3982,35.6450632256,81.6103022104,53.935750512
-0.4198,-0.0421,0.8589,0.29,-0.3189,0.3684,0.777,0.3982,35.42802642,81.4498488416,53.6909809472
-0.4185,-0.0445,0.8603,0.2875,-0.3483,0.3633,0.7832,0.3648,35.0819308242,82.9827530498,53.4633628448
-0.4171,-0.0445,0.8609,0.2879,-0.3555,0.3664,0.7789,0.3641,34.5605378,83.606359988,53.0047361636
-0.4171,-0.0445,0.8609,0.2879,-0.3555,0.3664,0.7789,0.3641,35.0471252978,83.0064982396,54.227779816
-0.4171,-0.0436,0.8603,0.2896,-0.3501,0.371,0.7764,0.3699,35.2603402374,82.6238716088,53.943991094
-0.4143,-0.0441,0.8612,0.2908,-0.3478,0.361,0.7775,0.3795,35.2825108,82.3608849848,54.5767385276
-0.4142,-0.0438,0.8615,0.2903,-0.3433,0.359,0.7774,0.3856,35.4823332128,82.4755174196,54.4372072344
-0.414,-0.0432,0.8615,0.2905,-0.3379,0.3615,0.7815,0.3798,35.347014452,82.564603266,54.7279863948
-0.414,-0.0432,0.8615,0.2905,-0.3379,0.3615,0.7815,0.3798,35.3662399324,82.0944900302,54.7971824196
-0.4138,-0.042,0.8612,0.2918,-0.3347,0.3609,0.7852,0.3757,35.4691659832,82.433404436,54.5001628544
-0.415,-0.0418,0.8612,0.2901,-0.3321,0.3483,0.8009,0.3562,35.301644804,81.931831084,55.425776008
-0.415,-0.0418,0.8612,0.2901,-0.3321,0.3483,0.8009,0.3562,35.7352312272,81.2688590894,54.3327115338
-0.4154,-0.0411,0.8616,0.2883,-0.3029,0.369,0.7754,0.413,35.5495564988,81.4978214086,53.6536614574
-0.4164,-0.0388,0.8609,0.2895,-0.2942,0.3856,0.7531,0.4443,36.4989510004,79.9986744178,52.9351892616
-0.416,-0.0386,0.8609,0.2903,-0.2891,0.3897,0.7469,0.4544,36.055772442,79.0948061436,52.8639176388
-0.4136,-0.0384,0.8612,0.2928,-0.2791,0.3969,0.7382,0.4685,35.9133431054,79.2799279368,52.1225361092
-0.4123,-0.0385,0.8616,0.2932,-0.2759,0.4003,0.7333,0.4751,35.6978388198,77.943378054,52.9800787008
-0.41,-0.0377,0.8619,0.2957,-0.2659,0.4068,0.7256,0.4869,35.601713159,77.260311216,53.1569165804
-0.4086,-0.038,0.8623,0.2964,-0.2619,0.4103,0.7221,0.4915,35.6617546254,77.4699595836,52.8609833586
-0.4096,-0.0404,0.8628,0.2932,-0.2722,0.4049,0.7261,0.4843,35.6014343844,77.2616172984,52.9684761702
-0.4096,-0.0404,0.8628,0.2932,-0.2722,0.4049,0.7261,0.4843,35.4759787308,78.1553362212,52.4098022808
-0.4104,-0.0419,0.8634,0.2904,-0.2874,0.3971,0.7373,0.4647,35.6047027688,77.961336876,52.7135298176
-0.4107,-0.0426,0.8638,0.2885,-0.3015,0.3853,0.7536,0.4389,35.7620978792,78.967259608,52.0526644064
-0.4107,-0.0426,0.8638,0.2885,-0.3015,0.3853,0.7536,0.4389,35.824177454,80.8608328278,52.3476435332
-0.41,-0.0455,0.8655,0.2837,-0.3121,0.3757,0.7702,0.41,35.8773111928,80.2250359668,53.469348602
-0.4099,-0.0442,0.8649,0.286,-0.3123,0.3807,0.7692,0.4072,35.7032997192,80.6109984362,53.0247669474
-0.4099,-0.0442,0.8649,0.286,-0.3123,0.3807,0.7692,0.4072,36.337980035,80.2165032828,54.2171348176
-0.4084,-0.0444,0.8662,0.2841,-0.3042,0.3816,0.778,0.3954,36.0452347992,80.2521453644,53.9909722716
-0.4052,-0.0447,0.8677,0.2841,-0.3231,0.364,0.7906,0.3713,35.5894356044,82.3862892438,54.3331285182
-0.4032,-0.043,0.8677,0.2874,-0.3212,0.361,0.7911,0.3747,35.017364482,82.0274126614,55.4740114212
-0.4035,-0.0426,0.8677,0.2867,-0.3256,0.3594,0.7902,0.3745,35.4838704354,81.8168822142,55.9000154688
-0.4041,-0.0414,0.8672,0.2877,-0.322,0.3631,0.788,0.3786,35.8309557466,81.7686910878,55.5045292352
-0.404,-0.0411,0.8671,0.2881,-0.3174,0.3638,0.7868,0.3843,35.5811065118,81.7455145346,55.515072927
-0.4028,-0.041,0.8671,0.2899,-0.3116,0.3604,0.788,0.3897,35.6448245328,81.9467366758,55.4252243138
-0.4028,-0.041,0.8671,0.2899,-0.3116,0.3604,0.788,0.3897,35.38737744,81.2964753718,56.130829859
-0.402,-0.0411,0.8668,0.2919,-0.3044,0.3665,0.7925,0.3806,35.8554376772,80.703920433,56.2473424226
-0.4036,-0.0421,0.8662,0.2913,-0.295,0.38,0.7772,0.4053,35.9019177228,81.2324163164,55.4390788552
-0.404,-0.0415,0.866,0.2915,-0.2941,0.3853,0.7684,0.4176,36.3684297786,79.2820855934,55.8930288172
-0.404,-0.0415,0.866,0.2915,-0.2941,0.3853,0.7684,0.4176,36.614857014,80.2765156272,55.1929546056
-0.4047,-0.0422,0.8668,0.2879,-0.2967,0.3764,0.7901,0.382,36.2167325888,80.0528805644,55.2277498272
-0.4047,-0.0422,0.8668,0.2879,-0.2967,0.3764,0.7901,0.382,35.0927000676,83.1709699808,54.3708300084
-0.4053,-0.0463,0.8681,0.2825,-0.3124,0.3591,0.7916,0.3829,34.5515694406,83.5436173544,53.8882218142
