seconds,S4.x, S4.y, S4.z,S4.w,S5.x, S5.y, S5.z,S5.w,S6.x, S6.y, S6.z,S6.w,S7.x, S7.y, S7.z,S7.w,S8.x, S8.y, S8.z,S8.w,S9.x, S9.y, S9.z,S9.w,S10.x, S10.y, S10.z,S10.w,S11.x, S11.y, S11.z,S11.w,S4_e.x, S4_e.y, S4_e.z,S5_e.x, S5_e.y, S5_e.z,S6_e.x, S6_e.y, S6_e.z,S7_e.x, S7_e.y, S7_e.z,S8_e.x, S8_e.y, S8_e.z,S9_e.x, S9_e.y, S9_e.z,S10_e.x, S10_e.y, S10_e.z,S11_e.x, S11_e.y, S11_e.z,middle_pose.position.x,middle_pose.position.y,middle_pose.position.z,middle_pose.orientation.x,middle_pose.orientation.y,middle_pose.orientation.z,index_pose.position.x, index_pose.position.y, index_pose.position.z,index_pose.orientation.x, index_pose.orientation.y, index_pose.orientation.z,thumb_pose.position.x, thumb_pose.position.y, thumb_pose.position.z,thumb_pose.orientation.x, thumb_pose.orientation.y, thumb_pose.orientation.z,wrist_pose.position.x,wrist_pose.position.y,wrist_pose.position.z,wrist_pose.orientation.x,wrist_pose.orientation.y,wrist_pose.orientation.z, 
1566578916.02,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1566578916.03,-0.1532,-0.8842,-0.0546,0.4377,0.1926,0.9555,0.0082,-0.2231,0.314,0.7192,0.6056,-0.1311,-0.1404,-0.7901,-0.536,0.262,0.4191,0.7748,0.3834,-0.2772,0.2521,0.0274,0.9449,0.2066,0.1936,0.8461,0.3098,-0.3878,0.3132,0.6837,0.5029,-0.4258,-176.48097397,-52.268088948,158.613630256,-175.53681831,-25.43829996,156.199341012,106.383963517,-34.6815251945,159.131522913,110.425945908,-34.3725696378,-175.90025175,146.766046066,-48.6830440274,138.558808818,10.1485213611,-27.7217701592,152.822717825,143.57849502,-50.9320009594,172.033069969,107.326835931,-63.8282928185,179.999994803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1566578916.05,-0.1532,-0.8842,-0.0546,0.4377,0.1926,0.9555,0.0082,-0.2231,0.3136,0.7197,0.6052,-0.1313,-0.1396,-0.7904,-0.5357,0.2623,0.4188,0.7751,0.3831,-0.2772,0.251,0.0296,0.9454,0.2051,0.1931,0.8463,0.3097,-0.3879,0.3129,0.6837,0.5028,-0.4262,-176.48097397,-52.268088948,158.613630256,-175.53681831,-25.43829996,156.199341012,106.443952899,-34.6580306148,159.168257367,110.448466525,-34.3476917983,-175.808266449,146.792121101,-48.656774316,138.589812087,10.3295158221,-27.5534831478,152.980075645,143.563261308,-50.9184697602,172.105816611,107.278803842,-63.8459183092,-179.905448544,0.0,0.0,0.0,0.0,0.0,0.0,0.037116782051,0.0787107914596,0.0524249293478,6.53627639337,7.64305143458,13.308989672,0.0,0.0,0.0,0.0,0.0,0.0,-0.00727,0.05481,-1.14041,4.37021450497,7.60549724857,-11.3247988885,
1566578916.07,-0.1532,-0.8842,-0.0546,0.4377,0.1926,0.9555,0.0082,-0.2231,0.3136,0.7197,0.6052,-0.1313,-0.1396,-0.7904,-0.5357,0.2623,0.4188,0.7751,0.3831,-0.2772,0.251,0.0296,0.9454,0.2051,0.1931,0.8463,0.3097,-0.3879,0.3129,0.6837,0.5028,-0.4262,-176.48097397,-52.268088948,158.613630256,-175.53681831,-25.43829996,156.199341012,106.443952899,-34.6580306148,159.168257367,110.448466525,-34.3476917983,-175.808266449,146.792121101,-48.656774316,138.589812087,10.3295158221,-27.5534831478,152.980075645,143.563261308,-50.9184697602,172.105816611,107.278803842,-63.8459183092,-179.905448544,0.0,0.0,0.0,0.0,0.0,0.0,0.0371164989752,0.0787945236552,0.0524230815248,6.50917310165,7.59748722713,13.3759665196,0.0,0.0,0.0,0.0,0.0,0.0,-0.00721,0.05472,-1.14002,4.32917824695,7.55441533866,-11.3168051816,
1566578916.09,-0.1532,-0.8842,-0.0546,0.4376,0.1926,0.9555,0.0082,-0.2231,0.3135,0.7199,0.605,-0.1315,-0.1393,-0.7903,-0.5357,0.2626,0.4188,0.775,0.3832,-0.2773,0.2514,0.0305,0.9454,0.2045,0.1931,0.846,0.3101,-0.3881,0.3127,0.6835,0.5029,-0.4264,-176.484340319,-52.2580122041,158.615666666,-175.53681831,-25.43829996,156.199341012,106.474522585,-34.6631665912,159.18319088,110.423311463,-34.3579533484,-175.750081475,146.778865797,-48.6741753965,138.596178644,10.4348173328,-27.5806004782,153.020898246,143.48377475,-50.9495066493,172.150208305,107.196365281,-63.8561609205,-179.816306017,0.0,0.0,0.0,0.0,0.0,0.0,0.0371540450216,0.0787944576224,0.0520468002184,6.56222490969,7.63671367777,13.3712369949,0.0,0.0,0.0,0.0,0.0,0.0,-0.00721,0.05472,-1.14002,4.32917824695,7.55441533866,-11.3168051816,
1566578916.11,-0.1532,-0.8843,-0.0546,0.4376,0.1926,0.9555,0.0082,-0.2231,0.3134,0.72,0.6049,-0.1315,-0.1391,-0.7902,-0.5358,0.2626,0.4187,0.775,0.3833,-0.2775,0.252,0.0308,0.9452,0.2048,0.1931,0.8459,0.3103,-0.3882,0.3126,0.6834,0.5031,-0.4266,-176.486375575,-52.2531139621,158.619031861,-175.53681831,-25.43829996,156.199341012,106.487971294,-34.6537748302,159.188893786,110.398662833,-34.3455401245,-175.722664126,146.762837496,-48.6949289842,138.622705581,10.5020965012,-27.6363701753,152.95907028,143.446310247,-50.9625655547,172.171750232,107.120287903,-63.8636550622,-179.742006152,0.0,0.0,0.0,0.0,0.0,0.0,0.0371540450216,0.0787944576224,0.0520468002184,6.56222490969,7.63671367777,13.3712369949,0.0,0.0,0.0,0.0,0.0,0.0,-0.00721,0.05472,-1.14002,4.32917824695,7.55441533866,-11.3168051816,
1566578916.13,-0.1532,-0.8843,-0.0546,0.4376,0.1926,0.9555,0.0082,-0.2231,0.3135,0.72,0.6047,-0.1317,-0.139,-0.7901,-0.5359,0.2629,0.4186,0.775,0.3833,-0.2778,0.2525,0.0311,0.945,0.2053,0.193,0.8459,0.3101,-0.3884,0.3125,0.6832,0.5031,-0.4269,-176.486375575,-52.2531139621,158.619031861,-175.53681831,-25.43829996,156.199341012,106.513507412,-34.6785517021,159.182997586,110.368856487,-34.3661983851,-175.68296859,146.765134849,-48.7232445454,138.643039331,10.5717150057,-27.6780872247,152.874795531,143.467232128,-50.9812057847,172.181203809,107.05825804,-63.8910254897,-179.668346806,0.0,0.0,0.0,0.0,0.0,0.0,0.0369104162652,0.0788073440816,0.0523472636896,6.66897108332,7.68210959793,13.4077595437,0.0,0.0,0.0,0.0,0.0,0.0,-0.00739,0.05464,-1.13967,4.32394572589,7.63316885216,-11.2801782946,
1566578916.15,-0.1532,-0.8843,-0.0545,0.4375,0.1926,0.9555,0.0082,-0.2231,0.3137,0.7202,0.6044,-0.132,-0.1389,-0.7899,-0.5359,0.2633,0.4185,0.7751,0.3829,-0.2781,0.2525,0.0317,0.9448,0.2058,0.1928,0.8458,0.31,-0.3888,0.3126,0.6831,0.5029,-0.4273,-176.473281934,-52.2409766168,158.613068642,-175.53681831,-25.43829996,156.199341012,106.568642647,-34.7109319361,159.167617593,110.339362967,-34.4005611156,-175.635875148,146.828886917,-48.7371942073,138.634714073,10.661589759,-27.6576084195,152.7915665,143.457217626,-51.0207621909,172.224832986,107.058638363,-63.9401715238,-179.647249856,0.0,0.0,0.0,0.0,0.0,0.0,0.0369104162652,0.0788073440816,0.0523472636896,6.66897108332,7.68210959793,13.4077595437,0.0,0.0,0.0,0.0,0.0,0.0,-0.00739,0.05464,-1.13967,4.32394572589,7.63316885216,-11.2801782946,
1566578916.17,-0.1532,-0.8843,-0.0545,0.4375,0.1926,0.9555,0.0082,-0.2231,0.3138,0.7202,0.6043,-0.1322,-0.1386,-0.7899,-0.5358,0.2639,0.4183,0.7752,0.3826,-0.2785,0.2521,0.0319,0.945,0.2055,0.1926,0.8457,0.3099,-0.3892,0.3125,0.683,0.5028,-0.4276,-176.473281934,-52.2409766168,158.613068642,-175.53681831,-25.43829996,156.199341012,106.583269016,-34.7352797172,159.166399109,110.324330454,-34.4372027141,-175.560347975,146.873161749,-48.7620658817,138.651104266,10.6610337904,-27.6091885269,152.836269817,143.447146676,-51.0603136749,172.268510307,107.02731564,-63.9662847487,-179.592673001,0.0,0.0,0.0,0.0,0.0,0.0,0.03688933275,0.078815548724,0.0522503725,6.6618216377,7.66948574993,13.4114200956,0.0,0.0,0.0,0.0,0.0,0.0,-0.00757,0.05461,-1.13941,4.3546569138,7.69299352375,-11.2535471118,
1566578916.19,-0.1532,-0.8843,-0.0545,0.4375,0.1926,0.9555,0.0082,-0.2231,0.3138,0.7202,0.6043,-0.1322,-0.1386,-0.7899,-0.5358,0.2639,0.4183,0.7752,0.3826,-0.2785,0.2521,0.0319,0.945,0.2055,0.1926,0.8457,0.3099,-0.3892,0.3125,0.683,0.5028,-0.4276,-176.473281934,-52.2409766168,158.613068642,-175.53681831,-25.43829996,156.199341012,106.583269016,-34.7352797172,159.166399109,110.324330454,-34.4372027141,-175.560347975,146.873161749,-48.7620658817,138.651104266,10.6610337904,-27.6091885269,152.836269817,143.447146676,-51.0603136749,172.268510307,107.02731564,-63.9662847487,-179.592673001,0.0,0.0,0.0,0.0,0.0,0.0,0.0370671106542,0.078872934035,0.0520137472202,6.62075467953,7.61580983344,13.3841608806,0.0,0.0,0.0,0.0,0.0,0.0,-0.00757,0.05461,-1.13941,4.3546569138,7.69299352375,-11.2535471118,
