S10_w,S10_x,S10_y,S10_z,S8_w,S8_x,S8_y,S8_z,index_pose_position_x,index_pose_position_y,index_pose_position_z
-0.3876,0.1885,0.8473,0.3101,-0.2864,0.4186,0.7779,0.3706,37.1713209048,78.9916683914,52.051940971
-0.3859,0.1859,0.8482,0.3114,-0.2849,0.4191,0.781,0.3648,37.027022988,79.536252898,52.750294142
-0.3843,0.1846,0.8487,0.3127,-0.2797,0.4218,0.7802,0.3673,36.982312596,80.5771975208,53.0835478704
-0.3779,0.1844,0.8494,0.3187,-0.2739,0.4311,0.7795,0.3625,37.7732009956,80.284120655,52.74059679
-0.371,0.1835,0.8493,0.3273,-0.2895,0.431,0.7705,0.3695,36.74361367,79.906236473,54.4093538892
-0.3691,0.1826,0.8497,0.3291,-0.285,0.4342,0.764,0.3826,36.9160988056,80.3276216776,54.3469113632
-0.365,0.1815,0.8506,0.3319,-0.2843,0.4297,0.7608,0.3944,38.359011764,80.228879668,53.388772912
-0.3629,0.1801,0.8499,0.3368,-0.2893,0.4194,0.7537,0.4149,37.1915340088,79.7663420776,54.288135984
-0.3639,0.181,0.8484,0.3389,-0.2779,0.4212,0.7518,0.4242,38.001316775,78.4193309484,54.9183396346
-0.3651,0.1817,0.8485,0.3372,-0.273,0.4238,0.7542,0.4205,38.8940774842,78.9695664842,54.401396948
-0.3703,0.1817,0.8483,0.3319,-0.2772,0.4114,0.775,0.3913,37.8561387944,78.5308520344,54.8875159916
-0.3735,0.1799,0.8488,0.3277,-0.2899,0.3944,0.7926,0.3634,37.354445309,79.736416121,54.374663845
-0.3759,0.1765,0.8507,0.322,-0.2843,0.3912,0.788,0.3806,37.4361490404,80.162887128,54.3843870272
-0.3769,0.174,0.8521,0.3183,-0.2907,0.3919,0.7825,0.3865,36.4561730352,79.412869094,52.6550776986
-0.379,0.1713,0.8526,0.316,-0.2863,0.4029,0.7675,0.408,36.1450823856,78.8559843492,51.3756995772
-0.3789,0.1694,0.8541,0.3132,-0.2748,0.4102,0.7611,0.4205,36.0576432154,79.0009001622,51.421515832
-0.3775,0.167,0.8553,0.313,-0.2581,0.4137,0.7558,0.4368,35.626221683,78.775447197,51.012316532
-0.3765,0.1668,0.8557,0.3133,-0.2533,0.4143,0.7539,0.4424,34.762501722,78.759766906,50.999065316
-0.3757,0.1671,0.8559,0.3134,-0.247,0.4134,0.7521,0.4497,34.645915346,78.677390246,50.72293082
-0.3738,0.1676,0.8563,0.3143,-0.2421,0.4153,0.7489,0.4559,34.32157036,78.5825887616,51.1840304448
-0.3738,0.1676,0.8563,0.3143,-0.2421,0.4153,0.7489,0.4559,34.2724363742,77.812875533,51.6158312446
-0.371,0.1723,0.8544,0.3203,-0.2387,0.4172,0.7459,0.4609,34.4886094918,77.8732277464,51.479485387
-0.3686,0.1762,0.8533,0.3236,-0.2395,0.4208,0.7426,0.4625,34.7551635728,76.8709886024,52.341669866
-0.3686,0.1762,0.8533,0.3236,-0.2395,0.4208,0.7426,0.4625,35.2811480472,75.8103378832,52.511133068
-0.3633,0.1818,0.8516,0.3309,-0.2376,0.4224,0.7395,0.4671,35.5914367456,75.9888137728,52.9380383636
-0.3577,0.1851,0.8513,0.336,-0.255,0.421,0.747,0.4468,35.7552001864,74.66492311,53.4252663572
-0.3577,0.1851,0.8513,0.336,-0.255,0.421,0.747,0.4468,36.612078173,73.9990587666,54.118963885
-0.3519,0.1902,0.849,0.345,-0.2611,0.4239,0.7546,0.4272,37.7107459988,73.7887106936,55.1717209834
-0.3422,0.1922,0.8485,0.3546,-0.2612,0.4312,0.7667,0.3973,37.9336547112,73.1854965888,56.236540938
-0.3422,0.1922,0.8485,0.3546,-0.2612,0.4312,0.7667,0.3973,38.249161391,73.1333004666,58.2001488132
-0.33,0.1961,0.847,0.3674,-0.2645,0.4379,0.7479,0.4227,39.5920416164,73.0832317242,58.4673343898
-0.3255,0.1963,0.846,0.3735,-0.2559,0.4482,0.7372,0.4358,39.1476176994,72.4247907506,58.834814936
-0.3255,0.1963,0.846,0.3735,-0.2559,0.4482,0.7372,0.4358,40.124619881,71.7766514092,57.9836688446
-0.3231,0.1923,0.8463,0.377,-0.2651,0.4382,0.74,0.4357,41.0670786176,72.0692245522,57.553352981
-0.3217,0.1881,0.8475,0.3778,-0.2673,0.4346,0.7395,0.439,40.4832793768,72.115993027,57.0817746766
-0.3217,0.1881,0.8475,0.3778,-0.2673,0.4346,0.7395,0.439,40.349322165,72.019179025,56.741620742
-0.3208,0.1842,0.8482,0.3788,-0.2654,0.4303,0.7426,0.4391,41.2815334056,72.1308774372,57.0338903004
-0.3261,0.1827,0.8489,0.3735,-0.2581,0.4225,0.7448,0.4472,40.2412143528,72.2137233484,56.6217416392
-0.3261,0.1827,0.8489,0.3735,-0.2581,0.4225,0.7448,0.4472,39.4697570202,73.4930072102,56.6336229914
-0.3335,0.1793,0.8502,0.3654,-0.2709,0.3847,0.7816,0.4094,39.5715422776,73.8217721176,57.5692019156
-0.3395,0.1697,0.8553,0.3525,-0.2664,0.3703,0.7801,0.428,38.2593804304,75.3090760144,56.7920162584
-0.3395,0.1697,0.8553,0.3525,-0.2664,0.3703,0.7801,0.428,37.314277557,75.9430707126,55.7306907846
-0.3427,0.1642,0.8572,0.3472,-0.2669,0.3793,0.7598,0.4553,36.556486808,76.250328824,55.872783236
-0.3436,0.161,0.8594,0.3424,-0.2601,0.3817,0.7558,0.4639,36.8234993288,75.5886921064,54.727211293
-0.3432,0.1604,0.8601,0.3414,-0.2468,0.3849,0.7523,0.4741,35.541668758,76.1199349212,54.135807765
-0.3411,0.1597,0.8608,0.342,-0.2311,0.3927,0.7451,0.4868,34.5831611474,76.3060257812,53.7948644394
-0.3405,0.1585,0.8622,0.3398,-0.2432,0.387,0.752,0.4747,34.4520375124,75.7068449416,53.924040682
-0.3405,0.1585,0.8622,0.3398,-0.2432,0.387,0.752,0.4747,34.3499664224,76.5431292972,53.4156669696
-0.3364,0.1591,0.8633,0.3406,-0.2685,0.3767,0.769,0.4411,34.7219000944,76.209312384,53.9353319728
-0.3366,0.1596,0.8618,0.3441,-0.2743,0.3756,0.7757,0.4263,34.6972847104,76.7604101888,54.1317605632
-0.3352,0.1597,0.861,0.3474,-0.2728,0.377,0.7826,0.4132,35.4804143504,77.751848945,55.7387886306
-0.3238,0.1564,0.8609,0.3597,-0.2854,0.374,0.7877,0.3975,36.6528020212,77.0296325488,56.4341086408
-0.315,0.1519,0.8636,0.363,-0.2814,0.3731,0.7808,0.4143,34.6854303548,77.9910676304,57.5240528472
-0.311,0.1493,0.8652,0.3637,-0.2782,0.373,0.7775,0.4228,34.9400287796,77.6876042934,57.20361128
-0.3076,0.1419,0.8675,0.3641,-0.2799,0.3673,0.7683,0.4431,37.014719722,76.8768065022,56.9415895844
-0.3067,0.1396,0.8677,0.3652,-0.2773,0.3685,0.767,0.4459,36.320471827,77.4990372912,56.3387264704
-0.3061,0.1386,0.8677,0.366,-0.276,0.368,0.7654,0.4499,36.7692321104,77.1060573328,56.128365106
-0.3072,0.1372,0.8678,0.3655,-0.2737,0.3627,0.7661,0.4544,37.3308095814,76.9496522718,56.7171439804
-0.3071,0.1377,0.8676,0.3659,-0.2723,0.3599,0.7684,0.4536,36.9213162462,77.126440653,56.2844084372
-0.3074,0.14,0.867,0.3662,-0.2658,0.3529,0.775,0.4517,36.3435053218,76.924455424,57.3183860364
-0.3085,0.1459,0.8672,0.3624,-0.2512,0.344,0.7865,0.447,36.33033226,77.320622994,57.6336260556
-0.3132,0.1452,0.8677,0.3574,-0.2549,0.3338,0.8008,0.4268,35.464427232,77.5742721856,58.4858997248
-0.3161,0.1439,0.8689,0.3525,-0.2536,0.3195,0.8185,0.4043,34.942820213,78.692566452,57.775834788
-0.3178,0.1412,0.8716,0.3453,-0.2552,0.3272,0.7973,0.4382,34.0483525548,78.6920870516,57.6270646644
-0.3197,0.1413,0.8704,0.3464,-0.2547,0.3309,0.7904,0.4481,34.6084133154,77.8724040688,56.5392454802
-0.3193,0.141,0.8712,0.345,-0.2511,0.3383,0.7807,0.4613,34.3744245736,77.504755588,55.862991556
-0.3193,0.1411,0.8724,0.342,-0.2373,0.3431,0.7714,0.4803,33.1071274408,77.6066553128,55.1559599028
-0.3181,0.1411,0.8723,0.3433,-0.2313,0.3452,0.7679,0.4873,33.4751470204,77.6143173068,55.3086114228
-0.3178,0.1416,0.8723,0.3433,-0.2251,0.3458,0.7642,0.4955,32.515051734,77.241856467,55.42342326
-0.3165,0.1408,0.8729,0.3432,-0.2154,0.347,0.7584,0.5077,32.0394030944,77.0188271026,54.978542026
-0.3159,0.1407,0.8731,0.3435,-0.2138,0.3454,0.758,0.5101,31.8195361008,77.1231785832,55.4053549152
-0.3167,0.1401,0.8732,0.3426,-0.2202,0.3416,0.7626,0.503,31.477942688,77.6758273284,55.2139892272
-0.3166,0.1402,0.8737,0.3414,-0.2363,0.3388,0.7717,0.4833,31.7240632864,77.2115171368,55.1599058824
-0.3145,0.1431,0.8728,0.3446,-0.2517,0.3323,0.7834,0.4607,31.8627026036,77.885479798,55.1938587784
-0.3135,0.1464,0.8711,0.3482,-0.2606,0.3331,0.7894,0.4448,33.0334536512,76.7489763416,57.0123885062
-0.3116,0.1499,0.8677,0.3568,-0.2631,0.3398,0.7946,0.4285,33.733963851,76.812238459,56.93881417
-0.3085,0.1501,0.8668,0.3616,-0.2601,0.3438,0.7958,0.4251,33.9714071002,76.4594826254,58.4286060028
-0.3046,0.1508,0.8657,0.3672,-0.2728,0.3428,0.804,0.4019,34.2323820682,76.2838664308,59.923118322
-0.2977,0.1485,0.8667,0.3713,-0.2752,0.3431,0.794,0.4194,34.8391520204,76.3648488684,59.4288222108
-0.2928,0.1467,0.8682,0.3726,-0.2726,0.3435,0.7915,0.4255,34.1552363892,76.9855941686,60.3334959298
-0.2893,0.1464,0.8681,0.3756,-0.266,0.3475,0.7868,0.435,34.3484909378,76.316822525,59.9613287284
-0.2846,0.1467,0.8676,0.3802,-0.2649,0.3449,0.776,0.4566,35.1839163288,76.180970012,59.4889180264
-0.2834,0.1465,0.8675,0.3814,-0.266,0.3433,0.774,0.4606,35.331717692,76.15269978,59.717074226
-0.2832,0.1458,0.8674,0.3821,-0.2632,0.3411,0.772,0.4671,35.9715410216,76.0378539432,59.6537889824
-0.2831,0.1457,0.8677,0.3814,-0.2619,0.3411,0.7708,0.4699,35.8384408452,75.9267339636,59.2569803384
-0.2839,0.1463,0.8674,0.3815,-0.2603,0.3426,0.7711,0.4691,36.0919781376,76.0426774468,59.6648716332
-0.2858,0.1475,0.8664,0.3818,-0.2557,0.3444,0.7739,0.4658,35.839654957,75.685699798,59.9410512542
-0.2896,0.1524,0.8654,0.3794,-0.2485,0.338,0.7872,0.4519,35.6591409722,75.9817963438,59.4508017612
-0.2896,0.1524,0.8654,0.3794,-0.2485,0.338,0.7872,0.4519,34.7134621928,75.9714365712,60.4927634888
-0.2994,0.149,0.8679,0.3671,-0.2459,0.3212,0.8038,0.4359,34.3069625868,77.0329101264,59.2594260648
-0.3068,0.143,0.8711,0.3556,-0.253,0.3331,0.7808,0.4638,34.0558872044,76.9246272814,59.1952137618
-0.3068,0.143,0.8711,0.3556,-0.253,0.3331,0.7808,0.4638,33.836456194,76.643879415,56.586667439
-0.3157,0.1369,0.8713,0.3497,-0.2396,0.3455,0.7672,0.4841,33.4338053172,76.8977077794,54.582074922
-0.3171,0.1307,0.8751,0.3413,-0.2253,0.3478,0.7622,0.4971,32.442222375,76.74940073,54.85577416
-0.3171,0.1307,0.8751,0.3413,-0.2253,0.3478,0.7622,0.4971,32.06608485,77.46952321,53.593935845
-0.3185,0.1274,0.8762,0.3382,-0.2201,0.3433,0.7614,0.5037,30.863744205,78.2244838,52.898820865
-0.3211,0.1237,0.878,0.3325,-0.2238,0.3367,0.7664,0.499,30.7223969176,77.9186948528,53.5337724628
-0.3211,0.1237,0.878,0.3325,-0.2238,0.3367,0.7664,0.499,29.9162978552,79.2966514824,52.3616297564
-0.3233,0.1221,0.8783,0.3301,-0.2513,0.3234,0.7819,0.4697,29.7835390136,80.356920716,52.0307276064
-0.3267,0.12,0.879,0.3256,-0.272,0.3119,0.7941,0.445,30.6323160736,79.8859232216,52.9556537784
-0.3264,0.1209,0.879,0.3255,-0.2833,0.3087,0.7998,0.4296,30.5128367748,81.384321606,52.175449224
-0.3255,0.1275,0.8742,0.3368,-0.2886,0.3129,0.8101,0.4029,31.6916610168,80.3990250668,54.4107371784
-0.3218,0.1319,0.8717,0.3449,-0.2938,0.3143,0.8206,0.3759,32.936062957,80.241634311,55.3017793052
-0.3186,0.1328,0.8708,0.35,-0.3052,0.3116,0.8242,0.3609,32.423516141,79.587254889,56.779642255
-0.3089,0.1325,0.8711,0.3579,-0.2972,0.3185,0.8106,0.3911,32.6448113364,79.4941936592,58.451880865
-0.3034,0.1336,0.8715,0.3612,-0.2927,0.3236,0.8049,0.402,33.8792188852,79.575893297,57.7113921858
-0.3001,0.1333,0.8717,0.3635,-0.2898,0.3226,0.8013,0.4119,33.5835550238,79.0383020142,58.1981946516
-0.2977,0.1346,0.8698,0.3697,-0.2902,0.3143,0.789,0.4409,34.893572108,78.1171964528,58.3329459496
-0.2967,0.1351,0.8694,0.371,-0.2899,0.3134,0.7852,0.4483,34.8609259894,78.4803966096,57.7086693462
-0.2965,0.1348,0.8695,0.3712,-0.2894,0.314,0.7845,0.4495,35.3259216834,78.0071023812,58.2940495522
-0.2954,0.1356,0.8696,0.3715,-0.286,0.3174,0.7863,0.4461,35.3264349048,77.7627242752,58.4615641188
-0.2952,0.1382,0.8685,0.3731,-0.2821,0.3208,0.7886,0.4421,35.1744128146,78.1181898226,57.8131400326
-0.2965,0.14,0.8683,0.372,-0.2756,0.3216,0.7926,0.4385,35.1920662788,77.2778827252,58.851342539
-0.3018,0.1444,0.8679,0.3669,-0.2627,0.3204,0.8063,0.4219,35.1076210902,77.7129478122,58.7001227382
-0.3052,0.1442,0.8686,0.3624,-0.2629,0.3121,0.8197,0.4017,34.271550522,78.2748603974,58.6373522898
-0.3058,0.143,0.87,0.3591,-0.2479,0.3208,0.8022,0.4381,35.02440535,77.2115092594,57.8974923038
-0.3082,0.1409,0.8714,0.3545,-0.2509,0.3319,0.781,0.4655,34.7606966466,76.6457608022,56.24385829
-0.3076,0.1425,0.8716,0.354,-0.2452,0.338,0.7746,0.4748,33.6094599836,76.83027315,56.0262545952
-0.3081,0.1421,0.8717,0.3533,-0.2362,0.3406,0.7697,0.4854,34.2323294728,76.383700876,55.5658130256
-0.3075,0.1417,0.8728,0.3513,-0.223,0.3455,0.7632,0.4983,33.361543308,76.5467907358,55.2496401906
-0.3068,0.1413,0.8733,0.3508,-0.2203,0.3453,0.7619,0.5015,32.4001396796,76.390455066,55.1639753284
-0.3063,0.1412,0.8735,0.3507,-0.2162,0.3461,0.76,0.5056,32.3885858274,76.6023316928,55.2613135894
-0.3074,0.1411,0.8735,0.3497,-0.2197,0.3436,0.7631,0.5011,32.153157607,76.870857845,55.225258002
-0.3067,0.1419,0.8737,0.3498,-0.2265,0.3425,0.7659,0.4947,32.1307537512,76.4921311284,55.1794967152
-0.3058,0.1431,0.8734,0.3508,-0.2409,0.337,0.7747,0.4776,32.4932394568,77.0916606226,55.2846970818
-0.307,0.1444,0.8728,0.3509,-0.2628,0.3247,0.799,0.4324,33.3622814628,77.9253776048,56.3544061452
-0.3046,0.1452,0.8718,0.3548,-0.2639,0.3255,0.8045,0.4207,33.5706860612,77.5875289146,56.5969829518
-0.3008,0.1463,0.871,0.3597,-0.2681,0.3315,0.8139,0.3944,33.734326186,78.0778630516,57.544923686
-0.2943,0.1495,0.8689,0.3686,-0.2831,0.3317,0.8049,0.4022,34.0353295766,77.9852961072,58.885020319
-0.2915,0.1506,0.8682,0.3721,-0.2797,0.3396,0.799,0.4096,34.757490667,78.028427245,58.527411854
-0.2899,0.1504,0.8687,0.3722,-0.277,0.3449,0.7944,0.4159,34.9738424598,77.2341925274,58.296369334
-0.2874,0.1507,0.8686,0.3742,-0.2786,0.3382,0.7895,0.4295,35.895421196,77.034618942,57.8792156
-0.2867,0.1499,0.8687,0.3748,-0.2798,0.3372,0.7877,0.4328,35.8164522832,77.0850103696,57.895416516
-0.286,0.1488,0.8689,0.3754,-0.2794,0.3361,0.7854,0.4381,36.1440056896,76.9513532024,57.540670804
-0.2849,0.1471,0.8693,0.376,-0.2772,0.3344,0.7846,0.4423,35.9053367532,76.9498559912,57.608400352
-0.2846,0.1491,0.8687,0.3769,-0.2706,0.3351,0.7872,0.4411,36.1424066312,77.0821976264,57.5184988684
-0.2853,0.152,0.8676,0.3775,-0.2639,0.3368,0.789,0.4408,35.9388459106,76.1197524844,58.2961588204
-0.2927,0.1557,0.8671,0.3716,-0.2567,0.3289,0.8096,0.4127,35.7499574992,76.5988065772,58.7030466284
-0.2973,0.1538,0.8687,0.365,-0.2525,0.3223,0.8187,0.4025,35.0677126516,77.301701892,58.5862119572
-0.2976,0.1527,0.8698,0.3624,-0.2455,0.3292,0.7979,0.4411,34.9944009016,76.9259269848,57.6976646096
-0.3004,0.1509,0.8705,0.3592,-0.2467,0.3364,0.7805,0.4656,34.499020456,76.033685711,56.958306522
-0.3012,0.1505,0.8707,0.3581,-0.2411,0.3424,0.773,0.4763,34.306439641,76.1608261276,56.755290583
-0.3029,0.1497,0.8703,0.358,-0.237,0.3444,0.77,0.4818,34.322376049,75.6195306312,55.9926350974
-0.304,0.147,0.8717,0.3549,-0.2268,0.346,0.7648,0.4937,33.4340226794,75.849415841,55.6365458848
-0.3046,0.1452,0.8727,0.3528,-0.2246,0.3458,0.7634,0.497,32.9648528688,75.6896114248,55.68459697
-0.3059,0.1429,0.8734,0.3507,-0.2243,0.3427,0.7628,0.5001,32.115201188,76.621374192,55.004154256
-0.3066,0.1425,0.8735,0.3502,-0.2243,0.3408,0.7635,0.5004,31.2077370684,77.302185838,54.4875987616
-0.3066,0.1425,0.8735,0.3502,-0.2243,0.3408,0.7635,0.5004,31.8027776926,76.7356261572,55.0903800218
-0.3089,0.1392,0.8743,0.3474,-0.2323,0.3382,0.7678,0.4919,30.8577640742,77.9064629876,54.1243161282
-0.3111,0.1371,0.8751,0.3442,-0.2678,0.3235,0.7919,0.4432,31.4941467664,79.5750286868,53.8714686288
-0.3111,0.1371,0.8751,0.3442,-0.2678,0.3235,0.7919,0.4432,32.5905956644,78.9264398228,54.57188797
-0.3132,0.1352,0.876,0.3407,-0.2857,0.3145,0.8083,0.4074,32.2117332504,80.0807947608,54.67202127
-0.3087,0.1395,0.8726,0.3516,-0.2816,0.325,0.8156,0.387,33.170167306,79.19663633,56.942651622
-0.3048,0.1427,0.8707,0.3583,-0.3003,0.3254,0.8135,0.3767,33.967070677,79.0179707212,57.4253227532
-0.3016,0.1447,0.8709,0.36,-0.2994,0.3296,0.8084,0.3847,34.117898885,79.5064697284,56.7166487536
-0.2989,0.1462,0.8696,0.3647,-0.2938,0.3334,0.7972,0.4085,35.4451737788,78.2701766084,56.8041930116
-0.2989,0.1462,0.8696,0.3647,-0.2938,0.3334,0.7972,0.4085,35.5046874302,78.1737234974,57.1345446144
-0.2973,0.1453,0.8701,0.3649,-0.2928,0.3255,0.7901,0.4289,36.3000067076,78.1652312948,57.0946222692
-0.2973,0.1453,0.8701,0.3649,-0.2928,0.3255,0.7901,0.4289,36.1922906646,78.3892364582,57.3078711544
-0.2965,0.1438,0.871,0.3642,-0.2858,0.3217,0.7859,0.4439,36.0261180522,78.137635766,57.2262818666
-0.2982,0.1442,0.8707,0.3632,-0.2839,0.3222,0.7884,0.4403,36.3117766812,78.3890884664,57.2851931732
-0.2986,0.1447,0.8703,0.3638,-0.2836,0.3249,0.7924,0.4311,36.309418674,77.827032597,57.349670265
-0.3005,0.1475,0.8698,0.3623,-0.2767,0.3316,0.8005,0.4154,36.1735616992,78.00689796,56.9978528352
-0.3005,0.1475,0.8698,0.3623,-0.2767,0.3316,0.8005,0.4154,35.6396119148,78.0274330344,57.6794508372
-0.3075,0.1497,0.8703,0.3543,-0.2703,0.3204,0.8239,0.3813,34.7797749264,78.7281603348,57.122532378
-0.3107,0.1468,0.8737,0.3442,-0.2585,0.3269,0.8054,0.4212,34.5838077764,78.7915971602,57.1326123478
-0.3142,0.1467,0.8742,0.3397,-0.2562,0.3384,0.7891,0.4439,34.3524520232,78.1894049314,55.2274795798
-0.3142,0.1467,0.8742,0.3397,-0.2562,0.3384,0.7891,0.4439,34.3505248892,77.6291676132,53.955747186
-0.3155,0.1463,0.875,0.3367,-0.2438,0.3446,0.783,0.4566,33.9396427356,77.7549390642,54.115383729
-0.3146,0.1454,0.8754,0.3366,-0.2335,0.3492,0.778,0.4671,33.6724643664,77.6496822756,53.4127914804
-0.3146,0.1454,0.8754,0.3366,-0.2335,0.3492,0.778,0.4671,32.9158233426,77.7100264028,53.3567276298
-0.3129,0.1435,0.8775,0.3336,-0.2202,0.3504,0.7734,0.4799,32.807252853,77.7033648786,53.4684966752
-0.3131,0.1414,0.8789,0.3306,-0.2148,0.3484,0.7728,0.4849,32.3861778296,77.9273547768,53.1995658788
-0.3136,0.1408,0.8791,0.3299,-0.2192,0.3463,0.7755,0.4801,32.141763711,78.284075579,52.958987092
-0.3132,0.1409,0.8791,0.3302,-0.2269,0.3455,0.7786,0.4719,32.2977073476,78.2483196168,53.1150699672
-0.3132,0.1409,0.8791,0.3302,-0.2269,0.3455,0.7786,0.4719,32.3466218324,78.3018515024,53.1983867764
-0.3156,0.1406,0.8793,0.3275,-0.2651,0.3297,0.8005,0.4241,33.211698228,79.6888597512,53.06290485
-0.3108,0.1455,0.8777,0.3343,-0.2742,0.3324,0.8075,0.4026,33.828839747,79.8166376952,53.4654029438
-0.3071,0.1528,0.8719,0.3492,-0.2695,0.3458,0.8172,0.3739,34.3450588374,78.0864584752,54.8155493986
-0.3071,0.1528,0.8719,0.3492,-0.2695,0.3458,0.8172,0.3739,35.7993396352,77.774937743,56.7438233756
-0.3029,0.1547,0.871,0.3543,-0.2778,0.3506,0.8117,0.3754,35.9305032922,78.0690306476,57.219942922
-0.2977,0.1553,0.872,0.3558,-0.2758,0.3538,0.802,0.3942,36.4099932924,78.4376946992,57.020003491
-0.2977,0.1553,0.872,0.3558,-0.2758,0.3538,0.802,0.3942,37.4386595028,77.8472761754,56.9884346494
-0.2937,0.1567,0.8708,0.3615,-0.2738,0.3502,0.7929,0.4166,36.9690390844,77.5472802684,56.9853858812
-0.2914,0.1559,0.8712,0.3628,-0.2734,0.3434,0.7836,0.4393,38.1808574388,77.0157946068,57.2742036324
-0.2914,0.1559,0.8712,0.3628,-0.2734,0.3434,0.7836,0.4393,38.1668079712,76.9840226096,56.83226038
-0.2912,0.156,0.8715,0.3621,-0.2689,0.3428,0.7841,0.4419,37.7150154064,77.0645440786,56.9084171454
-0.2915,0.1571,0.8712,0.3623,-0.2675,0.3445,0.7868,0.4365,37.8276191856,76.727689471,56.570853689
-0.2948,0.1607,0.8694,0.3623,-0.2575,0.3502,0.7927,0.4272,37.0420700158,76.3498785166,57.093168736
-0.3018,0.156,0.872,0.3522,-0.2545,0.3381,0.8188,0.3877,37.3032828592,76.89301012,57.2578513904
-0.3018,0.156,0.872,0.3522,-0.2545,0.3381,0.8188,0.3877,35.9627453904,77.923224664,56.9403363568
-0.304,0.1498,0.8762,0.3425,-0.2458,0.3413,0.7962,0.4348,34.918917554,77.514439571,55.3989835336
-0.3058,0.1491,0.8761,0.3414,-0.2438,0.3447,0.7886,0.4469,35.6137661628,77.0875487348,55.431407734
-0.3058,0.1491,0.8761,0.3414,-0.2438,0.3447,0.7886,0.4469,35.1160958708,76.8172130444,54.4799675076
-0.3077,0.1463,0.877,0.3386,-0.2327,0.3502,0.7796,0.4641,34.703322755,77.186505375,54.26696409
-0.307,0.1444,0.8782,0.3368,-0.2208,0.3507,0.7762,0.475,34.3509964676,77.0290966632,53.985858158
-0.3072,0.1443,0.8786,0.3359,-0.2246,0.3472,0.7803,0.4689,34.0864439628,77.1409755396,54.284010924
-0.3072,0.1443,0.8786,0.3359,-0.2246,0.3472,0.7803,0.4689,34.161063815,77.6778811636,54.171061995
-0.3078,0.1447,0.8784,0.3355,-0.2487,0.3432,0.7952,0.4334,34.2724986294,77.4953755218,54.2279328784
-0.3091,0.1443,0.8782,0.3348,-0.2551,0.3405,0.8032,0.4168,34.6369494058,78.8622629204,54.6466031504
-0.3063,0.1455,0.8776,0.3387,-0.2785,0.3374,0.8263,0.3546,34.6730314,80.117317,55.5056712
-0.3021,0.1476,0.8759,0.3459,-0.2803,0.3412,0.8106,0.3843,35.3196827276,79.5854875274,55.9055345776
-0.3021,0.1476,0.8759,0.3459,-0.2803,0.3412,0.8106,0.3843,34.8151336992,79.651727872,56.1898617944
-0.2991,0.1476,0.8752,0.3501,-0.2799,0.3402,0.8033,0.4005,35.7678292762,78.9072761786,56.0667764792
-0.2965,0.1459,0.8758,0.3515,-0.278,0.3261,0.7987,0.4222,36.4602453924,78.858801876,56.042443656
-0.2965,0.1459,0.8758,0.3515,-0.278,0.3261,0.7987,0.4222,36.4917224436,78.784577041,55.925397239
-0.2967,0.145,0.8764,0.3505,-0.2757,0.3269,0.7966,0.4271,36.8080061344,78.6906645392,55.60470772
-0.2974,0.1445,0.876,0.351,-0.2749,0.3305,0.799,0.4204,36.9041064048,78.7431963524,55.9767043764
-0.2974,0.1445,0.876,0.351,-0.2749,0.3305,0.799,0.4204,36.5807475856,78.4255373084,55.8652095468
