S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
-0.4602,0.2263,0.7723,0.3746,-0.2147,0.3709,0.6596,0.6173,-9.4261594126,79.202485006,59.6871139038
-0.4608,0.2239,0.7723,0.3753,-0.2159,0.3751,0.6567,0.6175,-9.30637711,79.212301552,59.188353338
-0.4608,0.2239,0.7723,0.3753,-0.2159,0.3751,0.6567,0.6175,-8.974784735,78.7116793502,59.677545988
-0.4674,0.2215,0.7702,0.3731,-0.2075,0.3834,0.6471,0.6253,-9.3128484568,79.0179822724,60.2009763702
-0.478,0.2225,0.7718,0.3552,-0.203,0.3934,0.6271,0.6408,-9.360825224,79.981846422,62.097183074
-0.478,0.2225,0.7718,0.3552,-0.203,0.3934,0.6271,0.6408,-10.0866843602,79.559038665,62.1571016056
-0.4986,0.2179,0.7723,0.3274,-0.2006,0.3897,0.6008,0.6683,-9.8913418642,82.9270885062,61.7907323608
-0.5156,0.2146,0.7708,0.3065,-0.2766,0.3158,0.6903,0.5891,-11.5730963986,84.5933639208,61.69352944
-0.5156,0.2146,0.7708,0.3065,-0.2766,0.3158,0.6903,0.5891,-12.912695438,83.152231703,63.807623756
-0.5243,0.2174,0.7697,0.2921,-0.2924,0.3057,0.7365,0.5277,-11.7989232006,84.6006032248,62.8715869162
-0.5286,0.2218,0.7684,0.2842,-0.2937,0.3112,0.7224,0.5429,-11.2657845578,84.8103217604,62.950502875
-0.5286,0.2218,0.7684,0.2842,-0.2937,0.3112,0.7224,0.5429,-12.899903738,84.503862804,63.100663028
-0.535,0.2218,0.7673,0.2749,-0.2895,0.335,0.7125,0.5441,-11.7841240756,84.9611025236,61.8316698348
-0.5355,0.22,0.7683,0.2727,-0.288,0.3333,0.7141,0.544,-13.7836228,84.4025243216,60.8085392848
-0.5355,0.22,0.7683,0.2727,-0.288,0.3333,0.7141,0.544,-14.7847014422,84.1606448362,61.4029305234
-0.5369,0.2175,0.7696,0.2683,-0.2834,0.3298,0.7152,0.5469,-16.308782902,83.9990651792,59.753737735
-0.5395,0.2128,0.7716,0.2609,-0.2843,0.3262,0.7158,0.5479,-17.1494493496,83.6816837996,58.8456629436
-0.5395,0.2128,0.7716,0.2609,-0.2843,0.3262,0.7158,0.5479,-17.1848254504,83.3934546888,59.6280462856
-0.5419,0.2107,0.7716,0.2578,-0.2894,0.3243,0.715,0.5474,-17.3159473896,84.1307699832,57.7379534532
-0.5437,0.2083,0.772,0.2549,-0.2929,0.3222,0.7164,0.5449,-17.4373816954,83.947601399,57.9324619372
-0.5437,0.2083,0.772,0.2549,-0.2929,0.3222,0.7164,0.5449,-17.5203400734,84.03080756,58.609102323
-0.5418,0.2044,0.7744,0.2547,-0.3043,0.3211,0.7127,0.5443,-17.937851109,84.612191061,57.8605968528
-0.5346,0.2141,0.7721,0.2684,-0.3,0.3345,0.6958,0.5603,-17.216444405,82.7550806484,60.8182126172
-0.5346,0.2141,0.7721,0.2684,-0.3,0.3345,0.6958,0.5603,-15.9405008048,83.2596649288,61.8922477188
-0.5283,0.2255,0.7683,0.2824,-0.2908,0.3397,0.6996,0.5572,-13.9068621404,81.881552718,65.658064051
-0.522,0.2307,0.7664,0.2945,-0.2816,0.3449,0.7089,0.5469,-11.7109036188,81.5726524204,67.3738439196
-0.522,0.2307,0.7664,0.2945,-0.2816,0.3449,0.7089,0.5469,-12.0666164706,82.0126388902,66.2709009282
-0.5112,0.2351,0.7675,0.3069,-0.2629,0.3526,0.7103,0.5494,-12.0891186666,80.9026886822,68.2544800302
-0.5083,0.2295,0.7691,0.3118,-0.234,0.3909,0.668,0.5881,-12.5111938404,82.2629682252,66.80059659
-0.5083,0.2295,0.7691,0.3118,-0.234,0.3909,0.668,0.5881,-11.443364457,82.4243714762,65.7375893184
-0.4985,0.2332,0.7699,0.3228,-0.2013,0.416,0.6104,0.6431,-12.26473073,82.233848338,65.168431551
-0.4916,0.2377,0.7687,0.3328,-0.1963,0.4284,0.5834,0.6614,-10.796125992,81.2061168264,65.6017764072
-0.4916,0.2377,0.7687,0.3328,-0.1963,0.4284,0.5834,0.6614,-10.4291449512,81.8044554584,64.61281587
-0.4874,0.2426,0.7663,0.341,-0.2012,0.4246,0.6052,0.6425,-9.4120051024,80.9136952368,64.38216022
-0.4821,0.2468,0.764,0.3505,-0.2061,0.419,0.6238,0.6267,-8.16255695,80.25813323,63.85835622
-0.4821,0.2468,0.764,0.3505,-0.2061,0.419,0.6238,0.6267,-8.5573252992,80.6087614296,63.045055858
-0.48,0.2432,0.7634,0.357,-0.2116,0.4034,0.6469,0.6114,-7.6403520824,80.0690755392,61.50841422
-0.476,0.2438,0.7625,0.3637,-0.2168,0.3992,0.654,0.6047,-6.9871882488,80.0311627736,59.5324544512
-0.476,0.2438,0.7625,0.3637,-0.2168,0.3992,0.654,0.6047,-7.0920617966,79.9373061076,59.4497535344
-0.4769,0.2431,0.762,0.364,-0.2206,0.3934,0.6571,0.6038,-6.543515874,79.3888322602,58.9326878852
-0.4761,0.2449,0.7604,0.3673,-0.2196,0.3964,0.6558,0.6036,-6.3288485324,79.5393575568,58.067944734
-0.4761,0.2449,0.7604,0.3673,-0.2196,0.3964,0.6558,0.6036,-6.4478899106,79.4563540836,58.1817247538
-0.4759,0.2451,0.7611,0.3661,-0.2145,0.3978,0.6534,0.6071,-6.3553563424,78.7158213596,58.8637383928
-0.4771,0.2525,0.7612,0.3591,-0.2131,0.3989,0.6472,0.6135,-6.9998173232,79.157173961,58.9997013814
-0.4771,0.2525,0.7612,0.3591,-0.2131,0.3989,0.6472,0.6135,-6.881038306,79.1339368196,59.4084478616
-0.4821,0.2562,0.7633,0.345,-0.2158,0.4044,0.6384,0.6182,-7.5622648096,79.931056398,60.7087962444
-0.4912,0.255,0.7641,0.3311,-0.2091,0.4004,0.6217,0.6397,-8.0578613426,81.1982554364,61.795246474
-0.4912,0.255,0.7641,0.3311,-0.2091,0.4004,0.6217,0.6397,-8.4118322826,80.925181674,62.1788129666
-0.5006,0.2534,0.7656,0.3146,-0.2055,0.3867,0.607,0.663,-8.953842794,82.9650183016,61.6600939476
-0.5074,0.249,0.7662,0.3053,-0.2673,0.3166,0.7031,0.5776,-9.4396052244,83.3700297992,62.4361995812
-0.5074,0.249,0.7662,0.3053,-0.2673,0.3166,0.7031,0.5776,-9.978490902,82.797730242,63.4811050632
-0.512,0.2438,0.7692,0.2941,-0.2593,0.3129,0.751,0.5202,-11.2236349134,83.7272025054,62.737530447
-0.5191,0.2419,0.7681,0.2861,-0.2623,0.3237,0.7483,0.516,-11.7400137584,84.2352032332,62.236753686
-0.5191,0.2419,0.7681,0.2861,-0.2623,0.3237,0.7483,0.516,-12.0932389424,84.0144347064,62.3225276036
-0.5197,0.2407,0.7694,0.2825,-0.2719,0.316,0.7512,0.5116,-12.5827789478,84.3596946144,61.818517019
-0.5204,0.239,0.7709,0.2786,-0.2581,0.3291,0.7343,0.5344,-14.2676046416,84.6056659894,61.0124008052
-0.523,0.2376,0.7715,0.2733,-0.2612,0.3269,0.7354,0.5329,-14.5538815372,84.154548379,60.9353172366
-0.5228,0.2371,0.7756,0.262,-0.2595,0.3098,0.7509,0.5222,-15.5526251164,85.850237062,58.4658225252
-0.5234,0.2354,0.7772,0.2579,-0.2577,0.3078,0.7517,0.5231,-16.4232423124,86.0538765956,56.818772228
-0.5245,0.2348,0.7771,0.2562,-0.2598,0.3084,0.7498,0.5244,-16.7150948054,85.1214961804,57.8830720916
-0.5239,0.2357,0.7778,0.2545,-0.2579,0.3121,0.7474,0.5266,-16.3795271728,84.7964532418,57.2375330332
-0.5245,0.2338,0.7789,0.2517,-0.2589,0.3114,0.7484,0.525,-16.7000788264,85.183629216,57.0143728544
-0.5257,0.2299,0.7795,0.251,-0.2619,0.3126,0.7462,0.526,-16.743189456,84.7547500038,57.719921553
-0.5259,0.2225,0.7813,0.2515,-0.28,0.3207,0.7286,0.5364,-16.6978560022,84.1311447868,57.8747107236
-0.5258,0.2208,0.7822,0.2506,-0.2907,0.3244,0.7214,0.5382,-15.147096608,84.9701720504,59.6942471912
-0.5255,0.2188,0.7833,0.2497,-0.296,0.3228,0.7213,0.5364,-13.955447364,85.068593716,60.053899016
-0.5246,0.2196,0.7811,0.2573,-0.3031,0.3105,0.7304,0.5274,-13.1001431682,87.226872499,59.7302187196
-0.521,0.2241,0.7807,0.2622,-0.3035,0.3121,0.7332,0.5223,-11.513227228,86.5341577492,60.7051181164
-0.5131,0.2298,0.781,0.2719,-0.2957,0.3176,0.7305,0.5271,-11.2253629572,86.9120032512,61.7970751108
-0.5051,0.2352,0.7786,0.2882,-0.2693,0.3335,0.7252,0.5387,-10.5501690852,84.0806897608,63.9238957836
-0.5023,0.2371,0.7783,0.2926,-0.252,0.3519,0.7113,0.5537,-9.817305368,83.9167465744,65.1040988484
-0.4947,0.2393,0.778,0.3041,-0.2203,0.3905,0.6546,0.6085,-9.718056416,84.6603514248,64.1807969414
-0.4919,0.2409,0.7749,0.3153,-0.21,0.4024,0.6199,0.64,-9.86433279,83.0119783014,65.3258586642
-0.4889,0.2411,0.7746,0.3203,-0.1865,0.4244,0.5836,0.6666,-9.7793456748,81.87018393,66.3984350984
-0.4809,0.2403,0.7742,0.3337,-0.1849,0.431,0.6005,0.6475,-8.9436006774,82.5686998926,64.570413444
-0.4782,0.2409,0.7726,0.3409,-0.1872,0.4292,0.6097,0.6394,-9.2988929976,81.220570906,65.6600498464
-0.4758,0.2413,0.7719,0.3455,-0.185,0.4281,0.6234,0.6275,-7.9878073768,80.840151184,64.8126050472
-0.4744,0.2406,0.7703,0.3515,-0.1837,0.4283,0.6286,0.6225,-7.488435456,81.162873728,63.161668832
-0.4671,0.2387,0.7701,0.3628,-0.2103,0.4106,0.6448,0.6092,-5.9911937796,79.9444071728,61.102400882
-0.4653,0.2365,0.7698,0.3673,-0.2189,0.4071,0.649,0.6041,-5.94782468,80.2212329724,60.7774229756
-0.4639,0.235,0.7709,0.3676,-0.227,0.4043,0.6524,0.5993,-5.414676258,79.9288133876,59.3987768084
-0.4646,0.2344,0.7695,0.37,-0.2265,0.406,0.6513,0.5996,-5.5249939568,79.8298068124,58.715570072
-0.4641,0.2337,0.7697,0.3707,-0.223,0.4075,0.6499,0.6015,-5.2884903298,80.0136395592,59.2152986764
-0.4683,0.2337,0.7704,0.3639,-0.2127,0.4178,0.6309,0.6181,-5.6063413142,79.9006535948,59.337785286
-0.4708,0.2388,0.7723,0.3532,-0.2141,0.4142,0.6289,0.6221,-5.9487787506,80.26854712,61.3670694914
-0.4752,0.2415,0.7739,0.3416,-0.2161,0.4006,0.6146,0.6442,-5.9835892536,80.2709400752,61.5795562368
-0.4859,0.2446,0.7743,0.3231,-0.2089,0.3913,0.604,0.662,-6.8796238246,81.6109676814,63.0962041626
-0.4907,0.2457,0.7739,0.3158,-0.2389,0.3599,0.637,0.6383,-8.3471089428,82.4265523916,63.7103441852
-0.4929,0.2471,0.7749,0.309,-0.2661,0.3216,0.6975,0.5823,-8.8905331948,81.2890934896,65.0502319272
-0.4951,0.2478,0.7777,0.2976,-0.2626,0.3154,0.726,0.5516,-9.8589451124,82.6678877328,64.2565468096
-0.5036,0.2516,0.7761,0.2839,-0.2546,0.3361,0.7308,0.5367,-8.8887210444,83.5707252796,63.8972021252
-0.5065,0.252,0.7758,0.2791,-0.2623,0.3344,0.7393,0.5221,-9.457845491,83.065044349,64.733117188
-0.5059,0.2537,0.776,0.2781,-0.2684,0.3296,0.7496,0.5073,-7.6908694222,84.701771862,62.8987420564
-0.5031,0.2541,0.7787,0.2753,-0.273,0.3278,0.7431,0.5155,-8.8529132616,83.664705148,63.1851371952
-0.5034,0.2534,0.7794,0.2732,-0.2727,0.33,0.736,0.5242,-9.355476669,83.6167331552,64.257025319
-0.5054,0.2529,0.7788,0.2719,-0.2721,0.3324,0.7349,0.5245,-9.8400825266,83.6607317584,63.5419724462
-0.5053,0.2527,0.7797,0.2698,-0.27,0.3377,0.7342,0.5233,-10.1538325108,83.2534401536,63.388182274
-0.5051,0.2521,0.7802,0.2691,-0.2686,0.3362,0.7359,0.5227,-10.3585479352,82.8232865112,63.8973239432
-0.5053,0.2494,0.7822,0.2657,-0.268,0.335,0.7363,0.5231,-11.4088881768,82.7409633598,63.4682924938
-0.5036,0.2465,0.7864,0.2588,-0.2665,0.3335,0.7351,0.5264,-12.7045761512,82.7573561742,62.131596434
-0.5036,0.2446,0.7877,0.2568,-0.2643,0.333,0.7346,0.5286,-12.2406523632,81.9875336472,62.4867458868
-0.5036,0.2442,0.788,0.2564,-0.2653,0.3321,0.7335,0.5302,-13.2477295388,82.3244844012,61.1188327858
-0.5041,0.2407,0.7904,0.2512,-0.2687,0.3278,0.7354,0.5286,-13.2523089272,82.1461360008,60.5700546236
-0.5079,0.2348,0.7907,0.248,-0.2752,0.3254,0.7339,0.5288,-12.9991443912,81.654180817,61.011522605
-0.5086,0.2313,0.791,0.2492,-0.2794,0.3247,0.731,0.531,-13.3367594028,82.8823848366,59.5879306686
-0.5058,0.229,0.7939,0.2477,-0.2807,0.3221,0.7314,0.5314,-13.946695432,82.5958686012,60.3187311076
-0.5049,0.2307,0.7937,0.2484,-0.2821,0.3238,0.7294,0.5323,-13.4289080758,82.6054958524,61.003847195
-0.5043,0.2352,0.7917,0.2518,-0.2797,0.3311,0.7239,0.5366,-12.9973896858,83.5075881724,62.275463403
-0.4996,0.2564,0.7832,0.2667,-0.2655,0.3593,0.7054,0.5501,-9.401457022,82.278293784,65.695385867
-0.4967,0.2634,0.7807,0.2728,-0.2522,0.3758,0.6965,0.5566,-9.487162953,83.2028053906,64.7250413614
-0.4912,0.2725,0.7774,0.2828,-0.2438,0.384,0.6959,0.5555,-5.5235680084,80.76261242,69.2947608402
-0.4806,0.2789,0.7799,0.2879,-0.2308,0.3886,0.702,0.5502,-4.6484798654,80.9322824228,69.5211206226
-0.4775,0.2797,0.7799,0.2921,-0.2192,0.3956,0.6945,0.5594,-5.0003429968,81.7211765416,67.4790351996
-0.4741,0.2794,0.7786,0.3015,-0.2071,0.4073,0.6796,0.5737,-5.2682151264,81.1044567464,68.4467633124
-0.4671,0.2767,0.7813,0.3076,-0.1568,0.4431,0.6091,0.6387,-5.2147455318,81.450866815,67.4750706004
-0.4644,0.276,0.782,0.3106,-0.1624,0.4451,0.6269,0.6183,-4.0930624904,81.7636586066,66.6452045258
-0.462,0.2758,0.781,0.3167,-0.1626,0.4398,0.6516,0.5961,-4.4394527392,82.3962684408,64.2852291574
-0.4549,0.2778,0.7811,0.3249,-0.1776,0.4194,0.664,0.5928,-2.9610521488,81.316864184,62.5753683648
-0.4537,0.2774,0.7808,0.3276,-0.1785,0.416,0.6683,0.5901,-2.946800572,81.787055408,62.1359933992
-0.4526,0.2773,0.7799,0.3314,-0.1828,0.4127,0.6747,0.5838,-1.9748964716,80.7227491608,60.7684291116
-0.4498,0.2762,0.7812,0.333,-0.182,0.41,0.6776,0.5827,-1.6454393972,80.2373507454,59.243940966
-0.4497,0.2747,0.7817,0.3333,-0.1817,0.4098,0.6768,0.5838,-1.4939326432,80.4478006056,59.2575243328
-0.4495,0.273,0.7818,0.3347,-0.1887,0.4067,0.6806,0.5793,-1.8284181,79.931788144,59.2644008392
-0.452,0.2735,0.7799,0.3353,-0.1826,0.4124,0.672,0.5871,-1.9200350714,80.4272197292,59.3240557744
-0.4536,0.2745,0.7797,0.333,-0.1768,0.4202,0.6608,0.5961,-1.7511021086,80.349482781,59.2349645872
-0.4575,0.2763,0.7797,0.326,-0.1698,0.4253,0.6452,0.6114,-1.8310579616,80.6235283748,61.457955969
-0.4639,0.2764,0.78,0.316,-0.1729,0.4167,0.64,0.6218,-2.516313136,82.386900786,62.9666346596
-0.4757,0.2712,0.7805,0.3016,-0.177,0.4011,0.6237,0.647,-3.370128444,81.7089948812,63.3850798124
-0.4791,0.2695,0.7809,0.2965,-0.2288,0.3561,0.686,0.5916,-4.1122826916,83.613621418,63.244947228
-0.4803,0.2661,0.7844,0.288,-0.2339,0.3441,0.7425,0.5248,-6.579072397,82.5498007552,65.0704304388
-0.4813,0.2659,0.7849,0.2855,-0.2306,0.3453,0.7453,0.5216,-6.5905775272,81.8570080162,66.0523225706
-0.4813,0.2659,0.7849,0.2855,-0.2306,0.3453,0.7453,0.5216,-7.4225513728,82.4657239936,65.4956664832
-0.4854,0.2727,0.7836,0.2755,-0.2338,0.3507,0.7415,0.5219,-6.641067124,82.3748314786,64.9776994348
-0.487,0.2751,0.784,0.2689,-0.2377,0.3596,0.7368,0.5208,-7.322866208,81.754584256,65.956804024
-0.487,0.2751,0.784,0.2689,-0.2377,0.3596,0.7368,0.5208,-6.4774158288,82.087255796,65.1400389304
-0.4873,0.2756,0.785,0.2647,-0.2437,0.3583,0.7406,0.5134,-7.817283084,82.0465426802,64.338749061
-0.4873,0.2756,0.785,0.2647,-0.2437,0.3583,0.7406,0.5134,-8.1845535114,81.58709496,65.0695059882
-0.4857,0.2679,0.7924,0.2534,-0.2429,0.3515,0.7471,0.509,-10.1447412584,82.38447126,62.7659092942
-0.4857,0.2653,0.7943,0.2501,-0.2416,0.3468,0.7508,0.5074,-11.2083978472,82.6872993436,61.246912104
-0.4877,0.2609,0.7974,0.2408,-0.2426,0.3449,0.7509,0.508,-10.3610376768,81.9970182366,62.4782260112
-0.4884,0.2601,0.7987,0.236,-0.2456,0.3442,0.7512,0.5065,-10.3518945214,82.444242255,60.7344254112
-0.4897,0.255,0.8008,0.2316,-0.2485,0.3408,0.7528,0.5051,-10.309826218,82.9192136198,60.0431902142
-0.4897,0.255,0.8008,0.2316,-0.2485,0.3408,0.7528,0.5051,-10.3529052484,82.7195785528,60.5463824484
-0.4899,0.2517,0.802,0.2309,-0.2508,0.3392,0.7517,0.5067,-11.04894771,83.078884499,59.4942815242
-0.4888,0.2491,0.8041,0.2282,-0.256,0.3413,0.7491,0.5066,-10.6648893784,83.3024540672,59.807559768
-0.4888,0.2491,0.8041,0.2282,-0.256,0.3413,0.7491,0.5066,-10.0228930074,83.279231777,60.4873115504
-0.489,0.249,0.8035,0.2302,-0.2608,0.3479,0.7445,0.5065,-8.8649961216,83.1142600736,61.9353889984
-0.4866,0.2639,0.7968,0.242,-0.257,0.363,0.7348,0.512,-5.9308147028,81.8514624036,65.551196056
-0.4849,0.2755,0.7906,0.2525,-0.2497,0.3744,0.7282,0.5167,-6.4883972576,82.853298928,64.5053143606
-0.4849,0.2755,0.7906,0.2525,-0.2497,0.3744,0.7282,0.5167,-2.4106477742,81.2693300516,69.0218632362
-0.4874,0.2831,0.7817,0.2667,-0.2429,0.3865,0.7218,0.52,-1.526027782,82.0757157004,68.4103084276
-0.4795,0.2857,0.7811,0.2796,-0.2289,0.3981,0.7158,0.5258,-2.2142905582,82.5195619614,66.6239456432
-0.4724,0.2828,0.7814,0.2932,-0.1995,0.4209,0.6884,0.5557,-2.4966975358,81.5407606556,68.0803375984
-0.4652,0.2803,0.7827,0.3037,-0.1475,0.4575,0.6047,0.635,-2.9638009788,82.0597770592,66.6135841016
-0.4652,0.2803,0.7827,0.3037,-0.1475,0.4575,0.6047,0.635,-1.7900806396,82.2428837824,66.0300177504
-0.4635,0.2806,0.7816,0.3088,-0.1365,0.4738,0.6051,0.625,-2.157050775,81.756715053,64.9168965242
-0.4598,0.2793,0.7817,0.3151,-0.1509,0.4542,0.6489,0.5914,-1.3448432644,81.7677995688,62.4683555664
-0.4598,0.2793,0.7817,0.3151,-0.1509,0.4542,0.6489,0.5914,-1.1628252028,82.1725898364,62.1444311976
-0.4555,0.2784,0.7802,0.3258,-0.1637,0.4385,0.6636,0.5834,-0.92528953,80.708306852,60.831140998
-0.4507,0.2758,0.7833,0.3272,-0.1815,0.4154,0.6807,0.5753,-1.1385889044,80.7661696088,58.340381768
-0.4507,0.2758,0.7833,0.3272,-0.1815,0.4154,0.6807,0.5753,-0.6186261976,80.8787002302,58.4082980822
-0.4509,0.2743,0.7841,0.3264,-0.1843,0.4067,0.6862,0.574,-0.7905082136,80.1945900662,57.583003809
-0.4511,0.2727,0.7851,0.3249,-0.1847,0.405,0.6876,0.5735,-0.6970163628,80.1185485328,57.953585518
-0.4481,0.2742,0.7843,0.3298,-0.1785,0.4086,0.682,0.5795,-0.5953666624,80.1580981918,58.028960547
-0.4473,0.2785,0.7814,0.3339,-0.157,0.4253,0.6591,0.5999,-0.4533362996,79.3797502454,60.0057411638
-0.4473,0.2785,0.7814,0.3339,-0.157,0.4253,0.6591,0.5999,-0.354314886,79.7152190058,62.8091650572
-0.4521,0.2808,0.7807,0.3272,-0.1539,0.4404,0.6397,0.6107,-0.837561726,79.867549834,62.4867686612
-0.4632,0.2797,0.7804,0.313,-0.1478,0.4254,0.6058,0.6558,-0.8966628278,81.2540038788,63.7111271626
-0.4682,0.2795,0.7811,0.304,-0.2132,0.3707,0.6791,0.5964,-2.2047096112,81.7138336492,64.7351082548
-0.4682,0.2795,0.7811,0.304,-0.2132,0.3707,0.6791,0.5964,-2.652454835,80.738870085,65.98070916
-0.4703,0.2787,0.7815,0.3003,-0.2293,0.354,0.7246,0.5448,-3.354061955,81.146801525,66.1379574
-0.4744,0.2764,0.7833,0.2913,-0.2237,0.3583,0.7473,0.5127,-3.9784044494,81.3341763312,66.146363921
-0.4744,0.2764,0.7833,0.2913,-0.2237,0.3583,0.7473,0.5127,-4.3318219692,80.6604211428,66.946048878
-0.4764,0.2801,0.7833,0.2844,-0.22,0.371,0.7479,0.5045,-3.674643402,80.4858103164,66.4630248696
-0.4805,0.2841,0.78,0.2826,-0.2267,0.3726,0.7353,0.5186,-3.5831334858,80.1397416412,67.094641045
-0.4807,0.2838,0.7811,0.2794,-0.2204,0.3776,0.7288,0.5268,-4.720534882,79.8447654562,67.3494799566
-0.481,0.2833,0.7814,0.2784,-0.2221,0.3765,0.7316,0.5229,-5.5319147502,80.1256714594,66.4700984106
-0.4828,0.2808,0.7825,0.2749,-0.2261,0.3734,0.7335,0.5209,-7.5076081038,80.2926945676,65.8164341626
-0.4824,0.2772,0.786,0.2693,-0.2236,0.3674,0.74,0.5169,-7.1225810096,79.6738151976,66.4030071752
-0.4832,0.2739,0.7901,0.259,-0.2231,0.3588,0.7476,0.5123,-8.94972565,80.8084643438,64.8022086086
-0.4832,0.2739,0.7901,0.259,-0.2231,0.3588,0.7476,0.5123,-9.747000187,81.4112820074,63.1010665708
-0.486,0.2688,0.7917,0.2541,-0.2272,0.3557,0.7487,0.5109,-9.5904817344,80.6550967376,64.0533508936
-0.4877,0.2644,0.7933,0.2502,-0.2331,0.3527,0.75,0.5086,-9.8190973344,81.5281215776,62.8568354512
-0.4863,0.2632,0.7944,0.2506,-0.2369,0.3576,0.743,0.5137,-9.6491487914,81.5814984634,62.8273963524
-0.4863,0.2632,0.7944,0.2506,-0.2369,0.3576,0.743,0.5137,-9.4875845808,81.4610775568,63.551142784
-0.4848,0.2644,0.7947,0.2516,-0.2382,0.3601,0.7396,0.5162,-8.6503565824,81.1527340544,64.4431346032
-0.4856,0.268,0.7907,0.2587,-0.2338,0.3663,0.7317,0.525,-6.1598427568,81.6462237286,66.3736558322
-0.4856,0.268,0.7907,0.2587,-0.2338,0.3663,0.7317,0.525,-6.2098379684,82.529278513,65.5420008992
-0.4858,0.2714,0.7862,0.2684,-0.237,0.3649,0.7397,0.5132,-4.1788250174,81.393812953,67.6379771962
