S10_w,S10_x,S10_y,S10_z,S6_w,S6_x,S6_y,S6_z,middle_pose_position_x,middle_pose_position_y,middle_pose_position_z
-0.4473,0.229,0.8173,0.2816,-0.1977,0.3278,0.7376,0.5561,-6.839292211,77.0336037484,65.186451097
-0.4449,0.2269,0.8194,0.2811,-0.2036,0.3283,0.7342,0.5581,-6.0727841032,76.9004658312,65.8696526328
-0.4449,0.2269,0.8194,0.2811,-0.2036,0.3283,0.7342,0.5581,-5.9259336584,76.7091638176,66.3837890704
-0.44,0.2369,0.8154,0.2919,-0.1968,0.3396,0.7248,0.5661,-3.5876113156,74.2782739138,69.822355818
-0.4373,0.2443,0.8115,0.3006,-0.1862,0.3508,0.7186,0.5706,-3.462697092,75.4701238694,69.2094271794
-0.4373,0.2443,0.8115,0.3006,-0.1862,0.3508,0.7186,0.5706,-0.2607612136,72.9759237898,72.9453607742
-0.4353,0.2548,0.8043,0.314,-0.1773,0.3623,0.7125,0.574,1.3822494512,72.2004813188,73.9744762804
-0.4295,0.264,0.798,0.3299,-0.1721,0.3721,0.7188,0.5613,-0.2229339904,73.6324162224,71.844665688
-0.4225,0.2666,0.795,0.3439,-0.1517,0.3909,0.7015,0.5761,1.0903694272,71.6122621216,74.2014724352
-0.4225,0.2666,0.795,0.3439,-0.1517,0.3909,0.7015,0.5761,0.9055783188,72.086999153,73.2655814778
-0.4164,0.2653,0.7946,0.3532,-0.1145,0.4239,0.6358,0.6346,1.4906385386,72.8826455452,71.978103135
-0.4121,0.2659,0.7941,0.3587,-0.1,0.4338,0.5981,0.6663,1.8317385572,72.1595882584,71.9195055
-0.4067,0.2705,0.7892,0.3721,-0.0886,0.4538,0.5692,0.6798,3.9380010812,72.5093545016,69.8806054968
-0.4018,0.2738,0.7887,0.3761,-0.1082,0.436,0.6233,0.6399,4.299247296,73.5625236096,68.2489986048
-0.4018,0.2738,0.7887,0.3761,-0.1082,0.436,0.6233,0.6399,5.58180728,73.4773108512,65.4912731776
-0.3983,0.2757,0.785,0.386,-0.1234,0.4279,0.6472,0.6185,6.250024198,73.1384340612,63.64050913
-0.3952,0.2709,0.7875,0.3873,-0.1297,0.421,0.6607,0.6077,5.919441376,73.869208928,62.982147328
-0.3952,0.2709,0.7875,0.3873,-0.1297,0.421,0.6607,0.6077,5.767001312,73.287338368,62.061721536
-0.3936,0.2695,0.7875,0.3899,-0.1312,0.4167,0.6591,0.6119,5.4394313638,73.3579236206,60.96164811
-0.3917,0.2656,0.789,0.3917,-0.1359,0.4091,0.6591,0.6162,6.2309493624,73.423852492,60.369292286
-0.3909,0.2639,0.7896,0.3923,-0.1292,0.4076,0.6645,0.6127,5.5329761776,73.2712358318,60.3632837708
-0.3909,0.2639,0.7896,0.3923,-0.1292,0.4076,0.6645,0.6127,5.8597713638,73.4074108242,59.4796039624
-0.3922,0.2625,0.7904,0.3905,-0.1301,0.4055,0.6657,0.6126,6.1184815472,73.2385106896,59.0037029552
-0.3922,0.2628,0.7893,0.3923,-0.1294,0.4051,0.6648,0.614,5.9206244672,73.5073985216,59.087066928
-0.3914,0.264,0.7883,0.3943,-0.1248,0.4108,0.6569,0.6196,5.6114766394,73.310923063,60.340262385
-0.3914,0.264,0.7883,0.3943,-0.1248,0.4108,0.6569,0.6196,5.2692925064,73.241812352,60.9149396616
-0.397,0.2653,0.7896,0.3852,-0.1179,0.4182,0.6383,0.6353,5.2580755896,74.188253228,62.5780403124
-0.4042,0.2705,0.7884,0.3765,-0.1107,0.4176,0.6039,0.6697,3.981000382,74.2427820856,65.1767726532
-0.4042,0.2705,0.7884,0.3765,-0.1107,0.4176,0.6039,0.6697,3.3437502216,73.2005785288,66.8785065416
-0.406,0.2726,0.7886,0.3726,-0.1025,0.4117,0.59,0.6868,2.457492132,73.0392432112,69.0354019596
-0.4122,0.2722,0.7905,0.3616,-0.1508,0.3609,0.6957,0.6024,-0.209832056,74.4812306208,69.3619910406
-0.4215,0.2651,0.7948,0.3466,-0.1454,0.3612,0.7459,0.5403,-0.462162063,73.070988912,70.1401473476
-0.4244,0.2619,0.7974,0.3394,-0.1422,0.3656,0.7344,0.5537,-2.2051155052,73.8412280552,69.5711267716
-0.4273,0.2588,0.8002,0.3315,-0.1499,0.3612,0.7349,0.5539,-2.5293186192,74.1920094066,69.6066551928
-0.4283,0.2584,0.8015,0.3273,-0.1525,0.3618,0.7274,0.5627,-2.3126191058,73.6301902554,70.062850144
-0.4303,0.2583,0.8021,0.3233,-0.1522,0.3663,0.7186,0.571,-2.6526247434,74.3695717052,68.694095008
-0.433,0.2581,0.8039,0.3154,-0.1628,0.3604,0.725,0.5637,-2.9813854158,74.9128227362,67.9874531616
-0.433,0.2581,0.8039,0.3154,-0.1628,0.3604,0.725,0.5637,-3.2563947076,74.4259917446,68.739693418
-0.4304,0.2568,0.808,0.3094,-0.1614,0.3551,0.7283,0.5632,-4.545766467,74.5669805964,67.5462558252
-0.4283,0.2557,0.8113,0.3047,-0.1605,0.3527,0.7305,0.5621,-4.9827451764,74.3504107862,67.7717665946
-0.4283,0.2557,0.8113,0.3047,-0.1605,0.3527,0.7305,0.5621,-4.0603844832,74.0455676826,68.0741971958
-0.4282,0.2532,0.8129,0.3026,-0.1625,0.3489,0.733,0.5608,-4.91359947,74.9691022268,67.3160439604
-0.4273,0.2512,0.8148,0.3005,-0.1627,0.3472,0.735,0.5591,-4.4960164564,74.3795014536,67.9731681516
-0.4272,0.2512,0.8144,0.3015,-0.1633,0.3475,0.734,0.56,-4.2987101196,74.366423834,67.9632534434
-0.4278,0.25,0.8148,0.3007,-0.1651,0.3493,0.7337,0.5588,-4.0514488448,74.9881785454,67.9873530432
-0.4286,0.2493,0.814,0.3022,-0.1649,0.3527,0.7305,0.5609,-3.3702342632,74.7035862912,68.5521669476
-0.4301,0.2484,0.8111,0.3087,-0.1651,0.3605,0.7203,0.569,-3.5265279772,74.6345653874,68.9519730396
-0.4307,0.2474,0.8087,0.3147,-0.1646,0.3667,0.7127,0.5748,-1.854219008,73.184145157,71.0044068636
-0.4279,0.247,0.8043,0.3298,-0.1653,0.3693,0.7165,0.5681,-0.8420185208,72.7877366316,72.59116997
-0.4279,0.247,0.8043,0.3298,-0.1653,0.3693,0.7165,0.5681,-1.307243219,73.7286059056,71.589743627
-0.4176,0.2558,0.7983,0.3504,-0.1523,0.3737,0.7088,0.5784,0.1863485042,70.7594193504,74.0819007676
-0.4114,0.2611,0.7932,0.3652,-0.1375,0.401,0.6694,0.61,0.8983494992,69.6723573792,75.0510389424
-0.4114,0.2611,0.7932,0.3652,-0.1375,0.401,0.6694,0.61,0.554752741,70.6304728944,73.115098805
-0.405,0.2646,0.7899,0.3765,-0.1073,0.4229,0.6069,0.6642,1.380807167,70.4479810566,73.517616074
-0.3993,0.2663,0.7878,0.3858,-0.0939,0.4258,0.5682,0.6978,1.9956118144,70.6578204984,71.3682982408
-0.3993,0.2663,0.7878,0.3858,-0.0939,0.4258,0.5682,0.6978,2.5884336216,71.272046157,70.0558388772
-0.3934,0.2684,0.7871,0.3918,-0.1034,0.4258,0.5871,0.6806,3.032159172,70.681976473,68.972968466
-0.3896,0.2713,0.7849,0.398,-0.1118,0.4211,0.6152,0.6569,4.1663030964,71.1556040654,65.8082304546
-0.3858,0.2715,0.7836,0.4041,-0.1138,0.4183,0.6393,0.635,4.2933759698,71.7430740364,65.084858663
-0.3826,0.2675,0.7859,0.4053,-0.1052,0.4093,0.6347,0.6469,4.0359509504,70.7798483416,63.5121854868
-0.3833,0.2657,0.7871,0.4035,-0.1068,0.4063,0.6348,0.6483,4.1941957588,71.00631961,61.8867604016
-0.3842,0.2643,0.7874,0.403,-0.1115,0.4039,0.6408,0.6431,4.946419938,71.3842722872,61.8505146496
-0.3851,0.2636,0.7874,0.4027,-0.1129,0.4031,0.6419,0.6423,4.585577193,71.3266475442,61.1136540306
-0.385,0.2625,0.7871,0.4041,-0.1122,0.4035,0.6412,0.6428,4.8320430558,71.4874098524,61.2599714848
-0.385,0.2625,0.7871,0.4041,-0.1122,0.4035,0.6412,0.6428,4.7890709776,71.5252484718,61.0390460034
-0.3853,0.2625,0.7863,0.4053,-0.1079,0.4072,0.6376,0.6449,4.9019815548,71.8181365524,62.1003399048
-0.3912,0.2619,0.7854,0.4017,-0.1022,0.4175,0.6166,0.6594,4.539027332,72.404249778,64.335710658
-0.3912,0.2619,0.7854,0.4017,-0.1022,0.4175,0.6166,0.6594,3.3739893036,71.599504476,65.2637479736
-0.3952,0.2624,0.7859,0.3964,-0.0964,0.4193,0.5919,0.6815,3.42221374,72.0534119112,66.6313116048
-0.3966,0.2645,0.7855,0.3943,-0.0946,0.4172,0.5745,0.6977,2.5707202666,71.0205857236,69.0338874868
-0.4007,0.2672,0.7855,0.3884,-0.1028,0.4093,0.5762,0.6998,1.945088351,70.4819427288,69.531596123
-0.4019,0.2722,0.7836,0.3875,-0.1451,0.3798,0.6546,0.6372,1.7054952786,69.6817719094,70.9377653068
-0.4019,0.2722,0.7836,0.3875,-0.1451,0.3798,0.6546,0.6372,0.669184587,68.0691014582,73.1123789722
-0.4049,0.2739,0.7833,0.3839,-0.1406,0.3779,0.7066,0.5814,0.2692634962,67.9506374324,73.2379629486
-0.4061,0.2741,0.7828,0.3833,-0.136,0.3858,0.7012,0.5837,-0.3466235824,67.5007811024,74.1168311184
-0.4091,0.2725,0.7843,0.3783,-0.1374,0.3889,0.6976,0.5858,-1.2241741344,66.4978518296,75.1187104576
-0.4091,0.2725,0.7843,0.3783,-0.1374,0.3889,0.6976,0.5858,-1.3934145894,66.2928080876,75.148533487
-0.4174,0.2662,0.7859,0.3702,-0.1416,0.3873,0.6864,0.5989,-2.4706668318,67.3818254142,74.518486952
-0.4212,0.2648,0.7861,0.3665,-0.1416,0.3871,0.6716,0.6155,-3.37917537,66.12449521,74.6329687048
-0.4212,0.2648,0.7861,0.3665,-0.1416,0.3871,0.6716,0.6155,-3.2193799592,66.1466731108,74.6154711064
-0.422,0.2628,0.7872,0.3645,-0.1461,0.3803,0.6744,0.6156,-4.6660271344,66.9836664126,73.6302243926
-0.4241,0.2569,0.7921,0.3558,-0.1472,0.3715,0.6804,0.6142,-5.3745438648,66.997619657,72.6512322482
-0.4248,0.2562,0.7924,0.3547,-0.15,0.3668,0.6829,0.6135,-4.5122138314,66.7885741594,73.3361641812
-0.4244,0.2538,0.795,0.3511,-0.1512,0.3616,0.6875,0.6112,-5.1299948074,67.4987631644,72.3612451712
-0.424,0.2539,0.7952,0.3509,-0.1499,0.361,0.6886,0.6105,-5.0180540616,67.5410453976,72.4012523996
-0.424,0.2539,0.7952,0.3509,-0.1499,0.361,0.6886,0.6105,-4.828678792,67.410755272,72.9651980776
-0.4235,0.2545,0.7958,0.3497,-0.1508,0.3627,0.6891,0.6088,-3.2437314144,67.155507966,73.7644803108
-0.4207,0.2586,0.7945,0.3531,-0.1532,0.3827,0.6757,0.611,-3.2426723508,66.9605802312,74.483110212
-0.4207,0.2586,0.7945,0.3531,-0.1532,0.3827,0.6757,0.611,-1.3864606624,67.4010326186,75.150541741
-0.4175,0.2621,0.7923,0.3593,-0.1536,0.3903,0.6712,0.6111,-0.5809108056,66.564732062,75.9706390592
-0.4088,0.2673,0.789,0.3724,-0.153,0.3886,0.6904,0.5906,-1.1591942722,66.937119744,75.7666990354
-0.4075,0.266,0.7896,0.3734,-0.1427,0.3992,0.6832,0.5945,0.0891786866,67.2121953144,76.550072493
-0.4075,0.266,0.7896,0.3734,-0.1427,0.3992,0.6832,0.5945,0.399816447,68.7536239988,74.2558880462
-0.4014,0.2686,0.7879,0.3817,-0.1199,0.4284,0.6233,0.643,0.595028448,68.9124103936,73.9661378828
-0.3968,0.2708,0.7871,0.3867,-0.0923,0.4408,0.5634,0.6925,1.288226752,68.8751518464,73.7370461372
-0.3968,0.2708,0.7871,0.3867,-0.0923,0.4408,0.5634,0.6925,1.9869432308,70.73761957,70.7012746024
-0.3946,0.2731,0.7873,0.387,-0.0911,0.4373,0.5628,0.6954,2.1875231196,70.7634546292,70.6553135716
-0.3906,0.2762,0.7859,0.3916,-0.1041,0.4346,0.5912,0.6713,2.784216094,70.3153300564,69.61905476
-0.3876,0.2761,0.7864,0.3936,-0.1068,0.4228,0.6266,0.6458,3.0268433532,71.040066018,66.8575235196
-0.3876,0.2761,0.7864,0.3936,-0.1068,0.4228,0.6266,0.6458,3.15117273,71.3676179338,66.4804264558
-0.3864,0.2755,0.7869,0.3942,-0.109,0.4201,0.6304,0.6435,3.225987238,70.9382143574,64.8489914554
-0.3839,0.2745,0.7877,0.3956,-0.1136,0.4143,0.6385,0.6384,3.145663412,71.14741432,63.556147172
-0.3853,0.2728,0.7886,0.3938,-0.1173,0.4107,0.6397,0.6389,3.7488826832,71.4251579492,63.3106618128
-0.3862,0.2714,0.7891,0.3929,-0.1246,0.4085,0.6461,0.6325,3.2920495648,71.2002808588,62.7247246524
-0.3862,0.2714,0.7891,0.3929,-0.1246,0.4085,0.6461,0.6325,3.5166757864,71.3479507552,62.527674636
-0.3851,0.272,0.7883,0.3952,-0.1232,0.4087,0.6447,0.634,3.8268551528,71.373580728,62.3570595584
-0.3857,0.2734,0.7863,0.3977,-0.1131,0.4136,0.6362,0.6412,3.9318784528,71.198436276,63.4799519824
-0.3857,0.2734,0.7863,0.3977,-0.1131,0.4136,0.6362,0.6412,4.273373406,71.6171895392,65.6079982892
-0.3921,0.2729,0.7863,0.3915,-0.1077,0.4168,0.6129,0.6625,3.1102592748,71.2378063154,66.1687774118
-0.3999,0.2722,0.7868,0.3831,-0.0911,0.418,0.5684,0.7027,3.1633231504,72.2916102572,67.5481783708
-0.3999,0.2722,0.7868,0.3831,-0.0911,0.418,0.5684,0.7027,0.8548148196,70.8839858046,70.8608007482
-0.4072,0.2681,0.7885,0.3746,-0.1393,0.3716,0.647,0.6509,0.4028827922,70.1881213538,71.386442896
-0.4186,0.2553,0.7943,0.3585,-0.1481,0.3568,0.7317,0.5614,-2.0335044866,72.034344135,71.2471602864
-0.4186,0.2553,0.7943,0.3585,-0.1481,0.3568,0.7317,0.5614,-4.2746755428,71.4367622468,71.7312860744
-0.4227,0.2488,0.7968,0.3527,-0.1446,0.3649,0.7116,0.5826,-3.4027930656,70.3607861072,72.6517129456
-0.4276,0.2409,0.8018,0.3406,-0.1585,0.3541,0.7136,0.5831,-4.8015457812,71.4928190956,71.9510452712
-0.4332,0.2387,0.804,0.3298,-0.1621,0.3568,0.7033,0.593,-4.9829551852,72.3505423348,70.525862202
-0.4359,0.2382,0.8048,0.3245,-0.1697,0.3518,0.707,0.5894,-4.928592301,71.7823714348,71.256573517
-0.4359,0.2382,0.8048,0.3245,-0.1697,0.3518,0.707,0.5894,-4.9007473462,72.6502734944,69.6945656582
-0.4351,0.2374,0.8088,0.316,-0.1701,0.3482,0.7106,0.587,-6.1566482384,73.5386455844,68.420721174
-0.4359,0.2345,0.8119,0.3092,-0.1682,0.345,0.7145,0.5848,-5.9804282642,72.7852775338,69.2334178302
-0.4359,0.2345,0.8119,0.3092,-0.1682,0.345,0.7145,0.5848,-6.7459412592,73.0421102224,68.0560909856
-0.4361,0.2315,0.8134,0.3074,-0.1707,0.3414,0.7161,0.5843,-6.738778618,73.746017718,68.103736742
-0.4367,0.2277,0.8149,0.3053,-0.1732,0.3394,0.7166,0.5841,-6.34234427,73.1972831904,68.5962592888
-0.4367,0.2277,0.8149,0.3053,-0.1732,0.3394,0.7166,0.5841,-6.6572191592,73.2114765544,68.4695695952
-0.4368,0.2281,0.8146,0.3056,-0.1796,0.3432,0.7118,0.5858,-5.537359724,73.061112436,69.171324845
-0.4362,0.2284,0.8153,0.3045,-0.1845,0.3471,0.7092,0.5852,-5.3669464122,72.8396516932,69.5535097842
-0.4362,0.2284,0.8153,0.3045,-0.1845,0.3471,0.7092,0.5852,-3.6548247238,73.057480868,70.4661051574
-0.4367,0.2344,0.8113,0.3099,-0.1866,0.3576,0.7048,0.5834,-1.347104957,71.9868473156,72.532184047
-0.4351,0.2428,0.805,0.3218,-0.178,0.3745,0.6898,0.5934,-2.5207772204,72.857289834,71.9635969708
-0.431,0.2511,0.8001,0.3328,-0.1739,0.3818,0.699,0.5789,0.1600384754,71.278837529,74.3230144782
-0.431,0.2511,0.8001,0.3328,-0.1739,0.3818,0.699,0.5789,0.8356217,71.5957473688,74.1493738504
-0.4282,0.2568,0.7954,0.3432,-0.166,0.3956,0.689,0.584,-0.1303592592,72.3277910432,72.8798579504
-0.4199,0.2608,0.7915,0.3592,-0.155,0.4078,0.6748,0.595,0.5450968936,69.9775132496,75.075491188
-0.4128,0.2608,0.7921,0.3661,-0.1162,0.4433,0.6048,0.6512,0.4570135648,71.4960128548,73.7476151332
-0.4114,0.2604,0.791,0.3702,-0.0928,0.4497,0.5507,0.697,0.9032223324,72.233095358,71.8869076424
-0.4114,0.2604,0.791,0.3702,-0.0928,0.4497,0.5507,0.697,1.129219678,72.45948407,70.9331426536
-0.4052,0.2631,0.7883,0.3806,-0.1077,0.4582,0.564,0.6783,2.3017849212,72.4571506596,68.9980334304
-0.402,0.2651,0.7874,0.3847,-0.1188,0.4506,0.598,0.6519,2.3738695764,73.1848490706,67.9068649654
-0.402,0.2651,0.7874,0.3847,-0.1188,0.4506,0.598,0.6519,3.4153691084,73.0817435638,66.1575228174
-0.3994,0.2674,0.7854,0.3897,-0.1376,0.442,0.6114,0.6416,3.9469799948,72.8048781612,64.4041098068
-0.3969,0.2673,0.7865,0.3903,-0.1304,0.4428,0.6164,0.6378,3.725307573,73.3715555286,63.9152671672
-0.397,0.2668,0.7861,0.3912,-0.1237,0.4432,0.6237,0.6317,3.8391415556,72.9120359972,62.7504660364
-0.397,0.2668,0.7861,0.3912,-0.1237,0.4432,0.6237,0.6317,3.8468123178,73.0082283562,61.88496299
-0.3972,0.2648,0.7869,0.3908,-0.1239,0.4421,0.6258,0.6304,4.3142298952,73.1850248576,61.6676023156
-0.3991,0.2626,0.7869,0.3905,-0.1211,0.4414,0.6243,0.6328,3.7758715976,73.4068214816,61.9379186388
-0.4042,0.2609,0.7874,0.3851,-0.1206,0.4445,0.6183,0.6367,3.4242665916,74.4882441922,62.9231968702
-0.4042,0.2609,0.7874,0.3851,-0.1206,0.4445,0.6183,0.6367,2.853094494,73.8040219842,64.0028547204
-0.409,0.2615,0.7884,0.3776,-0.1091,0.4438,0.5933,0.6625,2.167513582,74.3875916592,65.6912886604
-0.4202,0.2587,0.7905,0.3624,-0.1174,0.4191,0.5851,0.6842,0.749307056,75.3580917618,67.8493051696
-0.4327,0.2498,0.7955,0.3426,-0.1713,0.3679,0.7023,0.5847,-0.1581824506,74.077661,69.1994009554
-0.4327,0.2498,0.7955,0.3426,-0.1713,0.3679,0.7023,0.5847,-2.2676149558,75.7047128504,68.9930778062
-0.4376,0.2447,0.798,0.3339,-0.177,0.3662,0.7174,0.5655,-4.0224470712,74.5293080862,69.9230618438
-0.4405,0.2419,0.7998,0.328,-0.1803,0.3641,0.7036,0.5828,-3.2793616478,73.9129840542,70.7634302534
-0.4405,0.2419,0.7998,0.328,-0.1803,0.3641,0.7036,0.5828,-4.233101565,74.357980352,70.273782913
-0.4434,0.2412,0.8015,0.3205,-0.182,0.3657,0.7012,0.5842,-4.1665705312,74.2094157312,70.0108411544
-0.4447,0.2415,0.8018,0.3175,-0.1868,0.3637,0.7022,0.5827,-4.2251678926,73.8773586572,70.4116951278
-0.4447,0.2415,0.8018,0.3175,-0.1868,0.3637,0.7022,0.5827,-4.4827220764,74.6307281384,69.361986042
-0.4456,0.2407,0.8043,0.3105,-0.194,0.3596,0.7085,0.5752,-4.5474150544,74.826552236,68.6272490208
-0.4461,0.2406,0.8053,0.3074,-0.1972,0.3594,0.7077,0.5753,-4.246740228,74.3593105504,68.8704770672
-0.4439,0.2352,0.8093,0.304,-0.1962,0.3526,0.7089,0.5783,-5.326227088,74.3438952064,68.2345041152
-0.4439,0.2352,0.8093,0.304,-0.1962,0.3526,0.7089,0.5783,-6.3700163232,74.851133204,67.9405561936
-0.4423,0.2293,0.8128,0.3016,-0.1971,0.3481,0.7099,0.5795,-5.1168600296,74.4310682048,68.2877402772
-0.4396,0.2303,0.8137,0.3026,-0.1963,0.3487,0.7106,0.5785,-5.954280238,74.3870048932,68.5185562608
-0.4383,0.2325,0.8133,0.3036,-0.194,0.3516,0.7091,0.5795,-4.0406336376,73.6339687302,70.0709476754
-0.4383,0.2325,0.8133,0.3036,-0.194,0.3516,0.7091,0.5795,-4.0841915078,73.8756139646,70.2770737734
-0.4345,0.2448,0.808,0.3135,-0.1824,0.3659,0.7034,0.5813,-1.4592526688,72.1702761016,72.6134537968
-0.4371,0.2512,0.8027,0.3184,-0.1752,0.3805,0.6948,0.5845,0.5875185008,72.368550267,73.4426665986
-0.4371,0.2512,0.8027,0.3184,-0.1752,0.3805,0.6948,0.5845,-1.4963917572,72.8410529076,72.561162168
-0.4305,0.2606,0.7988,0.3295,-0.1688,0.3884,0.6956,0.5802,0.036498132,71.1163989916,74.2350486796
-0.4241,0.264,0.7976,0.3377,-0.1621,0.3887,0.7084,0.5662,-0.3735425668,71.201032344,74.60919604
-0.4204,0.2647,0.7979,0.3411,-0.1545,0.3933,0.7058,0.5685,-0.1700678244,71.8499781224,73.4435992068
-0.4204,0.2647,0.7979,0.3411,-0.1545,0.3933,0.7058,0.5685,-0.0717137510001,70.6712047028,74.2044653222
-0.4132,0.2694,0.7961,0.3505,-0.145,0.4,0.6978,0.576,1.4323425134,71.1409207322,73.843008076
-0.4099,0.2705,0.7947,0.3566,-0.1137,0.4301,0.6405,0.6258,1.342297844,72.0643789736,72.4763471136
-0.4071,0.2715,0.7942,0.3601,-0.0879,0.4371,0.5923,0.671,2.1266063188,72.1570773972,71.6029339616
-0.4064,0.2706,0.7946,0.3604,-0.0833,0.4329,0.5738,0.6901,2.6824463378,73.5266988816,69.6986883134
-0.4064,0.2706,0.7946,0.3604,-0.0833,0.4329,0.5738,0.6901,2.3991752334,73.72421124,69.625740213
-0.4064,0.2665,0.7972,0.3579,-0.0904,0.431,0.5899,0.6767,2.9502533546,74.7267873832,67.1647006482
-0.4027,0.2691,0.7948,0.3656,-0.1044,0.4311,0.608,0.6583,3.625309547,74.028170037,66.7287081232
-0.4027,0.2691,0.7948,0.3656,-0.1044,0.4311,0.608,0.6583,3.5303205592,74.6946785428,66.2689941908
-0.4,0.2665,0.796,0.3676,-0.1135,0.4273,0.6267,0.6417,3.532461106,74.75087356,64.9586830924
-0.3967,0.2665,0.7957,0.3717,-0.1202,0.4252,0.6414,0.627,4.1386228056,74.279273712,64.4086905608
-0.3967,0.2665,0.7957,0.3717,-0.1202,0.4252,0.6414,0.627,4.5499628982,74.6880424984,63.7110103038
-0.3949,0.2667,0.7941,0.3771,-0.1364,0.4202,0.6427,0.6258,4.6398146336,74.0219184016,63.7456547368
-0.3942,0.2661,0.7941,0.3781,-0.1359,0.419,0.6443,0.6251,4.5947169132,74.0518119026,62.312416547
-0.3936,0.2655,0.7941,0.3792,-0.1206,0.4216,0.6517,0.6187,5.06075742,74.2434253928,61.3461557216
-0.3964,0.2632,0.795,0.376,-0.1207,0.4185,0.6539,0.6184,4.63896126,74.4896489576,61.0301481872
-0.4005,0.2624,0.7955,0.3712,-0.1145,0.4207,0.645,0.6274,4.3000618864,74.9515616976,60.9988995952
-0.4005,0.2624,0.7955,0.3712,-0.1145,0.4207,0.645,0.6274,4.072118882,74.6432391752,62.1619806256
-0.4069,0.2639,0.7958,0.3623,-0.1107,0.4184,0.6286,0.6461,3.8100274146,75.0825564712,63.1197391632
-0.4138,0.2622,0.7961,0.3551,-0.1073,0.4154,0.6079,0.668,2.934962494,76.0298688976,65.3946577584
-0.4138,0.2622,0.7961,0.3551,-0.1073,0.4154,0.6079,0.668,2.0082707512,75.1230311828,66.7871012244
-0.4205,0.2601,0.7977,0.3449,-0.1224,0.389,0.6279,0.6627,1.076481426,76.0594424954,67.595421219
-0.4254,0.2598,0.7975,0.3397,-0.1629,0.3587,0.713,0.5798,-0.2240653044,74.9125245864,70.1206511164
-0.4286,0.258,0.7977,0.3364,-0.1531,0.3674,0.7263,0.5603,-0.319917724,74.3335005572,69.9557127186
-0.4323,0.2547,0.7983,0.333,-0.1497,0.3758,0.7213,0.562,-1.502719576,75.2033772968,70.478720802
-0.4344,0.2526,0.799,0.3301,-0.1516,0.3772,0.7221,0.5596,-2.909205236,74.9540654654,70.1606214722
-0.4382,0.2476,0.801,0.324,-0.1588,0.3746,0.717,0.5659,-2.6797434128,74.4722678924,70.2600729192
-0.4405,0.2441,0.8018,0.3214,-0.1646,0.3728,0.7049,0.5804,-3.821948664,74.270330458,70.059132044
-0.4436,0.2408,0.8027,0.3173,-0.1731,0.37,0.7031,0.5818,-4.1150602534,74.188951695,69.7628703648
-0.4436,0.2408,0.8027,0.3173,-0.1731,0.37,0.7031,0.5818,-3.7297128124,74.1655232536,70.3145529432
-0.4454,0.238,0.8056,0.3094,-0.1812,0.3628,0.71,0.5756,-4.3311931836,74.6568944028,68.9614637568
-0.4454,0.237,0.8077,0.3048,-0.1812,0.3605,0.7136,0.5725,-5.0511472708,75.1931797278,67.9206719734
-0.4454,0.237,0.8077,0.3048,-0.1812,0.3605,0.7136,0.5725,-4.486679336,74.938034772,68.8260972488
-0.4427,0.2377,0.8114,0.2985,-0.1781,0.3584,0.7177,0.5697,-5.3862385152,75.1035479308,67.3836159872
-0.4411,0.2372,0.8145,0.2926,-0.1751,0.3593,0.717,0.5709,-5.2780351574,74.697466561,66.8172867268
-0.4411,0.2372,0.8145,0.2926,-0.1751,0.3593,0.717,0.5709,-4.5048852406,74.0355754976,68.0045995876
-0.4387,0.2379,0.8167,0.2894,-0.1734,0.3606,0.7155,0.5726,-4.5343865296,74.3380172802,67.3133996314
-0.4395,0.2362,0.8176,0.2872,-0.1766,0.3599,0.7156,0.5717,-3.6013022602,74.5405701702,67.678461043
-0.4367,0.238,0.8189,0.2861,-0.182,0.363,0.7125,0.572,-3.625961165,73.9767338096,68.4200082978
-0.4312,0.2451,0.8189,0.2885,-0.1809,0.3679,0.7144,0.5668,-2.67542209,74.3718223348,69.3941506996
-0.4312,0.2451,0.8189,0.2885,-0.1809,0.3679,0.7144,0.5668,-0.7486841312,74.6958064496,70.925156936
-0.4279,0.2597,0.8139,0.2949,-0.1674,0.3838,0.7098,0.5662,-1.1126905368,75.1200122052,70.4892606564
-0.4252,0.2781,0.8045,0.3074,-0.1524,0.4031,0.7003,0.5689,2.4447086892,73.7679051162,72.7822636074
-0.4263,0.2849,0.7999,0.3117,-0.1513,0.4095,0.7013,0.5634,4.7429302572,73.9443763288,73.361037822
-0.4263,0.2849,0.7999,0.3117,-0.1513,0.4095,0.7013,0.5634,2.484913383,75.022711627,71.336516068
-0.4212,0.2944,0.7946,0.3231,-0.1404,0.4213,0.6979,0.5617,5.107912393,73.572643117,72.548792428
-0.4164,0.2968,0.7921,0.3332,-0.114,0.4451,0.6722,0.5805,5.0162276948,74.3494032512,71.441060852
-0.4164,0.2968,0.7921,0.3332,-0.114,0.4451,0.6722,0.5805,4.8934071692,75.2852610936,69.6187875956
-0.4129,0.2943,0.7924,0.3389,-0.0664,0.4743,0.593,0.6471,4.5834335784,75.8228545692,67.9202299132
-0.4113,0.2925,0.792,0.3432,-0.0713,0.478,0.6063,0.6314,5.298026836,75.4050021648,66.3415827376
-0.4067,0.2898,0.7924,0.3499,-0.0737,0.4704,0.6383,0.6047,5.7499881412,75.9648253392,65.6432793628
-0.4059,0.2875,0.7919,0.3541,-0.0994,0.4456,0.6528,0.6043,5.5057683124,75.0045464408,63.918354866
