seconds,S4.x, S4.y, S4.z,S4.w,S5.x, S5.y, S5.z,S5.w,S6.x, S6.y, S6.z,S6.w,S7.x, S7.y, S7.z,S7.w,S8.x, S8.y, S8.z,S8.w,S9.x, S9.y, S9.z,S9.w,S10.x, S10.y, S10.z,S10.w,S11.x, S11.y, S11.z,S11.w,S4_e.x, S4_e.y, S4_e.z,S5_e.x, S5_e.y, S5_e.z,S6_e.x, S6_e.y, S6_e.z,S7_e.x, S7_e.y, S7_e.z,S8_e.x, S8_e.y, S8_e.z,S9_e.x, S9_e.y, S9_e.z,S10_e.x, S10_e.y, S10_e.z,S11_e.x, S11_e.y, S11_e.z,middle_pose.position.x,middle_pose.position.y,middle_pose.position.z,middle_pose.orientation.x,middle_pose.orientation.y,middle_pose.orientation.z,index_pose.position.x, index_pose.position.y, index_pose.position.z,index_pose.orientation.x, index_pose.orientation.y, index_pose.orientation.z,thumb_pose.position.x, thumb_pose.position.y, thumb_pose.position.z,thumb_pose.orientation.x, thumb_pose.orientation.y, thumb_pose.orientation.z,wrist_pose.position.x,wrist_pose.position.y,wrist_pose.position.z,wrist_pose.orientation.x,wrist_pose.orientation.y,wrist_pose.orientation.z, 
1566578473.07,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1566578473.09,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.006222600972,0.079399479957,0.066549032661,22.2421168862,17.0789520659,15.4642026812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02922,0.06828,-1.06665,-0.200864903982,18.6350387164,-8.4475168631,
1566578473.11,-0.1109,-0.884,-0.0341,0.4528,0.213,0.9515,0.0133,-0.2211,0.3581,0.706,0.5693,-0.2214,-0.139,-0.742,-0.552,0.354,0.3922,0.7619,0.3444,-0.3834,0.4124,0.1795,0.8543,0.2602,0.1636,0.8059,0.2971,-0.4851,0.3151,0.6041,0.4631,-0.5666,-176.091639651,-53.9163375551,163.710528781,-175.63159878,-25.2463742338,153.785162889,111.451303015,-46.0957173669,158.548696985,100.98193865,-42.7543497415,-165.442706421,154.450556899,-58.6980527819,140.055226445,41.2116991732,-37.6850725679,131.497657552,137.766300316,-61.5513743564,-177.044706567,70.6050802725,-77.6029325331,-137.831477111,-0.006222600972,0.079399479957,0.066549032661,22.2421168862,17.0789520659,15.4642026812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02922,0.06828,-1.06665,-0.200864903982,18.6350387164,-8.4475168631,
1566578473.13,-0.1109,-0.884,-0.0341,0.4527,0.213,0.9515,0.0133,-0.2211,0.3591,0.7048,0.5714,-0.2184,-0.1394,-0.742,-0.5531,0.3521,0.3928,0.762,0.3461,-0.381,0.4138,0.1809,0.8532,0.2608,0.1634,0.8071,0.2984,-0.4824,0.314,0.6039,0.4657,-0.5653,-176.094392504,-53.9062568221,163.712362581,-175.63159878,-25.2463742338,153.785162889,111.194442842,-45.9154092502,158.354289932,100.972213602,-42.5936877625,-165.634951514,154.107093532,-58.5000619147,140.131069921,41.5411347651,-37.7196616421,131.242008687,137.720373064,-61.202521342,-177.127631733,70.5779533506,-77.2885463468,-137.97391909,-0.0063900173432,0.0788350318252,0.0669816155532,22.034890738,17.1957011902,15.1602771819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02888,0.06845,-1.06715,-0.205158464224,18.1220327947,-8.34829822243,
1566578473.15,-0.1109,-0.8839,-0.0341,0.4528,0.213,0.9515,0.0133,-0.2211,0.3601,0.7037,0.573,-0.2159,-0.1405,-0.7418,-0.5545,0.35,0.3938,0.7618,0.3486,-0.3779,0.4146,0.1822,0.8525,0.2606,0.1641,0.8075,0.3004,-0.4802,0.3129,0.6029,0.4703,-0.5632,-176.089804819,-53.9214282752,163.707774897,-175.63159878,-25.2463742338,153.785162889,111.003680116,-45.7802468254,158.161344622,100.942544413,-42.4611029138,-165.901226654,153.634831834,-58.2704616097,140.204767096,41.7781956314,-37.7399159679,131.140642724,137.555901317,-60.959175167,-177.22674461,70.269182105,-76.8161220193,-138.042999958,-0.00547473304,0.078682300863,0.067671896441,22.2114335919,17.6819669801,15.1208212519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02888,0.06845,-1.06715,-0.205158464224,18.1220327947,-8.34829822243,
1566578473.17,-0.1109,-0.884,-0.0341,0.4528,0.213,0.9515,0.0133,-0.2211,0.3627,0.7012,0.5758,-0.2122,-0.1423,-0.7411,-0.556,0.3481,0.3945,0.7621,0.3493,-0.376,0.4158,0.184,0.8518,0.2601,0.1649,0.8082,0.3025,-0.4774,0.3126,0.6019,0.4732,-0.562,-176.091639651,-53.9163375551,163.710528781,-175.63159878,-25.2463742338,153.785162889,110.676519031,-45.6770172369,157.770442453,100.865657597,-42.4024764557,-166.19455703,153.510678516,-58.0874055504,140.156445437,42.0916947626,-37.7823807705,131.037081171,137.435051395,-60.6464428697,-177.394107477,69.9272548088,-76.5588493036,-137.977283311,-0.00547473304,0.078682300863,0.067671896441,22.2114335919,17.6819669801,15.1208212519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02888,0.06845,-1.06715,-0.205158464224,18.1220327947,-8.34829822243,
1566578473.19,-0.1109,-0.884,-0.0341,0.4528,0.213,0.9515,0.0133,-0.2211,0.3627,0.7012,0.5758,-0.2122,-0.1423,-0.7411,-0.556,0.3481,0.3945,0.7621,0.3493,-0.376,0.4158,0.184,0.8518,0.2601,0.1649,0.8082,0.3025,-0.4774,0.3126,0.6019,0.4732,-0.562,-176.091639651,-53.9163375551,163.710528781,-175.63159878,-25.2463742338,153.785162889,110.676519031,-45.6770172369,157.770442453,100.865657597,-42.4024764557,-166.19455703,153.510678516,-58.0874055504,140.156445437,42.0916947626,-37.7823807705,131.037081171,137.435051395,-60.6464428697,-177.394107477,69.9272548088,-76.5588493036,-137.977283311,-0.00602398744,0.078012074385,0.067973748815,21.882379792,17.5484881179,14.8099305184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02844,0.06857,-1.06759,-0.132861308443,17.6966116763,-8.30817028832,
1566578473.21,-0.1109,-0.8839,-0.0341,0.4529,0.213,0.9515,0.0133,-0.2211,0.3646,0.6992,0.5777,-0.2103,-0.1436,-0.7403,-0.5572,0.3474,0.3959,0.7623,0.3505,-0.3729,0.4176,0.1862,0.8503,0.2604,0.1654,0.8086,0.3038,-0.4757,0.312,0.6008,0.4771,-0.5603,-176.087049904,-53.9315086476,163.705939033,-175.63159878,-25.2463742338,153.785162889,110.434001246,-45.6843376212,157.53650845,100.736249815,-42.415895417,-166.323236108,153.324938933,-57.8079324897,140.024798686,42.5564163182,-37.8264781494,130.745100486,137.356339157,-60.4579324074,-177.494395375,69.5822500375,-76.1912503887,-137.983414931,-0.00602398744,0.078012074385,0.067973748815,21.882379792,17.5484881179,14.8099305184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02844,0.06857,-1.06759,-0.132861308443,17.6966116763,-8.30817028832,
1566578473.23,-0.1109,-0.8839,-0.0341,0.4528,0.213,0.9515,0.0133,-0.2211,0.3671,0.6968,0.5802,-0.2069,-0.1464,-0.74,-0.5584,0.3449,0.3971,0.7623,0.3512,-0.371,0.419,0.1886,0.8491,0.2602,0.1662,0.8093,0.3052,-0.4733,0.3119,0.6,0.4796,-0.559,-176.089804819,-53.9214282752,163.707774897,-175.63159878,-25.2463742338,153.785162889,110.14225589,-45.6030525253,157.15905785,100.790877871,-42.3832637582,-166.810021163,153.254146778,-57.6443170045,139.873554492,42.987247867,-37.8442779315,130.549497397,137.345454854,-60.1981938483,-177.705717673,69.4086115026,-75.9747728862,-138.068223635,-0.0053324871752,0.0774168044456,0.069089462334,21.3839606187,17.9612215502,14.2663898672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02825,0.06875,-1.06769,0.0785429631536,17.3744124115,-8.29500306636,
1566578473.25,-0.1109,-0.884,-0.0341,0.4528,0.213,0.9515,0.0133,-0.2211,0.369,0.6954,0.5816,-0.2045,-0.1485,-0.7393,-0.5598,0.3432,0.3994,0.7614,0.3535,-0.3684,0.421,0.1892,0.8478,0.2609,0.1671,0.8096,0.3065,-0.4718,0.3124,0.5981,0.4838,-0.5572,-176.091639651,-53.9163375551,163.710528781,-175.63159878,-25.2463742338,153.785162889,110.014030341,-45.5422564571,156.847175285,100.724010751,-42.3660752226,-167.118959314,152.982083101,-57.5044748984,139.658849914,43.2876912132,-37.966615618,130.24360951,137.291419899,-60.0483530556,-177.859616858,68.8476063557,-75.6835144394,-137.994626183,-0.0047535379764,0.0775170397656,0.0689969713432,21.2557712025,18.3245239481,14.214082021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02825,0.06875,-1.06769,0.0785429631536,17.3744124115,-8.29500306636,
