seconds,S8.x,S8.y,S8.z,S9.x,S9.y,S9.z,S10.x,S10.y,S10.z,S11.x,S11.y,S11.z,middle_pose.position.x,middle_pose.position.y,middle_pose.position.z,middle_pose.orientation.x,middle_pose.orientation.y,middle_pose.orientation.z,index_pose.position.x, index_pose.position.y, index_pose.position.z,index_pose.orientation.x, index_pose.orientation.y, index_pose.orientation.z,thumb_pose.position.x, thumb_pose.position.y, thumb_pose.position.z,thumb_pose.orientation.x, thumb_pose.orientation.y, thumb_pose.orientation.z,wrist_pose.position.x,wrist_pose.position.y,wrist_pose.position.z,wrist_pose.orientation.x,wrist_pose.orientation.y,wrist_pose.orientation.z, 
1565366532.34,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1565366532.36,157.504855786,3.18371486325,-178.505846257,119.047988505,12.0741540218,-161.88263148,100.981485573,4.51046461442,179.162780172,120.154464603,-2.38127758438,97.4611376511,0.0,0.0,0.0,0.0,0.0,0.0,0.0289478955788,0.0690706658598,0.0451822396248,-8.20920832973,-13.571075724,8.17337659186,0.0,0.0,0.0,0.0,0.0,0.0,0.00969,-0.09365,-1.29669,-14.5331582374,-44.3465643549,44.1333685674,
1565366532.38,157.516705777,3.21956627858,-178.500948559,119.04214773,12.029425917,-161.869967767,101.110934368,4.18399833723,179.348024001,120.925402858,-2.4505771732,97.428004534,0.0,0.0,0.0,0.0,0.0,0.0,0.0289478955788,0.0690706658598,0.0451822396248,-8.20920832973,-13.571075724,8.17337659186,0.0,0.0,0.0,0.0,0.0,0.0,0.00969,-0.09365,-1.29669,-14.5331582374,-44.3465643549,44.1333685674,
1565366532.4,157.540753366,3.12916827838,-178.482503155,119.003571222,11.7839210919,-161.823881718,101.917351402,2.34928415731,-179.322863133,123.146358199,-2.48310967633,97.2080588772,0.0,0.0,0.0,0.0,0.0,0.0,0.0289506898696,0.0700146908186,0.0452941175316,-14.4457307908,-11.3139942606,9.79851695267,0.0,0.0,0.0,0.0,0.0,0.0,0.00956,-0.09371,-1.29672,-14.5681223501,-44.5495700505,44.3017916831,
1565366532.42,157.563557738,3.08382772396,-178.531496302,118.971634984,11.6918479739,-161.854736057,101.901317131,2.12981378542,-179.248293778,123.464221408,-2.44150703677,97.076407042,0.0,0.0,0.0,0.0,0.0,0.0,0.0289506898696,0.0700146908186,0.0452941175316,-14.4457307908,-11.3139942606,9.79851695267,0.0,0.0,0.0,0.0,0.0,0.0,0.00956,-0.09371,-1.29672,-14.5681223501,-44.5495700505,44.3017916831,
1565366532.44,157.549245062,3.10003760718,-178.569960867,118.813765342,11.5109508575,-162.078823723,101.814015886,1.96365148172,-179.055315941,124.026550154,-2.38899477235,96.4481239195,0.0,0.0,0.0,0.0,0.0,0.0,0.029640494488,0.070811218984,0.044796528792,-20.7182247579,-8.96532315524,11.7570541735,0.0,0.0,0.0,0.0,0.0,0.0,0.00957,-0.09378,-1.29694,-14.3931312849,-44.5806871608,44.2046816093,
1565366532.46,157.430414522,3.11053870286,-178.645112553,118.520790433,11.3304065263,-162.304034757,101.82513969,0.995483777455,-178.520078608,125.691355323,-2.44345541087,95.9001949086,0.0,0.0,0.0,0.0,0.0,0.0,0.0297422825832,0.0709560744752,0.0447942665968,-20.8213894124,-8.93044896755,11.8475174558,0.0,0.0,0.0,0.0,0.0,0.0,0.00957,-0.09378,-1.29694,-14.3931312849,-44.5806871608,44.2046816093,
1565366532.48,157.396735657,3.12198720278,-178.648353014,118.488482268,11.293591848,-162.309629376,102.010615086,0.700883999299,-178.296572887,127.000166874,-2.55038464956,95.7197383705,0.0,0.0,0.0,0.0,0.0,0.0,0.0297422825832,0.0709560744752,0.0447942665968,-20.8213894124,-8.93044896755,11.8475174558,0.0,0.0,0.0,0.0,0.0,0.0,0.00957,-0.09378,-1.29694,-14.3931312849,-44.5806871608,44.2046816093,
1565366532.5,157.396735657,3.12198720278,-178.648353014,118.48279841,11.2162623112,-162.306131409,102.249336962,0.220711783388,-177.954993543,127.458839426,-2.60589659151,95.6985618715,0.0,0.0,0.0,0.0,0.0,0.0,0.0299542081912,0.0718008740224,0.0447084570632,-26.3495203287,-6.83270407597,12.9721706429,0.0,0.0,0.0,0.0,0.0,0.0,0.00941,-0.09377,-1.29694,-14.1626892205,-44.564683327,44.1483160891,
1565366532.52,157.430486374,3.12177293196,-178.647353829,118.518448132,11.1789676074,-162.310886025,102.361557155,0.0814703872736,-177.741375878,127.871364979,-2.54316071402,95.7293716462,0.0,0.0,0.0,0.0,0.0,0.0,0.0299542081912,0.0718008740224,0.0447084570632,-26.3495203287,-6.83270407597,12.9721706429,0.0,0.0,0.0,0.0,0.0,0.0,0.00941,-0.09377,-1.29694,-14.1626892205,-44.564683327,44.1483160891,
