seconds,S4.x, S4.y, S4.z,S4.w,S5.x, S5.y, S5.z,S5.w,S6.x, S6.y, S6.z,S6.w,S7.x, S7.y, S7.z,S7.w,S8.x, S8.y, S8.z,S8.w,S9.x, S9.y, S9.z,S9.w,S10.x, S10.y, S10.z,S10.w,S11.x, S11.y, S11.z,S11.w,S4_e.x, S4_e.y, S4_e.z,S5_e.x, S5_e.y, S5_e.z,S6_e.x, S6_e.y, S6_e.z,S7_e.x, S7_e.y, S7_e.z,S8_e.x, S8_e.y, S8_e.z,S9_e.x, S9_e.y, S9_e.z,S10_e.x, S10_e.y, S10_e.z,S11_e.x, S11_e.y, S11_e.z,middle_pose.position.x,middle_pose.position.y,middle_pose.position.z,middle_pose.orientation.x,middle_pose.orientation.y,middle_pose.orientation.z,index_pose.position.x, index_pose.position.y, index_pose.position.z,index_pose.orientation.x, index_pose.orientation.y, index_pose.orientation.z,thumb_pose.position.x, thumb_pose.position.y, thumb_pose.position.z,thumb_pose.orientation.x, thumb_pose.orientation.y, thumb_pose.orientation.z,wrist_pose.position.x,wrist_pose.position.y,wrist_pose.position.z,wrist_pose.orientation.x,wrist_pose.orientation.y,wrist_pose.orientation.z, 
1566579399.77,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1566579399.79,-0.0919,-0.8687,0.0076,0.4865,0.179,0.9536,0.007,-0.242,0.0154,0.6716,0.7015,0.2374,0.0034,-0.7973,-0.5167,-0.3118,0.4051,0.6229,0.5923,0.3112,0.3199,0.1436,0.9178,0.1858,-0.0399,0.8989,0.4353,0.0285,-0.074,0.7106,0.6751,-0.1831,-168.967300221,-57.5644880439,161.848323258,-175.254372977,-27.6484445962,157.569080216,84.1567748656,17.2982302523,158.246725035,108.281973258,30.0503884991,158.529377277,96.0223361503,-5.29071546054,118.687021477,26.8988387855,-32.2716832855,149.195617679,128.438327943,4.93248711383,-177.300445129,91.2277160131,-9.22737365799,-159.07703851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039024497786,0.090517916776,-0.025780712706,0.0,0.0,0.0,0.04049,0.08186,-1.13696,0.0,0.0,0.0,
1566579399.81,-0.0919,-0.8687,0.0076,0.4865,0.179,0.9536,0.007,-0.242,0.0154,0.6716,0.7015,0.2374,0.0034,-0.7973,-0.5167,-0.3118,0.4051,0.6229,0.5923,0.3112,0.3199,0.1436,0.9178,0.1858,-0.0399,0.8989,0.4353,0.0285,-0.074,0.7106,0.6751,-0.1831,-168.967300221,-57.5644880439,161.848323258,-175.254372977,-27.6484445962,157.569080216,84.1567748656,17.2982302523,158.246725035,108.281973258,30.0503884991,158.529377277,96.0223361503,-5.29071546054,118.687021477,26.8988387855,-32.2716832855,149.195617679,128.438327943,4.93248711383,-177.300445129,91.2277160131,-9.22737365799,-159.07703851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039024497786,0.090517916776,-0.025780712706,148.17531262,-54.1578010535,7.56074871124,0.04049,0.08186,-1.13696,49.787633314,-51.5178642649,-17.6690731767,
1566579399.83,-0.0919,-0.8687,0.0076,0.4866,0.179,0.9536,0.007,-0.242,0.0137,0.6719,0.7009,0.2387,-0.0007,-0.799,-0.5133,-0.3131,0.405,0.6228,0.5919,0.3123,0.3178,0.1442,0.9187,0.1846,-0.0408,0.8987,0.4356,0.0284,-0.0773,0.7098,0.6755,-0.1834,-168.963382387,-57.5742764713,161.844929342,-175.254372977,-27.6484445962,157.569080216,84.1841399489,17.553599508,158.265458862,108.643868222,29.9775185427,158.136634309,95.9971494556,-5.1899481716,118.60287428,26.8152112605,-32.0562911959,149.442085396,128.402375384,4.96812315725,-177.203949059,91.1521236877,-8.97276136822,-158.774686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389513584008,0.0903139578596,-0.026087872408,147.809579332,-54.1390992071,7.86650700122,0.04049,0.08186,-1.13696,49.787633314,-51.5178642649,-17.6690731767,
1566579399.85,-0.0919,-0.8687,0.0075,0.4866,0.179,0.9536,0.007,-0.242,0.0116,0.6723,0.7002,0.2396,-0.0092,-0.805,-0.5029,-0.3143,0.4047,0.6227,0.5914,0.3138,0.3132,0.1491,0.9193,0.1855,-0.0419,0.8997,0.4335,0.0283,-0.082,0.7093,0.6755,-0.1834,-168.981637241,-57.5763768688,161.854761751,-175.254372977,-27.6484445962,157.569080216,84.2378022132,17.8171111476,158.352655177,109.976199078,29.7929875705,157.57875983,95.9545244757,-5.04243770833,118.503787552,27.2094226762,-31.3733566604,149.407274557,128.675881907,5.00574653195,-177.073399689,91.1531710633,-8.59355729721,-158.388032167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389513584008,0.0903139578596,-0.026087872408,147.809579332,-54.1390992071,7.86650700122,0.04049,0.08186,-1.13696,49.787633314,-51.5178642649,-17.6690731767,
1566579399.87,-0.0918,-0.8687,0.0075,0.4866,0.179,0.9536,0.007,-0.242,0.007,0.6748,0.6973,0.241,-0.0177,-0.812,-0.4926,-0.3125,0.4041,0.6231,0.591,0.3146,0.3095,0.1499,0.9207,0.184,-0.0427,0.9,0.4328,0.0277,-0.0859,0.7093,0.6748,-0.1845,-168.991471441,-57.5781943825,161.873018396,-175.254372977,-27.6484445962,157.569080216,84.6224027571,18.3959632514,158.637979856,111.491877992,29.3456752532,157.282590563,95.9521082241,-4.91101170084,118.49676028,27.0601046961,-30.987471049,149.764336993,128.767630679,4.98122189609,-176.956831984,91.2216623524,-8.38467796548,-157.981217966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372702691836,0.0911913349804,-0.0249449140388,151.516366038,-53.2763021172,8.38646319601,0.04041,0.08177,-1.13675,49.9553615267,-51.6128912026,-17.6850271622,
1566579399.89,-0.0918,-0.8687,0.0075,0.4866,0.179,0.9536,0.007,-0.242,0.0043,0.6781,0.6944,0.2404,-0.0339,-0.825,-0.4751,-0.304,0.4031,0.6245,0.5902,0.3148,0.2959,0.1565,0.9255,0.177,-0.044,0.9003,0.432,0.0261,-0.093,0.7088,0.6733,-0.1882,-168.991471441,-57.5781943825,161.873018396,-175.254372977,-27.6484445962,157.569080216,85.1462781244,18.6699246277,158.983822228,114.32251646,27.9973266774,157.01247043,96.0515536171,-4.74034324224,118.582253229,26.9486681938,-29.4948414136,151.128205548,128.871840894,4.87776471626,-176.738427005,91.2907384375,-8.13969181999,-157.091159521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034061295484,0.0920074920776,-0.0244960966168,157.548743614,-51.656864797,10.7442296645,0.04043,0.08186,-1.13678,49.9897330923,-51.800108679,-17.7740418068,
1566579399.91,-0.0918,-0.8687,0.0075,0.4866,0.179,0.9536,0.007,-0.242,0.0043,0.6781,0.6944,0.2404,-0.0339,-0.825,-0.4751,-0.304,0.4031,0.6245,0.5902,0.3148,0.2959,0.1565,0.9255,0.177,-0.044,0.9003,0.432,0.0261,-0.093,0.7088,0.6733,-0.1882,-168.991471441,-57.5781943825,161.873018396,-175.254372977,-27.6484445962,157.569080216,85.1462781244,18.6699246277,158.983822228,114.32251646,27.9973266774,157.01247043,96.0515536171,-4.74034324224,118.582253229,26.9486681938,-29.4948414136,151.128205548,128.871840894,4.87776471626,-176.738427005,91.2907384375,-8.13969181999,-157.091159521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034061295484,0.0920074920776,-0.0244960966168,157.548743614,-51.656864797,10.7442296645,0.04043,0.08186,-1.13678,49.9897330923,-51.800108679,-17.7740418068,
1566579399.93,-0.0918,-0.8687,0.0075,0.4866,0.179,0.9536,0.007,-0.242,0.0015,0.6829,0.6906,0.2378,-0.0462,-0.8329,-0.4642,-0.2976,0.403,0.625,0.5895,0.315,0.2897,0.1636,0.9268,0.1736,-0.0451,0.9009,0.4309,0.0253,-0.0986,0.7082,0.6726,-0.1904,-168.991471441,-57.5781943825,161.873018396,-175.254372977,-27.6484445962,157.569080216,85.9325841975,18.8305082018,159.558786391,116.072290246,26.9294713075,156.655825582,96.1238140151,-4.66937483772,118.567799291,27.4200945229,-28.7042566599,151.637949225,129.021232219,4.84470192518,-176.578977557,91.3089697703,-7.87763427089,-156.447524596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341932798574,0.091908246532,-0.0244581927734,157.652995873,-51.5032806248,10.5546229044,0.04043,0.08186,-1.13678,49.9897330923,-51.800108679,-17.7740418068,
1566579399.95,-0.0918,-0.8686,0.0075,0.4867,0.179,0.9536,0.007,-0.242,-0.0062,0.6838,0.6901,0.2365,-0.0672,-0.8445,-0.447,-0.2869,0.4028,0.6232,0.5905,0.3169,0.2941,0.1609,0.9259,0.1739,-0.0468,0.9008,0.4309,0.0241,-0.1075,0.7056,0.6735,-0.1918,-168.984167157,-57.5932565214,161.865714112,-175.254372977,-27.6484445962,157.569080216,86.0752215689,19.394099549,160.297600944,118.762387639,25.1237731518,155.875192306,95.8468079234,-4.63130206544,118.429164896,27.3092607359,-29.2548165781,151.46972788,129.024979033,4.80474145373,-176.343375105,91.099820232,-7.23207910584,-155.579977573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341932798574,0.091908246532,-0.0244581927734,157.652995873,-51.5032806248,10.5546229044,0.04043,0.08186,-1.13678,49.9897330923,-51.800108679,-17.7740418068,
