S10_w,S10_x,S10_y,S10_z,S11_w,S11_x,S11_y,S11_z,S7_w,S7_x,S7_y,S7_z,thumb_pose_position_x,thumb_pose_position_y,thumb_pose_position_z
-0.0023,0.0044,0.932,0.3623,-0.2113,0.0578,0.7835,0.5814,-0.2421,0.1626,-0.7973,-0.5282,52.324811888,81.0623776132,-35.240170606
-0.0029,0.0064,0.9323,0.3615,-0.21,0.0612,0.7837,0.5811,-0.2452,0.1605,-0.7982,-0.5262,53.464190765,80.0652983114,-35.6989166932
-0.0035,0.0067,0.9323,0.3616,-0.2124,0.0581,0.7824,0.5823,-0.2457,0.151,-0.8015,-0.5237,53.3418720904,80.5002300336,-35.1632259392
-0.003,0.007,0.9312,0.3643,-0.2111,0.056,0.7797,0.5867,-0.2487,0.1421,-0.804,-0.521,53.4268491192,80.7574527,-35.0795432828
-0.0024,0.0087,0.9302,0.3667,-0.2092,0.0548,0.776,0.5924,-0.2542,0.1222,-0.8087,-0.5161,52.863578238,81.2117851602,-34.3525877674
-0.0067,0.0128,0.9266,0.3757,-0.2133,0.0437,0.7621,0.6096,-0.2636,0.0811,-0.8062,-0.5233,52.32803164,81.1829370864,-34.8765321376
-0.0103,0.0128,0.9232,0.3838,-0.2155,0.039,0.7564,0.6163,-0.2687,0.0637,-0.8038,-0.5268,51.7330745628,82.2658026396,-33.6731241288
-0.011,0.0136,0.9211,0.3888,-0.2135,0.0333,0.7493,0.6259,-0.2767,0.0413,-0.8064,-0.5208,49.4249063726,84.0364398536,-32.8986588586
-0.0119,0.0124,0.9177,0.3968,-0.2119,0.0192,0.739,0.6391,-0.2872,-0.0037,-0.8181,-0.4982,48.2373960668,83.9624219364,-33.5412111224
-0.0135,0.0122,0.9152,0.4023,-0.2113,0.0154,0.7346,0.6445,-0.2843,-0.0256,-0.827,-0.4841,46.345554138,85.9271565658,-31.4860431696
-0.0141,0.0135,0.9133,0.4067,-0.2094,0.0116,0.7293,0.6511,-0.2797,-0.0592,-0.8444,-0.4528,43.22857848,87.2020385318,-30.2959553826
-0.0175,0.0181,0.9132,0.4066,-0.2114,0.0068,0.7207,0.6601,-0.2515,-0.1242,-0.8757,-0.3928,42.5327721648,87.2125532,-31.1681398184
-0.0227,0.0197,0.9106,0.412,-0.2167,0.004,0.7175,0.6619,-0.2429,-0.1359,-0.8795,-0.3859,40.500597378,88.1654842048,-29.306385624
-0.0233,0.0197,0.9094,0.4147,-0.2221,-0.0049,0.7138,0.6641,-0.2338,-0.1588,-0.8818,-0.3773,37.5022172164,88.93960501,-29.0318915706
-0.0219,0.0166,0.9097,0.4141,-0.2239,-0.0203,0.7059,0.6715,-0.2208,-0.1973,-0.8887,-0.3497,36.7980787456,88.9114513232,-28.3527575312
-0.023,0.0148,0.9084,0.4171,-0.2271,-0.0274,0.7025,0.6738,-0.2188,-0.2052,-0.8883,-0.3477,34.7467496864,89.6765371264,-25.9616131088
-0.0238,0.0126,0.9057,0.423,-0.2302,-0.0367,0.7008,0.6741,-0.2169,-0.2102,-0.8881,-0.3463,32.6418981182,90.0636951266,-24.3823527612
-0.0227,0.0092,0.9069,0.4204,-0.2333,-0.0452,0.6989,0.6744,-0.2132,-0.2199,-0.887,-0.3452,32.6804054646,89.8523372226,-25.161057038
-0.0234,0.008,0.9055,0.4234,-0.2343,-0.0479,0.6989,0.6739,-0.2105,-0.2252,-0.8863,-0.3453,32.0452597358,90.140120305,-24.4722254748
-0.023,0.0063,0.9064,0.4216,-0.2349,-0.0504,0.6992,0.6733,-0.2092,-0.2263,-0.8859,-0.3466,31.8779357862,90.2366410922,-24.5684861168
-0.0206,0.0047,0.9064,0.4217,-0.2325,-0.0489,0.6994,0.674,-0.2083,-0.2299,-0.8842,-0.3491,31.8694035376,90.1415410538,-24.647559845
-0.0193,0.0043,0.9066,0.4214,-0.2287,-0.046,0.7,0.6749,-0.2098,-0.2293,-0.8833,-0.3508,31.8673739632,90.2787970156,-24.552926506
-0.0167,0.0033,0.9076,0.4194,-0.2252,-0.0435,0.7,0.6762,-0.2112,-0.2272,-0.8827,-0.3527,32.0638837016,90.3571955844,-23.9325051052
-0.0082,0.0049,0.9064,0.422,-0.2094,-0.0255,0.702,0.6801,-0.2155,-0.2091,-0.8786,-0.3712,32.4218734834,90.2064103698,-24.0518533808
-0.0028,0.0081,0.9063,0.4224,-0.1944,-0.0047,0.7109,0.6757,-0.2244,-0.1751,-0.873,-0.3959,33.2976676508,90.0584947564,-23.6087142128
0.0036,0.0131,0.9079,0.4188,-0.1837,0.0079,0.7181,0.6712,-0.2319,-0.1444,-0.8676,-0.4154,37.6490799348,89.0273157416,-25.6576760246
0.0029,0.0191,0.9149,0.403,-0.1597,0.0328,0.7302,0.6633,-0.2316,-0.061,-0.8402,-0.4864,37.714040136,89.266325002,-25.865707732
0.0037,0.0205,0.9155,0.4017,-0.1531,0.0407,0.7337,0.6607,-0.2294,-0.0176,-0.8178,-0.5274,41.3315356986,88.1510217432,-27.621774797
0.0059,0.0214,0.9143,0.4042,-0.1516,0.0431,0.7355,0.6589,-0.2325,0.0026,-0.8102,-0.5379,44.029555245,87.9835136958,-27.2915581536
0.0072,0.0207,0.9143,0.4044,-0.1506,0.0447,0.7403,0.6536,-0.2352,0.0172,-0.8092,-0.538,44.249197656,88.030697027,-26.927180655
0.0098,0.0153,0.9174,0.3973,-0.1585,0.043,0.7522,0.638,-0.2351,0.0576,-0.8063,-0.5396,45.7454472416,87.586403781,-27.6487835722
0.011,0.0114,0.9194,0.3928,-0.1639,0.0412,0.757,0.6311,-0.2321,0.0807,-0.8074,-0.5362,47.5001852668,86.3245243828,-29.893462428
0.0109,0.0082,0.9213,0.3884,-0.1757,0.0385,0.7616,0.6224,-0.2301,0.0949,-0.8088,-0.5327,49.0448754864,86.4708291948,-28.87555548
0.0099,0.0045,0.9224,0.3858,-0.185,0.0388,0.7677,0.6123,-0.2368,0.127,-0.8047,-0.5292,50.3099356478,84.8500083296,-30.690678935
0.0108,0.0035,0.9239,0.3823,-0.1858,0.0407,0.77,0.609,-0.2433,0.1447,-0.7968,-0.5337,53.3651818528,83.3197378128,-29.9550285152
0.0103,0.0022,0.9248,0.3803,-0.1898,0.042,0.7742,0.6021,-0.2466,0.1537,-0.7915,-0.5375,53.7370965104,83.1447544194,-29.9858377674
0.009,-0.0002,0.928,0.3723,-0.189,0.0494,0.7844,0.5885,-0.2514,0.1796,-0.7813,-0.5422,54.5466873144,81.8326063746,-31.2700209702
0.0089,0.0003,0.9315,0.3634,-0.1887,0.0527,0.7872,0.5847,-0.2508,0.1911,-0.7799,-0.5406,55.748348852,80.44768477,-32.386709148
0.0087,0.0017,0.9328,0.3602,-0.1882,0.0568,0.7888,0.5822,-0.2501,0.1979,-0.7777,-0.5415,56.4177106164,80.7007099076,-31.44140766
0.0098,0.0058,0.9324,0.3612,-0.1823,0.0636,0.7888,0.5834,-0.2528,0.1989,-0.7764,-0.5419,57.4072711142,79.6200901478,-32.294442615
0.0113,0.0089,0.933,0.3594,-0.1822,0.0646,0.788,0.5844,-0.2567,0.1924,-0.7783,-0.5396,59.0235727978,79.0641386564,-30.9851274622
0.0105,0.01,0.9325,0.3607,-0.1848,0.0635,0.7861,0.5862,-0.2573,0.1876,-0.7799,-0.5386,58.285693586,79.148581366,-31.60615996
0.0112,0.0123,0.9324,0.3607,-0.1841,0.0615,0.7848,0.5884,-0.2574,0.1726,-0.7883,-0.5313,58.0533867094,79.3287955214,-31.8414247
0.0123,0.0149,0.9323,0.361,-0.1849,0.0595,0.7819,0.5922,-0.2622,0.1491,-0.7977,-0.522,57.306524915,79.7381626558,-31.6785534164
0.0112,0.0167,0.9307,0.3651,-0.1883,0.0565,0.777,0.5978,-0.2649,0.13,-0.8016,-0.5198,56.8408204156,79.872983029,-31.9446580488
0.0087,0.02,0.9295,0.3679,-0.1934,0.0492,0.77,0.6058,-0.2683,0.0822,-0.807,-0.5195,56.1791361248,80.643358808,-31.6609894336
0.0068,0.0202,0.9287,0.3701,-0.1959,0.0454,0.766,0.6104,-0.2704,0.049,-0.808,-0.521,54.2028463526,81.8710002492,-32.1731096256
0.0057,0.0202,0.9265,0.3757,-0.1978,0.0386,0.76,0.6177,-0.2713,0.0332,-0.8088,-0.5205,53.2210701426,81.9465773232,-32.271935611
0.0007,0.0174,0.9238,0.3823,-0.1985,0.0223,0.7473,0.6336,-0.2688,-0.009,-0.817,-0.51,51.597313268,83.3531151536,-31.2683930104
-0.0027,0.0152,0.9208,0.3896,-0.198,0.0175,0.743,0.639,-0.2614,-0.0471,-0.8255,-0.498,47.6277370368,85.6863179194,-30.756322829
-0.0053,0.0139,0.9182,0.3958,-0.1995,0.0097,0.7384,0.644,-0.2531,-0.0689,-0.8314,-0.4897,46.8746404756,85.6085240208,-31.4534094196
-0.0099,0.0123,0.917,0.3983,-0.2031,-0.0028,0.7313,0.651,-0.2371,-0.1289,-0.8484,-0.4552,42.359968648,88.152043493,-29.833419391
-0.0128,0.0118,0.9163,0.4,-0.2094,-0.0126,0.725,0.6558,-0.2304,-0.1661,-0.8575,-0.4288,38.488721664,89.3862821564,-27.9071914624
-0.0156,0.01,0.9143,0.4044,-0.2144,-0.0193,0.7207,0.6589,-0.2224,-0.1832,-0.8615,-0.4179,38.0013078264,89.1815155174,-28.2871825094
-0.0175,0.0062,0.9134,0.4065,-0.2188,-0.0332,0.7133,0.6649,-0.2129,-0.2175,-0.866,-0.3966,35.1940830288,90.2658277608,-26.1473379648
-0.019,0.0031,0.9122,0.4091,-0.2223,-0.0436,0.7084,0.6684,-0.2089,-0.2315,-0.8654,-0.3919,32.9488308866,90.5701693382,-24.7266532924
-0.0184,0.0013,0.9097,0.4147,-0.2228,-0.0505,0.7049,0.6714,-0.2057,-0.2391,-0.8666,-0.3863,33.2206749186,90.3636088286,-24.8652704096
-0.0169,-0.0013,0.9107,0.4125,-0.2247,-0.0592,0.7041,0.6708,-0.2027,-0.2489,-0.8682,-0.3782,31.7754152206,90.8655931602,-22.6810504576
-0.0172,-0.0032,0.91,0.4141,-0.2269,-0.0646,0.7038,0.6699,-0.2009,-0.2522,-0.8685,-0.3763,31.4537466996,90.9246939948,-23.033632806
-0.0173,-0.0047,0.9107,0.4125,-0.2285,-0.0673,0.7042,0.6687,-0.1999,-0.2534,-0.8697,-0.3732,31.3873296966,90.8068664268,-23.3750304162
-0.0163,-0.0062,0.9109,0.4121,-0.23,-0.0709,0.7041,0.668,-0.1985,-0.2564,-0.871,-0.369,30.8414191998,91.02637975,-23.463776957
-0.0154,-0.007,0.9105,0.413,-0.229,-0.0711,0.7035,0.6689,-0.198,-0.2576,-0.8709,-0.3687,30.9415434928,91.1049289956,-23.27222762
-0.0135,-0.0069,0.9109,0.4122,-0.2262,-0.0692,0.7034,0.6702,-0.1997,-0.2603,-0.8692,-0.3697,30.9952773056,91.0185057216,-23.347469024
-0.0078,-0.0043,0.9108,0.4126,-0.2141,-0.0552,0.7034,0.6754,-0.203,-0.2619,-0.8642,-0.3784,31.414919744,90.9800352304,-22.8567870224
-0.0039,-0.0014,0.9105,0.4132,-0.2064,-0.0429,0.7051,0.677,-0.2053,-0.2556,-0.8612,-0.3882,32.5210729578,90.5912075546,-23.0079518092
-0.0005,0.002,0.9101,0.4142,-0.1997,-0.0307,0.7094,0.6752,-0.2059,-0.239,-0.8582,-0.4046,32.772913711,90.588214509,-23.172698705
0.0089,0.0125,0.9108,0.4124,-0.1768,0.0061,0.7233,0.6674,-0.2166,-0.1676,-0.8471,-0.4552,36.2290698448,89.6095747186,-24.699592367
0.0101,0.0165,0.9137,0.4057,-0.1685,0.021,0.7291,0.6629,-0.2202,-0.1073,-0.8331,-0.4957,40.1717811296,88.4602657408,-27.6492975544
0.0113,0.018,0.9147,0.4035,-0.1646,0.0281,0.7315,0.661,-0.2285,-0.0626,-0.8209,-0.5195,40.0874384616,88.7581524564,-27.187224324
0.015,0.0214,0.9154,0.4015,-0.1615,0.039,0.7387,0.6531,-0.2492,0.0017,-0.8109,-0.5292,43.8118523564,87.409072681,-28.9973766954
0.0153,0.0205,0.9184,0.3947,-0.1687,0.0416,0.7452,0.6437,-0.2542,0.0316,-0.8097,-0.5278,47.7372664442,85.2861033606,-30.5986576734
0.015,0.0185,0.9196,0.392,-0.1746,0.0405,0.749,0.6377,-0.2544,0.0462,-0.8101,-0.526,48.3600782972,85.4742073774,-30.2796535572
0.0162,0.0185,0.9212,0.388,-0.1806,0.0451,0.7575,0.6257,-0.2579,0.0768,-0.813,-0.5162,49.7787958688,83.556500405,-32.0269443528
0.018,0.0198,0.924,0.3814,-0.1789,0.0505,0.7626,0.6195,-0.2626,0.0867,-0.8143,-0.5101,52.9243067472,81.7202356416,-31.537256088
0.0177,0.0201,0.9252,0.3784,-0.1787,0.0544,0.7653,0.6159,-0.2684,0.1018,-0.8132,-0.5061,53.3394183864,81.8261434502,-31.316444417
0.0166,0.0223,0.9291,0.3687,-0.1791,0.0639,0.7738,0.6041,-0.2741,0.1207,-0.8101,-0.504,54.3951399312,80.4136592116,-32.542308326
0.0158,0.0231,0.9314,0.3627,-0.1797,0.0689,0.7781,0.5977,-0.276,0.1309,-0.8065,-0.5061,55.5963141584,79.04155354,-33.8868795768
0.0159,0.0239,0.9323,0.3604,-0.1795,0.0708,0.7799,0.5953,-0.2769,0.1389,-0.8044,-0.5068,56.2759557572,79.3209617926,-32.651096919
0.0167,0.0292,0.9338,0.356,-0.1737,0.08,0.7823,0.5927,-0.2796,0.1352,-0.8084,-0.4998,56.955788368,78.359193602,-33.177999876
0.0151,0.0296,0.934,0.3557,-0.1761,0.0798,0.782,0.5924,-0.2791,0.1337,-0.809,-0.4997,58.0271765894,77.7847787872,-33.4347121726
0.0138,0.028,0.934,0.3559,-0.1776,0.0776,0.7813,0.5932,-0.2789,0.1254,-0.8114,-0.4981,57.5832354072,78.0312285288,-33.2651914428
0.0147,0.028,0.9321,0.3605,-0.1777,0.0665,0.7747,0.603,-0.286,0.0962,-0.8158,-0.4932,56.7009697752,79.0713570522,-33.028926417
0.0108,0.0277,0.9306,0.3646,-0.1828,0.0567,0.7692,0.6096,-0.2862,0.0827,-0.8145,-0.4976,55.18319097,80.338414633,-32.222372994
0.0076,0.0264,0.9296,0.3674,-0.1863,0.0507,0.7647,0.6147,-0.2875,0.0682,-0.8114,-0.5042,54.5923274392,80.3945956832,-32.8973785648
0.0025,0.0252,0.9253,0.3782,-0.1882,0.0391,0.7545,0.6274,-0.2923,0.0274,-0.8148,-0.4997,52.0912703112,82.5265817792,-32.6252681728
-0.0006,0.0234,0.925,0.379,-0.1881,0.0323,0.7494,0.6339,-0.2919,0.0037,-0.822,-0.4888,49.4722779472,84.2733768012,-31.3772789104
-0.0031,0.021,0.924,0.3817,-0.1907,0.0247,0.7458,0.6377,-0.2915,-0.0094,-0.8231,-0.4871,48.6253362368,84.1827682282,-32.0477004754
-0.0051,0.0176,0.918,0.3958,-0.1936,0.0068,0.7368,0.6476,-0.2754,-0.0672,-0.8391,-0.4642,45.05713787,86.6693594388,-30.713190942
-0.0051,0.0176,0.918,0.3958,-0.1936,0.0068,0.7368,0.6476,-0.2754,-0.0672,-0.8391,-0.4642,42.0065118532,88.1967792324,-28.1180149648
-0.0082,0.0175,0.9193,0.393,-0.1974,-0.004,0.7304,0.6538,-0.2564,-0.1373,-0.8676,-0.4031,41.477762798,88.0008309652,-29.2038989792
-0.0144,0.0145,0.9166,0.399,-0.2081,-0.02,0.7233,0.658,-0.2325,-0.1872,-0.879,-0.3717,37.803893082,89.2442958044,-28.3887855064
-0.0144,0.0145,0.9166,0.399,-0.2081,-0.02,0.7233,0.658,-0.2325,-0.1872,-0.879,-0.3717,34.7676358212,89.9605273048,-25.9780395304
-0.0165,0.0129,0.9163,0.3998,-0.2131,-0.0345,0.7149,0.665,-0.2214,-0.2224,-0.8811,-0.3536,34.5418635828,89.8153876968,-25.8562532656
-0.0168,0.0076,0.9136,0.4059,-0.2185,-0.0459,0.7135,0.6641,-0.2146,-0.2378,-0.8802,-0.35,32.7913202308,90.3522504498,-23.8632469466
-0.0168,0.0076,0.9136,0.4059,-0.2185,-0.0459,0.7135,0.6641,-0.2146,-0.2378,-0.8802,-0.35,31.8403768942,90.5227868486,-23.7710345088
-0.0167,0.0029,0.914,0.4053,-0.2213,-0.0549,0.7138,0.6621,-0.2116,-0.243,-0.8822,-0.3433,31.9265063508,90.3115787342,-24.2584436182
-0.0166,-0.0001,0.9136,0.4062,-0.2243,-0.062,0.7121,0.6622,-0.2092,-0.2463,-0.8828,-0.3408,30.670221588,90.5410835524,-24.0470921196
-0.0166,-0.0001,0.9136,0.4062,-0.2243,-0.062,0.7121,0.6622,-0.2092,-0.2463,-0.8828,-0.3408,31.05116955,90.69840402,-23.3304823332
-0.0162,-0.0015,0.9129,0.4077,-0.2243,-0.0639,0.7109,0.6634,-0.2071,-0.25,-0.883,-0.3388,30.8849745,90.5051659876,-23.877918106
-0.0149,-0.0025,0.9131,0.4072,-0.2212,-0.0613,0.711,0.6646,-0.2068,-0.2507,-0.8814,-0.3426,30.7752686984,90.6082212224,-23.4986927736
-0.0149,-0.0025,0.9131,0.4072,-0.2212,-0.0613,0.711,0.6646,-0.2068,-0.2507,-0.8814,-0.3426,30.62789798,90.5218785376,-23.6045619608
-0.0114,-0.0007,0.9136,0.4063,-0.2126,-0.05,0.7104,0.6689,-0.2089,-0.2485,-0.8774,-0.353,31.0216714352,90.573682968,-23.4529544488
-0.0049,0.004,0.9133,0.4069,-0.2022,-0.0283,0.7164,0.6671,-0.2134,-0.2329,-0.8726,-0.3723,32.1046939982,90.380491499,-23.1904232918
-0.0049,0.004,0.9133,0.4069,-0.2022,-0.0283,0.7164,0.6671,-0.2134,-0.2329,-0.8726,-0.3723,36.0057387576,89.607036884,-24.6541172848
0.0049,0.0145,0.9138,0.4056,-0.1784,0.0106,0.7295,0.6602,-0.2236,-0.1746,-0.8645,-0.4147,35.751489481,89.744397362,-25.188983409
0.009,0.023,0.9177,0.3963,-0.1629,0.0347,0.7376,0.6542,-0.2282,-0.099,-0.8436,-0.4758,40.011195261,88.084411022,-28.058166029
0.009,0.023,0.9177,0.3963,-0.1629,0.0347,0.7376,0.6542,-0.2282,-0.099,-0.8436,-0.4758,43.3282990822,87.082085661,-29.4004847204
0.0133,0.0273,0.9179,0.3955,-0.156,0.0473,0.7432,0.6488,-0.2391,-0.0305,-0.8212,-0.5171,43.187338945,87.40144402,-29.07153302
0.0145,0.0278,0.922,0.3857,-0.1601,0.0532,0.7526,0.6364,-0.243,0.0097,-0.8179,-0.5213,45.9344084642,85.966354523,-30.3649999456
0.0145,0.0278,0.922,0.3857,-0.1601,0.0532,0.7526,0.6364,-0.243,0.0097,-0.8179,-0.5213,47.1407341694,84.664819965,-32.7894320782
0.0123,0.0246,0.9229,0.3837,-0.1734,0.0506,0.7576,0.6271,-0.2409,0.0392,-0.8173,-0.5218,48.061658872,85.011457816,-31.647106912
0.0153,0.023,0.9247,0.3796,-0.1776,0.0516,0.7626,0.6198,-0.2437,0.0665,-0.8164,-0.5191,50.1139086812,83.4621124268,-32.1316838304
0.0153,0.023,0.9247,0.3796,-0.1776,0.0516,0.7626,0.6198,-0.2437,0.0665,-0.8164,-0.5191,52.3176838062,81.9099735792,-31.8929237124
0.0142,0.024,0.9273,0.3731,-0.1809,0.0593,0.772,0.6063,-0.2489,0.0934,-0.8184,-0.5093,52.7683098972,81.7543161462,-32.1204749364
0.0136,0.0252,0.9332,0.358,-0.1813,0.067,0.7816,0.593,-0.2537,0.1129,-0.8208,-0.4991,53.295163541,80.1067694966,-34.0593339502
0.0136,0.0252,0.9332,0.358,-0.1813,0.067,0.7816,0.593,-0.2537,0.1129,-0.8208,-0.4991,54.2435900578,79.3697143294,-35.2098111662
0.012,0.0261,0.9351,0.3529,-0.1828,0.0677,0.7844,0.5888,-0.2544,0.1214,-0.8213,-0.4959,54.8723805938,79.6177087004,-33.9669587678
0.0101,0.0257,0.9343,0.3551,-0.1853,0.0577,0.7762,0.5998,-0.2587,0.1059,-0.8244,-0.4921,54.6501117564,79.8071004344,-34.3401921004
0.0068,0.0254,0.931,0.3638,-0.1878,0.0505,0.7698,0.6078,-0.264,0.0816,-0.8244,-0.4938,53.342041646,81.1962158024,-33.2990314796
0.0048,0.0256,0.9288,0.3694,-0.1888,0.0448,0.7644,0.6147,-0.2666,0.0631,-0.8223,-0.4985,52.620062568,81.2063090224,-33.7603262452
-0.0003,0.0227,0.9257,0.3775,-0.1917,0.0278,0.7517,0.6303,-0.2589,-0.012,-0.8247,-0.5025,51.268210954,82.9380388154,-31.8503911914
-0.0061,0.019,0.9252,0.3789,-0.1961,0.0202,0.7486,0.6329,-0.2488,-0.0408,-0.8283,-0.5001,47.7476349296,85.0430252172,-31.7659488884
-0.0136,0.0117,0.9223,0.3858,-0.2064,0.0027,0.7411,0.6388,-0.2235,-0.1176,-0.8426,-0.4754,47.00696875,84.915082998,-32.119248936
-0.0135,0.0092,0.9205,0.3901,-0.2084,-0.0042,0.7385,0.6411,-0.2177,-0.1417,-0.8479,-0.4621,42.47226905,87.5517362428,-31.9049581296
